帖子id,post_category,帖子标题,帖子点赞数,帖子评论数,parent_comment_id,comment_id,user_id,content,comment_time,location,like_count,comment_level,reply_count
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e7b83c000000001401d802,69eb85a0000000002803aa1d,5fc1e0fa000000000100bfd9,怎么突然暴毙了,2026.04.24,广西,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e7ac4d000000001401c40a,69e84358000000001401d80f,631f2f2d000000002303f0a1,哎哟[石化R],2026.04.22,四川,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e7a701000000001401e01c,69ec42640000000028038c6e,67920f44000000000d00b67e,我们物理卷子有这个题,2026.04.25,江西,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e79d4f000000001401b816,69e80fbc0000000014019002,65e4942e000000000500e904,好家伙,2026.04.22,江苏,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e79113000000001401cc08,69e7914b000000001401c814,5b76ecbcc2dad700019b559b,这是我看过最菜的一个了,2026.04.21,广东,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e78b92000000001401ac09,69e79909000000001401b815,64347413000000001203760d,散...架,2026.04.21,广东,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e775e6000000001401902b,69e789180000000014019422,5ce76d0e0000000011010e51,哈哈哈哈太不结实了,2026.04.21,湖北,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e4b557000000001401e83c,69e4bfea000000001401e82b,60d66502000000000101d0bc,？我给你分享过,2026.04.19,山东,1.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e4a5a0000000001401a813,69e4b687000000001401cc05,5576c0ade4b1cf1f7eff21d7,多做点这种机器人……不知道到底谁像个傻子……,2026.04.19,湖南,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e4a162000000001401a823,69e598c7000000001401e001,6735a3f0000000000c01a194,哈哈哈直接摆烂,2026.04.20,吉林,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e486d8000000001401a80c,69e49259000000001401d835,5fde29090000000001001c00,wok跟ai一样,2026.04.19,北京,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e47f900000000014018c1b,69e4ee330000000014019004,633bb7730000000018029382,6,2026.04.19,广东,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e3950a0000000014019429,69e431e9000000001401d827,5eb04438000000000100767f,[黄金薯R],2026.04.19,湖北,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e390b10000000014019023,69e3a3940000000014019412,6067ec880000000001005130,好可怜，但是我很想笑[黄金薯R],2026.04.18,湖北,1.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e3505c0000000014019808,69e3572c000000001401a027,61b186da0000000010005fcd,@Any @Nichts @埋钉 @yyeqi @黑猫 @路路 @苦涩 @哥哥控 @搭搭  @我只是人类,2026.04.18,福建,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e33448000000001401e80e,69ed85d4000000002a025eac,5fa4c87f0000000001004d19,[捂脸R][捂脸R],2026.04.26,上海,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e3287b000000001401e81b,69e332c3000000001401980b,61c71cc8000000001000c976,[偷笑R],2026.04.18,云南,1.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e32771000000001401a000,69e43374000000001401880d,687e14b2000000001d01799c,哈哈哈哈哈哈哈,2026.04.19,北京,1.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e3245a000000001401ac28,69e32f9c000000001401c42b,6908af150000000037006620,？,2026.04.18,江苏,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e32446000000001401cc20,69e34e5a000000001401e429,612f5ca30000000002024ecf,以后跑步我就这样糊弄老师,2026.04.18,山东,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e32446000000001401cc20,69e3803e000000001401cc0e,63bf58f400000000280187f1,太好了，原来是教程,2026.04.18,山东,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e32195000000001401e827,69e33501000000001401e017,5bfd73e244363b419808d14a,我感觉我已经把它当人了，所以看见这种画面就觉得很恐怖,2026.04.18,北京,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e3133d000000001401c426,69e3247a000000001401d812,6226026a0000000010008e57,[黑薯问号R],2026.04.18,北京,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e308970000000014018809,69e30a4c000000001401dc07,646aa788000000000f004181,开始即结束的程度,2026.04.18,福建,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e308970000000014018809,69e30a42000000001401d409,646aa788000000000f004181,。？,2026.04.18,福建,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e307b4000000001401ac21,69e307dc000000001401d428,67e66e960000000018027e90,卧槽我笑的好崩溃[爆炸R],2026.04.18,贵州,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e306fb000000001401c015,69e308fc000000001401e439,668695e700000000030308c3,我看过了[笑哭R],2026.04.18,北京,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e306c5000000001401ac1f,69e308440000000014019411,6353b099000000001802b64b,？？？这么快就残废了,2026.04.18,浙江,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e304cc000000001401e424,69e30804000000001401c824,5e316b3b0000000001005a9e,粉碎性骨折,2026.04.18,浙江,0.0,2,
69e2583b00000000230211ea,"weak,nohuman","

",,2406.0,69e301180000000014019c06,69e30132000000001401c834,5fc98fc80000000001003dc9,[呃R],2026.04.18,泰国,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49195000000001401c825,668d461b0000000003032949,好像拿扫把扫比较快了[完啦R],2026.04.19,山西,1015.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e492270000000014018c16,636f94de000000001f015f2f,粉碎性骨折啊这是,2026.04.19,重庆,88.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4931d000000001401a40f,5bd321912b62040001021963,这个应该更需要扫帚和簸萁,2026.04.19,上海,53.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49389000000001401902b,56ef983b4775a730be72f6d7,嘎嘣一下享福去了[完啦R][完啦R],2026.04.19,广东,35.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e494de0000000014019409,5e0b3cee0000000001003896,@辣虾仁 @Lavender @👾 @hollo @被甲醛毒死也算死得其所 @Lucy 笑死了,2026.04.19,陕西,4.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49600000000001401881d,5e26bc0800000000010025ac,到底发明出来什么东西了这素,2026.04.19,辽宁,8.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49d0a000000001401bc10,5d74471f00000000010003b1,@发大财咯 @生动的暖宝宝（亨亨版） 笑得想死,2026.04.19,福建,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49eee000000001401e82b,593bbcc26a6a6924ff5209f4,这是真散架了哈哈哈哈哈哈,2026.04.19,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4ae2e0000000014018c11,5c3885670000000005017178,好地狱,2026.04.19,广西,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4b08d000000001401dc1c,5c20e553000000000502d7e4,真散架了[笑哭R],2026.04.19,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4b479000000001401940e,63a3db5b000000002702bc44,@邪恶大酸笋 [doge]以后可以去抬机器人，新职业,2026.04.19,广西,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4ca30000000001401dc24,5e63559c0000000001004c84,一边摊煎饼一边救机器人[偷笑R],2026.04.19,广西,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4ce40000000001401a408,5c7fe4b40000000011020109,太地狱了哈哈哈,2026.04.19,天津,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e578fa000000001401c81a,5c148040000000000600b47b,哈哈哈哈哈哈哈哈哈重伤,2026.04.20,陕西,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5885a000000001401d80d,5a81037011be1037e71263a5,好诡异hhhhhhh,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5a475000000001401e80a,5bc4a625ed64670001158263,笑死我了@牛爷爷六十六岁溜流,2026.04.20,河南,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5a740000000001401cc16,58e9872a5e87e751daf6835d,那确实很需要担架了,2026.04.20,安徽,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5aac40000000014019c1b,5e858a210000000001002b08,拿扫把扫吧,2026.04.20,河南,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5b848000000001401e437,5d1fc6fc0000000012037c34,好地狱啊[哭惹R],2026.04.20,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5c47f000000001401b028,5ed22b43000000000101de19,到时候机器人有意识第一个弄你,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e61998000000001401c024,5c217e1800000000060033e0,我之前看到一个男的脸被跳舞的机器人扇破。太吓人了我怕这种机器人,2026.04.20,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6ea08000000001401d81e,5db2712b000000000100828a,哈哈哈哈哈哈哈哈哈哈@momo,2026.04.21,广西,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e707f30000000014019c1a,630747bc000000001200e7b8,我天哪哈哈哈哈哈哈哈哈,2026.04.21,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e7225f000000001401b021,639c4eb2000000002702b555,笑死,2026.04.21,湖北,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e75c4b000000001401d42e,603f2ade000000000101cacf,哈哈哈哈哈好苦命的机器人！,2026.04.21,北京,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e885a70000000014013005,598dc4cd6a6a69074ba60472, @玫瑰生锈 我去不早说,2026.04.22,河北,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69eb2a36000000001401e411,55d2a812f5a26329713b7ada,这个怎么这么严重，看着好惨,2026.04.24,辽宁,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69f1e0c40000000029019f24,5f067c140000000001000278,言之有理,2026.04.29,英国,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e48f4e000000001401dc20,6668e73a0000000007004bd2,@TAYEON @老姐今天没打我 @有什么事情星期八再说 @琰舟舟 @Xqqqqq. @猫咦暗 @加薪吃饭,2026.04.19,湖南,2.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e491f6000000001401880c,5db96d5b0000000001004586,@星星落在手臂,2026.04.19,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e491f6000000001401cc28,5bcc35376562f400017196bd,哈哈哈哈哈哈哈哈哈哈,2026.04.19,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e491fb0000000014019026,62d37202000000000e00f777,[捂脸R],2026.04.19,海南,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49279000000001401cc02,598c6f3f5e87e748423a4b60,@蟹堡黄🍔,2026.04.19,广东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e492c3000000001401a401,609a5fe2000000000101f45f,哈哈哈哈哈哈哈哈,2026.04.19,湖南,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49331000000001401e82b,5a90ec274eacab2b08ae8cfe,@惊蛰,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49336000000001401e425,5a90ec274eacab2b08ae8cfe,@紅の豚,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4938b000000001401e40e,65c4dddf00000000110170cd,@小燕子 哈哈哈,2026.04.19,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e493b8000000001401a40c,5f54dfb30000000001008ef9,@傻么耶,2026.04.19,上海,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49432000000001401d415,59a1704d82ec39179da91d05,@泡泡的小鱼,2026.04.19,北京,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49490000000001401a808,5d4fd732000000001100e9c9,哈哈哈哈哈哈,2026.04.19,福建,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e494fa000000001401bc25,5a69ddad4eacab1d3d6fbad9,@爱吃酸🍋 @树上有颗宁檬🍋,2026.04.19,河南,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e495110000000014018822,5a9aa64c11be1065f07a9e95,@好好学习 哈哈哈哈哈哈哈哈,2026.04.19,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49554000000001401c805,5665a43a03eb846f2cc01b3d,@7llo @🍩 @JJsfairy,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e496de000000001401c001,5d625e98000000000101a955,@不想说话但是忍不住,2026.04.19,江西,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e496f0000000001401dc06,5f444f6800000000010098e3,@二朔 @欧皇欧皇 @墀雪雪 @MOMO @柒小芝 @momo,2026.04.19,山东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49735000000001401ac0f,62a34fe6000000001b02a13c,@凡,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4975f0000000014018807,6488390c000000000f0078d8,@带苹果帽企鹅,2026.04.19,广东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49807000000001401e816,5a90ec274eacab2b08ae8cfe,哈哈哈哈哈哈哈哈哈哈哈哈哈,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49814000000001401e420,57ce8f9f82ec391b792e15fc,@吃得好睡得香,2026.04.19,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4999d000000001401ac14,5a7dabc311be102d4c567beb,@我清楚✨,2026.04.19,广西,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49cc80000000014019015,5a8f5e2711be105e96199a28,@恰恰_,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49cf3000000001401c034,5bd43763f16b99000192e810,@NUU,2026.04.19,湖北,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e49e900000000014019004,5f104a2c000000000101e89a,@废兔 哈哈哈,2026.04.19,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4a090000000001401c828,5df3919a0000000001009ced,@Kiyomi @小飞🐟,2026.04.19,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4a1ae000000001401a80c,5b3c47b9e8ac2b719829f8c7,[笑哭R]@语月 @hhh @Linuuy @问问神奇海螺🐚,2026.04.19,广西,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4a648000000001401b005,617eb0ab000000000202615f,@是开心呀（减肥版）,2026.04.19,广东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4ac68000000001401a413,5e02139f00000000010080e7,@七勺盐 [捂脸R],2026.04.19,四川,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4ae94000000001401a40d,5b24c7ef11be107c4dc205fb,@一只小果,2026.04.19,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4af7e000000001401c00a,5c680fa00000000012015c48,哈哈哈哈哈@爱旅行的Perry,2026.04.19,山东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4b2b4000000001401ac12,65b76982000000000d03c193,@Rinny,2026.04.19,广东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4b2f9000000001401a03e,59b947725e87e75a3565ca10,哈哈哈哈,2026.04.19,重庆,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4b66a000000001401e80d,5a4f2e3c11be104ee486dee9,@山海 [呃R],2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4b876000000001401e414,57c7ec695e87e70b858485a4,哈哈哈哈哈哈哈,2026.04.19,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4bc43000000001401e02b,5c2971ac0000000007031631,@季安,2026.04.19,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4bc5b000000001401b820,601e2e8e0000000001001436,哈哈哈哈哈哈哈哈哈,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4bdc8000000001401e818,5b9fd27ecb115f0001daa1be,@凌檬小怪兽 哈哈哈哈哈哈哈哈,2026.04.19,四川,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4c7be000000001401c00f,5b81477047bf0400017f5914,@毛茸茸汽水🥤,2026.04.19,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4ccd1000000001401a403,5c6f81db000000001201477f,@丧彪,2026.04.19,山东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4cf90000000001401d407,5b725a5c4d33130001101233,@L先生。,2026.04.19,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e4d24b0000000014019402,5d0439360000000016012218,@before 哈哈哈哈哈哈哈哈哈,2026.04.19,北京,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e574c8000000001401e40c,686cad37000000001d00b0d9,@哦 哈哈哈哈哈哈哈,2026.04.20,福建,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e57ecb000000001401c01f,564fdd0f0bf90c09faba3e6f,@Sean张张,2026.04.20,浙江,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5810a000000001401b808,61dafa200000000021021579,@水煮又片,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e585d70000000014019407,5b1a695e6b58b716a7254570,@什么时候能跑路啊🥕 哈哈哈哈哈哈哈哈,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e587ff000000001401a41d,5cf9cd9c000000001000a07d,哈哈，这个比赛可好了，看科技进步的同时看乐子，机器哥姐明年别再粉碎性骨折了[捂脸R][捂脸R],2026.04.20,北京,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e59ac5000000001401b00e,625e4ca2000000001000b931,@盐巴,2026.04.20,江苏,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5a08c000000001401c819,5c62b21a00000000110192e7,@F云同学 @迪士尼首富. @跟小熊说晚安 @cyyyyyyy @好事花生 @邪恶大嘴花 @CC @momo @00 @木木南,2026.04.20,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5a5d0000000001401a803,5a92ac2de8ac2b1e170cc2f8,@柠檬精 @Good girl @贼有心眼子的恶毒女配 @嘟噜 哈哈哈哈哈,2026.04.20,江苏,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5a6aa000000001401e804,6205a30d000000001000f7dd,@茹啊茹儿 @一梦梦,2026.04.20,北京,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5be95000000001401880d,596cd3e86a6a697792232359,@瘸腿x_,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5c307000000001401d825,5b2a3567e8ac2b117a1d7d68,@Aa新鲜嫩毛粉猪,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5c413000000001401e42b,611a27270000000001004b30,@小红薯639D6C63,2026.04.20,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5ca11000000001401e409,5cc38e6e0000000017028a6c,@小咪爱吃咸鱼,2026.04.20,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5cac9000000001401d82e,5b869621e0380c0001aea4df,@momo 哈哈哈哈哈,2026.04.20,广东,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5ce85000000001401b801,61dee9650000000021026ef7,@小口喝粥粥,2026.04.20,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5d8910000000014019008,5d94daad0000000001009617,@隐季,2026.04.20,江苏,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e5ea140000000014018809,5820de476a6a69767936bf06,@momo @🍭🍭🍭 @再也不吃饭,2026.04.20,江苏,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6383d000000001401e806,5eded30b0000000001006a11,[生气R]他们都说发明机器人是用来给人类抬担架的，怎么反而要人类用担架抬他们了,2026.04.20,德国,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6ca73000000001401980d,5a0d1427e8ac2b34f224844c,@契,2026.04.21,海南,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6d1bd000000001401c018,5b646c6d4eacab79e24c75b5,@李家富贵儿and糖豆小小,2026.04.21,天津,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6d64c000000001401b021,5a64b2c611be106da57aa2ca,@Rrrrr,2026.04.21,广东,1.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6db0b000000001401e012,5b4177ac11be101937577ce3,@全宇宙最纯洁的银 @akid 哈哈哈哈哈哈哈,2026.04.21,广东,2.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6e4b9000000001401dc20,615c1c71000000000201d03c,@咩咩魚 [笑哭了R][笑哭了R][笑哭了R],2026.04.21,上海,0.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6e8460000000014019011,5b5097c24eacab6a96899217,@非酋土狗 @青栀栀 @wener @r0S3y @特务兔,2026.04.21,广东,2.0,2,
69db34bb000000001a0348ae,"weak,human","机器人抢救现场

",4896.0,1198.0,69e48f1d0000000014019819,69e6ea85000000001401d425,594c69675e87e7431906d276,@心机之蛙 @四四的草莓熊,2026.04.21,天津,1.0,2,
