帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a270000000001401a802,,61a087b8000000001000d34d,这个我懂，在它们统治地球之前，先留一个好印象。,2026.04.19,河北,7973.0,168.0,23,弱势|同伴,弱势,同伴,5,1
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e47e4a000000001401cc1c,,55fa1118a75c9522d84386a4,哈哈哈哈从《我追一下》到《拜拜了您呐》只用了五秒[偷笑R][偷笑R],2026.04.19,北京,6956.0,61.0,34,成功|被超越者,成功,被超越者,4,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e60d1b0000000014019808,,5d667be70000000001004975,怎么不拍豆脚，她也参赛了。,2026.04.20,湖南,6640.0,357.0,13,,,,2,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e51ef20000000014019c03,,651906110000000032309248,不务正业，停下来互动[笑哭R][笑哭R],2026.04.20,广东,5523.0,181.0,20,,,,3,1
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,1,69e4573a000000001401a417,,599fe7ce6a6a6917a03c4e09,您是生命的热烈，它是钢铁的进步[赞R],2026.04.19,北京,3905.0,33.0,19,成功|被超越者,成功,被超越者,4,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daf56d000000001601419c,,576457d06a6a695229d3dd8d,你知道夜里在亦庄看到这些玩意，独自训练的时候有多诡异吗？[哭惹R][哭惹R],2026.04.12,北京,2564.0,102.0,38,成功|观众,成功,观众,8,1
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4e706000000001401d812,69e4e394000000001401bc31,5ac625c7e8ac2b2b74545694,没错，我的每一个ppt都是我的心血,2026.04.19,河南,2412.0,,17,弱势|同伴,弱势,同伴,3,1
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e462bc0000000014019807,69e46241000000001401e822,60a9d18b0000000001002fd3,镜头转到这里的时候真的太好笑了[捂脸R],2026.04.19,山东,1933.0,,20,中性|观众,中性,观众,5,1
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e45387000000001401a810,,62231eb9000000001000ff70,这就是斯皮尔伯格镜头的含金量吗[doge],2026.04.19,北京,1746.0,40.0,21,中性|观众,中性,观众,3,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5610f0000000014019c0c,69e51ef20000000014019c03,64ddc72d0000000001010ed7,花蝴蝶，显眼包,2026.04.20,湖南,1651.0,,7,,,,2,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e53e8e0000000014019000,,685e1da9000000001e03ac11,大湾鸡加油,2026.04.20,广东,1502.0,41.0,5,,,,2,1
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,1,69e47b6f000000001401940b,,640eef5400000000290130ae,你去超过它儿子[嘻嘻R],2026.04.19,浙江,1394.0,42.0,12,成功|被超越者,成功,被超越者,2,1
69e481e8000000002003ad94,"

",,,1,69e5949d000000001401cc1b,,657b027f0000000019012b19,孙孙，切汤饭了[doge],2026.04.20,浙江,1240.0,47.0,13,强势|服务者,强势,服务者,2,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e4e1f0000000001401a40f,,678a3fbe000000000d009c6a,其实蛮无聊的啊，人类都怎么啦？[笑哭R],2026.04.19,浙江,1076.0,205.0,20,,,,3,1
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,2,69e464cb000000001401e415,69e4573a000000001401a417,6121ebd1000000002002f450,您是语言的艺术,2026.04.19,山西,880.0,,7,成功|被超越者,成功,被超越者,2,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e4e83d000000001401e024,69e4e1f0000000001401a40f,69594bb2000000003700211e,技术就在无聊中诞生,2026.04.19,广东,877.0,,9,,,,3,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e5ce52000000001401ac0a,,596c231f82ec3937cf6079bf,家里没有老人的，可以买一款这个回去照顾哈哈哈,2026.04.20,河南,842.0,29.0,22,,,,5,1
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e508c0000000001401d40c,69e4d997000000001401a802,5a019594db2e60206df6d698,我服了，没招了[捂脸R][点赞R],2026.04.20,广东,815.0,,17,中性|观众,中性,观众,2,1
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e450da000000001401d82d,,59b22f86db2e607509e8b39e,72的结局[偷笑R],2026.04.19,北京,681.0,44.0,10,中性|评价者,中性,评价者,2,1
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e486ff000000001401e82c,69e46d59000000001401c42a,556e82b8f5a263037789d5d8,也确实老了做啥都心酸。[大笑R],2026.04.19,广东,643.0,,16,中性|观众,中性,观众,2,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e581cd000000001401c424,69e51440000000001401c00b,5656537a03eb847599f43c25,可是我觉得他是个gay,2026.04.20,山东,605.0,,11,,,,2,1
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4eb35000000001401bc14,69e4e394000000001401bc31,5b541fcce8ac2b601a85a7c8,我自己写的报告也是我的宝宝……[害羞R]不准任何人说他不好,2026.04.19,湖南,412.0,,29,弱势|同伴,弱势,同伴,5,1
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,2,69e717510000000014018c0e,69e7170a000000001401b807,5a3b69814eacab6dcedbb1ba,[害羞R][害羞R]小小的出个圈,2026.04.21,广东,378.0,,16,弱势|观众,弱势,观众,2,1
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dcb1ea000000000d03c735,,653494bc0000000006007feb,患者情绪老稳定了,2026.04.13,河北,290.0,4.0,8,失败|抢救者,失败,抢救者,3,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db087400000000350113be,69daf56d000000001601419c,5aa35c114eacab11b5783fd9,白天偶尔也会看到鸵鸟在马路上跑了,2026.04.12,北京,283.0,,16,成功|观众,成功,观众,4,1
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e460c2000000001401e82b,69e45f74000000001401bc0a,5e538df40000000001008b4e,要通用性，将来要参与到人类的日常生活中的。,2026.04.19,河北,275.0,,21,中性|观众,中性,观众,5,1
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc8e9100000000020296bb,,61e6c5900000000010008942,科技服务不了人，还是人在服务科技[捂脸R],2026.04.13,天津,264.0,1.0,21,失败|抢救者,失败,抢救者,7,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e614d7000000001401e40a,69e60d1b0000000014019808,5a9d525611be103425f3bdaa,豆脚哈哈哈哈哈哈哈哈哈哈谁起的名字笑死了,2026.04.20,山东,249.0,,20,,,,2,1
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e55d9a0000000014018807,69e53e8e0000000014019000,5ed76186000000000101c18e,我以为它是这场比赛的吉祥物，原来也是参赛选手啊[笑哭R],2026.04.20,浙江,247.0,,28,,,,6,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69daf2440000000035025bc9,69da9a3500000000010073ef,575c088650c4b46fee1372ce,评论区唯一受害者,2026.04.12,北京,245.0,,8,成功|观众,成功,观众,3,1
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e451fd000000001401c806,,5d6548b6000000000101abd0,太可爱啦还拿着奶瓶�[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,广东,5607.0,124.0,40,中性|观众,中性,观众,2,2
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4a662000000001401a016,69e4a2e5000000001401b816,604d8387000000000100a4db,那也是他的心血和作品，确实跟自己孩子似的,2026.04.19,湖南,4242.0,,20,弱势|同伴,弱势,同伴,5,2
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a2e5000000001401b816,,5b16a94b11be100f2c360749,他是怕摔下来，公司要他赔,2026.04.19,广东,4072.0,41.0,12,弱势|同伴,弱势,同伴,2,2
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e72520000000001401e42b,,56f3fd6f1c07df3ca2a2840b,下次给娃买双会闪光会叫叫的鞋,2026.04.21,湖南,3237.0,22.0,14,弱势|观众,弱势,观众,3,2
69e481e8000000002003ad94,"

",,,1,69e56a0b000000001401c009,,5a2a0f614eacab460655f17f,这减速到停下简直不要太丝滑，还有站稳后晃的那两下[捂脸R]像低血糖似的,2026.04.20,广东,3043.0,43.0,35,强势|服务者,强势,服务者,10,2
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e4ea66000000001401882f,69e4e1f0000000001401a40f,6625bee500000000070076ad,我看着挺有意思的，这性感的金属小腿儿，跑的挺带劲儿,2026.04.19,河南,2636.0,,25,,,,6,2
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e7170a000000001401b807,,5a71eb6311be105aee6fa561,名次不重要、流量才是最重要的，那么多机器人只记得这个小鼻嘎了[捂脸R],2026.04.21,浙江,2088.0,19.0,35,弱势|观众,弱势,观众,7,2
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e45b0c0000000014018c18,69e459f2000000001401bc38,604d8387000000000100a4db,扎得小啾啾，怀疑是工程师按照自己闺女形象设计的[偷笑R],2026.04.19,湖南,1362.0,,28,中性|观众,中性,观众,6,2
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46d59000000001401c42a,,5cb19a9e0000000012003403,果然什么东西小了都可爱[喝奶茶R],2026.04.19,马来西亚,1250.0,27.0,17,中性|观众,中性,观众,3,2
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e43311000000001401e428,,63f0a8d8000000001400d2a3,能跑完全程就很厉害了，有些直接摔烂了,2026.04.19,四川,1096.0,33.0,18,弱势|观众,弱势,观众,4,2
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,2,69e72548000000001401a811,69e72510000000001401e404,5a3b69814eacab6dcedbb1ba,[哭惹R]跑的太慢了组委会让我们中止了,2026.04.21,广东,1051.0,,19,弱势|观众,弱势,观众,3,2
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69da9a3500000000010073ef,,5991139c50c4b459b6942b69,我就知道是因为你小子使劲儿跑步呢[生气R][生气R],2026.04.12,北京,1046.0,36.0,26,成功|观众,成功,观众,5,2
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69e49195000000001401c825,69e48f1d0000000014019819,668d461b0000000003032949,好像拿扫把扫比较快了[完啦R],2026.04.19,山西,1015.0,,15,失败|抢救者,失败,抢救者,3,2
69e2583b00000000230211ea,"

",,2406.0,2,69e7a794000000001401e000,69e7a7150000000014019809,5c8602cb0000000011028a01,enfj 深深同情了[哭惹R]忙活一年，测试无数遍，不求能拿名次，但求能在比赛中突破自己，结果在起跑线就摔烂了，而且还这么贵,2026.04.22,四川,968.0,,62,失败|抢救者,失败,抢救者,14,2
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4aa34000000001401bc30,,60df44d700000000200273a0,带红领巾真的蚌埠住了,2026.04.19,福建,891.0,7.0,10,弱势|同伴,弱势,同伴,3,2
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4ad09000000001401e817,69e4abf1000000001401c014,5e3ffcc400000000010080bf,赛博老大爷遛弯,2026.04.19,北京,861.0,,7,弱势|同伴,弱势,同伴,3,2
69e2583b00000000230211ea,"

",,2406.0,1,69e30be4000000001401e836,,65644964000000000202b1a8,粉碎性骨折[doge],2026.04.18,天津,774.0,12.0,11,失败|抢救者,失败,抢救者,2,2
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e477c1000000001401d809,69e46241000000001401e822,5c66287c00000000110093de,淘气的娃，无力的爷爷，没用的爸,2026.04.19,北京,621.0,,15,中性|观众,中性,观众,4,2
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e481650000000014018c2c,,64db26e20000000002011656,什么镜头转过去地上还坐了一个，把我笑抽了,2026.04.19,广东,617.0,12.0,20,中性|观众,中性,观众,3,2
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e4926b000000001401b822,69e490dd000000001401e423,5b2519aae8ac2b3cac86e6fb,人给观众跳舞去了[嘻嘻R]盛情难却,2026.04.19,山东,601.0,,17,成功|被超越者,成功,被超越者,4,2
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dae0110000000035031dd3,69dac8d7000000000c0319f8,5cada7750000000011007631,刚换的钛合金膝盖,2026.04.12,北京,590.0,,8,成功|观众,成功,观众,3,2
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e4d76f000000001401c81e,,60357e0700000000010036cb,这个步态太像真人,2026.04.19,内蒙古,573.0,14.0,8,,,,3,2
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e57274000000001401d811,,5bb20a940c1a670001a296d6,他爸看起来年纪也不大,2026.04.20,江苏,486.0,5.0,10,弱势|同伴,弱势,同伴,4,2
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e56848000000001401a006,69e51ef20000000014019c03,5b631fe3f7e8b9796127238d,他原本要参加维密的,2026.04.20,广东,441.0,,9,,,,3,2
69e481e8000000002003ad94,"

",,,1,69e4d70c000000001401e40b,,6381a875000000001f016abd,看了一些评论，我只能说，尊重每一只青蛙，和它的井。,2026.04.19,北京,422.0,10.0,25,强势|服务者,强势,服务者,5,2
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57af8000000001401d816,,554b1357b203d9591cc39c3c,太奶怎么还要出来比赛[石化R],2026.04.20,浙江,413.0,18.0,15,,,,3,2
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,1,69e4bf1f000000001401c839,,5e2869ef000000000100141d,身体不好就别跑了,2026.04.19,河北,380.0,3.0,8,失败|观众,失败,观众,3,2
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e44815000000001401d421,69e447f6000000001401e037,5d50cf55000000001102d64a,对不起，也可能是女儿，也可能是无性别的，我要open-minded,2026.04.19,上海,366.0,,33,弱势|观众,弱势,观众,7,2
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e436d3000000001401e804,69e4367c0000000014018826,5e2525c500000000010048f1,毕竟是个婴儿还[笑哭R],2026.04.19,北京,363.0,,12,弱势|观众,弱势,观众,2,2
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4ac930000000014018c2a,69e4a2e5000000001401b816,651b653a000000002402e1a9,现场很多跑不下来的，直接放平或者绑着,2026.04.19,北京,361.0,,18,弱势|同伴,弱势,同伴,5,2
69e2583b00000000230211ea,"

",,2406.0,2,69e2fc72000000001401900a,69e2fc2d000000001401b82a,618b91c8000000001000c813,恭喜你 发明了汽车,2026.04.18,湖南,7631.0,,9,失败|抢救者,失败,抢救者,3,3
69e2583b00000000230211ea,"

",,2406.0,1,69e2fc2d000000001401b82a,,5d7ee9340000000001007f91,能不能做成四个轮子的，加一种液体就可以跑起来的那种！,2026.04.18,陕西,6166.0,158.0,26,失败|抢救者,失败,抢救者,7,3
69e481e8000000002003ad94,"

",,,1,69e490ae000000001401d42a,,5b92131965aece0001d21a33,比跑步干嘛非要人形，轮子不是更快[笑哭R],2026.04.19,浙江,4733.0,1334.0,21,强势|服务者,强势,服务者,6,3
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db30cc000000003500c79d,69db30220000000016016d90,6617b16e0000000007005302,造反了就不是你去追他了，你应该想想开啥车能逃掉[暗中观察R][doge],2026.04.12,山东,1658.0,,36,成功|观众,成功,观众,5,3
69e481e8000000002003ad94,"

",,,2,69e4924e000000001401c026,69e490ae000000001401d42a,63148d6d0000000015015a96,有轮的叫机器车,2026.04.19,广西,1421.0,,7,强势|服务者,强势,服务者,2,3
69e2583b00000000230211ea,"

",,2406.0,1,69e7a7150000000014019809,,5f49fb02000000000100a628,只有我心疼这个机器的报废了吗，程序员不心碎了吗,2026.04.22,四川,1030.0,45.0,23,失败|抢救者,失败,抢救者,6,3
69e481e8000000002003ad94,"

",,,2,69e722e5000000001401b01c,69e71b47000000001401ac15,60875faf000000000100883e,这个评论像极了最开始火车刚出来还没马车快，人们问这东西有啥用的时候,2026.04.21,云南,879.0,,33,强势|服务者,强势,服务者,7,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4e8cf000000001401981a,69e4e394000000001401bc31,6159756f000000000201f18b,看到这里牛马发出一声大笑,2026.04.19,北京,594.0,,12,弱势|同伴,弱势,同伴,4,3
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e45fef000000001401ac23,69e45f74000000001401bc0a,589994d26a6a693fbbbc0038,那直接放遥控汽车不就起飞了。,2026.04.19,广东,426.0,,14,中性|观众,中性,观众,3,3
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e43b43000000001401c03f,69e43311000000001401e428,63e31a220000000026012c04,工作人员：少爷，比赛已经结束了，我开车送您回家[doge],2026.04.19,北京,387.0,,29,弱势|观众,弱势,观众,6,3
69e481e8000000002003ad94,"

",,,2,69e49b4b000000001401c41e,69e49a5c000000001401ac0a,6329de63000000002303d798,好，下次你办个马拉松轮椅大赛,2026.04.19,江苏,340.0,,14,强势|服务者,强势,服务者,5,3
69e481e8000000002003ad94,"

",,,2,69e71e44000000001401a023,69e71b47000000001401ac15,5c580827000000001103107a,打仗时候可以绑炸弹冲在前面，火场救援，灾区救援,2026.04.21,河南,290.0,,23,强势|服务者,强势,服务者,7,3
