Topic,Count,Name,Representation,Representative_Docs
23,85,23_黑色吸热_小黑太可爱了_小黑真厉害_小黑加油,"['黑色吸热', '小黑太可爱了', '小黑真厉害', '小黑加油', '稀饭那个小黑', '搞个黑色的热得更快', '放了冰块吧', '有r', '有个黑娃', '早知道涂白色吧']","['小黑加油[偷笑R]', '小黑太可爱了[得意R]', '早知道涂白色吧 黑色吸热']"
24,64,24_扯脸h_亦庄_亦庄真是个神奇的地方_亦庄这个地方还是太复杂了,"['扯脸h', '亦庄', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '是不是举办地方有点说法', '机器人马拉松的高科技园区了', '用来追逃跑的鸵鸟', '现在机器人', '现在已经是无人驾驶', '现在不是看见马路上跑鸵鸟']","['。。。亦庄真是个神奇的地方，啊哈哈哈[笑哭R]', '亦庄老有意思了[扯脸H]去一次啥乱七八糟的都有[doge]', '亦庄这个地方越来越神儿了……  [扯脸H][扯脸H][扯脸H][扯脸H][扯脸H][扯脸H]']"
25,64,25_假酒喝多了_大笑r_每一个都很有个性_的假酒吧,"['假酒喝多了', '大笑r', '每一个都很有个性', '的假酒吧', '昨晚上宿醉了', '昨晚喝多了', '是不是都是一场', '晚上一起喝点', '有点喝麻了的样子', '本身体态就不好还喝那么多酒']","['看得出来，每一个都很有个性！那个喝多的，和那个追尾的，得处理一下吧？', '假酒喝多了', '假酒喝多了[笑哭R]']"
26,64,26_the_干冰吗_后面倒的是冰块吗_backpack,"['the', '干冰吗', '后面倒的是冰块吗', 'backpack', 'is', 'what', 'it', '放冰块的包包还是文件袋式样锁扣', '有个货背后背了一袋子冰块', '后面是冰块']","['后面倒的是冰块吗？', 'what is the thing inside the backpack? is it cold water or fuel? what is it, the man pour into the backpack?', '后面倒的是啥，干冰吗']"
27,62,27_这波贪了_比春晚好看_春晚那些会跳舞的机器人哪去了_春晚那波机器人不是很溜了吗,"['这波贪了', '比春晚好看', '春晚那些会跳舞的机器人哪去了', '春晚那波机器人不是很溜了吗', '春晚上打拳机器不是赢定了', '春晚的机器人都能后空翻了', '这种表现和春晚上的实在太割裂', '春晚能不能出各家机器人pk跳舞或整活的', '春晚还有现在几乎所有晚会都会有的那种让机器人表演广场舞才没意义', '春晚那个挺灵活的']","['这波贪了，应该留着春晚看的', '比春晚好看[大笑R]', '比春晚好看[笑哭R]']"
28,61,28_医生_加油r_最后怎么120都上场了hhh_最后那个120好好笑,"['医生', '加油r', '最后怎么120都上场了hhh', '最后那个120好好笑', '救不了', '救护的专业技能要提升了', '数控机床', '这抢救不过来了吧', '笑s', '最后120来了']","['赶紧做心肺复苏啊！[加油R][加油R][加油R]黄金4分钟[笑哭R]', '医生，医生', '医生，医生，快来救人～[大笑R]']"
29,58,29_这是在哪儿拍的_想去现场看看_想去看_期待更多好玩的事物出现,"['这是在哪儿拍的', '想去现场看看', '想去看', '期待更多好玩的事物出现', '求个定位', '明年我也去这里', '明年必须要去现场看', '有些期待', '这种比赛是在哪里看呀', '有直播吗']","['这是在哪儿拍的？求个定位', '是每天都有吗，想去看[doge]', '这是在哪儿拍的？想去现场看看']"
30,55,30_嘎子偷狗_小鼻嘎好可爱_最后那俩没断奶的小鼻嘎萌死大家了_是你么嘎子,"['嘎子偷狗', '小鼻嘎好可爱', '最后那俩没断奶的小鼻嘎萌死大家了', '是你么嘎子', '看着像匹诺曹', '爱你们', '没鼻子的匹诺曹', '求id我要粉它', '每次刷到都忍不住分享给朋友', '这是模仿']","['小鼻嘎好可爱[笑哭R]', '嘎子偷狗[doge]', '这是模仿 嘎子偷狗 ？[暗中观察R]']"
31,54,31_然后用担架抬走了_昨天刷到一个直接77跑进路边绿化带里趴里边了_给人家保安大叔踹了一脚也太缺德了_算不算袭警,"['然后用担架抬走了', '昨天刷到一个直接77跑进路边绿化带里趴里边了', '给人家保安大叔踹了一脚也太缺德了', '算不算袭警', '真是笑死', '真担心突然抬脚把工作人员踢了', '看了好几遍', '目测60', '最后一个是保安', '注意咯']","['前几个是小偷，最后一个是保安(目测60+)[笑哭R][笑哭R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']"
32,51,32_补给太慢了_果不其然_有种ms补给舰的忙碌感_看起来像七老八十还要被迫出来营业一般,"['补给太慢了', '果不其然', '有种ms补给舰的忙碌感', '看起来像七老八十还要被迫出来营业一般', '看把孩子急得', '正想说省了一笔', '研究下', '这是中途补给啊', '这样一看就和人一样', '这真的是掏心掏肺的补啊']","['补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]', '补给太慢了', '补给太慢了。']"
33,50,33_终结者_这进化速度_超能查派_很快,"['终结者', '这进化速度', '超能查派', '很快', '祈祷不伤害人类第一原则真的生效吧', '这手里端把步枪', '终结者雏形', '施瓦辛格抗击终结者时代即将到来', '最后一个成终结者了', '现在想想那是不是他们广告部拍的大片']","['《终结者》仅是一部美影', '这进化速度，很快《终结者》就会出现', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。']"
34,49,34_爆一地装备_爆了_爆了一地的装备_洒落一地装备,"['爆一地装备', '爆了', '爆了一地的装备', '洒落一地装备', '摔倒没爆装备挺厉害的', '摔一下直接满地装备', '握草', '未来战争的发展趋势', '这是爆了一地的装备', '纸糊的']","['哎呀，爆一地装备，笑死了', '爆一地装备，可怜的[偷笑R]', '这爆率太高了吧，爆一地装备[偷笑R]']"
35,46,35_防晒喷雾_都晒黑了_还要喷防晒_晒黑了,"['防晒喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '既然怕热回去给孩子改成浅色吧', '早干嘛', '是不是光线太暗了', '是不是换成白漆能少喷几下', '是怕晒黑了吗']","['你这个防晒喷雾效果不行啊，都晒黑了[doge][doge][doge][doge][doge][doge]', '这么黑了，还要喷防晒[偷笑R]', '是不是换成白漆能少喷几下[捂嘴笑R][捂嘴笑R][捂嘴笑R]']"
36,46,36_元气仔最像人_特别设立一些单项奖_没有双脚腾空_比如最像人的,"['元气仔最像人', '特别设立一些单项奖', '没有双脚腾空', '比如最像人的', '最像人在跑', '是在跑', '旺柴', '元气仔', '黄金薯r', '派对r']","['只有“元气”是在跑，其它的都是竞走，没有双脚腾空', '元气仔最像人[派对R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]']"
37,44,37_wd40_40_男人的香水_喷的wd40,"['wd40', '40', '男人的香水', '喷的wd40', 'wd', '男人的面膜', '每公里2瓶wd', '来点wd40润一润', '机器人的香水wd40', '机器人的杜蕾斯']","['男人的香水，wd40[偷笑R]', '多囤点 wd40 以后能涨价', 'WD40 你的马拉松补给站']"
38,43,38_八步赶蝉_机器人会八步赶蝉_这是开了八步赶蝉的功能_看着跟八步赶蝉似的,"['八步赶蝉', '机器人会八步赶蝉', '这是开了八步赶蝉的功能', '看着跟八步赶蝉似的', '看来是最经济', '看到个八步赶蚕', '用八步赶蝉跑啊', '来个八步赶蝉', '有咩有三步赶蝉还是啥的跑法', '最后一个是八步赶蝉吗']","['八步赶蝉？？？？？？？？', '八步赶蝉', '八步赶蝉？']"
39,43,39_机器人跑步也要摆臂吗_吧唧r_机器人扭胳膊干嘛_机器人就不用摆臂了吧,"['机器人跑步也要摆臂吗', '吧唧r', '机器人扭胳膊干嘛', '机器人就不用摆臂了吧', '机器人还用摆臂吗', '机器人跑步需要甩臂吗', '机器人跑步真的需要摆臂吗', '机器人跑步有必要摆手吗', '机器人跑步摆手是为了', '机器人跑步也需要摆臂']","['为什么非要摆臂？机器又不需要像人一样胳膊腿协调，撒开腿跑就好了，胳膊不用动呀', '机器人跑步也要摆臂吗？', '机器人跑步也要摆臂吗']"
40,42,40_鲁班七号_小鲁班_有点像王者的鲁班_是你吗鲁班,"['鲁班七号', '小鲁班', '有点像王者的鲁班', '是你吗鲁班', '有个像小鲁班', '智商250', '王者投一个鲁班七号呗', '机器人版', '小短腿好可爱', '迈着矫健的步伐']","['鲁班七号？', '鲁班七号………', '鲁班七号']"
41,40,41_整个帽子是怕它被晒黑吗_看把孩子晒的_有帽子叔叔在旁边是怕有人偷走选手吗_旁边小草帽,"['整个帽子是怕它被晒黑吗', '看把孩子晒的', '有帽子叔叔在旁边是怕有人偷走选手吗', '旁边小草帽', '竟然还带顶帽子', '这么黑了', '红色心形r', '有点可爱', '救命', '自拍r']","['整个帽子是怕它被晒黑吗[doge]', '救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '有帽子叔叔在旁边是怕有人偷走选手吗[doge]']"
42,40,42_还没开始就结束了_出师未捷身先死_已经结束了_开始了吗,"['还没开始就结束了', '出师未捷身先死', '已经结束了', '开始了吗', '没有坚持到最后', '机不认输', '有没有走到终点的', '最后那个可能真的有点赶时间了', '终点不重要', '真正实现了死在起跑线上了']","['还没开始就结束了[捂脸R]', '还没开始就结束了[大笑R]', '还没开始就结束了[笑哭R]']"
43,36,43_云南白药气雾剂_云南白药喷雾剂_来点云南白药_这是搞笑演小品吗,"['云南白药气雾剂', '云南白药喷雾剂', '来点云南白药', '这是搞笑演小品吗', '继续干', '灌能量胶', '毒品', '喷的是什么', '相信我', '云南白药']","['云南白药气雾剂[偷笑R]', '懂了，云南白药气雾剂', '加冰，云南白药喷雾剂，压缩饼干']"
44,35,44_机器人马拉松的意义是啥_让机器人跑马拉松的意义是什么_机器人跑马拉松有啥意义_机器人跑马拉松有啥用,"['机器人马拉松的意义是啥', '让机器人跑马拉松的意义是什么', '机器人跑马拉松有啥意义', '机器人跑马拉松有啥用', '机器人跑马拉松的意义在哪里', '机器人跑马拉松的意义是什么', '机器人跑马拉松的意义是', '纯属好奇', '汽车意义是什么', '机器人马拉松有啥意义']","['所以，让机器人跑马拉松的意义是什么？', '让机器人跑马拉松的意义是什么？纯属好奇', '机器人跑马拉松的意义是什么？测试电机强度？测试耐用度？']"
45,35,45_突然想起来了那个豆脚_看个豆角的集合_笑死人了_okr,"['突然想起来了那个豆脚', '看个豆角的集合', '笑死人了', 'okr', '捂嘴笑r', '嘻嘻r', '不是', '哈哈哈', 'doge', '偷笑r']","['还有个顶着个豆包的两条腿   笑死人了', '突然想起来了那个豆脚', '看个豆角的集合。[doge][doge]']"
46,33,46_来搞笑的多_看脑袋就是宇树_这是宇树家的吗_有几个宇树,"['来搞笑的多', '看脑袋就是宇树', '这是宇树家的吗', '有几个宇树', '显眼包宇树', '杭州人民来了', '春晚的武bot', '短期内这么多品牌也搓出来了', '破案了', '第二个是宇树吗']","['所以，宇树上市是对的，短期内这么多品牌也搓出来了！', '还。。。。是。。。。来搞笑的多。有几个宇树？', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]']"
47,32,47_本人将严肃的在此评论_并在机器人统治地球之后当做投名状_本人将严肃地在此评论_就凭这条笔记,"['本人将严肃的在此评论', '并在机器人统治地球之后当做投名状', '本人将严肃地在此评论', '就凭这条笔记', '本人已自选点赞此条内容', '请将本人置为非清除对象', '这代表本人认同本文内容', '本人认同本文内容', '机油就是血液', '枪呢']","['本人将严肃的在此评论，并在机器人统治地球之后当做投名状\U0001fae1', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状。我们要保护机器人的合法权益！！！钛君我们是一伙的啊！', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状']"
48,30,48_关节润滑剂吗_是不是润滑油_润滑的吗_涂点润滑油吗,"['关节润滑剂吗', '是不是润滑油', '润滑的吗', '涂点润滑油吗', '松锈灵', '有润滑作用', '清洗润滑剂喷喷', '是不是上的润滑油', '整点润滑油', '润滑剂吧']","['松锈灵，有润滑作用', '关节润滑剂吗', '关节润滑剂吗？[笑哭R]']"
