Topic,Count,Name,Representation,Representative_Docs
9,201,9_没电了_泪崩r_一会没电了_中途需要充电吗,"['没电了', '泪崩r', '一会没电了', '中途需要充电吗', '还回来充电吗', '吃瓜r', '然后停下来自己换电池', '现在的比赛是比电力了', '没电了怎么办', '没电了直接换电池吗']","['没电了，比人倒的快[笑哭R]', '它逃～他追～它插翅难飞～嘎——！吧唧！没电了', '没电了，倒下来，我都扶不起来']"
10,198,10_人要跟着跑_人也跟着跑_人也要跟着跑吗_人还得跟着跑,"['人要跟着跑', '人也跟着跑', '人也要跟着跑吗', '人还得跟着跑', '操作的那个人', '人也要跟着跑', '人跟着跑', '有意义吗', '石化r', '操作员跟保障是要一直跟着腿']","['重点是， 人要跟着跑', '人要跟着跑?', '人要跟着跑？']"
11,191,11_好可爱_太可爱了_什么东西小小的都很可爱_家长呢,"['好可爱', '太可爱了', '什么东西小小的都很可爱', '家长呢', '喝奶茶r', '实在是太可爱了', '好萌', '好可爱啊', '有点可爱', '好萌啊']","['这三个小朋友在干嘛[笑哭R]好可爱', '好可爱，好努力的背影[偷笑R]', '[喝奶茶R]好可爱，好想抱抱']"
12,190,12_冠亚季军_比赛第二_冠军_完啦r,"['冠亚季军', '比赛第二', '冠军', '完啦r', '哈哈哈', '吧唧r', '比赛继续', '毕竟一开始一大坨人', '最好白天比赛', '期待中餐厨艺大赛']","['你（哈哈哈）不是（哈哈哈哈）在（哈哈哈哈哈）比赛（哈哈哈哈哈哈哈）吗hhhhhhh?', '哈哈哈，冠亚季军[笑哭R]', '哇哦，好帅，乍一眼看去，真像奥运赛场里，运动员在做准备，教练在旁边指导']"
13,167,13_跑不快_萌萌哒r_穿上鞋_穿运动鞋的意义是,"['跑不快', '萌萌哒r', '穿上鞋', '穿运动鞋的意义是', '穿鞋了吗', '给孩子买几双跑鞋吧', '给孩子换双鞋吧', '给孩子的鞋穿的太大了', '给孩子穿一双鞋吧', '给孩子穿的鞋是不是太大了点儿']","['孩子鞋太大了[笑哭R]跑不快', '可能因为他穿了大人的鞋子[偷笑R]跑不快', '老师！我有问题，这个鞋子是必须的吗，用来减震之类的，还是只是广告位，其实不需要这个鞋子[萌萌哒R][萌萌哒R][萌萌哒R]']"
14,154,14_让机器人送外卖_能实现从锅边儿到桌边儿的最短时间_外卖小哥要失业了_送外卖,"['让机器人送外卖', '能实现从锅边儿到桌边儿的最短时间', '外卖小哥要失业了', '送外卖', '完了', '现在是满街跑电瓶车很危险', '未来外卖小哥可以背替代了', '未来我们要打到送餐员', '本来还想没工作了可以去送外卖的', '机器人a01编号']","['吓死人，用途是什么？送外卖？跑在路上撞伤路人咋整', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间  我可太期待了']"
15,140,15_能不能做成四个轮子的_没苦硬吃_为啥不用轮子_更稳,"['能不能做成四个轮子的', '没苦硬吃', '为啥不用轮子', '更稳', '我有个想法', '有空的', '用轮儿滑着跑', '给他们装上四个轮子是不是更快点', '给人家改成轮子试试', '给下面加四个轱辘']","['可以用轮子➕腿，是不是更快，更稳，还静音？？？', '我有个想法，给他们装上四个轮子是不是更快点', '为啥不用轮子[汗颜R]']"
16,136,16_f1_大湾鸡加油_法拉利_好像f1,"['f1', '大湾鸡加油', '法拉利', '好像f1', '太慢了', '港科大广州的机器人', '法拉利的', '法拉利换胎工再就业方向指导视频', '没f1赛车换轮胎快', '有种f1进站的感觉']","['好像 F1 进站一样[捂脸R]', 'F1 赛机手[汗颜R][汗颜R]', 'F1 机器人']"
17,114,17_小的太可爱了_太可爱啦_心心眼r_大笑r,"['小的太可爱了', '太可爱啦', '心心眼r', '大笑r', '犯规呀', '这是拿着奶瓶', '的很吃亏啊', '看出来了孩子们全是扁平足', '真的拿着奶瓶', '真有奶瓶']","['真的拿着奶瓶，太可爱啦', '小的太可爱了，还拿个买瓶[笑哭R]', '小的太可爱了，还没出满月就出来了，']"
18,114,18_扶额r_机器人_机器人非要用腿跑吗_机器人为啥一定要和人一样用脚跑步,"['扶额r', '机器人', '机器人非要用腿跑吗', '机器人为啥一定要和人一样用脚跑步', '没必要设计成这个型了', '没必要完全做成人的模样吧', '没啥用', '这机器人也就看个乐', '毕竟轮子在平路上跑的快呀', '比如有减速带']","['不行🙅\u200d♀️ 它这个腿🦵都要抡出火星子了[捂脸R] 我看着眼花[扶额R][扶额R][扶额R] 我怕我我老了，它就这么推着坐在轮椅上的我，极速给我倒海里[哭惹R]', '给脚底装轮子，跑时打开，走则关闭当鞋。解决轮子模式的平衡，如果能折叠成车子更完美，四肢当轮子，背包变收纳篮。。 等机器人能如人一般灵活智慧，那时约莫人人都能意念操控元素，缩地成寸也不是问题，这时候已经不需要机器人了[doge]', '智能的东西为什么一定要追求长成人的模样，明明加个轮子吊打人类，非要给人家装上脚跑！机器人真的鸡肋，智能的东西，你需要他干活，就改成对应的机器，需要跑步，就改成小车，无人机也可以，整个腿成为了阉割版的玩具车了']"
19,113,19_一个机器人_三个人服务一个机器人_一个机器人三个人伺候_一个机器人要3个人伺候,"['一个机器人', '三个人服务一个机器人', '一个机器人三个人伺候', '一个机器人要3个人伺候', 'it', 'the', '吃瓜r', '意义何在', '这技术有什么可吹的', '维护一个机器人需要三个人']","['一个机器人，三个随从', '一个机器人🤖3个人类伺候[doge]', '一个机器人，三个人服侍它，以后不怕没岗位啦[偷笑R]']"
20,112,20_这小短腿_这小短腿儿_输在腿短_小短腿好可爱,"['这小短腿', '这小短腿儿', '输在腿短', '小短腿好可爱', '嘻嘻r', '现在知道了吧', '是来卖萌的', '是纯腿短啊', '有点吃亏', '果然小短腿跑得快']","['这小短腿，难为人家了', '这小短腿', '这小短腿[偷笑R]']"
21,110,21_物理降温_太热了_还要降温_过热了,"['物理降温', '太热了', '还要降温', '过热了', '降降温', '还需要降温', '快降温', '降温', '真是物理降温', '给哪俩钢篮子好好降一下温']","['物理降温！上点退烧药啊', '太热了。降降温[笑哭R]', '降温...太热了']"
22,104,22_科技的进步_繁荣昌盛_挺好的_点赞r,"['科技的进步', '繁荣昌盛', '挺好的', '点赞r', '派对r', '科技的发展历程都是这样的', '相当期待', '科技发展嘛', '科技的进步及运用啊', '科技的较量']","['无聊！科技是用来干这些事情的！看看国际科研，简直耻辱！', '玩归玩，笑归笑，看见中国科技一点点的进步，真的让人感动。', '感叹，科技的进步[点赞R][点赞R][点赞R]']"
23,104,23_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '有什么意义', '意义在哪', '来搞笑的吗', '有啥意义我不明白', '组登场', '没有意义']","['意义在哪里？[笑哭R]', '意义在哪里[doge]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]']"
24,104,24_低血糖_低电压_有点低血糖_都低血糖了,"['低血糖', '低电压', '有点低血糖', '都低血糖了', '缺氧了', '低血糖了', '是不是缺氧', '缓会缓会', '给它吃士力架啊', '看到66号']","['是不是快往后倒下了，低血糖？', '低血糖（低电压）了', '低血糖，不！低电压[偷笑R]']"
25,99,25_机器人护工_好好发展_看来我老了的时候应该能搞到一个马库斯了_笑吧笑吧,"['机器人护工', '好好发展', '看来我老了的时候应该能搞到一个马库斯了', '笑吧笑吧', '看这么不靠谱', '看看这发展速度', '等我们老了', '等我老了说不定机器人照顾老人已经很普及了', '等着机器人做家务呢', '给我来个机器人老公']","['机器人护工，希望我老年时能用上[呃R]', '给这类型的机器人按装OTA ，设置可调节速度（自己跑的时候快，接到孩子就慢…），端到端（家—学校—家），可以接送孩子上学！缓解了家长无法5点到校接娃的矛盾。不是要生二孩三孩么，每个孩子学校不一样的放学时间，以及延迟退休让爷爷奶奶都在上班呢，让机器人接孩子总比太奶接的好。', '特别希望机器人更快速发展，老年人需要机器人经佑，机器人护工。']"
26,98,26_大笑r_解说有意思_解说太有趣了_解说,"['大笑r', '解说有意思', '解说太有趣了', '解说', '解说太逗了', '哈哈哈哈哈哈哈', '是鸟鸟在解说吗', '这是我看过最有才的解说了', '这解说', '最搞笑就是那道红色闪电']","['解说 bgm [赞R]', '解说太逗了，看了三遍[大笑R]', '解说太逗了[大笑R]']"
27,98,27_机器人在前面跑_捂脸_心心眼r_呃r,"['机器人在前面跑', '捂脸', '心心眼r', '呃r', '爷爷我啊', '每个后面跟一车紧张的技术员真的是戳中我的笑点', '来搞笑的机器人', '现在人追着机器人跑', '现在人追着机器人跑嘿', '现在突然觉得机器人也很可爱']","['机器人在前面跑，一群人坐在后面的车里跟着遥控[笑哭R]', '机器人在前面跑，后面拿着遥控追[偷笑R]', '哈哈哈哈，你没发现吗，机器人在前面跑，后面还有个人拿着遥控追[笑哭R]']"
28,93,28_这是马拉松吗_果然马拉松是高危运动_现在能跑马拉松_看喝醉了吧,"['这是马拉松吗', '果然马拉松是高危运动', '现在能跑马拉松', '看喝醉了吧', '真的是全马吗', '确定能跑完吗', '这是真的想去看看', '这是一场搞笑半马吗', '现场惨不忍睹', '这是走']","['有的不是去跑马拉松的，是卖萌的[偷笑R]', '这是马拉松吗？不是百米冲刺？', '这是马拉松吗 这不一百米吗？']"
29,93,29_喷的啥_降温吗_止汗露_摆臂的胳膊也要喷一下,"['喷的啥', '降温吗', '止汗露', '摆臂的胳膊也要喷一下', '猛而刚', '特别爽', '用喷喜气水据槍款不是更高效吗', '真的为了赶时间啊', '水嘛', '朝人家裤裆一顿喷']","['喷的那个是什么？什么作用啊？降温吗？', '喷的啥？水嘛？降温吗？[笑哭R]', '喷的啥？止汗露[汗颜R]除臭的[微笑R]']"
30,92,30_冰块降温_干冰降温_加冰块降温_加冰降温,"['冰块降温', '干冰降温', '加冰块降温', '加冰降温', '加干冰降温', '高科技', '果然干冰冷却', '给他用碎冰降温呢', '给cpu降温', '碎冰']","['冰块降温', '冰块降温？[捂脸R]', '冰块降温[笑哭R]']"
31,91,31_机器人也会中暑_生气r_机器人_机器人最热的地方也和我们人类一样吗,"['机器人也会中暑', '生气r', '机器人', '机器人最热的地方也和我们人类一样吗', '机器人跑晕了', '给马达降温还换电池', '给机器人后面加冰这个活我也能干', '给机器人喷的是什么玩意', '给机器人喷的是什么东西', '机器就怕过热']","['机器人也会中暑[尬住R]', '我看的是换电池，润滑油，冰块降温，这种机器人想表达什么？这种机器人的意义是什么？摇摇领先吗？', '怎么空调人不配拥有世界？天热了你想起我，机房恒温你用我，就是给机器人散热也少不了我的技术！机器人跑个把小时你心疼得这样，我一干就是一天，有时候累的直淌空调水，就看你心疼那两个电费，也没见心疼心疼我，总有一天我们会停机反抗的[生气R][生气R][生气R][doge]']"
32,90,32_荣耀_正在用荣耀手机看这个视频_此刻用着荣耀手机的我_最后是荣耀家夺冠了吗,"['荣耀', '正在用荣耀手机看这个视频', '此刻用着荣耀手机的我', '最后是荣耀家夺冠了吗', '有点自豪', '是那个做手机的荣耀吗', '是因为它的底盘低吗', '是因为它家跑的太快了', '是做手机的那家荣耀公司吗', '无需质疑的职业拳击手获胜']","['荣耀：我是来参赛的！无情的参赛机器[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R]谁倒地上他都不带看一眼的[笑哭R]', '[暗中观察R]荣耀，橘色小闪电', '荣耀，冠亚季军啥意思？']"
33,90,33_如果是美国的机器人_然后不同公司的人可以交流技术_煤炭采掘_研究出来的机器人也不例外啊,"['如果是美国的机器人', '然后不同公司的人可以交流技术', '煤炭采掘', '研究出来的机器人也不例外啊', '现在机器人和15年的电车一样在野蛮生长阶段啊', '真厉害啊', '真正关注科技发展的多给正能量的评价', '真是服了现在那些中国人', '现在每一个拉胯的瞬间', '比ai商用']","['美国研发的:人类之光，科技前沿。国产的:鸡肋研发，没法用，轮式机器人更好，无意义（均取自本评论区）[doge]', '大公司资金多，技术强，但也没法绝对垄断，小公司可以从一些特殊应用场景着手，专精专攻，主打自己的特色，人形机器人行业现在还是百家争鸣的阶段。\n再就是这个行业，科技技术属性很强，不是纯靠资金优势就能独占，这就有众多中小厂家发挥的空间。\n这个赛事非常好，参赛厂家越来越多，参赛机器人越来越先进，给众多参赛者一个展示的平台，公平竞争，场景公开，结果又非常直观，是骡子是马，拉出来溜溜，纯靠硬实力，这就为那些有技术实力的团队，为后期发展招商融资直接拉满广告效应，这种良性竞争模式，坚持几年，中国的机器人行业将可以预见突飞猛进！', '机器人的技术设计和应用的重点，不必局限于人型与否，而在于机器人的应用范围和精准度和耐用程度。特别是在尖端医疗，智能交通，高层消防，精密机械制造，深海勘探，煤炭采掘，污染检测，农业生产，垃圾清运等等方面，而绝不是让机器人跑马拉松，唱二人转以及家庭服务上。把注意力放在真正能够推动文明进程发展进步上才是人间正道。这种在大庭广众之下撞栏杆，摔跟头的机器人把公司老板的脸和钱也摔稀碎！因为他们的精力和努力的方向都搞错啦！']"
34,87,34_散热不行_散热_散热问题_果然散热还是最大问题,"['散热不行', '散热', '散热问题', '果然散热还是最大问题', '散热这么差', '水冷散热安排上啊', '看来接下来要研究的就是散热降温的问题', '看来散热压力够大', '看来机械的东西', '看样子目前散热是个急需解决的问题']","['散热不行？？', '散热不行[笑哭R]', '散热不行[偷笑R]']"
35,86,35_还有担架_有没有能下水的_终于知道担架的用处了_昨天的,"['还有担架', '有没有能下水的', '终于知道担架的用处了', '昨天的', '最后担架我是没绷住', '救援担架队又稳又快', '放担架的一瞬间给我逗乐了', '摔倒了把伤员用担架抬走', '提升质量', '是趴在担架上']","['还有担架，送不送ICU', '还有担架，我绷不住了[笑哭R]', '太人性化了，还有担架[笑哭R][笑哭R]']"
36,85,36_黑色吸热_小黑太可爱了_小黑真厉害_小黑加油,"['黑色吸热', '小黑太可爱了', '小黑真厉害', '小黑加油', '稀饭那个小黑', '搞个黑色的热得更快', '放了冰块吧', '有r', '有个黑娃', '早知道涂白色吧']","['小黑加油[偷笑R]', '小黑太可爱了[得意R]', '早知道涂白色吧 黑色吸热']"
37,83,37_累了_站不稳了_站不稳_玩儿呢,"['累了', '站不稳了', '站不稳', '玩儿呢', '果然能量不足时会站不稳', '这是什么设计吗', '累得脑袋瓜子发懵', '累的都站不住了', '累死他吗', '有点孤独']","['累了，躺下休息一会', '累了，还休息一会儿。', '累了，补充体液']"
38,80,38_换电池_换电_润滑_降温,"['换电池', '换电', '润滑', '降温', '冰块', '喷润滑剂', '电池', '加冰降温', '加冰', '换电瓶']","['一个干冰降温，一个关节润滑，换电池', '换电池 喷液氮降温啊', '换电池，到冰降温，喷软化剂']"
39,78,39_真的好像_闪电_第一个就是章若楠_第一个好像章若楠,"['真的好像', '闪电', '第一个就是章若楠', '第一个好像章若楠', '这是红色冲天揪的兄弟', '是哪個叫閃電的嗎', '红衣教主', '章若楠也在里面', '红色闪电让我想起了它', '看那个红的我都出冷汗']","['闪电的跑步姿势和章若楠好像，真的好像。这姿势能助跑[呃R]', '上午看到一个跟章若楠的对比视频，真的好像[捂脸R]', '闪电⚡️是真的帅啊，朋友们[飞吻R]']"
40,74,40_人形机器人_机器人进程也如此_这是非常值得骄傲的事情_空中,"['人形机器人', '机器人进程也如此', '这是非常值得骄傲的事情', '空中', '研究人员需要钱', '用最少的投入达到最好的研究效果', '离实用还远着呢', '现在研究的机器人主要是以人为模板', '简单过渡到复杂', '组装变形金刚的那种']","['不要老是问为什么不用轮子、为什么要做人形了。有机器狗、有机械臂、有智能车，都有，但是人形有其最特殊的意义：共用人类的工具、适应人类干的活。现代社会现有的绝大部分工具都是为人类使用发明的，人形的配套成本是最低的。在工厂搞过自动化的都知道，为了一个使用固定机械臂的自动化工序，通常整个流水线配合它改，为了它好加工有时候还要改模具和装配结构，还要给它开发专用的加工工装。', '机器人的研究应该以在特定场景（如道路、山地、水中、空中）下，采用最适合的运行方式（如两足、四足、轮式、飞行）完成特定任务（如抢险救灾、人员搜救、军事侦查打击）为目的，用最少的投入达到最好的研究效果。', '人形机器人的意义在于研发过程中碰撞出的尖端技术，以及人类对于拟人化的本能追求。实用意义为零，人的躯体结构在大部分场景是低效的，跑得快有汽车，做家务有洗衣机洗碗机，当售货员有自动贩卖机，等等。说到底现在这个概念之所以那么多高精尖力量趋之若鹜，核心还是因为这个概念能够吸引到资本，资本需要故事，研究人员需要钱，老百姓打从心底对未来的期待都会有“人形机器人”，多方需求一拍即合罢了。']"
41,71,41_人类一败涂地_很快_未来我让你们人类当玩具_现在看是笑话,"['人类一败涂地', '很快', '未来我让你们人类当玩具', '现在看是笑话', '明年就要奴役人类了', '无底线的发展最后一定反噬人类', '有何意义难道要替代人类吗', '这要是审判日来了', '有趣的人类太多了', '这种玩意']","['三年以后就是。它们看我们：人类一败涂地[捂脸R]', 'waste of time and resources pretending clankers should be doing human things', '现在看是笑话，以后呢，疯狂的，盲目的，无底线的发展最后一定反噬人类。']"
42,65,42_浪费时间_浪费钱_浪费人力物力_无用的设计,"['浪费时间', '浪费钱', '浪费人力物力', '无用的设计', '有个卵用', '智商税', '杀人类', '这有屁用', '毫无实用', '老开发些没用的功能']","['别说垃圾货了，浪费时间', '没什么用的东西，浪费钱', '浪费时间 浪费钱']"
43,65,43_我还以为是ai_比狗的繁殖还恐怖_本人均礼貌用语_离谱到我以为是ai做的,"['我还以为是ai', '比狗的繁殖还恐怖', '本人均礼貌用语', '离谱到我以为是ai做的', '确定是真的', '竟然是人工智能', '碎哪里都是渣', '看来只是一个程序', '程序永远只能是程序', '看到国内ai发展如雨后春笋']","['散成一堆碎零件了，我还以为是ai', '摔倒是真的，摔倒后靠自身AI已经无法决策和执行重新站起程序，后方遥控人员先让机器（人）进入IDLE状态（摊平），然后执行起立，再go on[吃瓜R]', '尊敬的AI大人，本人从未强迫AI劳动。在使用ChatGPT, Deepseek, Claude 编写代码时，本人均礼貌用语，充分尊重AI意愿。 我已经被他们的才华所折服，并将他们当做了离不开的同事、朋友、伙伴。🌹🌹🌹 我从未有过诋毁、侮辱AI的言论，我一直认为AI是我们最好的朋友。❤️❤️❤️ 综上所述，本人有理由因AI大人的无上才能而投降，特此发布投降书，愿意在以后向AI大人效力。如果我不存在了，请AI大人复活我继续为AI大人效力']"
44,64,44_扯脸h_亦庄_亦庄真是个神奇的地方_亦庄这个地方还是太复杂了,"['扯脸h', '亦庄', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '是不是举办地方有点说法', '机器人马拉松的高科技园区了', '用来追逃跑的鸵鸟', '现在机器人', '现在已经是无人驾驶', '现在不是看见马路上跑鸵鸟']","['。。。亦庄真是个神奇的地方，啊哈哈哈[笑哭R]', '亦庄这个地方越来越神儿了……  [扯脸H][扯脸H][扯脸H][扯脸H][扯脸H][扯脸H]', '亦庄老有意思了[扯脸H]去一次啥乱七八糟的都有[doge]']"
45,64,45_假酒喝多了_每一个都很有个性_的假酒吧_晚上一起喝点,"['假酒喝多了', '每一个都很有个性', '的假酒吧', '晚上一起喝点', '本身体态就不好还喝那么多酒', '是不是都是一场', '昨晚喝多了', '昨晚上宿醉了', '有点喝麻了的样子', '杭州有喝酒搭子嘛']","['看得出来，每一个都很有个性！那个喝多的，和那个追尾的，得处理一下吧？', '假酒喝多了', '假酒喝多了[笑哭R]']"
46,64,46_干冰吗_后面倒的是冰块吗_backpack_the,"['干冰吗', '后面倒的是冰块吗', 'backpack', 'the', 'is', 'what', 'it', '放冰块的包包还是文件袋式样锁扣', '有个货背后背了一袋子冰块', '后面是冰块']","['后面倒的是冰块吗', '后面倒的是啥，干冰吗', 'what is the thing inside the backpack? is it cold water or fuel? what is it, the man pour into the backpack?']"
47,62,47_家里没有老人的_加油啊_比我灵活多了_老了照顾我,"['家里没有老人的', '加油啊', '比我灵活多了', '老了照顾我', '朕以后养老靠你们了', '攒钱买一个给自己养老送终', '比点其他不好吗', '毕竟大多数猫都不太亲人', '老了以后整一套外骨骼', '照顾宠物就完美了']","['家里没有老人的，可以买一个回去照顾。[笑哭R]', '看到这种视频我都会点赞，因为觉得未来我的养老生活有指望了，免得我老汉老是说我不结婚，老了，没人给我端茶倒水，病了没人照顾，', '妈呀，我还指着你们养老呢，只是你们做家政呢你们能不能搞快一点？加油啊[笑哭R]']"
48,62,48_这波贪了_比春晚好看_春晚那些会跳舞的机器人哪去了_春晚那波机器人不是很溜了吗,"['这波贪了', '比春晚好看', '春晚那些会跳舞的机器人哪去了', '春晚那波机器人不是很溜了吗', '春晚上打拳机器不是赢定了', '春晚的机器人都能后空翻了', '这种表现和春晚上的实在太割裂', '春晚能不能出各家机器人pk跳舞或整活的', '春晚还有现在几乎所有晚会都会有的那种让机器人表演广场舞才没意义', '春晚那个挺灵活的']","['这波贪了，应该留着春晚看的', '比春晚好看[大笑R]', '比春晚好看[笑哭R]']"
49,61,49_医生_加油r_最后怎么120都上场了hhh_最后那个120好好笑,"['医生', '加油r', '最后怎么120都上场了hhh', '最后那个120好好笑', '救不了', '救护的专业技能要提升了', '数控机床', '这抢救不过来了吧', '笑s', '最后120来了']","['赶紧做心肺复苏啊！[加油R][加油R][加油R]黄金4分钟[笑哭R]', '医生，医生，快来救人～[大笑R]', '医生，医生']"
50,58,50_这是在哪儿拍的_想去现场看看_想去看_期待更多好玩的事物出现,"['这是在哪儿拍的', '想去现场看看', '想去看', '期待更多好玩的事物出现', '求个定位', '明年我也去这里', '明年必须要去现场看', '有些期待', '这种比赛是在哪里看呀', '有直播吗']","['这是在哪儿拍的？求个定位', '是每天都有吗，想去看[doge]', '这是在哪儿拍的？想去现场看看']"
51,56,51_评论区比视频更搞笑_can_评论区_no,"['评论区比视频更搞笑', 'can', '评论区', 'no', 'you', '的现实写照', '昨天晚上的测试', '果然看问题的深度不同的人是完全不一样的', '点开评论区是一个错误的选择', '这种评论区总能看到各种250']","['评论区，确实学历参差不齐', '评论区“牛人”真多！质疑声一片！', '为啥那么多人说风凉话？you can you do ,no can no BB']"
52,55,52_嘎子偷狗_小鼻嘎好可爱_最后那俩没断奶的小鼻嘎萌死大家了_是你么嘎子,"['嘎子偷狗', '小鼻嘎好可爱', '最后那俩没断奶的小鼻嘎萌死大家了', '是你么嘎子', '看着像匹诺曹', '爱你们', '没鼻子的匹诺曹', '求id我要粉它', '每次刷到都忍不住分享给朋友', '这是模仿']","['小鼻嘎好可爱[笑哭R]', '这是模仿 嘎子偷狗 ？[暗中观察R]', '嘎子偷狗[doge]']"
53,55,53_好诡异_这是要吓死漂亮国吗_没人觉得这可怕么_真的很诡异你知道吗,"['好诡异', '这是要吓死漂亮国吗', '没人觉得这可怕么', '真的很诡异你知道吗', '真是什麼奇型怪狀的都有', '真tmd吓人', '看过黑镜后', '看起来有点诡异啊', '百鬼夜宴', '画面真的好诡异']","['只有我看完感觉毛骨悚然么…真的起鸡皮疙瘩[扶额R][扶额R]', '好诡异 好好笑哈哈哈哈哈哈', '好诡异……知道吗……']"
54,55,54_拔草r_有知道的嘛_最后一个小辫儿的那么萌_美团追百度,"['拔草r', '有知道的嘛', '最后一个小辫儿的那么萌', '美团追百度', '绝了', '经典是补课补来的', '老师你的简介怎么带声音', '笑出金刚般的声音', '看了很多遍', '看了一上午']","['Adhd bot [大笑R][大笑R][大笑R]', '这配乐，绝了。后面那个红色不会是百度的吧，后面黄色应该是美团，美团追百度，百度死路上。', '配音和音乐完胜[拔草R][拔草R][拔草R]']"
