Topic,Count,Name,Representation,Representative_Docs
27,125,27_解说_解说词_好笑_搞笑,"['解说', '解说词', '好笑', '搞笑', '好玩', '游戏', '好好笑', '精彩', '有趣', '笑话']","['这解说直接让我上不来气了😂😂😂', '解说太带劲了[偷笑R]', '解说很6，请多解说[派对R]']"
28,124,28_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '晕厥', '迷糊', '喝点', '缺氧', '低电压', '糖水']","['66号低血糖了', '039也低血糖', '有点低血糖，站不太稳']"
29,103,29_春晚_小品_差远了_表演,"['春晚', '小品', '差远了', '表演', '机器人', '这不比', '舞台', '这场', '这波', '上过']","['你们不觉得这个如果上春晚，收视率会更高吗', '春晚那小子来了么？', '怎么和春晚的机器人判若两人？']"
30,103,30_抬担架_担架_担架队_架子,"['抬担架', '担架', '担架队', '架子', '抬着', '还拿个', '放在', '带上', '抬走', '举着']","['这，找蛇皮袋往里弄呀，整啥担架呢', '太人性化了，还有担架[笑哭R][笑哭R]', '还拿担架，不应该使个筐吗[笑哭R]']"
31,103,31_小黑_黑黑_小黑子_黢黑,"['小黑', '黑黑', '小黑子', '黢黑', '黑皮', '黑色', '小小的', '黑成', '挺快', '跑得快']","['小黑很顶啊[石化R]', '是吖是吖！是小黑小茂密[害羞R]', '小黑孩儿还是可以啊']"
32,99,32_亦庄_北京_字庄_地方,"['亦庄', '北京', '字庄', '地方', '偶尔', '这里', '不如', '房子', '关于', '以前']","['在亦庄办办[笑哭R]', '亦庄还有鸵鸟呢[doge]', '可以和亦庄鸵鸟pk']"
33,93,33_有人_三五年_几年_若干年,"['有人', '三五年', '几年', '若干年', '十几年', '发展', '两年', '相信', '五年', '等过']","['既然知道事物的发展有个过程，那么肯定也知道看法的改变也有个过程[笑哭R]', '发展真抉，没几年自己跑上了。', '大家不要笑，再过几年他们就可以跑得很溜，事物的发展都有个过程。']"
34,90,34_宇树_说宇树_宇树用_宇树家,"['宇树', '说宇树', '宇树用', '宇树家', '第二名', '第几名', '树上', '别人', '参加', '其他']","['肯定不是宇树科技[捂脸R]', '宇树是干嘛来的[笑哭R]', '宇树姿势太漂亮']"
35,84,35_防晒霜_防晒_喷雾_晒黑,"['防晒霜', '防晒', '喷雾', '晒黑', '喷上', '喷个', '防蚊', '防水', '防止', '痱子粉']","['防晒喷雾？', '还喷防晒喷雾啊', '防晒喷雾，隔绝紫外线[doge]']"
36,82,36_豆包_豆脚_豆角_小豆,"['豆包', '豆脚', '豆角', '小豆', '豆德', '脑袋', '两脚', '不如', '看过', '长脚']","['豆包那个太过分了吧！', '那颗头呢，豆包那个', '豆包 豆脚']"
