帖子id,机器人状态,人的形象,帖子链接,一级评论次数,二级评论次数,matched_xhs_id,帖子标题,帖子正文
7631217152674106644,,,https://www.tiktok.com/@alertaplus62/video/7631217152674106644,0,0,,Robot humanoid buatan Honor me,"Robot humanoid buatan Honor mencetak sejarah di Beijing Half Marathon (19/4). Berlari secara otonom (mandiri) tanpa bantuan remote, robot ini menempuh 21 km hanya dalam 50 menit 26 detik. Catatan ini resmi melampaui rekor dunia manusia milik Jacob Kiplimo (57 menit). Keunggulan utama robot ini terletak pada sistem navigasi canggih yang memungkinkannya melesat dengan kecepatan rata-rata 25 km/jam. Meski ada robot lain yang lebih cepat dengan bantuan remote control, panitia memberikan nilai tertinggi pada robot Honor karena kemampuannya mengambil keputusan sendiri di lintasan. Pesatnya teknologi ini merupakan hasil investasi besar China di sektor robotika yang mencapai Rp185 triliun. Fenomena ini memicu decak kagum sekaligus kekhawatiran warga akan dominasi teknologi di masa depan. Seorang penonton menyebut, ""Setidaknya dalam hal navigasi otonom, mereka sudah mulai melampaui kita."" [Source : CNN Indonesia ] #alerta #RobotHumanoid #TechNews #fyp "
7631335737572510989,,,https://www.tiktok.com/@updatenow.ai/video/7631335737572510989,0,0,,A Chinese robot just ran a hal,"A Chinese robot just ran a half marathon faster than any human ever has. On April 19, 2026, a humanoid robot named Lightning completed the Beijing Half Marathon in 50 minutes 26 seconds. The human world record is 57 minutes 20 seconds. The robot won by nearly 7 minutes. 12,000 humans competed. Lightning beat every single one of them -- autonomously, no remote control. Last year the same race's winning robot finished in 2 hours 40 minutes. In one year: world-record-breaking. Honor claimed all 3 podium spots. 100+ teams competed. Hundreds of millions watched livestream. China has 150+ humanoid robot companies. Robotics is a national priority. The 2026-2030 plan targets factories staffed entirely by robots. An eyewitness said: 'It's the first time robots have surpassed humans. That's something I never imagined.' The era where humans are the fastest things alive is over. Follow @updatenow.ai ... news without the filter. #Robots #China #AI #Humanoid #Technology #Future"
7631466582702705938,,,https://www.tiktok.com/@barakadun/video/7631466582702705938,0,0,,Robot humanoid bernama Lightni,"Robot humanoid bernama Lightning buatan Honor berhasil mencetak sejarah dengan memenangkan lomba half-marathon di Beijing. Dalam ajang Beijing E-Town Humanoid Robot Half-Marathon, robot ini menempuh jarak 21,1 km dengan waktu lebih cepat dari rekor manusia yang sebelumnya dipegang Jacob Kiplimo. Kompetisi ini diikuti lebih dari 100 robot dan sekitar 12.000 pelari manusia. Meski lintasan dipisah, robot dan manusia tetap berlaga dalam ajang yang sama. Lightning tampil dominan, meski sempat mengalami kendala kecil menjelang garis finish. Sekitar 40 persen robot dalam lomba ini berjalan secara otonom, sementara sisanya dikendalikan jarak jauh. Namun, tidak semua robot berhasil tampil mulus—beberapa terjatuh atau gagal menyelesaikan lomba. Keberhasilan Lightning menunjukkan perkembangan pesat teknologi robot humanoid, terutama dalam kemampuan fisik dan navigasi di medan nyata. Bahkan, robot pemenang dalam ajang ini berpotensi mendapatkan pesanan bernilai tinggi dari industri. 🚀 #fyp #robot #humanoid #humanoidrobot #"
7630446905851448594,,,https://www.tiktok.com/@kumparan/video/7630446905851448594,10,2,,Puluhan robot humanoid unjuk g,"Puluhan robot humanoid unjuk gigi pada ajang Humanoid Robot Half-Marathon di Beijing, China pada Minggu (19/4). Acara ini berbarengan dengan Beijing E-Town Half-Marathon 2026. Robot dan manusia berlari di lintasan terpisah untuk menghindari tabrakan. Robot-robot itu tampak berlari kencang seperti manusia sungguhan. Robot yang dikembangkan oleh HONOR, produsen ponsel pintar terkenal asal China menjadi pemenangnya. Robot ini menyelesaikan lomba dengan catatan waktu 50 menit dan 20 detik. Capaian waktu ini lebih cepat dari rekor dunia yang dipecahkan oleh Jacob Kiplimo pada bulan lalu di Lisbon. Tahun ini, jumlah peserta meningkat signifikan dengan lebih dari 100 tim. Hampir lima kali lipat dibanding tahun sebelumnya. 📸: Dok. Reuters/Tingshu Wang, Maxim Shemetov, dan Haruna Furuhashi. Baca selengkapnya dengan klik link di bio. Cari tahu berita update lainnya dengan download aplikasi kumparan di App Store atau Google Play. 📝: newsupdate | update | teknosains | esaifoto | R102 | E027 #bicarafaktalewatberita #kumparan"
7505470011218201877,,,https://www.tiktok.com/@insightsofworld1/video/7505470011218201877,8,1,,China recently hosted its firs,"China recently hosted its first humanoid robot marathon, where only six out of dozens of robots completed the race, highlighting the challenges in robotics endurance.   Despite the difficulties, engineers viewed the event as a valuable learning experience to improve robot design and performance.   Building on this, Beijing plans to host the inaugural World Humanoid Robot Sports Games in August, featuring events like sprints, relays, and scenario-based challenges in simulated environments such as factories and hotels.   These competitions aim to showcase advancements in robotics and encourage global participation.   Startups like Noetix Robotics and Cyan Robotics are using these events to test and refine their robots, focusing on aspects like battery life, balance, and real-world application capabilities.   The ultimate goal is to develop humanoid robots that can perform tasks in various settings, from education and research to public service roles.  #china"
7632209590565883158,,,https://www.tiktok.com/@hannagsslr/video/7632209590565883158,2,1,,some were giving terminator wh,some were giving terminator while others were just vibing and looking cute at the Beijing robot half marathon last weekend. 🤖 #robot #beijing #science #technology #marathon 
7634165479015271700,,,https://www.tiktok.com/@tahu.techh/video/7634165479015271700,1,3,,Robot humanoid bernama Lightni,"Robot humanoid bernama Lightning (Leiting Shandian) buatan perusahaan Honor berhasil mencetak sejarah baru pada ajang Beijing E-Town Half Marathon tanggal 19 April 2026 dengan mencatatkan waktu 50 menit 26 detik, sebuah pencapaian yang melampaui rekor dunia manusia dengan selisih hampir tujuh menit. Dalam perlombaan yang diikuti oleh 12.000 manusia dan 300 robot ini, tim Honor menyapu bersih podium juara menggunakan teknologi navigasi otonom penuh dan sistem pendingin cair (liquid cooling) untuk menaklukkan lintasan menantang yang terdiri dari 22 tikungan tajam serta medan tanjakan.  Keberhasilan ini tidak hanya mengintimidasi para pelari manusia karena kecepatan mesin yang konsisten, tetapi juga berfungsi sebagai laboratorium nyata untuk menguji stabilitas algoritma dan ketahanan perangkat keras sebelum teknologi robot humanoid tersebut akhirnya diproduksi secara massal untuk kebutuhan industri serta rumah tangga di masa depan. #robot #artificialintelligence #china #teknologi "
7629668925390818568,,,https://www.tiktok.com/@ezeh8_8/video/7629668925390818568,0,0,,300+ humanoid robots will be r,"300+ humanoid robots will be running alongside 12,000 humans on the streets of Beijing on April 19th 40% fully autonomous, 60% controlled remotely The first edition happened last year and only 6 out of 21 robots finished - this year over 100 teams are competing, how many will finish and who will be the winner? Robots are stepping out of the labs and onto the streets - and I predict it doesn’t stop at marathons.  Some day we will have robot football leagues, robot boxing, robot Olympics - it’s all coming​​​​​​​​​​​​​​​​ Hit the follow in the loop of the revolution!!!"
7630406495405870344,,,https://www.tiktok.com/@asiaone/video/7630406495405870344,4,2,,"The winning robot, developed b","The winning robot, developed by Chinese smartphone brand Honor, finished the race in 50 minutes and 26 seconds, several minutes faster than the half-marathon world record set by Ugandan runner Jacob Kiplimo in Lisbon last month. #news #China #Technology #Robot #Marathon 📸: Reuters"
7495616719331839287,,,https://www.tiktok.com/@akuratco/video/7495616719331839287,4,0,,Puluhan robot humanoid beradu ,"Puluhan robot humanoid beradu dalam lomba lari setengah maraton di Beijing, China, Sabtu (19/4/2025). Agenda ini merupakan kompetisi lari maraton robot pertama di dunia. Gimana menurut kalian gengs? #robot #marathon #china #teknologi #akuratco"
7495585787208109343,,,https://www.tiktok.com/@theargentgroup/video/7495585787208109343,1,0,,"On Saturday, April 19, twenty-","On Saturday, April 19, twenty-one humanoid robots joined human runners in a 13-mile (21 km) marathon in Beijing. The top-performing robot, named “Tiangong Ultra,” finished the race in 2 hours and 40 minutes—much slower than the men’s human winner, who completed it in just 1 hour and 2 minutes. Tiangong Ultra is 5 feet 9 inches (1.8 m) tall, weighs 114.6 pounds (52 kg), and ran at an average speed of 6.2 mph (10 kph), reaching up to 7.5 mph (12 kph). Not all robots had a smooth run. One fell at the start and took a few minutes to get back up. Another crashed into a railing, causing its human handler to fall too. All robots were followed by human operators, who sometimes had to step in and help. Tiangong Ultra won 5,000 yuan (roughly $690). Other awards were given for best walking style, most popular robot, and simply finishing the race."
7495492063438392598,,,https://www.tiktok.com/@smilzs8/video/7495492063438392598,2,0,,ROBOTS 🤖 MARRATHON HAPPENED IN,ROBOTS 🤖 MARRATHON HAPPENED IN BEIJING  🧞‍♂️👁 #viral_video_tiktok #viralvideos #viralvideotiktok 
7497151325273083191,,,https://www.tiktok.com/@stonelab.id/video/7497151325273083191,1,0,,China Adakan Lomba Maraton Rob,"China Adakan Lomba Maraton Robot Humanoid! Untuk pertama kalinya, robot humanoid ikut serta dalam lomba lari setengah maraton sejauh 21,1 km di Beijing! Dari 21 robot yang ikut, hanya 6 yang berhasil menyelesaikan lomba. Sisanya mengalami kendala seperti jatuh, kehabisan baterai, dan overheat. Apa artinya? Ini bukti bahwa teknologi robotik sudah berkembang pesat—tapi masih banyak tantangan dalam hal daya tahan & stabilitas. Tapi satu hal pasti: Masa depan robotik bukan lagi fiksi. Itu sedang terjadi sekarang. #StonelabInsight #RobotMarathon #Teknologi2025 #AI #ChinaTech #DigitalFuture #RobotHumanoid #InnovationUpdates"
7495050613915405576,,,https://www.tiktok.com/@ksm8377/video/7495050613915405576,0,0,,Twenty-one humanoid robots joi,"Twenty-one humanoid robots joined thousands of human runners at the Yizhuang half-marathon in Beijing on Saturday, marking the world’s first race where bipedal machines competed alongside humans over a 21-kilometer (13-mile) course, as reported by The Jerusalem Post and Sky News. Beijing E-Town Race Course The Beijing E-Town Half Marathon follows a scenic 21.0975-kilometer route through Beijing’s Economic-Technological Development Area. Starting at the South Square of Nanhaizi Park, runners journey alongside the Liangshui River and cross the iconic Wenhua Bridge before passing through the district’s technological hub. The course showcases both natural beauty and innovation centers, with participants running past headquarters of major companies like SMIC, BOE, Xiaomi, and JD. The race concludes at the National Information Technology Application Innovation Park by Tongming Lake. For the historic 2025 human-robot competition, organizers implemented special safety measures, separating human and robot lanes with barriers and greenbelts while maintaining the same route. Seven supply stations were positioned along the course to provide battery replacements and technical support for the robotic participants. The course design presented a comprehensive real-world testing environment for the humanoid robots, challenging their mobility, stability, and energy efficiency in varied outdoor conditions. Bipedal Robot Design Requirements Bipedal robots require careful mechanical design to achieve stable walking and running. Key considerations include degrees of freedom (DOF), with most designs featuring 3-6 DOF per leg to balance complexity against stability. Robot size significantly impacts cost, material selection, and actuator requirements, with many research prototypes standing around 300mm tall to manage these constraints. Foot design is particularly critical—oversized feet improve stability through greater ground contact but increase motor torque requirements and complicate leg lifting. For dynamic movement, robots need sophisticated balance control systems, including Linear Quadratic Regulators (LQR), sliding mode control, or PID controllers that constantly adjust the center of mass. Modern bipedal robots like Themis V Two incorporate specialized sensors such as the 3DM CB7 AHRS that track orientation up to 1,000 times per second, enabling them to navigate uneven terrain and reach running speeds of up to 10 km/h (6.2 mph). These design elements were evident in China’s robot half-marathon, where competing teams added shock-absorbing mechanisms and custom running shoes to help their robots complete the challenging 21-kilometer course. Tiangong Ultra Robot Winner The star of the historic race was Tiangong Ultra, which claimed victory among the robotic competitors with a time of two hours and 40 minutes—considerably behind the human winner’s one hour and two minutes. Developed by the Beijing Innovation Center of Human Robotics, this 1.8-meter-tall, 52-kilogram machine was equipped with long legs and a sophisticated algorithm that mimics human marathon running. Tang Jian, the robot’s chief technology officer, proudly noted that “no other robotics firms in the West have matched Tiangong’s sporting achievements,” highlighting China’s advancement in humanoid robotics. Tiangong Ultra demonstrated impressive capabilities during the race, requiring only three battery changes throughout the entire course. The robot had been extensively prepared for the event, with upgrades including longer legs, a stronger hip, and specially designed “shoes” to minimize impact on its feet and ankle joints. Prior to the competition, Tiangong Ultra had already established itself as a pioneer in robotics, becoming the first humanoid robot to climb more than 100 stairs continuously using real-time vision to navigate uneven terrain. #news #china #robot #marathon "
7634163638923808022,,,https://www.tiktok.com/@creativeorangee/video/7634163638923808022,7,6,,Humanoid beat us in a half mar,"Humanoid beat us in a half marathon in Beijing with 10 min, beating the previous men competition winner from last year. #orangetech #honor #marathon #robot #humanoid "
7629287581544418578,,,https://www.tiktok.com/@jurnal.koh.wang.x/video/7629287581544418578,14,0,,Robot Humanoid Berkompetisi da,"Robot Humanoid Berkompetisi dalam Setengah Maraton di Beijing
 #robot #humanoid #maraton #Beijing #China #UniTree #terkini "
7630414717604957448,,,https://www.tiktok.com/@felixcondech/video/7630414717604957448,190,72,,En la maratón de robot de Beij,"En la maratón de robot de Beijing 2026 🇨🇳 el ganador era indiscutible! Son los rojos de la primera parte del video, la verdad 10/10  #beijing #robotmarathon #robot #china "
7628110375514377479,,,https://www.tiktok.com/@kompastekno/video/7628110375514377479,444,284,,Beijing kembali menjadi sorota,"Beijing kembali menjadi sorotan dunia teknologi dengan menggelar ajang maraton robot humanoid.   Ajang resmi digelar 19 April, didahului uji coba penuh (full-scale test) pada 11–12 April 2026 di kawasan Beijing Economic-Technological Development Area (E-Town). #Beijing #robot #humanoid "
7630767290061016337,,,https://www.tiktok.com/@kinglinzhuhui/video/7630767290061016337,37,4,,China🇨🇳 2026 Beijing  Cutest &,China🇨🇳 2026 Beijing  Cutest & Most Popular Winner: Xiao Pai #china #beijing #humaniidrobot #robot #marathon
7630840646047108373,,,https://www.tiktok.com/@mslizbethz/video/7630840646047108373,3,0,,We’re COOKED! China’s robots g,We’re COOKED! China’s robots gonna destroy us all…. #chinamaxxing #chinamax #fyp #china #robo 
7630052715334405398,,,https://www.tiktok.com/@chinaminutes/video/7630052715334405398,455,212,,🇨🇳 Beijing is set to host a hu,"🇨🇳 Beijing is set to host a humanoid robot half-marathon—but early test runs show it’s not all smooth running, and not every robot is built for speed. 📍 On April 19 at 7:30am, more than 300 humanoid robots from 26 companies will run the 21.1km course alongside around 12,000 human participants in Beijing’s E-Town. The route spans city roads, racetrack sections and park terrain, designed to test performance in real conditions. —— #failvideo #robotfail #robots #humanoid #failcompilation "
7630418824717683998,,,https://www.tiktok.com/@michaelzhang408/video/7630418824717683998,60,31,,2026 Beijing Robot Competition,"2026 Beijing Robot Competition & Half Marathon, featuring a collection of over 80 robots. Champion: HONOR, with a time of 50:26, surpassing and breaking the human world record.#china #robot #Marathon #HumanoidRobotMarathon "
7630160431482506510,,,https://www.tiktok.com/@nbcnews/video/7630160431482506510,747,645,,A robot trips and faceplants d,A robot trips and faceplants during a training session for Beijing's second humanoid half marathon.
7496426674901306670,,,https://www.tiktok.com/@spotlightbeijing/video/7496426674901306670,27,10,,Ready? Go! The world's fi rst ,"Ready? Go! The world's fi rst #humanoidrobot #halfmarathon kicked off i n #ETown, #Beijing! Let's take a l ook at these fascinating robots at their best! #SpotlightBeijing #AmazingBeijing #RobustBeijing #InternationalBeijing #Robo tMarathon #FutureofSports #techmeetssport "
7631030444506795284,,,https://www.tiktok.com/@pandachina66/video/7631030444506795284,27,3,,中国北京市で19日、人間と人型ロボットのハーフマラソン大会が,中国北京市で19日、人間と人型ロボットのハーフマラソン大会が開かれた。ロボットは人間と同じコースを別のレーンで走り、自律走行部門と遠隔操作部門で競った。優勝したのは深圳市の企業が開発した自律走行の「閃電」でタイムは50分26秒。人間の世界記録57分20秒を上回った。
7630435385411112205,,,https://www.tiktok.com/@businessblurb/video/7630435385411112205,22,7,,300 humanoid robots from 26 Ch,"300 humanoid robots from 26 Chinese OEMs participated in the Beijing Half Marathon.  Multiple robots finished faster than the human winner, 40% navigated autonomously. 🤯  #robot #china #future #tech #ai  "
7630264653783780630,,,https://www.tiktok.com/@chinaliuyusen/video/7630264653783780630,977,174,,,
7495064100825845035,,,https://www.tiktok.com/@cnn/video/7495064100825845035,122,42,,More than 20 robots raced agai,More than 20 robots raced against thousands of human runners in a half-marathon in Beijing organized to showcase China’s advances in humanoid technology. Find out who won. #robots #humans #humanoid #marathon #beijing #china #cnn #news
7630681972972539167,,,https://www.tiktok.com/@juan791986/video/7630681972972539167,49,7,,#Beijing Yizhuang Robot Half M,#Beijing Yizhuang Robot Half Marathon
7495665546621472005,,,https://www.tiktok.com/@pakreach/video/7495665546621472005,0,0,,"In Beijing, 21 humanoid robots","In Beijing, 21 humanoid robots participated in the world’s first robot half-marathon, running alongside human athletes. The standout robot, Tiangong Ultra, completed the race in 2 hours and 40 minutes — significantly slower than the human winner, who finished in 1 hour and 2 minutes. Most robots needed assistance during the race, with some falling, overheating, or malfunctioning mid-run. Despite the challenges, the event marks a step forward in the evolution of robotics and AI in real-world conditions. The race offered a glimpse into how far humanoid robots have come — and how far they still have to go. #HumanoidRobots #RobotMarathon #TechNews #Innovation #AI #Robotics #FutureTech #PakReach"
7463088050097179947,,,https://www.tiktok.com/@mon_valley_mammoths/video/7463088050097179947,0,0,,🚀 Exciting Times Ahead: China',"🚀 Exciting Times Ahead: China's First Human-Robot Marathon! 🤖🏃‍♂️ This April, Beijing will host an unprecedented event that highlights the intersection of technology and sport—the world’s first human-robot marathon! As part of China's strategic initiative to advance artificial intelligence and robotics, this half-marathon in the Daxing district will see humanoid robots from over 20 companies racing alongside 12,000 human participants over a challenging 21 km (13-mile) route. 🌟 Why This Matters: China is not just flexing its technological muscle in a global race.; it’s also addressing significant societal challenges. This marathon serves as an innovative platform to showcase cutting-edge robotics, engage the community, and foster international collaboration among tech companies, research institutions, and universities. 🏅 The Challenge: Participants—including humanoid robots that are between 0.5 and 2 meters (1.6 to 6.5 feet) tall, designed for bipedal movement—will compete for prizes. The event will accommodate both remote-controlled and fully autonomous robots, making it an inclusive and groundbreaking competition. 🌱 Inspiring the Next Generation: Events like the human-robot marathon echo the mission of organizations such as FIRST (For Inspiration and Recognition of Science and Technology), which empowers youth through robotics programs. By encouraging students to engage with technology, FIRST cultivates critical skills such as problem-solving, teamwork, and innovation. As students design and build their own robots, they develop not just technical expertise but also a growth mindset that is essential for future careers in STEM fields. ✨ Join the Movement: As the robotics and AI landscape rapidly evolves, this event symbolizes more than just a race; it’s a testament to human ingenuity and the potential of technology to bridge gaps, challenge norms, and redefine possibilities.  Let’s cheer for innovation and the spirit of competition—human and robotic alike! 🌐🔥 #HumanRobotMarathon #Robotics #AI #Innovation #Beijing2024 #TechnologyInSport #FutureOfWork #FIRSTInspires #YouthPrograms #STEMEducation #Collaboration #monvalleymammoths9475 #MonValleyMammoths #MonValleyYouthRobotics #FRC9475 #FTC23744"
7495600700550827272,,,https://www.tiktok.com/@ruber.id/video/7495600700550827272,0,0,,"BERITA INTERNASIONAL, ruber.id","BERITA INTERNASIONAL, ruber.id - Dua puluh satu robot humanoid (Berbentuk manusia) mengikuti lomba Marathon di Beijing, Sabtu (19/4/2025) waktu setempat.
 
 Lomba Marathon Yizhuang tersebut, melombakan manusia dan robot sepanjang jalur 21 kilomoter. Robot-robot dari DroidUP dan Noetix Robotics tersebut, bervariasi dalam ukurannya. Mulai dari robot setinggi 120 sentimeter hingga 180 sentimeter. 
 
 Dilansir dari Reuters, robot tersebut bahkan dapat mengekspresikan wajahnya dengan mengedipkan mata dan tersenyum.
 
 Beberapa robot, telah berlatih berminggu-minggu sebelumnya. Bahkan, beberapa robit lainnya ditemani oleh pelatih pribadi, yang secara fisik harus mendukung robotnya langsung selama pertandingan.
 
 Selain itu, ada juga robot yang mengenakan sepatu lari, lainnya mengenakan sarung tinju, dan satu lagi mengenakan bandana bertuliskan Menang dalam tulisan Mandarin.
 
 ""Robot dapat berlari dengan baik dan sangat stabil, layaknya saya menonton evolusi dari robot dan kecerdasan buatan (AI),"" ujar He Sishu, seorang ahli AI yang ikut menonton.
 
 Pemenangnya, yaitu robot bernama Tiangong Ultra yang berasal dari Pusat Inovasi dan Manusia Robotik Beijing (BICHR). Tiangong Ultra memenangkan lomba dengan mencatatkan waktu 2 jam 40 menit lamanya. Sementara, pemenang dari manusia meraih waktu selama satu jam dua menit untuk mencapai 21 kilometer marathon.
 
 ""Tiangong Ultra memiliki kaki yang panjang serta algoritma yang dapat meniru manusia untuk berlari marathon."" ""Saya tidak ingin sombong tapi nyatanya tidak ada robot (negara) Barat yang sanggup berkompetisi dalam olahraga layaknya Tiangong,"" ujar Tang Jian, Kepala Petugas Teknologi dari BICHR. 
 
 Untuk menamatkan lomba lari tersebut, Tiangong Ultra perlu mengganti baterenya tiga kali. BICHR dimiliki pula oleh Xiaomi yang memiliki sahan sebesar 43 persen. Sedangkan sisanya, dimiliki oleh perusahaan robot humanoid bernama UBTech.
 
 Beberapa robot, justru susah untuk berlari di lomba ini. Satu di antaranya jatuh di garis awal dan diam terkapar selama beberapa menit sebelum akhirnya meneruskan lomba. 
 
 Satu lainnya, menabrak pembatas jalur lari hanya dalam beberapa meter saja dari garis awal. Sekaligus, membawa operator manusianya yang ikut jatuh. 
 
 Pemerintah Beijing menyatakan bahwa perlombaan tersebut dapat disamakan dengan balap mobil. Karena, tim keahlian teknik dan navigasi ikut serta di dalamnya. *** Simak artikel menarik lainnya di ruber.id #robot #ai #marathon #china #internasional"
7468381821898722566,,,https://www.tiktok.com/@charleszuze/video/7468381821898722566,0,0,,"Beijing, China is set to host ","Beijing, China is set to host the first-ever half-marathon featuring humanoid robots racing against humans this April! Organized by Beijing E-Town, the event will see 12,000 human runners competing alongside cutting-edge bipedal robots from global tech firms. Robots must have a human-like appearance, two legs, and no wheels—with speeds expected to reach 10 km/h. As tech pushes boundaries, will AI-powered machines ever outrun human endurance? Stay tuned for this historic showdown! #HumansVsRobots #Marathon #AI #FutureOfRunning tiktok.com/@charleszuze"
7461791044061940997,,,https://www.tiktok.com/@drdemola01/video/7461791044061940997,0,0,,The city of Beijing in China i,"The city of Beijing in China is set to host the world's first half-marathon for humanoid robots in April this year, showcasing the rapid progress in robotics. The competition, open to robot clubs worldwide, is now inviting humanoid robots to participate. After the half-marathon, Beijing will also host world-level ""sports games"" for humanoid robots in August. The ""sports games"" is tentatively referred to the World Humanoid Robot Sports Games. The main events will include major categories such as track and field, soccer, application scenarios, and integrated skills. #humanoidrobots #halfmarathon #sportsgames #beijing #China #robots #robotics #artificialintelligence #technology #technews #innovations #foryouシ"
7495328869369597189,,,https://www.tiktok.com/@detikcom/video/7495328869369597189,5,1,,"Robot humanoid asal China, Tia","Robot humanoid asal China, Tiangong Ultra, mencatat menjadi pemenang lomba lari half-marathon khusus robot humanoid pertama di dunia! Waktu tempuhnya? 2 jam, 40 menit, 42 detik! Swipe untuk melihat potretnya! Foto: Tingshu Wang/REUTERS #detikcom #RobotHumanoid #HalfMarathon"
7496436498439343382,,,https://www.tiktok.com/@db_1min_daily/video/7496436498439343382,0,0,,Beijing hosted the world's fir,"Beijing hosted the world's first half-marathon featuring humanoid robots running alongside human participants.  Twenty-one bipedal robots, developed by various Chinese companies, navigated the 21.1-kilometer course with the assistance of human teams. While only six robots completed the race, the event showcased significant strides in robotics technology and highlighted the challenges that remain in achieving autonomous mobility #robotics #humanoidrobots #roboticsengineering #roboticscompetition #roboticsnews #roboticschallenge #roboticsclub #roboticseducation #roboticsinnovation"
7630098290125606162,,,https://www.tiktok.com/@asiaone/video/7630098290125606162,2,0,,More than 300 humanoid robots ,More than 300 humanoid robots will be competing in the 21km race in Beijing that includes paved slopes and parkland. #news #China #Technology #Robots #Marathon 📸: Reuters
7631097081544838422,,,https://www.tiktok.com/@technology3104/video/7631097081544838422,4,0,,Swipe ⬅️ to check out the clai,"Swipe ⬅️ to check out the claims about a humanoid robot named Lightning from Honor completing a 21 km half marathon in just 50 minutes and 26 seconds, supposedly breaking human records 🤖. This event, reportedly held in Beijing on April 19, shows a dramatic leap from a 2 hours 40 minutes run in 2025 to 50 minutes in 2026. Posts mention 40% autonomous robots, 12,000 human runners, and nationwide livestream viewership, but there are no credible sources to back any of this up. Currently, the human record, set by Jacob Kiplimo, remains close to 57 minutes. Moreover, existing humanoid robots can’t maintain such speed or endurance, implying that the content is likely exaggerated or AI-generated, despite reflecting real advances in robotics in China. Sources: NPR · PBS NewsHour · CBS News · NBC News · KPBS #robotics #ai #technology #innovation #future"
7462174625888308486,,,https://www.tiktok.com/@seputar_teknologi/video/7462174625888308486,1,1,,China akan menjadi tuan rumah ,"China akan menjadi tuan rumah maraton pertama di dunia yang mempertemukan pelari manusia dan robot humanoid. Lomba lari setengah maraton sejauh 21 kilometer ini dijadwalkan berlangsung pada bulan April di Distrik Daxing, Beijing. Acara ini akan melibatkan sekitar 12.000 pelari manusia yang akan berkompetisi bersama puluhan robot humanoid dari lebih dari 20 perusahaan teknologi.  Salah satu peserta robot yang menarik perhatian adalah ""Tiangong"", robot humanoid yang dikembangkan oleh Embodied Artificial Intelligence Robotics Innovation Center China. Tiangong mampu berlari dengan kecepatan rata-rata 10 km/jam dan sebelumnya telah berpartisipasi dalam Yizhuang Half Marathon di Beijing.  Untuk memenuhi syarat dalam perlombaan ini, robot harus memiliki bentuk humanoid dengan tinggi antara 0,5 hingga 2 meter, mampu berjalan atau berlari dengan dua kaki, dan tidak diperbolehkan menggunakan roda. Baik robot yang dikendalikan dari jarak jauh maupun yang sepenuhnya otonom diizinkan untuk berpartisipasi, dengan opsi penggantian baterai selama perlombaan.  Acara ini mencerminkan upaya China dalam memajukan teknologi kecerdasan buatan dan robotika, serta memperkuat posisinya dalam persaingan teknologi global. Selain itu, pengembangan robot humanoid diharapkan dapat membantu mengatasi tantangan demografis, seperti populasi yang menua dan menurun. #seputarteknologi #china #robot "
7495760388491840799,,,https://www.tiktok.com/@steph.jones4/video/7495760388491840799,1,0,,,
7630571155199511839,,,https://www.tiktok.com/@complex/video/7630571155199511839,3,0,,Not we competing against robot,"Not we competing against robots now 😭 ㅤ Beijing hosted an E-Town Half Marathon featuring both humanoid robots and human runners, with a robot developed by Honor, a Chinese smartphone maker, completing the 13-mile (21 km) course in 50 minutes and 26 seconds, reportedly faster than the human half-marathon world record pace set by Uganda’s Jacob Kiplimo. ㅤ About 40% of the robots operated autonomously, while others were remotely controlled. The race also showed major progress from last year’s edition, when multiple robots struggled with stability, including falls and collisions, and the winning time was significantly slower at around 2 hours and 40 minutes. ㅤ (📸 Getty, Via @PBS)"
7465186210005142792,,,https://www.tiktok.com/@talhadrive.com/video/7465186210005142792,0,0,,China is set to host the world,"China is set to host the world’s first marathon featuring both human and robot runners in Beijing’s Daxing district this April, with 12,000 human athletes and dozens of humanoid robots competing in a 13-miles race. Robots in the race must resemble humans and be capable of bipedal movement, with height requirements ranging from 0.5 to 2 meters. Remote-controlled and autonomous robots will both be eligible, with operators allowed to replace batteries during the event. This event is part of China’s push to develop humanoid robots amidst demographic challenges, with robots already making a significant impact on automation. In August, Beijing will also host a robot sporting event."
