帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic,topic_prob
69e481e8000000002003ad94,"

",,,2,69e749d50000000014019428,69e490ae000000001401d42a,5f08b1dd000000000101f8c2,因为社会工具和设施都是适人的，人形意味着能适应绝大多数人类的场所和工具，就会有更多的功能开拓。,2026.04.21,浙江,0.0,,47,强势|服务者,强势,服务者,14,0,0.9340221064249185
69e481e8000000002003ad94,"

",,,2,69f42bf90000000029027f85,69e490ae000000001401d42a,5bb3293a3b41e5000166bf7a,因为这个的目的就在于对人型机器人做测试 跑步只是一种测试的形式 不是为了跑步而跑步,2026.05.01,韩国,0.0,,41,强势|服务者,强势,服务者,13,0,0.9340055420488795
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e6216e000000001401a813,69e586020000000014019401,630705d3000000001200d090,机器人身体平衡很重要的，以后给你养老，给你公主抱[doge]包括解决各种需求[doge][doge]，外貌做成深空男主那样，多好[doge],2026.04.20,中国台湾,1.0,,70,,,,16,0,0.9338966985394274
69e481e8000000002003ad94,"

",,,2,69e4a341000000001401cc0b,69e490ae000000001401d42a,5fc8e80b000000000101dd5e,据说是目前生产环境基本都是基于人形设计建造，用人形机器人就不需要二次构建,2026.04.19,广东,0.0,,36,强势|服务者,强势,服务者,13,0,0.9284456836460906
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e73320000000001401bc28,69e6eded000000001401b837,54e579b42e1d9349e32445b5,我理解走路和跑步技术应该都已经很成熟了，甚至说不需要拟人的腿因为更多场景是平地,2026.04.21,上海,0.0,,39,,,,11,0,0.928422339161576
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2ecc000000000100790b,69daef220000000035024590,5ab1cce951783a29a2ec8a45,我觉得一个带轮子和有两个机械臂的机器人就能完成啊[笑哭R]。不过这个协调能力和续航能力还是很重要的,2026.04.12,内蒙古,1.0,,49,成功|观众,成功,观众,11,0,0.9283671790034299
69e481e8000000002003ad94,"

",,,2,69e97c290000000014019014,69e490ae000000001401d42a,60e3264c0000000001002b1f,训练的人型，这是练算法，为了以后各种复杂场景。轮子的能上楼梯？爬山？,2026.04.23,广东,0.0,,34,强势|服务者,强势,服务者,10,0,0.92205829108997
69e481e8000000002003ad94,"

",,,2,69e6c544000000001401dc1a,69e592e5000000001401dc07,61ae291b0000000021022951,大部分工具都是为人类设计的，人形机器可以无缝衔接，没必额外适配套件,2026.04.21,澳大利亚,8.0,,33,强势|服务者,强势,服务者,12,0,0.9220291547271192
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db0632000000003500e45e,69db02c8000000003501de1d,5cf4755000000000180104be,因为所有东西都是按人类设计的 用人型机器人会更低成本跟快更高效去应对所有场景[偷笑R],2026.04.12,广东,0.0,,43,成功|观众,成功,观众,11,0,0.9219398585133731
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e8649e0000000014019415,69e4e1f0000000001401a40f,5b66c3fa42f6bb0001a8aa53,走跑是机器人的基础功能，但明显这项技术不稳定，马拉松是娱乐也是测试,2026.04.22,江苏,0.0,,33,,,,10,0,0.9219052847635446
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69e459fd000000001401e806,69e42853000000001401cc00,5e1abb7a00000000010060aa,双脚可以应对复杂地形呀，轮子能平稳上楼梯吗，在坑洼地段能够保持平衡吗,2026.04.19,河南,4.0,,34,成功|观众,成功,观众,11,0,0.9142648622560154
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daf248000000003500a1ea,,625dceaa0000000021023b2b,要不搞成四条腿或者轮子吧[doge]如果只是为了快，何必做成人形[doge],2026.04.12,辽宁,2.0,0.0,38,成功|观众,成功,观众,9,0,0.9142384024229263
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc5fe3000000000202bd33,69dba59500000000020372ca,630666f6000000000f0051f0,关节轴承微电机算法的一种模拟演练，腿和马拉松是形式，实质是算法与机械臂的场景应用,2026.04.13,天津,0.0,,40,成功|观众,成功,观众,13,0,0.9142072143548203
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db06020000000001004ec1,69db02c8000000003501de1d,5dd627b5000000000100a416,因为整个世界都是基于人形设计的，人形机器人才能够最低成本的融入周边环境。,2026.04.12,天津,1.0,,36,成功|观众,成功,观众,11,0,0.9142053825790772
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e7727a000000001401a00f,69e586020000000014019401,67863013000000000803fe61,可以理解为技术验证[doge]看灵活度、可靠性和性能，还有人形机器人拟人的水平,2026.04.21,福建,0.0,,39,,,,9,0,0.9142049360511106
69e481e8000000002003ad94,"

",,,2,69e8fdad000000001401d400,69e490ae000000001401d42a,5a31dfe34eacab24707679f4,因为这个社会现有的大部分设备，道路，器械，都是默认给人用的，所以人型机器人适配很高,2026.04.23,中国香港,0.0,,41,强势|服务者,强势,服务者,11,0,0.9142033782993838
69e481e8000000002003ad94,"

",,,2,69e4a3ee000000001401d831,69e490ae000000001401d42a,5f66d7950000000001000fb0,但是现有人类社会的工具都可以适配，怎么还想为所有机器人再造一套工具[偷笑R],2026.04.19,北京,0.0,,38,强势|服务者,强势,服务者,11,0,0.9142030570413701
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db0b33000000003502e0aa,69db09350000000035018759,643a7915000000001400eef8,它是替人干活的[捂脸R]而所有的工业设备都是适配人类的，机器人人型更方便,2026.04.12,内蒙古,41.0,,36,成功|观众,成功,观众,10,0,0.9141607874005467
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69eade44000000001401ac06,69e6e3f8000000001401900e,5b8adfce185821000115540c,让机器人成为机器人，机器狗成为机器狗，机械臂成为机械臂,2026.04.24,辽宁,0.0,,27,弱势|观众,弱势,观众,9,0,0.9141045978230313
69e481e8000000002003ad94,"

",,,2,69eaacd30000000014018c01,69ea62d3000000001401c40d,6454307e00000000100273d7,装个自毁炸药包，巷战快速奔跑冲入敌方区域是什么概念[偷笑R]，前线补给紧急物资等,2026.04.24,浙江,3.0,,40,强势|服务者,强势,服务者,14,1,0.9386827055219044
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc0bfc0000000015000940,69dafee4000000001400a5be,5a094aa04eacab60354412e6,你没懂，注意我说的是人不是机器人，我在反讽哪些说机器人跑马拉松没意义的人[doge]因为以此类推人跑马拉松也没啥意义,2026.04.13,美国,1.0,,58,成功|观众,成功,观众,13,1,0.9219620291981838
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc0cb500000000150050c1,69dafee4000000001400a5be,5a094aa04eacab60354412e6,注意我说的是人不是机器人，我在反讽哪些说机器人跑马拉松没意义的人[doge]因为以此类推人跑马拉松也没啥意义,2026.04.13,美国,1.0,,54,成功|观众,成功,观众,13,1,0.9219620291981838
69e481e8000000002003ad94,"

",,,2,69e49cae000000001401c806,69e490ae000000001401d42a,65998b45000000001f0130ef,废墟山地作战都要淘汰了还准备呢，连伊朗打仗都是炸弹火箭洗地了，你还准备靠单兵作战打仗,2026.04.19,上海,0.0,,42,强势|服务者,强势,服务者,13,1,0.9218193172836023
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5d447000000001401c013,69e586020000000014019401,5e667cf50000000001003dd9,小孩子花这么多钱买尿布买奶粉上小学初中高中上补习班的意义是什么？就不能一生下来马上就是短跑运动员，跳水运动员，it精英，医生，护士？[笑哭R],2026.04.20,海南,0.0,,71,,,,20,1,0.9217812446030238
69e481e8000000002003ad94,"

",,,1,69e49c77000000001401bc33,,64990710000000000a020911,智能机器人取代人工，人工反过来维护修理机器人，算起来人工赚了。,2026.04.19,内蒙古,0.0,0.0,31,强势|服务者,强势,服务者,11,1,0.92176025633114
69e481e8000000002003ad94,"

",,,2,69e57ee7000000001401d812,69e490ae000000001401d42a,5d2d799f0000000010027762,比快干嘛非要轮子，飞机不是更快。干嘛要飞机，火箭不是更快,2026.04.20,福建,0.0,,28,强势|服务者,强势,服务者,9,1,0.9142574182049836
69e481e8000000002003ad94,"

",,,1,69ebf29000000000270208d5,,64a68730000000001c02b471,一个机器人能干三个人的活，维护一个机器人需要三个人,2026.04.25,辽宁,0.0,0.0,25,强势|服务者,强势,服务者,9,1,0.9141819310090333
69e481e8000000002003ad94,"

",,,1,69e5aa03000000002b001978,,5f655c8600000000010026b3,弄个机器人是服务人，怎么现在相反变成人服务机器了[笑哭R],2026.04.20,新加坡,0.0,0.0,29,强势|服务者,强势,服务者,9,1,0.9046818312059771
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69e1085f000000001401d823,69db2e550000000016017b12,611d5d3c00000000010019eb,家政养老护理跟轮子有什么关系…护理用两条腿护理吗,2026.04.17,北京,0.0,,24,成功|观众,成功,观众,8,1,0.9046755364547763
69e481e8000000002003ad94,"

",,,1,69e5aa11000000001401b800,,5fa3aa1e0000000001002ebc,这对吗？ 一个人跑不需要人照顾 一个机器人跑三个人照顾？,2026.04.20,重庆,6.0,3.0,28,强势|服务者,强势,服务者,8,1,0.9046680362530922
69e481e8000000002003ad94,"

",,,1,69e6c3a30000000014019401,,59e6e51be8ac2b04e26c5fc8,本来活人可以自己照顾自己，来个机器人，活人还要照顾它,2026.04.21,北京,0.0,0.0,26,强势|服务者,强势,服务者,8,1,0.9046643042171806
69e481e8000000002003ad94,"

",,,1,69e4a3b50000000014019006,,61947a020000000010007ad5,所以到底是是人跑马拉松还是机器人啊？机器人还要三个人陪跑,2026.04.19,山西,1.0,0.0,28,强势|服务者,强势,服务者,8,1,0.9046613109423891
69e481e8000000002003ad94,"

",,,1,69e732d2000000001401e80c,,5cce7acd0000000017021beb,这么多人为机器人服务，请问，这样的竞技意义在哪里,2026.04.21,四川,0.0,0.0,24,强势|服务者,强势,服务者,8,1,0.9046090989930285
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e74b88000000001401b820,,5c693ded0000000011031834,我要是机器人感觉天都塌了，成为了万众期待的存在，结果让老子跑马拉松[捂脸R][捂脸R],2026.04.21,辽宁,0.0,0.0,43,,,,10,1,0.9045312215897948
69e481e8000000002003ad94,"

",,,2,69e4a473000000001401dc23,69e4a3da0000000014019821,6837ae49000000001d014296,三个活人可以不断给一个机器人装上炸药包，然后让机器人跑向敌人那,2026.04.19,广东,0.0,,31,强势|服务者,强势,服务者,8,1,0.9044230948473801
69e481e8000000002003ad94,"

",,,1,69e4a2a9000000001401b80b,,65f69302000000000d02509f,一个机器人要三个补给员，怎么不算创造了就业岗位呢[doge],2026.04.19,河南,1.0,0.0,30,强势|服务者,强势,服务者,7,1,0.8928141797822707
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db148f0000000035033353,,5bfff069000000000701b757,@谦修 亦庄蛮神奇的，前几天鸵鸟搁大街上走 现在机器人跑马拉松[doge],2026.04.12,北京,0.0,1.0,37,成功|观众,成功,观众,7,1,0.8928109994001413
69e481e8000000002003ad94,"

",,,1,69e714630000000014019c1a,,5eb02d9b0000000001002038,可以促进就业，这个人就需要三个人保障,2026.04.21,浙江,1.0,0.0,18,强势|服务者,强势,服务者,7,1,0.8928006111680946
69e481e8000000002003ad94,"

",,,1,69eab9060000000014019016,,5fb25f520000000001007e6f,人跑马拉松一个人就够了，机器人跑马拉松要一个机器人加3个人[偷笑R],2026.04.24,浙江,0.0,0.0,34,强势|服务者,强势,服务者,7,1,0.8927537425224003
69e481e8000000002003ad94,"

",,,1,69e5870e000000001401e402,,62440e54000000001000a285,一个人跑，三个人伺候[笑哭R][笑哭R]我以后学习伺候机器人得了,2026.04.20,四川,0.0,0.0,32,强势|服务者,强势,服务者,7,1,0.8927476233957521
69e481e8000000002003ad94,"

",,,1,69e4a807000000001401a006,,6487efa700000000120342d4,以前机器人伺候人 现在人伺候机器人[笑哭R],2026.04.19,安徽,0.0,0.0,22,强势|服务者,强势,服务者,7,1,0.8927242847959164
69e481e8000000002003ad94,"

",,,1,69e574d70000000014019810,,63e46f90000000002600551f,本来想取代一个人的，结果用了三个人维护它！,2026.04.20,上海,15.0,14.0,21,强势|服务者,强势,服务者,7,1,0.8926923322073524
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69e0b0370000000014019819,69dc339f000000003501f4fa,657bfcfe00000000190134c8,轮子就是骑车了 轮子和人用两条腿跑步不是一个概念,2026.04.16,河南,0.0,,24,成功|观众,成功,观众,7,1,0.892688940553634
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc9628000000000d03c1ea,69daef220000000035024590,63f8d714000000001001f6e8,你干脆说机器人变身成为医生护士床位当场给你治了算了,2026.04.13,江苏,0.0,,25,成功|观众,成功,观众,9,1,0.8925771519028605
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dadd28000000000d03412e,69dadbd3000000000103dd83,5fe6bb46000000000100bd92,带上30公斤炸药冲进建筑，敌人基地[doge],2026.04.12,重庆,1.0,,23,成功|观众,成功,观众,8,1,0.8925648340794944
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e43be8000000001401c81b,,63e3cd780000000026013119,意义何在，是以后抛弃肉体，将个人思维活动植入机器人吗,2026.04.19,广东,0.0,0.0,26,弱势|观众,弱势,观众,9,1,0.8925440022786485
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db20ae000000000c032444,,5e4d5ae700000000010081ea,为啥不加轮子，这样不够智能啊，平地轮子才快,2026.04.12,广东,0.0,0.0,21,成功|观众,成功,观众,7,1,0.8925427895329345
69e481e8000000002003ad94,"

",,,1,69e72274000000001401bc02,,5d95f697000000000100be6b,以后就能看到像F1那样一圈人各有分工几秒钟搞定换件补给哈哈,2026.04.21,湖北,0.0,0.0,29,强势|服务者,强势,服务者,10,1,0.892489005860485
69e481e8000000002003ad94,"

",,,2,69e499ea000000001401c401,69e4962e000000001401b006,6888b6ee0000000028031a68,活人马拉松、F1也是一堆后勤人员，不止三个，怎么不见你发表大论[doge],2026.04.19,天津,4.0,,37,强势|服务者,强势,服务者,10,1,0.8775041069834771
69e481e8000000002003ad94,"

",,,1,69e636b1000000001401c013,,6293d32d00000000210252f2,想办法整到太空去才是王道，让它跟宇航员一样可以到处飘，随时飞回地球，随时飞月亮，想去哪去哪[偷笑R][偷笑R],2026.04.20,广西,0.0,0.0,55,强势|服务者,强势,服务者,14,2,0.9045550907861262
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dcd6fa000000001500b73b,69db0fce0000000015005918,5d2f4817000000001603c39c,没有任何物质可以在高温下正常运行。。[呃R] 而且像激光雷达，视觉避障这类设备在浓烟下都是直接失效。。,2026.04.13,马尔代夫,1.0,,51,成功|观众,成功,观众,12,2,0.9044530881144976
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46f61000000001401c807,,586895136a6a69461d4291d6,跑步得用大腿带动小腿，不能用小腿带动大腿。[doge]哈哈，,2026.04.19,河北,0.0,0.0,30,中性|观众,中性,观众,7,2,0.892735296795553
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc8a13000000003501d263,69db2efd000000003500fedd,5e031c730000000001006727,电梯尚未出现时，许多作家写的高层楼房是与世隔绝的乌托邦，居民一辈子不出楼，现在看很荒谬吧。局限于当下的认知，就看不见未来的可能。,2026.04.13,江苏,0.0,,64,成功|观众,成功,观众,18,2,0.8926846737496812
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e5972d000000001401d42f,69e490dd000000001401e423,5ff6fbcc00000000010019e5,偶像包袱非常重、一直给粉丝跳舞打招呼、走都走了，粉丝说了句再来个，回来又开始跳了[捂脸R],2026.04.20,浙江,8.0,,45,成功|被超越者,成功,被超越者,11,2,0.8926010399393821
69e481e8000000002003ad94,"

",,,2,69e6032a000000001401e038,69e57c66000000001401e818,5fb4dd67000000000101fcc7,你看你又觉得别人急了，就和觉得别人都会羡慕的北京ip一样，越缺什么，越强调什么,2026.04.20,湖南,0.0,,39,强势|服务者,强势,服务者,8,2,0.8774781228839058
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db36e10000000031030ab8,69db2f270000000015006eb6,678ce9c8000000000e01f33e,也是，论好莱坞影棚之前的实力，确实天下无敌。有一说一，咱们这次比的是2030年之前，谁能捷足先登，悬念还是有的吧？,2026.04.12,北京,0.0,,57,成功|观众,成功,观众,12,2,0.8774411430045911
69e481e8000000002003ad94,"

",,,1,69e8475d000000001401e004,,5eab08a20000000001004f01,放冰散热这么原始的吗？ 整个水冷难度不算高吧。,2026.04.22,广东,0.0,1.0,23,强势|服务者,强势,服务者,7,2,0.8773827239825776
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db89fa000000000d03e348,,60d86b0b00000000010073c9,这次机器人马拉松成绩会不会超过真人成绩？[吃瓜R],2026.04.12,北京,0.0,0.0,25,成功|观众,成功,观众,6,2,0.8773738820454065
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e59d17000000001401e404,69e4e394000000001401bc31,598327be5e87e76693bd336e,一张整齐的Excel非常非常难的了，当然要好好珍惜,2026.04.20,四川,0.0,,25,弱势|同伴,弱势,同伴,8,2,0.877320170130401
69e2583b00000000230211ea,"

",,2406.0,1,69e796a6000000001401a826,,5cc9064e000000001102abd2,10亿项目款，落实到实践中有多少？群众的眼光是雪亮的,2026.04.21,广东,1.0,0.0,26,失败|抢救者,失败,抢救者,9,2,0.8773065497694706
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db9d7300000000350336cc,,5fdb64e00000000001002b9c,虽然有脑袋的很诡异 但是没脑袋那个明显更吓人[笑哭R],2026.04.12,天津,1.0,0.0,27,成功|观众,成功,观众,6,2,0.8772465873800734
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db892600000000140090ec,,62411da400000000210274ca,这要是两侧装上点儿小烟花，这个稳定度，估计夺棋陷阵不是大问题了,2026.04.12,北京,0.0,0.0,31,成功|观众,成功,观众,10,2,0.8771501352224742
69e481e8000000002003ad94,"

",,,1,69e545a6000000001401a802,,5c83e1170000000012039ccd,我们闹钟经典看见国内的就开始质疑实用性，闹麻了,2026.04.20,河南,0.0,0.0,23,强势|服务者,强势,服务者,8,2,0.8769973966330818
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db6357000000003501114a,,5cd3e0ca0000000011023b4a,像极了在家穿拖鞋憋不住跑去厕所的样子[doge],2026.04.12,内蒙古,51.0,3.0,24,成功|观众,成功,观众,6,2,0.8571254812113402
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db0ce0000000001500667e,,65e1ad8b000000000500b5bc,感觉天网也不远了[捂脸R]以后硅基生命出现了饶我一命,2026.04.12,广东,0.0,0.0,26,成功|观众,成功,观众,6,2,0.8571174664514735
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5f9b3000000001401cc27,69e5d7130000000014018c1a,605d4a78000000000101d7a4,她蹲下的时候太像小朋友啦 没能量了  要补充了[偷笑R],2026.04.20,河南,45.0,,28,,,,5,2,0.8571166332313627
69e481e8000000002003ad94,"

",,,1,69e60266000000001401ac1b,,6031141d0000000001001206,准备停下的那几步好灵魂啊～好流畅[点赞R],2026.04.20,上海,0.0,0.0,21,强势|服务者,强势,服务者,5,2,0.8571078417597681
69e481e8000000002003ad94,"

",,,1,69e6af93000000001401c400,,5b5c47e94eacab0dba05f05f,后退那两步可以说非常拟人了（真实[点赞R]）,2026.04.21,广西,1.0,0.0,22,强势|服务者,强势,服务者,5,2,0.8571061098704444
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db7a3b000000000202b1d9,69dac8d7000000000c0319f8,5970edbb5e87e745732a5ec2,多加点润滑脂，磨损换轴承，问题不大[偷笑R],2026.04.12,甘肃,0.0,,22,成功|观众,成功,观众,6,2,0.8570273612412355
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2a2a000000003502b289,,596704ca82ec396c67eece99,硅基生命史记载中，生命诞生初期的原始人也有举行过民间赛跑项目,2026.04.12,北京,0.0,0.0,30,成功|观众,成功,观众,11,2,0.857020148916277
69e481e8000000002003ad94,"

",,,1,69e6205c000000001401c408,,640688e40000000010026339,其实还是有点疑惑，它停下来有人抓它都不挣扎的嘛�,2026.04.20,浙江,0.0,0.0,24,强势|服务者,强势,服务者,5,2,0.8569246260437309
69e481e8000000002003ad94,"

",,,1,69e5eac30000000014019c0f,,62230d6e000000001000bab1,剧烈运动突然停止当然站不稳  很形象[偷笑R],2026.04.20,浙江,0.0,0.0,23,强势|服务者,强势,服务者,6,2,0.8568686461522841
69e481e8000000002003ad94,"

",,,1,69e48ab00000000014018c2b,,6995e8f50000000021009fd9,续航，散热未来一大攻克难题,2026.04.19,江西,0.0,0.0,13,强势|服务者,强势,服务者,6,2,0.8568389797386123
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db04b8000000003500ebb2,69db01250000000015007221,60ae812b0000000001004eb0,200年前也有人说蒸汽机没用,2026.04.12,重庆,9.0,,14,成功|观众,成功,观众,5,2,0.856836670681987
69e481e8000000002003ad94,"

",,,1,69e49a77000000001401b024,,5ad82f264eacab74745f224a,背后这个散热箱居然就是一个纸板带条线跟档案袋一样旋转固定[笑哭R],2026.04.19,北京,0.0,0.0,33,强势|服务者,强势,服务者,10,2,0.8568317187313373
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e5bc06000000001401e02b,69e5b4e4000000001401e41c,5d367ab30000000011020c3e,我看完了[偷笑R]北京机器人马拉松，还有中途猝死的,2026.04.20,广东,0.0,,25,弱势|观众,弱势,观众,5,2,0.8568290909310567
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daf9ea00000000010045f3,,5ce76b650000000010032ff2,你把显眼的标识挡住，把标题改成美国纽约啥的，评论区绝对会让你大开眼界[偷笑R][偷笑R],2026.04.12,黑龙江,0.0,0.0,44,成功|观众,成功,观众,9,2,0.856758475581821
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,2,69e76e71000000001401a010,69e73b0c000000001401e020,56866eb750c4b46e5f5abee8,太好了，希望不太贵，最好能配个奶娃娃音，买回来哄我妈[派对R][派对R],2026.04.21,河北,1.0,,36,弱势|观众,弱势,观众,7,2,0.8567062625378165
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db60d8000000000d03e794,,62771f8900000000210274c5,昨天不知道要搞测试，夜里回家到处都拦上，绕半天没回来！最后还是给开了个临时口才回到家。[笑哭R][笑哭R],2026.04.12,北京,0.0,0.0,53,成功|观众,成功,观众,14,2,0.8311043615219236
