帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic,topic_prob
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46655000000001401901c,,5b5ebdf54eacab4278d10d1c,看的人惊心动魄啊,2026.04.19,浙江,0.0,0.0,8,中性|观众,中性,观众,2,1,0.2590486092990293
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db99f40000000016015da9,,5da7f108000000000100a832,[扶墙R]让人惊叹啊[赞R][赞R],2026.04.12,河南,0.0,0.0,18,成功|观众,成功,观众,2,1,0.2590486092990293
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daf6a6000000000d035d67,,5a9690ade8ac2b0f1f388495,会创死人吗？,2026.04.12,重庆,0.0,0.0,6,成功|观众,成功,观众,2,1,0.2590486092990293
69e481e8000000002003ad94,"

",,,1,69e6f61e000000001401e80e,,5cb9c02100000000110091de,其實是人在比賽呀[大笑R][大笑R][大笑R],2026.04.21,中国香港,0.0,0.0,23,强势|服务者,强势,服务者,3,1,0.2590486092990293
69e481e8000000002003ad94,"

",,,1,69e4a3580000000014019005,,57f5f08182ec392dd8202a09,还是人能耐,2026.04.19,陕西,0.0,0.0,5,强势|服务者,强势,服务者,2,1,0.2590486092990293
69e481e8000000002003ad94,"

",,,1,69e4a17c0000000014019006,,56f5b85784edcd44ac85587d,遛人啊，一窝蜂,2026.04.19,上海,0.0,0.0,7,强势|服务者,强势,服务者,2,1,0.2590486092990293
69e481e8000000002003ad94,"

",,,1,69e492fc000000001401e021,,5dc14eb80000000001002e8e,人啦 会晃,2026.04.19,四川,0.0,0.0,5,强势|服务者,强势,服务者,2,1,0.2590486092990293
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e48808000000001401c411,69e485230000000014019c2d,5f6be46a0000000001000c90,没敢笑怕是残机人,2026.04.19,湖北,0.0,,8,中性|观众,中性,观众,3,1,0.2590486092990293
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e5717e000000001401a810,69e49ee3000000001401c41e,62a31d88000000001b02727f,@uuuan 不是好感人[泪崩R],2026.04.20,江苏,0.0,,17,弱势|同伴,弱势,同伴,2,1,0.2590486092990293
69e481e8000000002003ad94,"

",,,2,69e49f37000000001401b817,69e490ae000000001401d42a,5cd5305e0000000010032a01,让人无路可逃[笑哭R],2026.04.19,广东,0.0,,11,强势|服务者,强势,服务者,2,1,0.2590486092990293
69e481e8000000002003ad94,"

",,,1,69e4a78d000000001401ac00,,6028d61c00000000010072ad,三个人伺候一个人,2026.04.19,土耳其,0.0,0.0,8,强势|服务者,强势,服务者,4,1,0.20980274825353926
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e55e7b000000001401e40c,69e55d77000000001401bc0e,5e582f5900000000010087e9,机器人也是人[大笑R],2026.04.20,江苏,634.0,,11,,,,2,1,0.20582132834624525
69e2583b00000000230211ea,"

",,2406.0,1,69e43b0f000000001401e428,,60c4baee0000000001001eb3,人走着走着就散了，机器人走着走着就散了。,2026.04.19,江苏,0.0,0.0,20,失败|抢救者,失败,抢救者,2,1,0.20582132834624525
69e481e8000000002003ad94,"

",,,1,69e8577a0000000014018c18,,5e1b2aa10000000001009a3b,机器人遛人？,2026.04.22,湖北,0.0,0.0,6,强势|服务者,强势,服务者,2,1,0.20582132834624525
69e481e8000000002003ad94,"

",,,1,69e5aa1b000000001401e029,,55802fa167bc654208b24c90,遛人还是溜机器人？,2026.04.20,内蒙古,0.0,0.0,9,强势|服务者,强势,服务者,2,1,0.20582132834624525
69e481e8000000002003ad94,"

",,,1,69e4a653000000001401ac33,,64ad7ba5000000001c02b889,这个机器人跑姿最像人了,2026.04.19,广东,0.0,0.0,11,强势|服务者,强势,服务者,2,1,0.20582132834624525
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e49bde000000001401ac01,69e459f2000000001401bc38,6543008c00000000300311f1,机器人就不是人吗[偷笑R],2026.04.19,广东,0.0,,13,中性|观众,中性,观众,2,1,0.20582132834624525
69e2583b00000000230211ea,"

",,2406.0,2,69e78032000000001401bc03,69e2fc2d000000001401b82a,630c048a0000000012002a9e,机器人得像人呀,2026.04.21,天津,0.0,,7,失败|抢救者,失败,抢救者,2,1,0.20582132834624525
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69dd79fd000000000c0331b2,69dcaff6000000001500acf0,5c7a73d2000000001102b2f8,机器人也是人[偷笑R][偷笑R],2026.04.14,福建,0.0,,16,失败|抢救者,失败,抢救者,2,1,0.20582132834624525
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db5e1d0000000014009b9e,69db06f4000000000d036c86,648e7a0e00000000110023bb,机器人也是人[doge],2026.04.12,北京,0.0,,12,成功|观众,成功,观众,2,1,0.20582132834624525
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e60e21000000001401ac18,69e55d77000000001401bc0e,65b4ee45000000000e027cef,机器人也是人[偷笑R],2026.04.20,江苏,0.0,,11,,,,2,1,0.20582132834624525
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e69b1f0000000014018802,69e55d77000000001401bc0e,5b59d0a511be1043abd48686,机器人也是人！,2026.04.21,江苏,0.0,,7,,,,2,1,0.20582132834624525
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e76700000000001401bc10,69e55d77000000001401bc0e,6895e0f70000000028010e64,机器人，也是人,2026.04.21,四川,0.0,,7,,,,2,1,0.20582132834624525
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e84d31000000001401e02d,69e55d77000000001401bc0e,64207b230000000012011cef,谨防机器人撞人[微笑R],2026.04.22,广东,0.0,,12,,,,3,1,0.20582132834624525
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69eab87e000000001401c00d,69e55d77000000001401bc0e,61499fa40000000002024636,机器人也是人[满月R],2026.04.24,辽宁,0.0,,11,,,,2,1,0.20582132834624525
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e642630000000014019020,69e60e02000000001401a418,5f3a034000000000010063ff,机器人也是人,2026.04.20,湖南,0.0,,6,,,,2,1,0.20582132834624525
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e50a8f000000001401cc07,69e505d8000000001401a409,5c6d71e10000000011018b1e,比拉布布还可爱[doge],2026.04.20,湖北,17.0,,13,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,2,69e48d54000000001401e814,69e47b6f000000001401940b,65e3059e00000000050083b2,机宝可爱捏,2026.04.19,上海,10.0,,5,成功|被超越者,成功,被超越者,2,2,0.29844791012959426
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e494b30000000014018800,,5adaef6211be102ae3d4c945,这个小手好可爱,2026.04.19,湖北,1.0,1.0,7,成功|被超越者,成功,被超越者,2,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69f5a933000000002702fdba,,5f1bd37c000000000100b33b,�这个二娃可爱☺[笑哭了R],2026.05.02,上海,1.0,0.0,14,,,,2,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e74683000000001401bc0e,,6213418c000000001000ed6c,越看越可爱 生出别样情愫了@Suzuka,2026.04.21,北京,1.0,1.0,20,,,,4,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e56fb6000000001401a004,,6039f1b10000000001000f5e,这只好可爱,2026.04.20,重庆,1.0,0.0,5,,,,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e5aff6000000001401a40b,69e505d8000000001401a409,6465001a0000000029016b2b,小弟弟可爱吗[doge],2026.04.20,江苏,1.0,,12,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e4719d000000001401c008,,5c3bf7e80000000005010fcd,@大湾区扛把子 @在下小乌龟（吧啦麻麻） @藤原拓海 好可爱呀,2026.04.19,浙江,0.0,0.0,31,中性|观众,中性,观众,2,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e4702b000000001401a41e,,5cb999920000000017025b37,@Jo Eunho 212 太可爱了,2026.04.19,上海,0.0,0.0,18,中性|观众,中性,观众,3,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46ec0000000001401a811,,6215c5b90000000010007c26,@江寒雁渡 哈哈哈哈哈哈  最小的好可爱,2026.04.19,上海,0.0,0.0,20,中性|观众,中性,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4f266000000001401cc0f,,62f385a2000000001501ba6f,[喝奶茶R]好可爱，好想抱抱,2026.04.19,山东,0.0,0.0,14,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4ea5c000000001401a822,,5baada9e6b58b740e3200334,@mosen lee 好可爱,2026.04.19,江苏,0.0,0.0,14,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e84d17000000001401d80f,,5f52c5da00000000010040ab,没觉得可爱，但觉得蠢萌[笑哭R],2026.04.22,陕西,0.0,0.0,16,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e7d873000000001401e804,,6160f1b300000000020184bc,小黑黑好可爱[有R],2026.04.22,重庆,0.0,0.0,10,,,,2,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e6ba54000000001401e416,,56f7fc8784edcd38818588a8,有点可爱是怎么回事儿呢,2026.04.21,辽宁,0.0,0.0,11,,,,2,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57c0b0000000014018806,,61ef3c970000000010008ef3,@�猪咪潘潘 好可爱,2026.04.20,广东,0.0,0.0,10,,,,2,2,0.29844791012959426
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57679000000001401d811,,5e45311e0000000001001683,这小尼哥跑的还挺可爱,2026.04.20,吉林,0.0,0.0,10,,,,2,2,0.29844791012959426
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e73d39000000001401e027,,664d9e6f0000000007006a23,好可爱呀呀呀[萌萌哒R],2026.04.21,上海,0.0,0.0,12,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e72862000000001401e018,,55ada1845894460d176d9ec8,好可爱好可爱[皱眉R][皱眉R][皱眉R][皱眉R],2026.04.21,上海,0.0,0.0,26,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e5905b000000001401bc0b,69e4d997000000001401a802,56580d7a9eb578409c1b6cfa,哈哈哈。还自己拿水瓶。好可爱呀,2026.04.20,上海,0.0,,15,中性|观众,中性,观众,2,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e4779b000000001401981a,69e451fd000000001401c806,5c66fc8800000000120096a7,@�Sophia- 好可爱,2026.04.19,广东,0.0,,13,中性|观众,中性,观众,2,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e59490000000001401e834,69e45492000000001401b835,5a024aa5e8ac2b23b58e8e6b,@年糕和汤圆 可爱可爱,2026.04.20,上海,0.0,,11,中性|观众,中性,观众,2,2,0.29844791012959426
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e467c0000000001401a413,69e4649b000000001401d400,6047550b0000000001004d3b,这个死掉的好可爱,2026.04.19,四川,0.0,,8,中性|观众,中性,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e55f69000000001401dc0b,69e505d8000000001401a409,641052f000000000140131f0,毛毛虫还真挺可爱的,2026.04.20,湖南,0.0,,9,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e70ea4000000001401e800,69e505d8000000001401a409,648ff6df00000000100376de,贫乳也挺可爱,2026.04.21,河北,0.0,,6,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e9dec5000000001401b806,69e505d8000000001401a409,608a533d0000000001007d62,女人！就是你在说我可爱吗,2026.04.23,德国,0.0,,12,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e5be6c000000001401bc2b,69e505d8000000001401a409,59b542b65e87e77e8088bb91,小三也可爱吗[暗中观察R],2026.04.20,广东,0.0,,13,弱势|观众,弱势,观众,2,2,0.29844791012959426
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e74b2f0000000014019c0a,,64892e0d0000000025036e07,真的好可爱啊，越看越可爱。[害羞R],2026.04.21,浙江,1.0,0.0,18,弱势|观众,弱势,观众,3,2,0.28405060581522595
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e461d3000000001401b006,,61a0f81600000000100089aa,连机器人都是小的可爱[笑哭R],2026.04.19,山东,1.0,0.0,15,中性|观众,中性,观众,2,2,0.26268605978006576
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,2,69e4e90e000000001401e005,69e47b6f000000001401940b,5ba61d7e7f0f560001afd67e,@六是最有趣的数字 好可爱的机器人,2026.04.19,青海,1.0,,17,成功|被超越者,成功,被超越者,2,2,0.26268605978006576
69e481e8000000002003ad94,"

",,,1,69e49c9b000000001401e80b,,5bf1434af80b300001184c59,遥控玩的津津有味,2026.04.19,安徽,1.0,0.0,8,强势|服务者,强势,服务者,2,3,0.28690423315029173
69e481e8000000002003ad94,"

",,,1,69e495790000000014018c0d,,6027ce5b000000000101f410,是遥控还是自己巡路？,2026.04.19,广东,1.0,1.0,10,强势|服务者,强势,服务者,2,3,0.28690423315029173
69e481e8000000002003ad94,"

",,,1,69e49aeb000000001401981e,,635f2a7c000000001901d000,遥控先放一放[捂脸R],2026.04.19,福建,0.0,0.0,11,强势|服务者,强势,服务者,3,3,0.28690423315029173
69e481e8000000002003ad94,"

",,,1,69e77e66000000001401c435,,56c7fbcd84edcd6cb524329b,有狗会说是遥控的吧？,2026.04.21,江苏,0.0,0.0,10,强势|服务者,强势,服务者,2,3,0.28690423315029173
69e481e8000000002003ad94,"

",,,1,69e59cbb000000001401dc14,,5ccd03a4000000001003eb0d,我想知道这是自主跑 还是后方遥控跑， 如果是遥控跑那和九十年代的遥控玩具无区别,2026.04.20,吉林,0.0,0.0,39,强势|服务者,强势,服务者,9,3,0.2627483416917247
69e481e8000000002003ad94,"

",,,1,69e658bb000000001401c403,,5c4dea2100000000100326f4,这是遥控机器人,2026.04.21,上海,10.0,7.0,7,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e493f20000000014018c05,,678ce179000000000d009c14,这不还是遥控机器人吗？,2026.04.19,辽宁,6.0,13.0,11,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e79388000000001401ac21,,6147d39000000000020217a5,遥控机器人[笑哭R],2026.04.21,浙江,2.0,3.0,10,强势|服务者,强势,服务者,2,3,0.248917982056865
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dafaa4000000003500a3c6,,61948f9500000000210256f1,遥控机器人[偷笑R],2026.04.12,北京,0.0,5.0,10,成功|观众,成功,观众,2,3,0.248917982056865
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e6c6bb000000001401a014,,5df9e5b70000000001009b92,都是遥控机器人,2026.04.21,山东,0.0,0.0,7,,,,2,3,0.248917982056865
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e60fc5000000001401d800,,60a607ae000000000100b18a,遥控机器人,2026.04.20,北京,0.0,0.0,5,,,,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e87d05000000002b036eb5,,616fdde10000000002025352,还得遥控 这叫机器人吗。,2026.04.22,英国,0.0,0.0,12,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e70a26000000001401a80c,,5df77a92000000000100af39,遥控机器人[doge],2026.04.21,辽宁,0.0,0.0,11,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e7007b000000001401ac08,,5f982fb30000000001000fb5,遥控机器人[笑哭R][笑哭R][笑哭R],2026.04.21,海南,0.0,0.0,20,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e5f3910000000014019428,,6081d6df000000000100199d,遥控机器人啊[笑哭R] 。,2026.04.20,浙江,0.0,0.0,13,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e5b359000000001401a001,,61a79c0100000000100046b2,机器人是遥控的吧,2026.04.20,江苏,0.0,0.0,8,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e5ad85000000001401bc1f,,6017bb4c000000000101db57,遥控机器人[捂嘴笑R],2026.04.20,广东,0.0,0.0,11,强势|服务者,强势,服务者,2,3,0.248917982056865
69e481e8000000002003ad94,"

",,,1,69e4a122000000001401e414,,5e820f830000000001009020,这不是遥控的嘛，算啥机器人,2026.04.19,四川,0.0,0.0,13,强势|服务者,强势,服务者,2,3,0.248917982056865
