帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic,topic_prob
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1ab700000000150021eb,69db17fd0000000001004b62,5e396ac90000000001009fee,所有形态的都有，我们的城市是按照人的特征设计的，故人形很有必要,2026.04.12,江苏,2.0,,31,成功|观众,成功,观众,9,0,0.8981466570196495
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e8307e000000001401e81e,69e6e3f8000000001401900e,5f803d25000000000101f3dd,做成人形的叫机器人，做成其他形状的叫机器！,2026.04.22,贵州,1.0,,21,弱势|观众,弱势,观众,7,0,0.885415808111238
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e731f0000000001401a413,69e6e3f8000000001401900e,5f415ed00000000001002379,菲华 因为他是机器人啊[黑薯问号R]。。机器狗就是狗形啊 以后有什么机器象 机器猪 管不着他们什么形了 。。。但是机器人肯定就是人形啦,2026.04.21,山东,6.0,,67,弱势|观众,弱势,观众,11,0,0.8854151787268572
69e481e8000000002003ad94,"

",,,2,69e5a8d2000000001401940b,69e490ae000000001401d42a,5fec2bd4000000000100894b,你猜为什么很多险恶的地形还是要靠人去探索，而不是直接开车进去？,2026.04.20,广东,0.0,,31,强势|服务者,强势,服务者,8,0,0.8854146791410307
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2712000000003502db22,,558a6c2458944613dc3be814,� 为什么不给机器人安装轮胎  停下来走楼梯或者需要人形时候变回人形    平地奔跑切换成轮胎,2026.04.12,湖南,7.0,11.0,47,成功|观众,成功,观众,15,0,0.8722212828643988
69e481e8000000002003ad94,"

",,,2,69e4a6e9000000001401d432,69e490ae000000001401d42a,63022e7500000000120036c6,进洞穴等复杂地形要人形 火星探测也要人形,2026.04.19,广东,0.0,,20,强势|服务者,强势,服务者,7,0,0.869047049526155
69e481e8000000002003ad94,"

",,,2,69e7131f000000001401e437,69e490ae000000001401d42a,5b0e4391e8ac2b4e9b73642b,雙腿能適合所有地形：別看小人體構造，除了攻擊力各方面在自然界都是最高級的,2026.04.21,广东,0.0,,36,强势|服务者,强势,服务者,12,0,0.8690470104964485
69e481e8000000002003ad94,"

",,,2,69e60410000000001401bc07,69e490ae000000001401d42a,5df677b40000000001007461,为了以后适应复杂地形，平地是起点,2026.04.20,河南,0.0,,16,强势|服务者,强势,服务者,6,0,0.8690469983705065
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1bab000000003501e076,69db17fd0000000001004b62,5e43e2a9000000000100b8c6,这脑子，因为这是人形机器人，其他的机器狗机械臂各种样式的大把,2026.04.12,湖南,0.0,,30,成功|观众,成功,观众,7,0,0.8690465572782571
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e78d0d000000001401a00b,69e6e3f8000000001401900e,629c7b31000000002102986d,你都说它是机器【人】了，机器狗肯定不会设计成人形,2026.04.21,河南,2.0,,24,弱势|观众,弱势,观众,6,0,0.8690463922312994
69e481e8000000002003ad94,"

",,,1,69e61373000000001401c039,,6372d5eb000000001f01dee0,极有意义的比赛，对这种具身智能的运作可靠性和可维护性提出极大的考验。,2026.04.20,浙江,1.0,0.0,34,强势|服务者,强势,服务者,9,0,0.8690463888993766
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dbb123000000003502cfdd,69db92eb000000003502b0f4,678a3c71000000000e01dafc,可以，早就有，人形的只是机器大军中的一种,2026.04.12,北京,1.0,,20,成功|观众,成功,观众,6,0,0.8690461767045214
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db169e000000003500847b,69db09350000000035018759,53fbea60b4c4d6333a359ad5,碰到复杂地形再研发另一款机器人是吧[笑哭R],2026.04.12,广东,0.0,,22,成功|观众,成功,观众,6,0,0.8690457995228151
69e481e8000000002003ad94,"

",,,2,69e57f00000000001401a813,69e571d9000000001401c009,5971303e5e87e749b18e9e7a,灵敏度提升吧人形在灾区救援物资运输方面占优势啊,2026.04.20,上海,0.0,,23,强势|服务者,强势,服务者,9,0,0.8690450621956853
69e481e8000000002003ad94,"

",,,2,69e49d24000000001401d80d,69e490ae000000001401d42a,62d11da20000000002000ee7,复杂地形蜘蛛机器人永远优于人形吧,2026.04.19,四川,0.0,,16,强势|服务者,强势,服务者,7,0,0.86904502799339
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dccfe80000000015001908,69db30220000000016016d90,6787d0a3000000000803e9aa,哈哈，有道理，不过也不好说，说不定到时机器人也会飞咋整？,2026.04.13,广东,0.0,,28,成功|观众,成功,观众,6,0,0.8690448709467437
69e2583b00000000230211ea,"

",,2406.0,1,69e972770000000014019011,,65cb7112000000000401c418,这才是真正的机器人，和人一模一样的，会做一模一样的事都是AL,2026.04.23,云南,1.0,0.0,30,失败|抢救者,失败,抢救者,7,0,0.8690446421270412
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e8aa9b000000001401c032,,5c2b4121000000000501830a,不懂就问，机器人为什么一定要局限在人形态,2026.04.22,贵州,8.0,13.0,20,,,,6,0,0.8690446384632001
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1d70000000003500b4fa,69dafe15000000000d03e54c,5bff7f84000000000500ec38,还好，没美日的�号，这几天机器号经费都在掠月任务话题上,2026.04.12,北京,1.0,,27,成功|观众,成功,观众,7,0,0.8690443005810535
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc0bfc0000000015000940,69dafee4000000001400a5be,5a094aa04eacab60354412e6,你没懂，注意我说的是人不是机器人，我在反讽哪些说机器人跑马拉松没意义的人[doge]因为以此类推人跑马拉松也没啥意义,2026.04.13,美国,1.0,,58,成功|观众,成功,观众,13,1,0.9166651355399142
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc0cb500000000150050c1,69dafee4000000001400a5be,5a094aa04eacab60354412e6,注意我说的是人不是机器人，我在反讽哪些说机器人跑马拉松没意义的人[doge]因为以此类推人跑马拉松也没啥意义,2026.04.13,美国,1.0,,54,成功|观众,成功,观众,13,1,0.9166651355399142
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5d447000000001401c013,69e586020000000014019401,5e667cf50000000001003dd9,小孩子花这么多钱买尿布买奶粉上小学初中高中上补习班的意义是什么？就不能一生下来马上就是短跑运动员，跳水运动员，it精英，医生，护士？[笑哭R],2026.04.20,海南,0.0,,71,,,,20,1,0.9166622089543989
69e481e8000000002003ad94,"

",,,1,69ebf29000000000270208d5,,64a68730000000001c02b471,一个机器人能干三个人的活，维护一个机器人需要三个人,2026.04.25,辽宁,0.0,0.0,25,强势|服务者,强势,服务者,9,1,0.908332314767822
69e481e8000000002003ad94,"

",,,1,69e5f212000000001401e009,,5b7cbc49778af2000121d526,看吧，一个机器人需要三个人帮忙维护，创再就业岗位呢？,2026.04.20,辽宁,0.0,0.0,26,强势|服务者,强势,服务者,10,1,0.9083315663959296
69e481e8000000002003ad94,"

",,,1,69e49a3b000000001401d82d,,64592916000000002a00ab2c,这是遥控组？操控人员需要全程跟跑吗？操控人员也很厉害啊[笑哭R],2026.04.19,广东,0.0,0.0,32,强势|服务者,强势,服务者,8,1,0.898147576887289
69e481e8000000002003ad94,"

",,,1,69e4a3b50000000014019006,,61947a020000000010007ad5,所以到底是是人跑马拉松还是机器人啊？机器人还要三个人陪跑,2026.04.19,山西,1.0,0.0,28,强势|服务者,强势,服务者,8,1,0.898147132898686
69e481e8000000002003ad94,"

",,,1,69e56cd1000000001401dc14,,5fe978ba0000000001008559,嘿嘿，一个机器人干活三个人在后面保障，以后不怕失业了,2026.04.20,安徽,0.0,0.0,26,强势|服务者,强势,服务者,9,1,0.8981463763145032
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e5aee3000000001401b82c,69e5aa18000000001401dc37,5e0428930000000001001bee,貌似这款机器人就是定位玩具机器人，叫小派，量产后就能上市了,2026.04.20,辽宁,16.0,,29,弱势|观众,弱势,观众,9,1,0.8981449053233524
69e481e8000000002003ad94,"

",,,1,69e714630000000014019c1a,,5eb02d9b0000000001002038,可以促进就业，这个人就需要三个人保障,2026.04.21,浙江,1.0,0.0,18,强势|服务者,强势,服务者,7,1,0.8854163575472718
69e481e8000000002003ad94,"

",,,1,69e4a2a9000000001401b80b,,65f69302000000000d02509f,一个机器人要三个补给员，怎么不算创造了就业岗位呢[doge],2026.04.19,河南,1.0,0.0,30,强势|服务者,强势,服务者,7,1,0.8854160259083361
69e481e8000000002003ad94,"

",,,1,69e49f4a000000001401bc1f,,630ebf2c000000001200e23c,所以他这个是遥控的还是全自动的呀？如果是全自动的岂不是后面那个人也得跟着跑？,2026.04.19,广东,0.0,0.0,38,强势|服务者,强势,服务者,7,1,0.885415803933927
69e481e8000000002003ad94,"

",,,1,69eab9060000000014019016,,5fb25f520000000001007e6f,人跑马拉松一个人就够了，机器人跑马拉松要一个机器人加3个人[偷笑R],2026.04.24,浙江,0.0,0.0,34,强势|服务者,强势,服务者,7,1,0.885415730658742
69e481e8000000002003ad94,"

",,,1,69e5b6160000000014018808,,5d1c50510000000012017ec5,看似机器人跑马拉松，实则一堆工程师追在后面跑[捂脸R],2026.04.20,上海,0.0,0.0,27,强势|服务者,强势,服务者,7,1,0.8854152364848588
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e43be8000000001401c81b,,63e3cd780000000026013119,意义何在，是以后抛弃肉体，将个人思维活动植入机器人吗,2026.04.19,广东,0.0,0.0,26,弱势|观众,弱势,观众,9,1,0.8854151572801301
69e481e8000000002003ad94,"

",,,1,69e4a807000000001401a006,,6487efa700000000120342d4,以前机器人伺候人 现在人伺候机器人[笑哭R],2026.04.19,安徽,0.0,0.0,22,强势|服务者,强势,服务者,7,1,0.8854148153344048
69e481e8000000002003ad94,"

",,,1,69e59cbb000000001401dc14,,5ccd03a4000000001003eb0d,我想知道这是自主跑 还是后方遥控跑， 如果是遥控跑那和九十年代的遥控玩具无区别,2026.04.20,吉林,0.0,0.0,39,强势|服务者,强势,服务者,9,1,0.8854146729207643
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dadd28000000000d03412e,69dadbd3000000000103dd83,5fe6bb46000000000100bd92,带上30公斤炸药冲进建筑，敌人基地[doge],2026.04.12,重庆,1.0,,23,成功|观众,成功,观众,8,1,0.8854135813335801
69e481e8000000002003ad94,"

",,,1,69e5870e000000001401e402,,62440e54000000001000a285,一个人跑，三个人伺候[笑哭R][笑哭R]我以后学习伺候机器人得了,2026.04.20,四川,0.0,0.0,32,强势|服务者,强势,服务者,7,1,0.8854128043570352
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db89fa000000000d03e348,,60d86b0b00000000010073c9,这次机器人马拉松成绩会不会超过真人成绩？[吃瓜R],2026.04.12,北京,0.0,0.0,25,成功|观众,成功,观众,6,1,0.8690471103681947
69e481e8000000002003ad94,"

",,,1,69e634e3000000001401bc2a,,602731ae000000000101f671,一个机器人三个人伺候，意义何在,2026.04.20,广东,7.0,8.0,15,强势|服务者,强势,服务者,6,1,0.8690467815467149
69e481e8000000002003ad94,"

",,,1,69e5d51f000000001401d414,,592e29e65e87e77b4b69f35d,意义何在 一个机器人三个真人伺候着,2026.04.20,山东,0.0,0.0,17,强势|服务者,强势,服务者,6,1,0.86904674085218
69e481e8000000002003ad94,"

",,,2,69e48ff5000000001401900c,69e48adf000000001401b835,63ff29a3000000001001dab0,两个组，自主导航和遥控组，这个是自主导航组的,2026.04.19,江苏,16.0,,22,强势|服务者,强势,服务者,6,1,0.8690459099987088
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dbb0a5000000003500d459,,5f973a5e000000000100befa,机器人撞人身上痛一些，还是摩托车撞人身上痛一些？,2026.04.12,湖南,0.0,0.0,24,成功|观众,成功,观众,6,1,0.8690458532007337
69e481e8000000002003ad94,"

",,,1,69e64c8d000000001401c422,,5aab5ed511be10298a10bb92,看似是机器人在跑，后面一大堆人跟着,2026.04.20,广东,0.0,0.0,17,强势|服务者,强势,服务者,6,1,0.8690454361568046
69e481e8000000002003ad94,"

",,,1,69e49d1d000000001401e414,,64181f220000000011022713,机器人越来越像人，人也越来越像机器人,2026.04.19,四川,0.0,0.0,18,强势|服务者,强势,服务者,6,1,0.8690450708973773
69e481e8000000002003ad94,"

",,,2,69e711dd0000000014018818,69e7114f000000001401e81f,60a214ea0000000001006e37,机器人越来越像人，人越来越像机器人,2026.04.21,广东,0.0,,17,强势|服务者,强势,服务者,6,1,0.8690450708973773
69e481e8000000002003ad94,"

",,,1,69e4a6ea000000001401ac19,,5d30583b000000001600199b,工程师也不少跑，力气活也不少干。为伺候这太奶得一群孙子候着[笑哭R][笑哭R][笑哭R][笑哭R],2026.04.19,天津,1.0,0.0,49,强势|服务者,强势,服务者,9,1,0.8690415391363112
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db41800000000002036a4d,69dafd1800000000350320e7,5aa640a311be104abd0c24aa,有分组的，自主导航组和遥控组。,2026.04.12,浙江,1.0,,15,成功|观众,成功,观众,5,1,0.8472221760698607
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db3e410000000002028a4e,69daef220000000035024590,5aa640a311be104abd0c24aa,分组的，有遥控组和自主导航组,2026.04.12,浙江,0.0,,14,成功|观众,成功,观众,5,1,0.8472221760698607
69e481e8000000002003ad94,"

",,,1,69e636b1000000001401c013,,6293d32d00000000210252f2,想办法整到太空去才是王道，让它跟宇航员一样可以到处飘，随时飞回地球，随时飞月亮，想去哪去哪[偷笑R][偷笑R],2026.04.20,广西,0.0,0.0,55,强势|服务者,强势,服务者,14,2,0.8981456718655447
69e481e8000000002003ad94,"

",,,2,69e6032a000000001401e038,69e57c66000000001401e818,5fb4dd67000000000101fcc7,你看你又觉得别人急了，就和觉得别人都会羡慕的北京ip一样，越缺什么，越强调什么,2026.04.20,湖南,0.0,,39,强势|服务者,强势,服务者,8,2,0.8690473943018804
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db36a000000000010042b4,69daf56d000000001601419c,5a071544e8ac2b7f4101a661,不会啊，应该庆幸旁边还有保安和跟拍车车，不然才是真正的独自练习，那才吓人吧[doge],2026.04.12,北京,4.0,,43,成功|观众,成功,观众,10,2,0.8690419166292576
69e481e8000000002003ad94,"

",,,1,69e6af93000000001401c400,,5b5c47e94eacab0dba05f05f,后退那两步可以说非常拟人了（真实[点赞R]）,2026.04.21,广西,1.0,0.0,22,强势|服务者,强势,服务者,5,2,0.847221524392309
69e2583b00000000230211ea,"

",,2406.0,1,69e47055000000001401c014,,60475d6d0000000001007dc3,其他一般，倒地挣扎那几下挺像那么回事的[doge],2026.04.19,广东,0.0,0.0,25,失败|抢救者,失败,抢救者,6,2,0.8472207910951797
69e481e8000000002003ad94,"

",,,1,69e6205c000000001401c408,,640688e40000000010026339,其实还是有点疑惑，它停下来有人抓它都不挣扎的嘛�,2026.04.20,浙江,0.0,0.0,24,强势|服务者,强势,服务者,5,2,0.8472203945540878
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5f9b3000000001401cc27,69e5d7130000000014018c1a,605d4a78000000000101d7a4,她蹲下的时候太像小朋友啦 没能量了  要补充了[偷笑R],2026.04.20,河南,45.0,,28,,,,5,2,0.8472202371040707
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e4b885000000001401dc38,69e461fb000000001401e82b,5a6ac5e94eacab04c1ce0a0d,竟是发现了个子矮的好处！稳定发挥,2026.04.19,北京,0.0,,16,中性|观众,中性,观众,6,2,0.8472200116929662
69e481e8000000002003ad94,"

",,,2,69e5f3760000000014018c27,69e5be22000000001401e80f,55d52a5bb7ba2240ddf750f1,特斯拉线圈刚被造出来的时候有人问过和你一样的问题,2026.04.20,河南,0.0,,24,强势|服务者,强势,服务者,7,2,0.8472184110874448
69e481e8000000002003ad94,"

",,,1,69e48a2b000000001401d843,,60ce147b0000000001003c9b,看样子目前散热是个急需解决的问题，比电池容量更严峻,2026.04.19,四川,0.0,0.0,25,强势|服务者,强势,服务者,7,2,0.8472182909219774
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e57a68000000001401e41a,69e4883f000000002b0303e4,5657ddd2e00dd8447f179425,这个活动把你们这个ip急的啊，条条下面都能看到跟你一样的评论[呃R][呃R][呃R],2026.04.20,北京,19.0,,42,失败|观众,失败,观众,6,2,0.8472150495779006
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db60d8000000000d03e794,,62771f8900000000210274c5,昨天不知道要搞测试，夜里回家到处都拦上，绕半天没回来！最后还是给开了个临时口才回到家。[笑哭R][笑哭R],2026.04.12,北京,0.0,0.0,53,成功|观众,成功,观众,14,2,0.8213053371062784
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e73a7c000000001401e007,,6593c894000000002001eb7a,这个小家伙比较智能。高温了马上蹲下。工作人员就知道了。。比大家伙强。大家伙高温了直接躺平[笑哭R][笑哭R][笑哭R],2026.04.21,四川,2.0,0.0,59,弱势|观众,弱势,观众,12,2,0.8204441471333047
69e481e8000000002003ad94,"

",,,1,69e7790d000000001401a811,,6222bca400000000100062fb,你看把大兄弟给累得，停下来都站不稳了[汗颜R],2026.04.21,四川,0.0,0.0,23,强势|服务者,强势,服务者,4,2,0.816666439448586
69e481e8000000002003ad94,"

",,,1,69e5a08b000000002b03322d,,5d6afb090000000001006610,这应该算是非常非常不错的了,2026.04.20,澳大利亚,0.0,0.0,13,强势|服务者,强势,服务者,4,2,0.8166661276135826
69e481e8000000002003ad94,"

",,,1,69e73e90000000001401b021,,5d11e0b40000000011024a34,做得真逼真，和真人一样，跑到了站都站不稳[偷笑R],2026.04.21,四川,0.0,0.0,25,强势|服务者,强势,服务者,4,2,0.816665815604618
69e481e8000000002003ad94,"

",,,1,69e4a072000000001401dc29,,565d40b803eb84580835eddd,天呐，停下后倒退的几步太真实了。,2026.04.19,江苏,0.0,0.0,16,强势|服务者,强势,服务者,5,2,0.8166656108960559
69e481e8000000002003ad94,"

",,,1,69e49e23000000001401e034,,66a4b8d0000000001e008bee,像个傻子一样在搞散热笑死人[偷笑R],2026.04.19,广东,0.0,0.0,18,强势|服务者,强势,服务者,4,2,0.8166655838167501
69e481e8000000002003ad94,"

",,,1,69e6c922000000001401e817,,62500108000000001000a824,跟我一样，跑久了突然停下也会前倾后倒的，有点贫血,2026.04.21,新疆,0.0,0.0,24,强势|服务者,强势,服务者,5,2,0.8166655763506072
69e481e8000000002003ad94,"

",,,1,69e48af90000000014019824,,6393d1a20000000025004c39,连发热都是个问题，有个毛用,2026.04.19,湖南,0.0,0.0,13,强势|服务者,强势,服务者,4,2,0.8166651708802026
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5be23000000001401980e,69e51440000000001401c00b,63f9b2db000000001f03196f,确实最好，荣耀的，获得了最美跑姿奖,2026.04.20,陕西,5.0,,17,,,,6,2,0.8166651300329515
69e2583b00000000230211ea,"

",,2406.0,1,69e42d1b000000001401d41e,,60707afd000000000101da68,原来和真人一样，走前也要蹬几下腿,2026.04.19,安徽,0.0,0.0,16,失败|抢救者,失败,抢救者,5,2,0.8166645699854147
69e481e8000000002003ad94,"

",,,2,69e6fe64000000002d033591,69e490ae000000001401d42a,64512c6800000000100254c1,都的有稳定 可靠，成本的问题,2026.04.21,北京,0.0,,14,强势|服务者,强势,服务者,4,2,0.816664501164394
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db5c19000000003500b9c1,,645627b70000000029013b87,爆发力不是问题，持久性呢，能跑3分钟不？发热怎么解决？,2026.04.12,广东,0.0,0.0,27,成功|观众,成功,观众,6,2,0.8166641686282166
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e53a9a000000002a032b06,69e4abf1000000001401c014,604856a0000000000101d05a,哈哈头上是安全帽和红领巾吗 给整个小黄帽,2026.04.20,美国,0.0,,20,弱势|同伴,弱势,同伴,5,2,0.8166635919707738
69e2583b00000000230211ea,"

",,2406.0,1,69e9744f000000001401a411,,5e8eb9680000000001006dfd,打扰下各位有人有空来玩哦主页做个问卷吗（艺术生毕设需）,2026.04.23,加拿大,0.0,0.0,27,失败|抢救者,失败,抢救者,9,2,0.8166631439839332
69e481e8000000002003ad94,"

",,,2,69e6e5c4000000001401dc05,69e6a9d00000000014019c03,60c46a790000000001005ea0,这就是产业升级带来的好处,2026.04.21,江苏,0.0,,12,强势|服务者,强势,服务者,4,2,0.8166606432520902
69e2583b00000000230211ea,"

",,2406.0,1,69e2fccb000000001401a829,,68c659820000000019020d00,所谓的后空翻，全特码是假的！全是电脑制作的动画。智能AI就是一场精心设计的大骗局。程序永远只能是程序。,2026.04.18,湖北,19.0,15.0,51,失败|抢救者,失败,抢救者,16,2,0.7862778811472321
69e481e8000000002003ad94,"

",,,1,69e49be8000000001401a025,,61a382cd0000000010007e8e,最后那几步走的不错,2026.04.19,北京,0.0,0.0,9,强势|服务者,强势,服务者,3,2,0.770833333333329
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47519000000001401bc22,,66c0690d000000001d02341c,没突发恶疾不错了[害羞R],2026.04.19,四川,0.0,0.0,13,中性|观众,中性,观众,3,2,0.7708333333333199
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e70c57000000001401e014,,5faa21460000000001002c79,正经赛手，时尚穿搭，傻大个，领跑天使，黑人运动员，小孩哥，双截棍艺术家，模特，腿软的，摆烂选手，还有啥[暗中观察R],2026.04.21,甘肃,0.0,0.0,58,,,,15,3,0.9083321874230831
69e43a5a000000001d01dcc7,"机器人嘲讽同伴

",1966.0,167.0,1,69e60a440000000014018810,,56e634e084edcd701119a25c,"告别昨天周末的欣喜与惬意
新的一周
带着好心情出发[哇R]
更加积极，更加努力
更加珍惜，更加快乐
生活或许平凡[喝奶茶R][黄金薯R]
但只要心怀热爱
眼里就会有光
脚下就会有路
不负每一个清晨，不弃每一份努力
保持微笑
万事皆可期[doge][哇R][飞吻R]
我们一起向阳而行[赞R]",2026.04.20,四川,0.0,0.0,145,中性|评价者,中性,评价者,38,3,0.9010383486247414
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e46eb1000000001401a815,,578b9d8b5e87e76256aa61e8,本来前头就搞笑，镜头一转看到坐在地上那个直接绷不住了[笑哭R],2026.04.19,江苏,5.0,0.0,31,中性|观众,中性,观众,8,3,0.8981469571741992
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e50658000000001401d400,,60f2ab7e000000000101ebd5,拎着奶瓶背着炸药包迈着矫健步伐去幼儿园[大笑R][大笑R],2026.04.20,海南,1.0,0.0,29,弱势|观众,弱势,观众,7,3,0.8854163500426582
