Topic,Count,Name,Representation,Representative_Docs
31,109,31_投资_融资_圈钱_骗钱,"['投资', '融资', '圈钱', '骗钱', '炒作', '经费', '掏钱', '资本', '活动', '宣传']","['这个活动最大的意义应该是作为一个展示的平台，首先就是这些公司需要这个活动获得更多投资的眼光，做的好的人因此也可以获得更多资源，其次也是国家力量展示的一种，我们看着没啥意义，外国人眼中就不一样了，就像奥运会的运动员们真的没有意义吗', '投资不过山海关', '有竞争才会有进步，国家支持这种。参与者也可以为自己或者为公司打广告，拉投资。']"
32,106,32_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '迷糊', '好像', '喝点', '缺氧', '踉踉跄跄', '似的']","['像走着走着低血糖了一样', '有点低血糖，站不太稳', '低血糖还跑步？']"
33,105,33_抬担架_担架_担架队_抬着,"['抬担架', '担架', '担架队', '抬着', '还拿个', '抬走', '举着', '带上', '带个', '对付']","['三二一，上担架！', '还有人拿担架[doge]', '这，找蛇皮袋往里弄呀，整啥担架呢']"
34,93,34_换电池_换电_降温_补电,"['换电池', '换电', '降温', '补电', '电池', '加电', '充电', '冷却', '过热', '更换']","['降温换电池', '又是换电池，又是降温，又是润滑[偷笑R]', '降温➕换电池吗']"
35,93,35_散热_过热_热坏_主板,"['散热', '过热', '热坏', '主板', '风扇', '内存', 'cpu', '解决不了', '死机', '考虑']","['散热还是蛮大的问题[笑哭R]', '散热[捂脸R]快买英维克', '直接加半导体散热不可以。']"
36,92,36_好笑_坐地_坐在_好好笑,"['好笑', '坐地', '坐在', '好好笑', '坐上', '真笑', '地上', '转过', '搞笑', '坐下']","['镜头一转怎么地上还坐了一个[笑哭了R]', '@小心我咬你屁股 笑死我了镜头一转一个坐地上的', '镜头一转一个坐在地上的，有点想笑，哈哈哈哈哈哈']"
37,88,37_亦庄_鸵鸟_机器人_北京,"['亦庄', '鸵鸟', '机器人', '北京', '刚跑', '看过', '偶尔', '机器人马拉松', '这里', '逃跑']","['@Zhukawa 你们亦庄不是跑鸵鸟就是跑机器人', '亦庄还有鸵鸟呢[doge]', '可以和亦庄鸵鸟pk']"
38,86,38_终结者_最终_终极_看过,"['终结者', '最终', '终极', '看过', '消灭', '最初', '超能', '看来', '修复', '到来']","['有什么意义呢？为什么不直接造终结者？', '最后一个成终结者了[笑哭R]', '终结者t800[暗中观察R]']"
39,86,39_云南白药_白药_喷雾剂_喷上去,"['云南白药', '白药', '喷雾剂', '喷上去', '喷剂', '白藥', '喷上', '喷雾', '气雾剂', '神药']","['六六六  还喷云南白药[doge]（抽）', '云南白药喷起来[偷笑R][偷笑R][偷笑R]', '扭到了？喷云南白药呢？[笑哭R]']"
40,85,40_机器人_轮子_机器_机器狗,"['机器人', '轮子', '机器', '机器狗', '有四足', '轮车', '人形', '车子', '人类', '四轮']","['不懂就问，为什么都要做长脚的机器人，不能做轮子吗？', '人类的奔跑速度在自然界并不快，因为人类是双腿奔跑，动物是四腿奔跑，奔跑方式决定了双腿就是比四腿慢，但是人类为什么可以站在食物链顶端，就是因为人类会制造和使用工具，这是人类区别于动物最大的地方。我们既然已经学会制造机器人了，我想不明白为什么还要用一个并不占优势的移动方式。做成轮子不是更加快速移动么，平时缩进去，用轮子移动，需要腿型的时候再把两条腿伸出来不也可以么。', '这是机器人～～～～，有轮子的是车～～～～～']"
41,83,41_ai_智能_视频_识别,"['ai', '智能', '视频', '识别', '生成', '出现', '是否', '搜索', '留意', '查找']","['哈哈哈哈哈哈你是ai那国的吧', '以后会不会有ai奥义[doge][doge][自拍R]', '转ai（指正）']"
42,82,42_真快_跑得快_飞快_好快,"['真快', '跑得快', '飞快', '好快', '挺快', '速度快', '超快', '很快', '第一个', '比快']","['第一个真挺快的', '第一个是真快啊', '我去第一个跑得真快']"
43,81,43_膝盖_膝关节_不伤_换个,"['膝盖', '膝关节', '不伤', '换个', '一换', '换新', '更换', '搞不好', '关节', '不动']","['这样伤膝盖不哈哈哈', '你要知道它膝盖伤了可以换，但是人的膝盖不可以[doge]', '别怕 我铁的膝盖，而且有备胎']"
44,80,44_赛车_比赛_看赛_赛车场,"['赛车', '比赛', '看赛', '赛车场', '赛事', '观赛', '赛道', '车是', '大赛', '比快']","['因为有赛车比赛了[捂脸R]', '那叫赛车比赛[笑哭R]', '那你去看赛车比赛去啊[汗颜R]']"
45,80,45_喷裆_裤裆_喷到_裆部,"['喷裆', '裤裆', '喷到', '裆部', '喷水', '喷点', '使劲', '喷油', '屁屁', '冲着']","['一直喷裤裆，咋，', '裤裆有点刺挠[笑哭R]', '怎么老往裤裆喷']"
46,79,46_人类_全人类_人类文明_造人,"['人类', '全人类', '人类文明', '造人', '灭绝', '完蛋', '消亡', '造物主', '这事', '活不了']","['人类观战[偷笑R]', '他可能是人类叛徒', '@吃好睡好 谁们人类 哈哈哈哈哈哈']"
47,78,47_降降温_降温_降热_发热,"['降降温', '降温', '降热', '发热', '过热', '太热', '感冒', '温差', '热坏', '中暑']","['发热，需要降温', '好物理的降温方式[笑哭R]', '还需要降温[失望R]']"
48,76,48_小黑_黑黑_小黑子_黑色,"['小黑', '黑黑', '小黑子', '黑色', '小小的', '挺好玩', '好玩', '好萌', '黑鬼', '黑人']","['嘿嘿嘿，小黑真酷', '小黑孩儿还是可以啊', '小黑很顶啊[石化R]']"
49,73,49_机器人_人形机器人_战场_未来战士,"['机器人', '人形机器人', '战场', '未来战士', '打仗', '作战', '无人机', '机枪', '玩过', '军人']","['试试长时间运动的机械性能 为了以后战场上人形机器人长线作战啊 这些有的是遥控 有的是自主 你想想以后 巷战战场上 人形机器人背个炸药来个盾 跑21公里 逮你 不怕不怕 不吃不喝也不累', '确实，未来有战争也不用人了直接机器人上', '我看到的是未来战场的杀戮机器']"
50,70,50_机器人_喷好_降温_喷雾,"['机器人', '喷好', '降温', '喷雾', '喷药', '喷点', '过热', '温度', '电机', '怕热']","['机器人跑晕了[笑哭R]。。还要背冰块降温', '降温机器人', '人是往腿上喷，机器人是往裆部喷']"
51,62,51_火车_有人_当时_马车,"['火车', '有人', '当时', '马车', '车是', '以前', '要造', '如此', '为什么', '跑不过']","['当年火车刚发明的时候你也这么说[doge]', '火车刚出来还没马车跑得快，现在呢', '以前驾马车的也这样说开火车的']"
52,62,52_降温_降热_喷雾_喷雾剂,"['降温', '降热', '喷雾', '喷雾剂', '喷出来', '雾气', '喷剂', '喷到', '高温', '吸热']","['应该是降温的喷雾吧', '降温喷雾，', '压缩空气不能降温吧，一般是烷基降温，比如打火机用的丁烷气喷出来就是冰的']"
53,60,53_机器人_小机器人_跑步_起跑,"['机器人', '小机器人', '跑步', '起跑', '姿势', '跑道', '搞笑', '感受', '姿态', '夜跑']","['前面几个感觉都是坐着跑的样子 很迷惑 后两个才能看出身体前倾的趋势 难道机器人和人类跑步的姿势设定不一样吗 蹲个懂的讲讲[石化R]', '我才发现每家的机器人跑步姿势都不一样嗳[呃R]', '机器人跑步的姿态好舒展']"
54,58,54_小孩子_小孩_小孩儿_孩子,"['小孩子', '小孩', '小孩儿', '孩子', '小朋友', '小宝宝', '宝宝', '儿童', '太小', '活泼']","['小孩厉害啊', '还是小孩精力旺盛@猫工', '哈哈哈哈哈小孩太可爱了[笑哭R]']"
55,56,55_未成年_参赛_参加_参与,"['未成年', '参赛', '参加', '参与', '成年', '年龄', '报名', '主办方', '成人', '小朋友']","['这个应该去参加未成年机器人组', '咋还有未成年也参加啊@徐福记牌沙琪玛', '以后参加未成年组吧哈哈']"
56,56,56_补给_快补_补给点_补充,"['补给', '快补', '补给点', '补充', '补给站', '私补', '弥补', '有个', '送餐', '怎么样']","['补给好帅气[点赞R]', '高冷补给[笑哭R]', '这个补给很燃[点赞R] [哇R]，']"
57,55,57_赶蝉_八步_三步_来个,"['赶蝉', '八步', '三步', '来个', '越快', '起来', '试试', '学会', '稳哈', '姿势']","['用八步赶蝉跑啊', '都学的八步赶蝉？', '八步赶蝉步法[大笑R][大笑R][大笑R]']"
