Topic,Count,Name,Representation,Representative_Docs
9,390,9_进步太快了_赞r_点赞r_进步神速啊,"['进步太快了', '赞r', '点赞r', '进步神速啊', '我去', '比去年进步很多', '今年就健步如飞了', '进步真快', '太厉害了', '进化的真快啊']","['进步太快了 去年还得跟着三个人呢[笑哭R]', '进步太快了，去年还摔掉脑袋[笑哭R]', '进步太快了[派对R]']"
10,370,10_不行吗_我有个想法_轮子_轮子不是更快吗,"['不行吗', '我有个想法', '轮子', '轮子不是更快吗', '为啥不用轮子', '没苦硬吃', '装四个轮子', '能不能做成四个轮子的', '更快', '不是更快']","['需要两条腿？四条腿 轮子 履带不行吗？', '我有个大胆的想法，装四个轮子，装发动机，卧下来，是不是更快呢[doge]', '对啊，跑步爬楼梯，不行吗？越障，越野，不行吗？而且我说了，技术验证，技术储备，不行吗？你双足都能做好了，其他轮式会做不了？连这都想不明白']"
11,321,11_名次不重要_那么多机器人只记得这个小鼻嘎了_冠军_冠亚季军,"['名次不重要', '那么多机器人只记得这个小鼻嘎了', '冠军', '冠亚季军', '成绩不重要', '比赛第二', '流量才是最重要的', '哇r', '大笑r', '完啦r']","['名次不重要，被记住最重要[偷笑R]', '名次不重要、流量才是最重要的，那么多机器人只记得这个小鼻嘎了[捂脸R]', '名次不重要、流量才是最重要的，那么多机器人只记得这个小鼻嘎了[星R][派对R]']"
12,309,12_干冰_冰块降温_干冰降温_冰块,"['干冰', '冰块降温', '干冰降温', '冰块', '冷却液', '加冰块降温', '降温', '干冰吗', '散热用的', '加冰降温']","['干冰？常温下干冰这样吗？[笑哭R]', '干冰，这个桶可太熟悉了[笑哭R]', '干冰，冷却液[笑哭R]']"
13,277,13_科技强国_科技在进步_应用_科技的进步,"['科技强国', '科技在进步', '应用', '科技的进步', '技术展示', '点赞r', '无聊', '有意义吗', '挺好的', '科技发展真快']","['科技强国', '科技强国，', '国际上都传疯了，科技强国？']"
14,239,14_机器人救护车_医生_笑死我了机器人也得人工呼吸呐_人工呼吸,"['机器人救护车', '医生', '笑死我了机器人也得人工呼吸呐', '人工呼吸', '心肺复苏', '加油r', '无视所有红灯的情况下', '看到120来了和躺在地上的机器人', '明年可能救护车都是机器人变形来的', '然后运坏了的机器人']","['医生，医生', '哈哈哈哈 机器人救护车🚑', '机器人救护车，我还以为是机器人抢救人[笑哭R]']"
15,219,15_这是马拉松吗_比它们还废_是一个道理_真人跑马拉松也没个什么用处,"['这是马拉松吗', '比它们还废', '是一个道理', '真人跑马拉松也没个什么用处', '目的不是为比赛跑步', '看喝醉了吧', '甚至还能推着你去参加马拉松', '现场惨不忍睹', '真的是全马吗', '真要追问意义']","['不玩秧歌  二人转了  玩马拉松了  太高级了', '一看你说的就是外行话。人类跑马拉松也得有补给站。赛车不也得有补给站吗？是一个道理！你老说些没用的有用吗？毕竟现在人类科技还没有发明永动机。承认自己行就那么难吗？非得承认自己不行，还得证明你自己哪儿不行！', '这是马拉松吗？不是百米冲刺？']"
16,212,16_还拿个奶瓶_拿奶瓶的倒数第一_提两箱牛奶_真有奶瓶,"['还拿个奶瓶', '拿奶瓶的倒数第一', '提两箱牛奶', '真有奶瓶', '小的太可爱了', '脖子上还挂个奶嘴', '脖子上还挂了个奶嘴', '大笑r', '拿着奶瓶', '太可爱啦']","['太可爱了[大笑R]它还拿着奶瓶的年纪，很努力了[大笑R][偷笑R][偷笑R][偷笑R]', '还拿个奶瓶，怕不是个女程序员发明的[笑哭R]', '太可爱了，还拿个奶瓶']"
17,206,17_ai_我还以为是ai_只是摔倒了_你也不能要求社会停滞到现在,"['ai', '我还以为是ai', '只是摔倒了', '你也不能要求社会停滞到现在', '但是机器人本身就是社会在往前走啊', '不可避免的冲击到什么行业', '都是他们说的', '这不是ai', '等等', '激发潜在意识啦']","['ai 视频吗', 'AI：就是这小子浪费我算力[doge]（给ai说谢谢其实是在浪费ai的算力资源）', '姐妹你是 AI ？[doge]']"
18,190,18_跑不快_萌萌哒r_穿鞋那个挺聪明的_穿鞋的果然比不穿鞋的厉害哈,"['跑不快', '萌萌哒r', '穿鞋那个挺聪明的', '穿鞋的果然比不穿鞋的厉害哈', '穿松糕鞋也不显个啊', '穿运动鞋的意义是', '穿的什么鞋子啊', '穿运动鞋跑的就更快了', '穿跑鞋的明显专业多了', '穿大人的鞋子出门了']","['孩子鞋太大了[笑哭R]跑不快', '可能因为他穿了大人的鞋子[偷笑R]跑不快', '老师！我有问题，这个鞋子是必须的吗，用来减震之类的，还是只是广告位，其实不需要这个鞋子[萌萌哒R][萌萌哒R][萌萌哒R]']"
19,188,19_让机器人送外卖_送外卖_能实现从锅边儿到桌边儿的最短时间_外卖小哥要失业了,"['让机器人送外卖', '送外卖', '能实现从锅边儿到桌边儿的最短时间', '外卖小哥要失业了', '外卖员', '完了', '新的外卖小哥诞生了', '新时代外卖员', '第一反应想让他们送外卖', '真的感觉在家收快递开门的瞬间看到一个机器人的时代已经不远了']","['吓死人，用途是什么？送外卖？跑在路上撞伤路人咋整', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间  我可太期待了']"
20,180,20_好可爱_好可爱啊_这小的还怪可爱的_什么东西小小的都很可爱,"['好可爱', '好可爱啊', '这小的还怪可爱的', '什么东西小小的都很可爱', '小小的也很可爱', '喝奶茶r', '实在是太可爱了', '有点可爱', '果然', '太可爱了']","['好可爱，跟个鬼一样', '好可爱，好努力的背影[偷笑R]', '[喝奶茶R]好可爱，好想抱抱']"
21,176,21_忽然好奇_我也是_嗯嗯_你好,"['忽然好奇', '我也是', '嗯嗯', '你好', '站的位置决定眼光', '真的吗', '现在开始你不许提问了', '活在你自己的世界中', '看见一条就怼', '现在大伙都以为你在说真话']","['忽然好奇，你们昨天咋说的？', '忽然好奇，那昨天你们咋说的？', '我也是，你好，请问，请帮忙分析，谢谢[笑哭R]']"
22,168,22_一个机器人_三个人服务一个机器人_意义何在_一个机器人三个人伺候,"['一个机器人', '三个人服务一个机器人', '意义何在', '一个机器人三个人伺候', '一台机器人', '一个机器人要三个人伺候', '一个机器人要3个人伺候', '一个机器人三个保姆', 'it', '一个机器人跑']","['一个机器人🤖3个人类伺候[doge]', '一个机器人，三个人服侍它，以后不怕没岗位啦[偷笑R]', '解决待业[偷笑R] 一个机器人 一车人伺候']"
23,165,23_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '有什么意义', '你活着的意义是什么', '有何意义', '毫无意义', '意义在哪', '深究起来']","['意义在哪里？[笑哭R]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]', '意义在哪里[doge]']"
24,149,24_人类一败涂地_很快_看来人类的耐力在蓝星是遥遥领先_明年就要奴役人类了,"['人类一败涂地', '很快', '看来人类的耐力在蓝星是遥遥领先', '明年就要奴役人类了', '真的觉得人类可能是这世界上最复杂的生物了', '神创造了人', '研究在极端情况下替代人类的可能性', '科技毁灭人类', '生物', '看来未来人类可以']","['三年以后就是。它们看我们：人类一败涂地[捂脸R]', 'Even then need some humans love [害羞R]', '现在看是笑话，以后呢，疯狂的，盲目的，无底线的发展最后一定反噬人类。']"
25,148,25_荣耀_黑宇树_红荣耀_荣耀厉害啊,"['荣耀', '黑宇树', '红荣耀', '荣耀厉害啊', '白天工', '闪电', '荣耀的', '真人都没那么快', '第一个是遥控的荣耀', '等于是本次比赛定制版本']","['荣耀，冠亚季军啥意思？', '荣耀？是那个做手机的荣耀吗？', '[暗中观察R]荣耀，橘色小闪电']"
26,146,26_都是骗补贴的_方便骗钱_炒这玩意儿有什么意义啊_炒作股价的东西而已,"['都是骗补贴的', '方便骗钱', '炒这玩意儿有什么意义啊', '炒作股价的东西而已', '是否就是为了骗国家补贴吧', '是为了骗补贴还是想割韭菜', '是不是该把股票全抛了', '是不是被概念股套牢了', '明知不成熟的产品拿出来干嘛呢', '既然有人掏钱']","['这是急着搞投！没弄好硬上赌一把！[汗颜R][汗颜R][吧唧R][吧唧R]', '人控制，都是骗补贴的', '都是骗补贴的，参加这个就是给领导一个交代[捂脸R]']"
27,138,27_人要跟着跑_人也跟着跑_人也要跟着跑吗_人跟着跑,"['人要跟着跑', '人也跟着跑', '人也要跟着跑吗', '人跟着跑', '人还得跟着跑', '人也要跟着跑', '有意义吗', '旁边那个赛道是陪跑', '现在陪跑了', '物理跟紧这个项目']","['人要跟着跑？', '重点是， 人要跟着跑', '人要跟着跑?']"
28,133,28_等我老了_哇r_加油啊_加油,"['等我老了', '哇r', '加油啊', '加油', '比这玩意', '真开心啊', '现在正在10分这里突破', '病了没人照顾', '照顾宠物就完美了', '照顾老人是辛苦活']","['等我老了，这两个就扮演我孙子', '等我老了，他能背着我逛街吗？[微笑R]', '真开心啊，早点代替我，就可以有更多的时间生活了[哇R][哇R][哇R][哇R]']"
29,127,29_f1_法拉利_好像f1_太慢了,"['f1', '法拉利', '好像f1', '太慢了', '没f1赛车换轮胎快', '方程豹謝謝你', '法拉利的', '法拉利换胎工再就业方向指导视频', '没通网', '没见过f1赛车吗']","['F1 赛机手[汗颜R][汗颜R]', 'F1 机器人', '你是否在查找：F1？']"
30,121,30_超级拆解_赞r_大笑r_笑死我了,"['超级拆解', '赞r', '大笑r', '笑死我了', '解说太逗了', '解说太有趣了', '解说', '解说有意思', '玫瑰r', '哈哈哈哈哈哈哈']","['超级拆解（JPG）', '超级拆解[抓狂R]', '机器人：超级拆解']"
31,120,31_低血糖_都低血糖了_有点低血糖_低血糖了,"['低血糖', '都低血糖了', '有点低血糖', '低血糖了', '低电压', '气血不足哦', '电没给充够啊', '没吃饭', '没想到地上还有一个', '电学糖低了点']","['是不是快往后倒下了，低血糖？', '低血糖（低电压）了', '低血糖，不！低电压[偷笑R]']"
32,115,32_还要降温_过热了_物理降温_太热了,"['还要降温', '过热了', '物理降温', '太热了', '快降温', '还需要降温', '降降温', '降温', '物理降温吗', '看起来发热严重']","['还要降温[捂脸R]', '过热了，降温[笑哭R][笑哭R][笑哭R][笑哭R]', '太热了。降降温[笑哭R]']"
33,110,33_云南白药_云南白药气雾剂_喷点云南白药_云南白药喷雾剂,"['云南白药', '云南白药气雾剂', '喷点云南白药', '云南白药喷雾剂', '抽筋了', '云南白药喷雾', '防止跌打损伤', '红花油或者云南白药', '治疗关节痛的喷剂', '沈阳红药']","['云南白药，膝盖疼了[笑哭R][笑哭R]', '云南白药，马拉松都喷这个[doge]', '云南白药，喷上去凉凉的[doge]']"
34,110,34_wd40_40_男人的香水_wd,"['wd40', '40', '男人的香水', 'wd', 'wd40吧', '喷的wd40', '只能通过反复喷涂wd40防止干燥', '降温的', '百公里两瓶wd40', '看见机器就wd40']","['WD40 你的马拉松补给站', 'wd40，给缝隙处除锈除污的[笑哭R]', 'wd40，机器人的杜蕾斯[doge]']"
35,109,35_好恐怖_好诡异_有点诡异_妈呀,"['好恐怖', '好诡异', '有点诡异', '妈呀', '照相机还被说是摄魂的', '突然想到巨型蜘蛛', '突然感觉场面很魔性', '笑死我了诡异得很搞笑', '方便电话机传进中国的时候', '日本的果然诡异']","['好诡异 好好笑哈哈哈哈哈哈', '哈哈哈哈哈哈服啦 好诡异', '好恐怖！怎么这么脆弱离我远点']"
36,107,36_散热不行_散热_没装外壳就得这么人工散热_等上了固态电池看看呢,"['散热不行', '散热', '没装外壳就得这么人工散热', '等上了固态电池看看呢', '现阶段的技术散热跟不上', '用在军工方面就还很遥远', '液冷散热搞起来', '算是同根同源了', '没法端电脑', '水冷散热安排上啊']","['散热不行？？', '散热不行[偷笑R]', '散热不行[笑哭R]']"
37,106,37_慢慢来_用不了五年_很快了_快了,"['慢慢来', '用不了五年', '很快了', '快了', '既然知道事物的发展有个过程', '等过几年你就不会这莫说了', '等不了多久', '无敌了', '看这样发展下去50年后', '看到这些也会感慨就像个人的发展一样']","['慢慢来，发展需要时间[红色心形R]', '没事哒，再过几年就有了，慢慢来', '还得努力 从强度上开始 慢慢来']"
38,105,38_裆部散热_没看到喷jj上了吗_液体伟哥_真的为了赶时间啊,"['裆部散热', '没看到喷jj上了吗', '液体伟哥', '真的为了赶时间啊', '猛而刚', '热了还得让人给喷屁股', '紧哒对胯里喷做么子', '笑了', '鄙视r', '扶墙r']","['裆部散热[微笑R]', '裆部散热', '裆部散热[偷笑R]']"
39,104,39_还有担架_用编织袋不好么_昨天的_没想到是担架啊,"['还有担架', '用编织袋不好么', '昨天的', '没想到是担架啊', '最后担架我是没绷住', '竟然还有担架', '等会儿是不是拿扫把', '没等抬呢自己先报废了', '派个大号扫地机器人', '用担架确实有点搞笑了']","['还有担架，送不送ICU', '还有担架，我绷不住了[笑哭R]', '太人性化了，还有担架[笑哭R][笑哭R]']"
40,103,40_比春晚好看_这波贪了_春晚那些会跳舞的机器人哪去了_没买营销但也做的挺好的,"['比春晚好看', '这波贪了', '春晚那些会跳舞的机器人哪去了', '没买营销但也做的挺好的', '最后宇树机器人', '春晚里的也不是这熊样啊', '活在这个时代真好啊能看到整个发展过程哈哈哈', '真的比春晚好看', '看这些笨拙的机器人和春晚表演武术的机器人', '目前我们百姓知道的就是上春晚的宇树牌子']","['这波贪了，应该留到春晚看的', '这波贪了，应该留着春晚看的', '比春晚好看[大笑R]']"
41,102,41_皱眉r_黑色吸热_小黑加油_小黑太可爱了,"['皱眉r', '黑色吸热', '小黑加油', '小黑太可爱了', '小黑真厉害', '礼貌吗叫人小黑', '矮小黑跑得不错', '目测比老黑快了', '用这小黑子陪小孩跑步会有趣点', '现实中明明黑人跑得最快']","['早知道涂白色吧 黑色吸热', '这小黑娃谁研究的呢 好可爱[皱眉R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]']"
42,99,42_亦庄_义庄_扯脸h_亦庄真是个神奇的地方,"['亦庄', '义庄', '扯脸h', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '奕字庄', '简化为了', '是不是举办地方有点说法', '没事溜溜鸵鸟', '没事别开车去亦庄']","['果然是“亦庄”', '名字就很诡异 亦庄[捂脸R][捂脸R]', '不是\n“亦庄”和“义庄”不是一回事，只是读音相同，但字和意思都完全不同。亦庄的名字由来和古代的“义庄”（宗族慈善机构或停尸房）没有关系。\n关于“亦庄”名字的由来，流传最广且有史料支持的说法是，这里曾是清代“奕字营”的兵营所在地。清末，一位姓祁的富商在此买地建庄园，取名为“奕字庄”。后来，人们为了书写方便，逐渐将“奕字庄”简化为了“亦庄”。\n“义庄”在古代其实是一种慈善机构，由宗族或乡绅创办，主要功能是救济族人、资助教育、办理婚丧等，并非只是影视剧里演的停尸房。将亦庄和义庄联系起来，更多是民间的一种谐音附会。']"
43,95,43_压缩空气_快速降温喷雾_降温用的_降温,"['压缩空气', '快速降温喷雾', '降温用的', '降温', '降温喷雾', '炸了就舒服了', '类似于丁烷', '淘宝搜降温喷雾就行', '液氮降温', '液氮罐降温的']","['快速降温喷雾，实际上是LPG，易燃易爆[捂脸R]', '压缩空气，气化吸热', '压缩空气 无所谓的']"
44,90,44_比赛不重要_看脑袋就是宇树_春晚的武bot_纯是过来整活的,"['比赛不重要', '看脑袋就是宇树', '春晚的武bot', '纯是过来整活的', '最后反正是全军覆没', '然后自己编程灌软件参赛', '玉树第几', '现在进化到10m', '看了他们采访', '是北京天九的']","['其实了解下来，这个马拉松考验的更多人机器人的耐力，就是使用时长、耐不耐摔，我觉得宇树在精细动作领域很好啊。就像手机一样，有拍照好看，有耐用的。荣耀的，看了他们采访，散热、视像这些都用的手机的，肯定有优势嘛。我觉得能参加的团队都是机器人领域顶尖了[派对R]', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]', '不是，5个外国参赛队，都是德法之类的大学，但是他们还无法完成硬件制造，买的是宇树的机器人，然后自己编程灌软件参赛。最后反正是全军覆没，这行业现在也是只有中美在正经在赛道上，其他的国家现在是气氛组。']"
45,85,45_钛合金膝盖_伤膝盖_没事_注意保护膝盖,"['钛合金膝盖', '伤膝盖', '没事', '注意保护膝盖', '新膝盖', '无所畏了', '真正的物理铁膝盖', '氨糖', '没事马上就能有机器人医生给换膝盖', '没有恢复期']","['姿势不标准 伤膝盖', '真·钛合金膝盖', '工程师：真·钛合金膝盖，小子']"
46,85,46_防晒喷雾_防晒_防蚊喷雾_都晒黑了,"['防晒喷雾', '防晒', '防蚊喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '痱子粉', '早干嘛', '既然怕热回去给孩子改成浅色吧']","['防晒喷雾，隔绝紫外线[doge]', '防晒喷雾[doge]', '防晒喷雾[偷笑R][偷笑R]']"
47,84,47_汽车_那不就是汽车吗_那tm叫汽车_那不就是电动车吗,"['汽车', '那不就是汽车吗', '那tm叫汽车', '那不就是电动车吗', '有轮子的叫电动车', '注意不错马上量产', '汽车也不是一天成现在这样的', '汽车早就发明出来了', '早发明了', '汽车早就有']","['汽车：请好好看着我', '那不是早就有了吗，汽车[暗中观察R]', '您是否是想搜：汽车？']"
48,82,48_豆包_疑似猪圈_笑得我肚子啊啊啊啊啊_突然想起来了那个豆脚,"['豆包', '疑似猪圈', '笑得我肚子啊啊啊啊啊', '突然想起来了那个豆脚', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '看个豆角的集合', '疑似豆包小号', '啥意思', '好吓人啊']","['看个豆角的集合。[doge][doge]', '底特律：豆包', '豆包 豆脚']"
49,80,49_我以为是润滑油_印度神油_关节润滑剂吗_润滑剂吧,"['我以为是润滑油', '印度神油', '关节润滑剂吗', '润滑剂吧', '是不是润滑油', '润滑关节的', '润滑油', '气态润滑油', '类似除锈剂这样的东西', '润滑的']","['我以为是润滑油[捂脸R]', '我以为是润滑油', '我以为是润滑油[笑哭R]']"
50,78,50_终结者_这进化速度_很快_现在想想那是不是他们广告部拍的大片,"['终结者', '这进化速度', '很快', '现在想想那是不是他们广告部拍的大片', '看来咱们离终结者的到来不远了', '现实版终结者啊', '画面详见终结者', '没歇菜之前就是个t800', '没有进化过程的', '看来t800很快就会出来了']","['《终结者》仅是一部美影', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']"
51,77,51_发动机_发动机不差_没有一个品牌不被黑的_是全面碾压,"['发动机', '发动机不差', '没有一个品牌不被黑的', '是全面碾压', '现在换成10式1200马力的了', '现在15年过去了', '现在日本除了动漫和那方面之外已经没啥了吧', '现在国产几乎都是电车', '民用的也不差', '现在新能源汽车用的是电机']","['发动机不差，是专利墙绕不过去，军工不在乎专利，你看看军工发动机', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差']"
52,73,52_还回来吃饭吗_看来虽然不吃大米_然后再跑_直接吃最后一口饭不就行了,"['还回来吃饭吗', '看来虽然不吃大米', '然后再跑', '直接吃最后一口饭不就行了', '累坏了工作人员', '直接吃最后一口不就饱了', '米饭馒头不是更饱', '直接用手抓不更灵活', '科学的镜头就是世界的毁灭', '真的很敬业了']","['还回来吃饭吗！！！', '去哪啊 还回来吃饭吗', '还回来吃饭吗？']"
53,72,53_要花生米_没有凉皮派吗_派留给我中不中_笑死我了评论区,"['要花生米', '没有凉皮派吗', '派留给我中不中', '笑死我了评论区', '真的美滋滋', '皱眉r', '工程师', '萌萌哒r', '捂嘴笑r', '色色r']","['s还有白砂糖，真的美滋滋', '凉面他们吃，派留给我中不中', '要花生米！要花生米！']"
54,69,54_那不就是赛车了_那叫赛车比赛_黑薯问号r_看看百年前的第一届汽车大赛,"['那不就是赛车了', '那叫赛车比赛', '黑薯问号r', '看看百年前的第一届汽车大赛', '直接看赛车不更好吗', '直接到比赛中去测试吗', '没人拦着你去看啊', '汽车最强的也是速度不是脑子', '比赛吗', '是为了赛道垄断吧']","['那不就是赛车了？', '那叫赛车比赛[笑哭R]', '那不就是赛车了，马拉松是赛跑啊[doge]']"
55,69,55_小鼻嘎还拿着奶瓶_嘎子偷狗_小鼻嘎好可爱_流量明星专业不行啊,"['小鼻嘎还拿着奶瓶', '嘎子偷狗', '小鼻嘎好可爱', '流量明星专业不行啊', '没鼻子的匹诺曹', '求id我要粉它', '爱你们', '是你么嘎子', '明明是那个红色的小鼻嘎最萌', '最后两个小鼻嘎好可爱']","['小鼻嘎还拿着奶瓶🍼[doge]', '嘎子偷狗[doge]', '小鼻嘎还拿着奶瓶🍼，哈哈哈']"
56,67,56_评论区都是神人_太阳r_评论区比视频更搞笑_哈哈哈,"['评论区都是神人', '太阳r', '评论区比视频更搞笑', '哈哈哈', '牛人', '看看下面的评论呢', '看到评论就绷不住了', '没有什么要补充的了', '看到这个评论笑死了', '看完你的评论我也去看了一眼哈哈哈哈哈哈哈']","['哈哈哈 评论区都是神人[笑哭R]你这图[棒R]', '哈哈哈 评论区都是神人[笑哭R]服你们了', '哈哈哈 评论区都是神人[笑哭R]']"
57,66,57_永远那么小就好了_等长大点再来吧_真的像孩子一样_真是小孩子到青年到老年都又啊,"['永远那么小就好了', '等长大点再来吧', '真的像孩子一样', '真是小孩子到青年到老年都又啊', '真对家里小孩又不一样了哈哈哈哈哈哈', '真和刚会走路的小宝宝很像', '看到那几个小孩', '现在长大了气死人', '现在好怀念我儿子小时候', '火r']","['真的像我的儿子在地上撒泼打滚的样子[偷笑R]', '现在好怀念我儿子小时候，现在长大了气死人，有次我跟儿子说好怀念小时候的你，要是不长大，永远那么小就好了，他说我要是真长不大你就急死了[捂脸R][捂脸R][捂脸R]', '真的像孩子一样[火R]']"
58,65,58_你可以尝试一下跑步的时候抱紧双臂_机器人跑步也要摆臂吗_是不是做了手影响平衡_看看不甩臂跑的协调不,"['你可以尝试一下跑步的时候抱紧双臂', '机器人跑步也要摆臂吗', '是不是做了手影响平衡', '看看不甩臂跑的协调不', '甩起来更有助于平衡', '甩臂那个是不是后来胳膊还掉了', '甩臂会保持平衡', '没手臂也得有其它配重平衡啊或是陀螺仪啊', '求问原理', '吧唧r']","['机器人跑步也要摆臂吗？', '机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']"
