Topic,Count,Name,Representation,Representative_Docs
17,196,17_f1_好像f1_那叫赛车比赛_那不就是赛车了,"['f1', '好像f1', '那叫赛车比赛', '那不就是赛车了', '法拉利', '太慢了', '黑薯问号r', '看f1赛车的感觉', '是为了赛道垄断吧', '现在民用车的好多技术都是f1下放的']","['F1 机器人', '你是否在查找：F1？', 'F1 赛机手[汗颜R][汗颜R]']"
18,194,18_等我老了_哇r_加油啊_三个人伺候一个,"['等我老了', '哇r', '加油啊', '三个人伺候一个', '加油', '现在我看着它们趔趔趄趄', '现在是我们照顾你', '现在正在10分这里突破', '病了没人照顾', '毕竟你生他当初也不是为了防老吧']","['等我老了，这两个就扮演我孙子', '等我老了，他能背着我逛街吗？[微笑R]', '真开心啊，早点代替我，就可以有更多的时间生活了[哇R][哇R][哇R][哇R]']"
19,188,19_送外卖_外卖员_让机器人送外卖_能实现从锅边儿到桌边儿的最短时间,"['送外卖', '外卖员', '让机器人送外卖', '能实现从锅边儿到桌边儿的最短时间', '外卖小哥要失业了', '完了', '无需中间休息', '新的外卖小哥诞生了', '真的可以送外卖了', '第一个可以去送外卖了']","['吓死人，用途是什么？送外卖？跑在路上撞伤路人咋整', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间  我可太期待了']"
20,165,20_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '有什么意义', '你活着的意义是什么', '有何意义', '意义在哪', '毫无意义', '坏笑r']","['意义在哪里？[笑哭R]', '意义在哪里[doge]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]']"
21,149,21_汽车_那tm叫汽车_有轮子的叫电动车_那叫自动驾驶,"['汽车', '那tm叫汽车', '有轮子的叫电动车', '那叫自动驾驶', '那不就是电动车吗', '那不就是汽车吗', '无人驾驶汽车', '抠鼻r', '没有一点难度', '汽车早就有']","['汽车：请好好看着我', '您是否是想搜：汽车？', '那不是早就有了吗，汽车[暗中观察R]']"
22,148,22_荣耀_闪电_白天工_红荣耀,"['荣耀', '闪电', '白天工', '红荣耀', '黑宇树', '荣耀厉害啊', '荣耀的', '看来还是荣耀厉害', '等于是本次比赛定制版本', '系统给我推']","['荣耀：我是来参赛的！无情的参赛机器[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R]谁倒地上他都不带看一眼的[笑哭R]', '[暗中观察R]荣耀，橘色小闪电', '荣耀，冠亚季军啥意思？']"
23,146,23_都是骗补贴的_方便骗钱_炒这玩意儿有什么意义啊_炒作股价的东西而已,"['都是骗补贴的', '方便骗钱', '炒这玩意儿有什么意义啊', '炒作股价的东西而已', '是否就是为了骗国家补贴吧', '是为了骗补贴还是想割韭菜', '是不是该把股票全抛了', '是不是被概念股套牢了', '明知不成熟的产品拿出来干嘛呢', '既然有人掏钱']","['这是急着搞投！没弄好硬上赌一把！[汗颜R][汗颜R][吧唧R][吧唧R]', '都是骗补贴的，参加这个就是给领导一个交代[捂脸R]', '人控制，都是骗补贴的']"
24,127,24_还回来吃饭吗_补给太慢了_然后再跑_看把孩子急得,"['还回来吃饭吗', '补给太慢了', '然后再跑', '看把孩子急得', '气炸了的工作人员', '毕竟他可能不知道自己需要补给了', '没吃到自助餐饿晕了吗', '旁边有个直接歇菜的', '直接吃最后一口饭不就行了', '直接用手抓不更灵活']","['还回来吃饭吗？', '去哪啊 还回来吃饭吗', '还回来吃饭吗！！！']"
25,121,25_超级拆解_赞r_大笑r_笑死我了,"['超级拆解', '赞r', '大笑r', '笑死我了', '解说有意思', '解说太逗了', '解说太有趣了', '解说', '玫瑰r', '派对r']","['解说超有趣[赞R]', '机器人：超级拆解', '解说太好玩了[赞R][赞R][笑哭R]']"
26,120,26_低血糖_都低血糖了_有点低血糖_低血糖了,"['低血糖', '都低血糖了', '有点低血糖', '低血糖了', '低电压', '气血不足哦', '电没给充够啊', '没吃饭', '没想到地上还有一个', '电学糖低了点']","['是不是快往后倒下了，低血糖？', '低血糖（低电压）了', '低血糖，不！低电压[偷笑R]']"
27,110,27_wd40_40_男人的香水_wd,"['wd40', '40', '男人的香水', 'wd', 'wd40吧', '喷的wd40', '只能通过反复喷涂wd40防止干燥', '降温的', '百公里两瓶wd40', '看见机器就wd40']","['国产机器人会不会有一天被 wd40 卡脖子', 'wd40，给缝隙处除锈除污的[笑哭R]', 'wd40，机器人的杜蕾斯[doge]']"
28,110,28_云南白药_云南白药气雾剂_喷点云南白药_云南白药喷雾剂,"['云南白药', '云南白药气雾剂', '喷点云南白药', '云南白药喷雾剂', '抽筋了', '云南白药喷雾', '防止跌打损伤', '红花油或者云南白药', '治疗关节痛的喷剂', '沈阳红药']","['云南白药，膝盖疼了[笑哭R][笑哭R]', '云南白药，马拉松都喷这个[doge]', '云南白药，喷上去凉凉的[doge]']"
29,109,29_好恐怖_好诡异_有点诡异_妈呀,"['好恐怖', '好诡异', '有点诡异', '妈呀', '照相机还被说是摄魂的', '突然想到巨型蜘蛛', '突然感觉场面很魔性', '笑死我了诡异得很搞笑', '方便电话机传进中国的时候', '日本的果然诡异']","['好恐怖！怎么这么脆弱离我远点', '好诡异 好好笑哈哈哈哈哈哈', '哈哈哈哈哈哈服啦 好诡异']"
30,107,30_散热不行_散热_石化r_没装外壳就得这么人工散热,"['散热不行', '散热', '石化r', '没装外壳就得这么人工散热', '等上了固态电池看看呢', '现阶段的技术散热跟不上', '用在军工方面就还很遥远', '液冷散热搞起来', '算是同根同源了', '没法端电脑']","['散热不行？？', '散热不行[笑哭R]', '散热不行[偷笑R]']"
31,105,31_裆部散热_没看到喷jj上了吗_真的为了赶时间啊_紧哒对胯里喷做么子,"['裆部散热', '没看到喷jj上了吗', '真的为了赶时间啊', '紧哒对胯里喷做么子', '热了还得让人给喷屁股', '猛而刚', '液体伟哥', '笑了', '鄙视r', '扶墙r']","['裆部散热[微笑R]', '裆部散热', '裆部散热[偷笑R]']"
32,104,32_还有担架_用编织袋不好么_昨天的_没想到是担架啊,"['还有担架', '用编织袋不好么', '昨天的', '没想到是担架啊', '最后担架我是没绷住', '竟然还有担架', '等会儿是不是拿扫把', '没等抬呢自己先报废了', '派个大号扫地机器人', '用担架确实有点搞笑了']","['还有担架，送不送ICU', '还有担架，我绷不住了[笑哭R]', '太人性化了，还有担架[笑哭R][笑哭R]']"
33,103,33_这波贪了_比春晚好看_春晚那些会跳舞的机器人哪去了_春晚里的也不是这熊样啊,"['这波贪了', '比春晚好看', '春晚那些会跳舞的机器人哪去了', '春晚里的也不是这熊样啊', '比春晚好看多了', '最后宇树机器人', '离具身智能就更远了', '真的比春晚好看', '目前我们百姓知道的就是上春晚的宇树牌子', '看完了参赛的宇树机器人']","['这波贪了，应该留着春晚看的', '比春晚好看[大笑R]', '比春晚好看[笑哭R]']"
34,102,34_皱眉r_黑色吸热_小黑加油_小黑太可爱了,"['皱眉r', '黑色吸热', '小黑加油', '小黑太可爱了', '小黑真厉害', '礼貌吗叫人小黑', '矮小黑跑得不错', '目测比老黑快了', '用这小黑子陪小孩跑步会有趣点', '现实中明明黑人跑得最快']","['早知道涂白色吧 黑色吸热', '这小黑娃谁研究的呢 好可爱[皱眉R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]']"
35,99,35_亦庄_义庄_扯脸h_亦庄真是个神奇的地方,"['亦庄', '义庄', '扯脸h', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '奕字庄', '简化为了', '是不是举办地方有点说法', '没事溜溜鸵鸟', '没事别开车去亦庄']","['果然是“亦庄”', '名字就很诡异 亦庄[捂脸R][捂脸R]', '不是\n“亦庄”和“义庄”不是一回事，只是读音相同，但字和意思都完全不同。亦庄的名字由来和古代的“义庄”（宗族慈善机构或停尸房）没有关系。\n关于“亦庄”名字的由来，流传最广且有史料支持的说法是，这里曾是清代“奕字营”的兵营所在地。清末，一位姓祁的富商在此买地建庄园，取名为“奕字庄”。后来，人们为了书写方便，逐渐将“奕字庄”简化为了“亦庄”。\n“义庄”在古代其实是一种慈善机构，由宗族或乡绅创办，主要功能是救济族人、资助教育、办理婚丧等，并非只是影视剧里演的停尸房。将亦庄和义庄联系起来，更多是民间的一种谐音附会。']"
36,90,36_比赛不重要_看脑袋就是宇树_春晚的武bot_纯是过来整活的,"['比赛不重要', '看脑袋就是宇树', '春晚的武bot', '纯是过来整活的', '最后反正是全军覆没', '然后自己编程灌软件参赛', '玉树第几', '现在进化到10m', '看了他们采访', '是北京天九的']","['其实了解下来，这个马拉松考验的更多人机器人的耐力，就是使用时长、耐不耐摔，我觉得宇树在精细动作领域很好啊。就像手机一样，有拍照好看，有耐用的。荣耀的，看了他们采访，散热、视像这些都用的手机的，肯定有优势嘛。我觉得能参加的团队都是机器人领域顶尖了[派对R]', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]', '不是，5个外国参赛队，都是德法之类的大学，但是他们还无法完成硬件制造，买的是宇树的机器人，然后自己编程灌软件参赛。最后反正是全军覆没，这行业现在也是只有中美在正经在赛道上，其他的国家现在是气氛组。']"
37,85,37_防晒喷雾_防晒_防蚊喷雾_都晒黑了,"['防晒喷雾', '防晒', '防蚊喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '痱子粉', '早干嘛', '既然怕热回去给孩子改成浅色吧']","['防晒喷雾，隔绝紫外线[doge]', '防晒喷雾[偷笑R][偷笑R]', '防晒喷雾[doge]']"
38,85,38_钛合金膝盖_伤膝盖_没事_注意保护膝盖,"['钛合金膝盖', '伤膝盖', '没事', '注意保护膝盖', '新膝盖', '无所畏了', '真正的物理铁膝盖', '氨糖', '没事马上就能有机器人医生给换膝盖', '没有恢复期']","['姿势不标准 伤膝盖', '真·钛合金膝盖', '工程师：真·钛合金膝盖，小子']"
39,82,39_豆包_疑似猪圈_笑得我肚子啊啊啊啊啊_突然想起来了那个豆脚,"['豆包', '疑似猪圈', '笑得我肚子啊啊啊啊啊', '突然想起来了那个豆脚', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '看个豆角的集合', '疑似豆包小号', '啥意思', '好吓人啊']","['看个豆角的集合。[doge][doge]', '豆包 豆脚', '底特律：豆包']"
40,80,40_我以为是润滑油_印度神油_关节润滑剂吗_润滑剂吧,"['我以为是润滑油', '印度神油', '关节润滑剂吗', '润滑剂吧', '是不是润滑油', '润滑关节的', '润滑油', '气态润滑油', '类似除锈剂这样的东西', '润滑的']","['我以为是润滑油[捂脸R]', '我以为是润滑油', '我以为是润滑油[笑哭R]']"
41,78,41_终结者_这进化速度_很快_吃瓜r,"['终结者', '这进化速度', '很快', '吃瓜r', '现在想想那是不是他们广告部拍的大片', '是你被追', '现实版终结者啊', '画面详见终结者', '没歇菜之前就是个t800', '没有进化过程的']","['此事《终结者》一至六部均有记录', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']"
42,77,42_发动机_发动机不差_没有一个品牌不被黑的_是全面碾压,"['发动机', '发动机不差', '没有一个品牌不被黑的', '是全面碾压', '现在换成10式1200马力的了', '现在15年过去了', '现在日本除了动漫和那方面之外已经没啥了吧', '现在国产几乎都是电车', '民用的也不差', '现在新能源汽车用的是电机']","['发动机不差，是专利墙绕不过去，军工不在乎专利，你看看军工发动机', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。']"
43,72,43_要花生米_没有凉皮派吗_派留给我中不中_笑死我了评论区,"['要花生米', '没有凉皮派吗', '派留给我中不中', '笑死我了评论区', '真的美滋滋', '皱眉r', '工程师', '萌萌哒r', '捂嘴笑r', '色色r']","['没有凉皮派吗，比凉面入味多了', '凉面他们吃，派留给我中不中', '要花生米！要花生米！']"
44,69,44_嘎子偷狗_小鼻嘎好可爱_小鼻嘎还拿着奶瓶_最后两个小鼻嘎好可爱,"['嘎子偷狗', '小鼻嘎好可爱', '小鼻嘎还拿着奶瓶', '最后两个小鼻嘎好可爱', '明明是那个红色的小鼻嘎最萌', '流量明星专业不行啊', '爱你们', '没鼻子的匹诺曹', '求id我要粉它', '看着像匹诺曹']","['嘎子偷狗[doge]', '小鼻嘎还拿着奶瓶🍼[doge]', '小鼻嘎还拿着奶瓶🍼，哈哈哈']"
45,65,45_你可以尝试一下跑步的时候抱紧双臂_机器人跑步也要摆臂吗_是不是做了手影响平衡_看看不甩臂跑的协调不,"['你可以尝试一下跑步的时候抱紧双臂', '机器人跑步也要摆臂吗', '是不是做了手影响平衡', '看看不甩臂跑的协调不', '甩起来更有助于平衡', '甩臂那个是不是后来胳膊还掉了', '甩臂会保持平衡', '没手臂也得有其它配重平衡啊或是陀螺仪啊', '求问原理', '吧唧r']","['机器人跑步也要摆臂吗？', '机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']"
46,65,46_求神佛_用圈子将他套住_红领巾落家里了_红色的是消防的嘛,"['求神佛', '用圈子将他套住', '红领巾落家里了', '红色的是消防的嘛', '竟然还带顶帽子', '确实是孩子', '真的是小孩啊', '看把孩子晒的', '看情况扣', '旁边小草帽']","['救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '完了完了，红领巾落家里了[大笑R]', '诶呀。我想起了少年闰土的描写：【他紫色圆脸，头戴小毡帽，颈套明晃晃银项圈，显是父亲怕他夭折，求神佛“用圈子将他套住”的印记】……']"
47,65,47_现在呢_汽车发明出来_火车没抢我工作的意思_火车刚出来还没马车跑得快,"['现在呢', '汽车发明出来', '火车没抢我工作的意思', '火车刚出来还没马车跑得快', '火车刚出来时还不如马车', '电磁感应发明的时候老太婆在台下说', '洋人的火车还得弄轨道才能跑', '汽车刚发明时', '电话刚发明的时候也有一样蠢的问题', '毕竟火车刚发明出来的时候']","['18世纪中期，富兰克林通过著名的风筝实验证实了雷电与电是同一种物质，并据此发明了避雷针——一根安装在建筑物顶端、通过金属线连接到地面的金属杆，能将雷电安全地导入大地，避免雷击引发火灾 。当富兰克林向公众展示这项新发明时，一位阔太太带着怀疑的神情问道：""可是，富兰克林先生，这玩意儿有什么用呢？""\n 富兰克林没有直接解释避雷针的原理和价值，而是平静地反问她：""夫人，新生的婴儿又有什么用呢？""所以说，蠢货什么时候都存在[doge]', '火车刚出来还没马车跑得快，现在呢', '曾经的汽车还不如马车快[微笑R]也是有很多人嘲笑这个毫无用处的，现在呢…']"
48,65,48_假酒喝多了_昨晚上宿醉了_的假酒吧_是不是都是一场,"['假酒喝多了', '昨晚上宿醉了', '的假酒吧', '是不是都是一场', '昨晚喝多了', '第一个是喝醉酒了', '第一个喝高了', '第一个喝多了吧', '红色那个没喝', '第一位应该是跑马之前喝了二斤白的']","['第二个应该是比赛前喝酒🍺了[玫瑰R]', '假酒喝多了', '假酒喝多了[笑哭R]']"
49,59,49_真是笑死_昨天刷到一个直接77跑进路边绿化带里趴里边了_算不算袭警_真担心突然抬脚把工作人员踢了,"['真是笑死', '昨天刷到一个直接77跑进路边绿化带里趴里边了', '算不算袭警', '真担心突然抬脚把工作人员踢了', '目测60', '然后用担架抬走了', '注意咯', '等会', '大爷', '大笑r']","['真担心突然抬脚把工作人员踢了[尬住R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']"
50,59,50_论视觉效果_看看美國吧_现在看不起中国的评论越来越少了_现在中国越来越强大了,"['论视觉效果', '看看美國吧', '现在看不起中国的评论越来越少了', '现在中国越来越强大了', '玩抽象这块还得看中国', '玩儿', '没得内容', '没事老吹牛', '是保持谦虚和努力', '这有什么用']","['中国人真的是爱好和平的民族 [微笑R] 发明出来都是先逗乐 玩儿 阔阔爱爱[飞吻R] [派对R]', '论视觉效果，这真的比印度都差，论视觉效果。视觉效果。效果。', '我看推特评论，有惊讶的，有恐惧的，担心用来当兵，当然，贬低的也有，但是对比几年前，现在看不起中国的评论越来越少了，不过黑中国的自然不少。现在中国越来越强大了，正如你底下的评论所说，不用太计较外国人说什么了，我们只管风雨兼程，努力前行就可以了。最后，其实我觉得这种活动非常好，不过尽量不要在外网宣传，因为，正如一个人越来越强大了，他要做的，是保持谦虚和努力，而不是向其他人展示自己的力量或者期待其他人的赞赏。']"
51,57,51_更容易猝死了_熬夜_很容易猝死_高强度运动,"['更容易猝死了', '熬夜', '很容易猝死', '高强度运动', '完了', '程序猿这个岗位', '昨晚熬夜锻炼了一晚上', '既要熬夜', '活下来的绝对精英', '然后增加猝死概率']","['更容易猝死了[捂脸R]', '熬夜+高强度运动，死得更快了[笑哭R][汗颜R]', '熬夜+高强度运动，咋感觉猝死概率更大了呢[笑哭R]']"
52,56,52_元气仔_元气仔最像人_看到我们家闪电的身影了_特别设立一些单项奖,"['元气仔', '元气仔最像人', '看到我们家闪电的身影了', '特别设立一些单项奖', '特别可爱', '没有双脚腾空', '旺柴', '红色心形r', '害羞r', '哇r']","['元气仔  将获得——动作标准奖！[点赞R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]', '元气仔最像人[派对R]']"
53,54,53_红色闪电_闪电_红色三倍速_红衣教主,"['红色闪电', '闪电', '红色三倍速', '红衣教主', '红色的是honor', '红色的好激情啊', '红色的像自爆兵', '红色的你自己看吧', '红色有角三倍速懂伐', '红色使徒']","['红色闪电，真猛[点赞R]', '红色闪电⚡真的强[点赞R]', '红色闪电']"
54,54,54_哭惹r_明天可以进机器人股吗_明天大涨吧_看完比赛就知道机器人股票被按住了,"['哭惹r', '明天可以进机器人股吗', '明天大涨吧', '看完比赛就知道机器人股票被按住了', '看到这个消耗场面', '看了它们', '明天给我的机器人全卖了', '明天机器人涨停', '明天机器人板块', '明天机器人大涨']","['中欧机器人ETF 最高点买的，买了之后，就一直跌，最近快要回本了[哭惹R]', '这么厉害，下周我的机器人指数能回本不[哭惹R]', '我的机器人etf还亏着[哭惹R][哭惹R]']"
55,53,55_蚊子_苍蝇_蟑螂_纯抽象,"['蚊子', '苍蝇', '蟑螂', '纯抽象', '第一个好像螳螂', '第一个像螳螂', '笑死了楼主不语', '直到最后没招了别过来都别过来哈哈哈哈哈哈哈', '没有挑刺哈', '水蛭呢']","['小强，杰瑞，蚊子，苍蝇……[doge]', '蚊子，苍蝇，蛆', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]']"
56,53,56_鲁班七号_感觉好像小鲁班_小鲁班乒乓小将_小鲁班,"['鲁班七号', '感觉好像小鲁班', '小鲁班乒乓小将', '小鲁班', '是你吗鲁班', '终于有人和我一样觉得像小鲁班了', '王者投一个鲁班七号呗', '智商250', '机器人版', '小短腿好可爱']","['鲁班七号………', '鲁班七号？', '鲁班七号']"
57,53,57_加油_加电_还有人叫加油_加油加油,"['加油', '加电', '还有人叫加油', '加油加油', '稳了', '王者听得懂吗', '旁边喊加油', 'mean', 'mrga', '新能源']","['加油 具象化了', '加油，万事开头难', '加油！加油']"
58,52,58_爆一地装备_爆了一地装备_爆了一地的_碰瓷呀,"['爆一地装备', '爆了一地装备', '爆了一地的', '碰瓷呀', '确实爆装备了', '真的是爆了一地装备', '真特么恐怖', '看出来装备党不如裸奔了', '爆率真高啊', '爆率好高一地装备']","['哎呀，爆一地装备，笑死了', '爆一地装备，可怜的[偷笑R]', '这爆率太高了吧，爆一地装备[偷笑R]']"
