Topic,Count,Name,Representation,Representative_Docs
18,110,18_wd40_40_男人的香水_wd,"['wd40', '40', '男人的香水', 'wd', 'wd40吧', '喷的wd40', '只能通过反复喷涂wd40防止干燥', '降温的', '百公里两瓶wd40', '看见机器就wd40']","['多囤点 wd40 以后能涨价', 'wd40，给缝隙处除锈除污的[笑哭R]', 'wd40，机器人的杜蕾斯[doge]']"
19,110,19_云南白药_云南白药气雾剂_喷点云南白药_云南白药喷雾剂,"['云南白药', '云南白药气雾剂', '喷点云南白药', '云南白药喷雾剂', '抽筋了', '云南白药喷雾', '防止跌打损伤', '红花油或者云南白药', '治疗关节痛的喷剂', '沈阳红药']","['云南白药，膝盖疼了[笑哭R][笑哭R]', '云南白药，喷上去凉凉的[doge]', '云南白药，马拉松都喷这个[doge]']"
20,109,20_好恐怖_好诡异_有点诡异_妈呀,"['好恐怖', '好诡异', '有点诡异', '妈呀', '照相机还被说是摄魂的', '突然感觉场面很魔性', '突然想到巨型蜘蛛', '笑死我了诡异得很搞笑', '方便电话机传进中国的时候', '碰上这帮']","['好诡异 好好笑哈哈哈哈哈哈', '哈哈哈哈哈哈服啦 好诡异', '好恐怖！怎么这么脆弱离我远点']"
21,105,21_裆部散热_没看到喷jj上了吗_真的为了赶时间啊_猛而刚,"['裆部散热', '没看到喷jj上了吗', '真的为了赶时间啊', '猛而刚', '热了还得让人给喷屁股', '紧哒对胯里喷做么子', '液体伟哥', '笑了', 'doge', '鄙视r']","['裆部散热[微笑R]', '裆部散热', '裆部散热[偷笑R]']"
22,103,22_这波贪了_比春晚好看_春晚那些会跳舞的机器人哪去了_春晚里的也不是这熊样啊,"['这波贪了', '比春晚好看', '春晚那些会跳舞的机器人哪去了', '春晚里的也不是这熊样啊', '比春晚好看多了', '最后宇树机器人', '离具身智能就更远了', '目前我们百姓知道的就是上春晚的宇树牌子', '看完了参赛的宇树机器人', '看春晚的视频以为机器人已经进化成那样了吗']","['这波贪了，应该留着春晚看的', '比春晚好看[笑哭R]', '比春晚好看[大笑R]']"
23,102,23_皱眉r_黑色吸热_小黑加油_小黑太可爱了,"['皱眉r', '黑色吸热', '小黑加油', '小黑太可爱了', '小黑真厉害', '礼貌吗叫人小黑', '矮小黑跑得不错', '目测比老黑快了', '用这小黑子陪小孩跑步会有趣点', '现实中明明黑人跑得最快']","['早知道涂白色吧 黑色吸热', '这小黑娃谁研究的呢 好可爱[皱眉R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]']"
24,99,24_亦庄_扯脸h_义庄_亦庄真是个神奇的地方,"['亦庄', '扯脸h', '义庄', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '奕字庄', '简化为了', '是不是举办地方有点说法', '没事别开车去亦庄', '的和猎场']","['果然是“亦庄”', '不是\n“亦庄”和“义庄”不是一回事，只是读音相同，但字和意思都完全不同。亦庄的名字由来和古代的“义庄”（宗族慈善机构或停尸房）没有关系。\n关于“亦庄”名字的由来，流传最广且有史料支持的说法是，这里曾是清代“奕字营”的兵营所在地。清末，一位姓祁的富商在此买地建庄园，取名为“奕字庄”。后来，人们为了书写方便，逐渐将“奕字庄”简化为了“亦庄”。\n“义庄”在古代其实是一种慈善机构，由宗族或乡绅创办，主要功能是救济族人、资助教育、办理婚丧等，并非只是影视剧里演的停尸房。将亦庄和义庄联系起来，更多是民间的一种谐音附会。', '名字就很诡异 亦庄[捂脸R][捂脸R]']"
25,90,25_比赛不重要_看脑袋就是宇树_春晚的武bot_纯是过来整活的,"['比赛不重要', '看脑袋就是宇树', '春晚的武bot', '纯是过来整活的', '最后反正是全军覆没', '然后自己编程灌软件参赛', '玉树第几', '现在进化到10m', '看了他们采访', '是北京天九的']","['其实了解下来，这个马拉松考验的更多人机器人的耐力，就是使用时长、耐不耐摔，我觉得宇树在精细动作领域很好啊。就像手机一样，有拍照好看，有耐用的。荣耀的，看了他们采访，散热、视像这些都用的手机的，肯定有优势嘛。我觉得能参加的团队都是机器人领域顶尖了[派对R]', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]', '不是，5个外国参赛队，都是德法之类的大学，但是他们还无法完成硬件制造，买的是宇树的机器人，然后自己编程灌软件参赛。最后反正是全军覆没，这行业现在也是只有中美在正经在赛道上，其他的国家现在是气氛组。']"
26,85,26_钛合金膝盖_伤膝盖_没事_注意保护膝盖,"['钛合金膝盖', '伤膝盖', '没事', '注意保护膝盖', '新膝盖', '无所畏了', '真正的物理铁膝盖', '氨糖', '没事马上就能有机器人医生给换膝盖', '没有恢复期']","['姿势不标准 伤膝盖', '真·钛合金膝盖', '工程师：真·钛合金膝盖，小子']"
27,85,27_防晒喷雾_防晒_防蚊喷雾_都晒黑了,"['防晒喷雾', '防晒', '防蚊喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '痱子粉', '早干嘛', '既然怕热回去给孩子改成浅色吧']","['防晒喷雾，隔绝紫外线[doge]', '防晒喷雾[doge]', '防晒喷雾[偷笑R][偷笑R]']"
28,82,28_豆包_疑似猪圈_笑得我肚子啊啊啊啊啊_突然想起来了那个豆脚,"['豆包', '疑似猪圈', '笑得我肚子啊啊啊啊啊', '突然想起来了那个豆脚', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '看个豆角的集合', '疑似豆包小号', '啥意思', '好吓人啊']","['看个豆角的集合。[doge][doge]', '底特律：豆包', '豆包 豆脚']"
29,80,29_我以为是润滑油_印度神油_关节润滑剂吗_润滑剂吧,"['我以为是润滑油', '印度神油', '关节润滑剂吗', '润滑剂吧', '是不是润滑油', '润滑关节的', '润滑油', '气态润滑油', '类似除锈剂这样的东西', '润滑的']","['我以为是润滑油[捂脸R]', '我以为是润滑油[笑哭R]', '我以为是润滑油']"
30,77,30_发动机_发动机不差_没有一个品牌不被黑的_是全面碾压,"['发动机', '发动机不差', '没有一个品牌不被黑的', '是全面碾压', '现在换成10式1200马力的了', '现在15年过去了', '现在日本除了动漫和那方面之外已经没啥了吧', '现在国产几乎都是电车', '民用的也不差', '现在新能源汽车用的是电机']","['发动机不差，是专利墙绕不过去，军工不在乎专利，你看看军工发动机', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差']"
31,72,31_要花生米_没有凉皮派吗_派留给我中不中_笑死我了评论区,"['要花生米', '没有凉皮派吗', '派留给我中不中', '笑死我了评论区', '真的美滋滋', '皱眉r', '工程师', '萌萌哒r', '捂嘴笑r', '色色r']","['凉面他们吃，派留给我中不中', 's还有白砂糖，真的美滋滋', '要花生米！要花生米！']"
32,69,32_嘎子偷狗_小鼻嘎好可爱_小鼻嘎还拿着奶瓶_最后两个小鼻嘎好可爱,"['嘎子偷狗', '小鼻嘎好可爱', '小鼻嘎还拿着奶瓶', '最后两个小鼻嘎好可爱', '明明是那个红色的小鼻嘎最萌', '看着像匹诺曹', '爱你们', '海派兄弟小鼻嘎', '流量明星专业不行啊', '没鼻子的匹诺曹']","['嘎子偷狗[doge]', '小鼻嘎还拿着奶瓶🍼[doge]', '小鼻嘎还拿着奶瓶🍼，哈哈哈']"
33,65,33_你可以尝试一下跑步的时候抱紧双臂_机器人跑步也要摆臂吗_是不是做了手影响平衡_看看不甩臂跑的协调不,"['你可以尝试一下跑步的时候抱紧双臂', '机器人跑步也要摆臂吗', '是不是做了手影响平衡', '看看不甩臂跑的协调不', '甩起来更有助于平衡', '甩臂那个是不是后来胳膊还掉了', '甩臂会保持平衡', '没手臂也得有其它配重平衡啊或是陀螺仪啊', '求问原理', '吧唧r']","['你可以尝试一下跑步的时候抱紧双臂，这样就能感受出来', '机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']"
34,65,34_求神佛_用圈子将他套住_红领巾落家里了_红色的是消防的嘛,"['求神佛', '用圈子将他套住', '红领巾落家里了', '红色的是消防的嘛', '竟然还带顶帽子', '确实是孩子', '真的是小孩啊', '看把孩子晒的', '看情况扣', '旁边小草帽']","['救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '完了完了，红领巾落家里了[大笑R]', '诶呀。我想起了少年闰土的描写：【他紫色圆脸，头戴小毡帽，颈套明晃晃银项圈，显是父亲怕他夭折，求神佛“用圈子将他套住”的印记】……']"
35,65,35_假酒喝多了_大笑r_昨晚上宿醉了_的假酒吧,"['假酒喝多了', '大笑r', '昨晚上宿醉了', '的假酒吧', '是不是都是一场', '昨晚喝多了', '第一个是喝醉酒了', '第一个喝高了', '第一个喝多了吧', '红色那个没喝']","['好像喝多了[大笑R]', '假酒喝多了', '假酒喝多了[笑哭R]']"
36,59,36_真是笑死_昨天刷到一个直接77跑进路边绿化带里趴里边了_算不算袭警_真担心突然抬脚把工作人员踢了,"['真是笑死', '昨天刷到一个直接77跑进路边绿化带里趴里边了', '算不算袭警', '真担心突然抬脚把工作人员踢了', '目测60', '然后用担架抬走了', '注意咯', '大笑r', '等会', '大爷']","['真担心突然抬脚把工作人员踢了[尬住R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']"
37,57,37_更容易猝死了_熬夜_很容易猝死_高强度运动,"['更容易猝死了', '熬夜', '很容易猝死', '高强度运动', '完了', '程序猿这个岗位', '昨晚熬夜锻炼了一晚上', '既要熬夜', '活下来的绝对精英', '然后增加猝死概率']","['更容易猝死了[捂脸R]', '熬夜+高强度运动，死得更快了[笑哭R][汗颜R]', '熬夜+高强度运动，咋感觉猝死概率更大了呢[笑哭R]']"
38,56,38_元气仔_元气仔最像人_看到我们家闪电的身影了_特别设立一些单项奖,"['元气仔', '元气仔最像人', '看到我们家闪电的身影了', '特别设立一些单项奖', '特别可爱', '没有双脚腾空', '旺柴', '红色心形r', '害羞r', '哇r']","['元气仔  将获得——动作标准奖！[点赞R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]', '元气仔最像人[派对R]']"
39,54,39_红色闪电_闪电_红色三倍速_红衣教主,"['红色闪电', '闪电', '红色三倍速', '红衣教主', '红色的是honor', '红色的好激情啊', '红色的像自爆兵', '红色的你自己看吧', '红色有角三倍速懂伐', '红色使徒']","['红色闪电，真猛[点赞R]', '红色闪电⚡真的强[点赞R]', '红色闪电']"
40,53,40_蚊子_苍蝇_蟑螂_纯抽象,"['蚊子', '苍蝇', '蟑螂', '纯抽象', '第一个好像螳螂', '第一个像螳螂', '笑死了楼主不语', '直到最后没招了别过来都别过来哈哈哈哈哈哈哈', '没有挑刺哈', '水蛭呢']","['小强，杰瑞，蚊子，苍蝇……[doge]', '蚊子，苍蝇，蛆', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]']"
41,53,41_加油_加电_还有人叫加油_加油加油,"['加油', '加电', '还有人叫加油', '加油加油', '稳了', '王者听得懂吗', '旁边喊加油', 'mean', 'mrga', '新能源']","['加油！加油', '加油💪中国制造，作者的解读到位', '加油，罗伯特！']"
42,53,42_鲁班七号_感觉好像小鲁班_小鲁班乒乓小将_小鲁班,"['鲁班七号', '感觉好像小鲁班', '小鲁班乒乓小将', '小鲁班', '是你吗鲁班', '终于有人和我一样觉得像小鲁班了', '王者投一个鲁班七号呗', '智商250', '机器人版', '小短腿好可爱']","['鲁班七号………', '鲁班七号', '鲁班七号？']"
43,52,43_爆一地装备_爆了一地装备_爆了一地的_碰瓷呀,"['爆一地装备', '爆了一地装备', '爆了一地的', '碰瓷呀', '确实爆装备了', '真的是爆了一地装备', '真特么恐怖', '看出来装备党不如裸奔了', '爆率真高啊', '爆率好高一地装备']","['哎呀，爆一地装备，笑死了', '爆一地装备，可怜的[偷笑R]', '这爆率太高了吧，爆一地装备[偷笑R]']"
