Topic,Count,Name,Representation,Representative_Docs
11,362,11_玫瑰r_真的很好笑_救命_点赞r,"['玫瑰r', '真的很好笑', '救命', '点赞r', '哈哈', '哈哈哈', '真的太好笑了', 'ha', '我要笑死了', '哈哈哈哈']","['真的很好笑，多笑笑吧以后不一定有那么多笑料了哈哈哈哈哈', '哈哈哈[玫瑰R][玫瑰R][玫瑰R]笑死我了[玫瑰R][玫瑰R][玫瑰R][玫瑰R]继续努力吧[玫瑰R][玫瑰R][玫瑰R]', '哈哈哈哈哈哈哈哈 救命 我要笑死了，博主解说太有才了[偷笑R][偷笑R][偷笑R]']"
12,321,12_名次不重要_比赛第二_流量才是最重要的_冠军,"['名次不重要', '比赛第二', '流量才是最重要的', '冠军', '成绩不重要', '那么多机器人只记得这个小鼻嘎了', '冠亚季军', '哇r', '完啦r', '大笑r']","['名次不重要，被记住最重要[偷笑R]', '名次不重要、流量才是最重要的，那么多机器人只记得这个小鼻嘎了[捂脸R]', '名次不重要、流量才是最重要的，那么多机器人只记得这个小鼻嘎了[星R][派对R]']"
13,309,13_干冰_冰块降温_干冰降温_冰块,"['干冰', '冰块降温', '干冰降温', '冰块', '冷却液', '加冰块降温', '干冰吗', '降温', '散热用的', '加冰降温']","['干冰？常温下干冰这样吗？[笑哭R]', '干冰，这个桶可太熟悉了[笑哭R]', '干冰，冷却液[笑哭R]']"
14,299,14_没电了_泪崩r_还回来充电吗_初号机,"['没电了', '泪崩r', '还回来充电吗', '初号机', '中途需要充电吗', '一会没电了', '色色r', '扯脸h', '没电了直接换电池吗', '看续航']","['没电了，倒下来，我都扶不起来', '它逃～他追～它插翅难飞～嘎——！吧唧！没电了', '没电了，比人倒的快[笑哭R]']"
15,277,15_科技强国_科技在进步_应用_科技的进步,"['科技强国', '科技在进步', '应用', '科技的进步', '技术展示', '点赞r', '无聊', '有意义吗', '挺好的', '科技发展真快']","['科技强国', '国际上都传疯了，科技强国？', '科技强国，']"
16,239,16_机器人救护车_医生_笑死我了机器人也得人工呼吸呐_人工呼吸,"['机器人救护车', '医生', '笑死我了机器人也得人工呼吸呐', '人工呼吸', '心肺复苏', '加油r', '无视所有红灯的情况下', '看到120来了和躺在地上的机器人', '明年可能救护车都是机器人变形来的', '然后运坏了的机器人']","['哈哈哈哈 机器人救护车🚑', '机器人救护车，我还以为是机器人抢救人[笑哭R]', '机器人救护车 给机器人整活[笑哭R]']"
17,219,17_这是马拉松吗_比它们还废_是一个道理_真人跑马拉松也没个什么用处,"['这是马拉松吗', '比它们还废', '是一个道理', '真人跑马拉松也没个什么用处', '目的不是为比赛跑步', '看喝醉了吧', '甚至还能推着你去参加马拉松', '现场惨不忍睹', '真的是全马吗', '真要追问意义']","['一看你说的就是外行话。人类跑马拉松也得有补给站。赛车不也得有补给站吗？是一个道理！你老说些没用的有用吗？毕竟现在人类科技还没有发明永动机。承认自己行就那么难吗？非得承认自己不行，还得证明你自己哪儿不行！', '这是马拉松吗？不是百米冲刺？', '这是马拉松吗 这不一百米吗？']"
18,219,18_这小短腿_腿太短了_这小短腿儿_梨形身材,"['这小短腿', '腿太短了', '这小短腿儿', '梨形身材', '脖子以下全是腿', '输在腿短', '最像人', '小短腿好可爱', '你别说', '好家伙']","['这小短腿[偷笑R]', '这小短腿，他就不是来得奖的，是来卖萌的[大笑R]', '这……这小短腿，是来重在参与吧[笑哭R][笑哭R]腿太短了']"
19,212,19_还拿个奶瓶_脖子上还挂个奶嘴_拿奶瓶的倒数第一_提两箱牛奶,"['还拿个奶瓶', '脖子上还挂个奶嘴', '拿奶瓶的倒数第一', '提两箱牛奶', '真有奶瓶', '小的太可爱了', '脖子上还挂了个奶嘴', '拿着奶瓶', '大笑r', '太可爱啦']","['还拿个奶瓶，怕不是个女程序员发明的[笑哭R]', '小豆丁可爱，还拿个奶瓶🍼[笑哭R]', '太可爱了，还拿个奶瓶']"
20,206,20_ai_我还以为是ai_只是摔倒了_你也不能要求社会停滞到现在,"['ai', '我还以为是ai', '只是摔倒了', '你也不能要求社会停滞到现在', '但是机器人本身就是社会在往前走啊', '不可避免的冲击到什么行业', '都是他们说的', '这不是ai', '等等', '激发潜在意识啦']","['ai 视频吗', 'AI：就是这小子浪费我算力[doge]（给ai说谢谢其实是在浪费ai的算力资源）', '姐妹你是 AI ？[doge]']"
21,190,21_跑不快_萌萌哒r_穿鞋那个挺聪明的_穿鞋的果然比不穿鞋的厉害哈,"['跑不快', '萌萌哒r', '穿鞋那个挺聪明的', '穿鞋的果然比不穿鞋的厉害哈', '穿松糕鞋也不显个啊', '穿运动鞋的意义是', '穿的什么鞋子啊', '穿运动鞋跑的就更快了', '穿跑鞋的明显专业多了', '穿大人的鞋子出门了']","['孩子鞋太大了[笑哭R]跑不快', '可能因为他穿了大人的鞋子[偷笑R]跑不快', '老师！我有问题，这个鞋子是必须的吗，用来减震之类的，还是只是广告位，其实不需要这个鞋子[萌萌哒R][萌萌哒R][萌萌哒R]']"
22,188,22_让机器人送外卖_送外卖_能实现从锅边儿到桌边儿的最短时间_外卖小哥要失业了,"['让机器人送外卖', '送外卖', '能实现从锅边儿到桌边儿的最短时间', '外卖小哥要失业了', '外卖员', '完了', '新的外卖小哥诞生了', '新时代外卖员', '第一反应想让他们送外卖', '真的感觉在家收快递开门的瞬间看到一个机器人的时代已经不远了']","['外卖员，可能大多数30岁以后就会失业了[捂脸R]', '外卖员，你们有焦虑么？[捂脸R][捂脸R]', '吓死人，用途是什么？送外卖？跑在路上撞伤路人咋整']"
23,180,23_好可爱_好可爱啊_这小的还怪可爱的_什么东西小小的都很可爱,"['好可爱', '好可爱啊', '这小的还怪可爱的', '什么东西小小的都很可爱', '小小的也很可爱', '喝奶茶r', '实在是太可爱了', '有点可爱', '果然', '太可爱了']","['好可爱，跟个鬼一样', '好可爱，好努力的背影[偷笑R]', '[喝奶茶R]好可爱，好想抱抱']"
24,176,24_我也是_忽然好奇_嗯嗯_你好,"['我也是', '忽然好奇', '嗯嗯', '你好', '现在大伙都以为你在说真话', '理解不了', '真的是你们的嘛', '然后我基于客观去讨论的话', '纯属扯淡', '然后再进行事实判断']","['忽然好奇，你们昨天咋说的？', '我也是，我还说讲案例的时候融入进去[捂脸R][捂脸R][捂脸R]', '我也是，你好，请问，请帮忙分析，谢谢[笑哭R]']"
25,168,25_一个机器人_三个人服务一个机器人_意义何在_一个机器人三个人伺候,"['一个机器人', '三个人服务一个机器人', '意义何在', '一个机器人三个人伺候', '一台机器人', '一个机器人要三个人伺候', '一个机器人要3个人伺候', '一个机器人三个保姆', 'it', '一个机器人跑']","['一个机器人，好几个人伺候[笑哭R]', '一个机器人🤖3个人类伺候[doge]', '解决待业[偷笑R] 一个机器人 一车人伺候']"
26,168,26_机器人在前面跑_捂脸_我的妈呀_呃r,"['机器人在前面跑', '捂脸', '我的妈呀', '呃r', '穿着衣服', '竞走机器人', '笑吐了', '看到封面我还在想', '突然让我想起来昨天刷到的奔跑的豆包', '祝贺']","['机器人在前面跑，人在后面追[笑哭R]', '机器人在前面跑，后面拿着遥控追[偷笑R]', '哈哈哈哈，你没发现吗，机器人在前面跑，后面还有个人拿着遥控追[笑哭R]']"
27,165,27_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '有什么意义', '你活着的意义是什么', '有何意义', '毫无意义', '意义在哪', '深究起来']","['意义在哪里？[笑哭R]', '意义在哪里[doge]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]']"
28,149,28_人类一败涂地_很快_看来人类的耐力在蓝星是遥遥领先_明年就要奴役人类了,"['人类一败涂地', '很快', '看来人类的耐力在蓝星是遥遥领先', '明年就要奴役人类了', '真的觉得人类可能是这世界上最复杂的生物了', '神创造了人', '研究在极端情况下替代人类的可能性', '科技毁灭人类', '生物', '看来未来人类可以']","['三年以后就是。它们看我们：人类一败涂地[捂脸R]', '现在看是笑话，以后呢，疯狂的，盲目的，无底线的发展最后一定反噬人类。', 'Even then need some humans love [害羞R]']"
29,148,29_荣耀_黑宇树_红荣耀_荣耀厉害啊,"['荣耀', '黑宇树', '红荣耀', '荣耀厉害啊', '白天工', '闪电', '荣耀的', '真人都没那么快', '第一个是遥控的荣耀', '等于是本次比赛定制版本']","['荣耀？是那个做手机的荣耀吗？', '[暗中观察R]荣耀，橘色小闪电', '荣耀，冠亚季军啥意思？']"
30,146,30_都是骗补贴的_方便骗钱_毕竟出的晚_没弄好硬上赌一把,"['都是骗补贴的', '方便骗钱', '毕竟出的晚', '没弄好硬上赌一把', '是否就是为了骗国家补贴吧', '是为了骗补贴还是想割韭菜', '是不是该把股票全抛了', '是不是被概念股套牢了', '明知不成熟的产品拿出来干嘛呢', '既然有人掏钱']","['这是急着搞投！没弄好硬上赌一把！[汗颜R][汗颜R][吧唧R][吧唧R]', '人控制，都是骗补贴的', '都是骗补贴的，参加这个就是给领导一个交代[捂脸R]']"
31,140,31_这是机器人_都机器人了_机器人_不懂就问,"['这是机器人', '都机器人了', '机器人', '不懂就问', '无人机也可以', '明明四足甚至八足才更适合运动啊', '明明可以机器人用履带或者轮子', '明明加个轮子吊打人类', '早就有了这个机器人就是轮子机器人演化过来得', '等你老了昏倒了']","['这是机器人～～～～，有轮子的是车～～～～～', '哈哈哈哈哈，昨天我刚看见一个教恢复骨盆前倾的视频，让膝盖微微弯曲，然后上身就正了，看了你的评论再看机器人，完全和教的一样', '问个问题，为啥一定要设计成两脚直立的人形？明明四足甚至八足才更适合运动啊？都机器人了，设计成半人马那样的不香吗？']"
32,138,32_人要跟着跑_人也跟着跑_人也要跟着跑吗_人跟着跑,"['人要跟着跑', '人也跟着跑', '人也要跟着跑吗', '人跟着跑', '人还得跟着跑', '人也要跟着跑', '有意义吗', '旁边那个赛道是陪跑', '现在陪跑了', '物理跟紧这个项目']","['人要跟着跑？', '重点是， 人要跟着跑', '人要跟着跑?']"
33,133,33_等我老了_哇r_加油啊_加油,"['等我老了', '哇r', '加油啊', '加油', '比这玩意', '真开心啊', '现在正在10分这里突破', '病了没人照顾', '照顾宠物就完美了', '照顾老人是辛苦活']","['等我老了，这两个就扮演我孙子', '等我老了，他能背着我逛街吗？[微笑R]', '真开心啊，早点代替我，就可以有更多的时间生活了[哇R][哇R][哇R][哇R]']"
34,133,34_换电池_换电_润滑_降温,"['换电池', '换电', '润滑', '降温', '加冰', '电机过热', '喷润滑剂', '冷却', '加冰降温', '换电瓶']","['一个干冰降温，一个关节润滑，换电池', '换电池，到冰降温，喷软化剂', '这是降温，换电池']"
35,127,35_f1_法拉利_好像f1_太慢了,"['f1', '法拉利', '好像f1', '太慢了', '没f1赛车换轮胎快', '方程豹謝謝你', '法拉利的', '法拉利换胎工再就业方向指导视频', '没通网', '没见过f1赛车吗']","['F1 赛机手[汗颜R][汗颜R]', '你是否在查找：F1？', 'F1 机器人']"
36,121,36_超级拆解_赞r_解说有意思_解说太逗了,"['超级拆解', '赞r', '解说有意思', '解说太逗了', '解说太有趣了', '解说', '笑死我了', '大笑r', '没有笑话他们的意思', '更精彩']","['超级拆解（JPG）', '超级拆解[抓狂R]', '机器人：超级拆解']"
37,120,37_低血糖_都低血糖了_有点低血糖_低血糖了,"['低血糖', '都低血糖了', '有点低血糖', '低血糖了', '低电压', '气血不足哦', '电没给充够啊', '没吃饭', '没想到地上还有一个', '电学糖低了点']","['是不是快往后倒下了，低血糖？', '低血糖，不！低电压[偷笑R]', '低血糖（低电压）了']"
38,115,38_还要降温_过热了_物理降温_太热了,"['还要降温', '过热了', '物理降温', '太热了', '快降温', '还需要降温', '降降温', '降温', '物理降温吗', '看起来发热严重']","['还要降温[捂脸R]', '过热了，降温[笑哭R][笑哭R][笑哭R][笑哭R]', '太热了。降降温[笑哭R]']"
39,114,39_什么时候铁甲钢拳_斜眼r_黑薯问号r_再过几年,"['什么时候铁甲钢拳', '斜眼r', '黑薯问号r', '再过几年', '现在是一个机器人', '直接上战场', '登陆美国就有意义了', '相控阵雷达和机枪', '直奔敌军基地', '没见过钢铁侠']","['第一步就是让机器人动起来，后面再更多功能，甚至防卫家园，牛逼克拉斯', '什么时候铁甲钢拳', '什么时候铁甲钢拳[doge]']"
40,110,40_wd40_40_男人的香水_wd,"['wd40', '40', '男人的香水', 'wd', 'wd40吧', '喷的wd40', '只能通过反复喷涂wd40防止干燥', '降温的', '百公里两瓶wd40', '看见机器就wd40']","['感觉像轴承润滑的，因该是 wd40', 'wd40，给缝隙处除锈除污的[笑哭R]', 'wd40，机器人的杜蕾斯[doge]']"
41,110,41_云南白药_云南白药气雾剂_喷点云南白药_云南白药喷雾剂,"['云南白药', '云南白药气雾剂', '喷点云南白药', '云南白药喷雾剂', '抽筋了', '云南白药喷雾', '防止跌打损伤', '红花油或者云南白药', '消炎消肿的药', '治疗关节痛的喷剂']","['云南白药，膝盖疼了[笑哭R][笑哭R]', '云南白药，喷上去凉凉的[doge]', '云南白药，马拉松都喷这个[doge]']"
42,109,42_好恐怖_好诡异_有点诡异_妈呀,"['好恐怖', '好诡异', '有点诡异', '妈呀', '照相机还被说是摄魂的', '突然想到巨型蜘蛛', '突然感觉场面很魔性', '笑死我了诡异得很搞笑', '方便电话机传进中国的时候', '日本的果然诡异']","['好诡异 好好笑哈哈哈哈哈哈', '好恐怖！怎么这么脆弱离我远点', '哈哈哈哈哈哈服啦 好诡异']"
43,107,43_机器人也会中暑_机器人_降温的_生气r,"['机器人也会中暑', '机器人', '降温的', '生气r', '没有一个机器人不需要降温的', '更需要降降温', '明白了', '是不是就不容易热了', '是不是跑的太快', '是冰淇淋']","['机器人：屁眼子凉飕飕耶', '机器人也会中暑', '机器人也会中暑[尬住R]']"
44,107,44_散热不行_散热_没装外壳就得这么人工散热_电脑主板加载过热混乱了,"['散热不行', '散热', '没装外壳就得这么人工散热', '电脑主板加载过热混乱了', '现阶段的技术散热跟不上', '液冷散热搞起来', '算是同根同源了', '没法端电脑', '水冷散热安排上啊', '用在军工方面就还很遥远']","['现阶段的技术散热跟不上 等上了固态电池看看呢[偷笑R]', '散热不行？？', '散热不行[笑哭R]']"
45,106,45_慢慢来_用不了五年_很快了_快了,"['慢慢来', '用不了五年', '很快了', '快了', '既然知道事物的发展有个过程', '等过几年你就不会这莫说了', '等不了多久', '无敌了', '看这样发展下去50年后', '看到这些也会感慨就像个人的发展一样']","['慢慢来，发展需要时间[红色心形R]', '没事哒，再过几年就有了，慢慢来', '还得努力 从强度上开始 慢慢来']"
46,105,46_裆部散热_液体伟哥_真的为了赶时间啊_热了还得让人给喷屁股,"['裆部散热', '液体伟哥', '真的为了赶时间啊', '热了还得让人给喷屁股', '没看到喷jj上了吗', '紧哒对胯里喷做么子', '猛而刚', '笑了', '鄙视r', '扶墙r']","['裆部散热[微笑R]', '裆部散热', '裆部散热[偷笑R]']"
47,104,47_还有担架_用编织袋不好么_昨天的_没想到是担架啊,"['还有担架', '用编织袋不好么', '昨天的', '没想到是担架啊', '最后担架我是没绷住', '竟然还有担架', '等会儿是不是拿扫把', '没等抬呢自己先报废了', '派个大号扫地机器人', '用担架确实有点搞笑了']","['还有担架…不应该是塑料袋么', '还有担架，我绷不住了[笑哭R]', '太人性化了，还有担架[笑哭R][笑哭R]']"
48,103,48_比春晚好看_这波贪了_春晚那些会跳舞的机器人哪去了_没买营销但也做的挺好的,"['比春晚好看', '这波贪了', '春晚那些会跳舞的机器人哪去了', '没买营销但也做的挺好的', '最后宇树机器人', '春晚里的也不是这熊样啊', '活在这个时代真好啊能看到整个发展过程哈哈哈', '真的比春晚好看', '看这些笨拙的机器人和春晚表演武术的机器人', '目前我们百姓知道的就是上春晚的宇树牌子']","['这波贪了，应该留到春晚看的', '比春晚好看[笑哭R]', '比春晚好看[大笑R]']"
49,102,49_皱眉r_黑色吸热_小黑加油_小黑太可爱了,"['皱眉r', '黑色吸热', '小黑加油', '小黑太可爱了', '小黑真厉害', '礼貌吗叫人小黑', '矮小黑跑得不错', '目测比老黑快了', '用这小黑子陪小孩跑步会有趣点', '现实中明明黑人跑得最快']","['早知道涂白色吧 黑色吸热', '这小黑娃谁研究的呢 好可爱[皱眉R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]']"
50,99,50_亦庄_义庄_扯脸h_亦庄真是个神奇的地方,"['亦庄', '义庄', '扯脸h', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '奕字庄', '简化为了', '是不是举办地方有点说法', '没事溜溜鸵鸟', '没事别开车去亦庄']","['果然是“亦庄”', '名字就很诡异 亦庄[捂脸R][捂脸R]', '不是\n“亦庄”和“义庄”不是一回事，只是读音相同，但字和意思都完全不同。亦庄的名字由来和古代的“义庄”（宗族慈善机构或停尸房）没有关系。\n关于“亦庄”名字的由来，流传最广且有史料支持的说法是，这里曾是清代“奕字营”的兵营所在地。清末，一位姓祁的富商在此买地建庄园，取名为“奕字庄”。后来，人们为了书写方便，逐渐将“奕字庄”简化为了“亦庄”。\n“义庄”在古代其实是一种慈善机构，由宗族或乡绅创办，主要功能是救济族人、资助教育、办理婚丧等，并非只是影视剧里演的停尸房。将亦庄和义庄联系起来，更多是民间的一种谐音附会。']"
51,95,51_压缩空气_快速降温喷雾_降温用的_降温,"['压缩空气', '快速降温喷雾', '降温用的', '降温', '降温喷雾', '炸了就舒服了', '类似于丁烷', '淘宝搜降温喷雾就行', '液氮降温', '液氮罐降温的']","['快速降温喷雾，实际上是LPG，易燃易爆[捂脸R]', '压缩空气 无所谓的', '压缩空气，气化吸热']"
52,90,52_比赛不重要_看脑袋就是宇树_春晚的武bot_纯是过来整活的,"['比赛不重要', '看脑袋就是宇树', '春晚的武bot', '纯是过来整活的', '最后反正是全军覆没', '然后自己编程灌软件参赛', '玉树第几', '现在进化到10m', '看了他们采访', '是北京天九的']","['所以，宇树上市是对的，短期内这么多品牌也搓出来了！', '其实了解下来，这个马拉松考验的更多人机器人的耐力，就是使用时长、耐不耐摔，我觉得宇树在精细动作领域很好啊。就像手机一样，有拍照好看，有耐用的。荣耀的，看了他们采访，散热、视像这些都用的手机的，肯定有优势嘛。我觉得能参加的团队都是机器人领域顶尖了[派对R]', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]']"
53,85,53_钛合金膝盖_伤膝盖_没事_注意保护膝盖,"['钛合金膝盖', '伤膝盖', '没事', '注意保护膝盖', '新膝盖', '无所畏了', '真正的物理铁膝盖', '氨糖', '没事马上就能有机器人医生给换膝盖', '没有恢复期']","['伤膝盖，但是锻炼臀肌', '真·钛合金膝盖', '工程师：真·钛合金膝盖，小子']"
54,85,54_防晒喷雾_防晒_防蚊喷雾_都晒黑了,"['防晒喷雾', '防晒', '防蚊喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '痱子粉', '早干嘛', '既然怕热回去给孩子改成浅色吧']","['防晒喷雾，隔绝紫外线[doge]', '防晒喷雾[doge]', '防晒喷雾[偷笑R][偷笑R]']"
55,84,55_汽车_那不就是汽车吗_那tm叫汽车_那不就是电动车吗,"['汽车', '那不就是汽车吗', '那tm叫汽车', '那不就是电动车吗', '有轮子的叫电动车', '注意不错马上量产', '汽车也不是一天成现在这样的', '汽车早就发明出来了', '早发明了', '汽车早就有']","['汽车：请好好看着我', '您是否是想搜：汽车？', '那不是早就有了吗，汽车[暗中观察R]']"
56,82,56_豆包_疑似猪圈_笑得我肚子啊啊啊啊啊_突然想起来了那个豆脚,"['豆包', '疑似猪圈', '笑得我肚子啊啊啊啊啊', '突然想起来了那个豆脚', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '看个豆角的集合', '疑似豆包小号', '啥意思', '好吓人啊']","['看个豆角的集合。[doge][doge]', '底特律：豆包', '豆包 豆脚']"
57,80,57_我以为是润滑油_印度神油_关节润滑剂吗_润滑剂吧,"['我以为是润滑油', '印度神油', '关节润滑剂吗', '润滑剂吧', '是不是润滑油', '润滑关节的', '润滑油', '气态润滑油', '类似除锈剂这样的东西', '润滑的']","['我以为是润滑油[捂脸R]', '我以为是润滑油', '我以为是润滑油[笑哭R]']"
58,78,58_终结者_这进化速度_很快_现在想想那是不是他们广告部拍的大片,"['终结者', '这进化速度', '很快', '现在想想那是不是他们广告部拍的大片', '看来咱们离终结者的到来不远了', '现实版终结者啊', '画面详见终结者', '没歇菜之前就是个t800', '没有进化过程的', '看来t800很快就会出来了']","['此事《终结者》一至六部均有记录', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']"
