Topic,Count,Name,Representation,Representative_Docs
9,424,9_玫瑰r_点赞r_哈哈哈_真的很好笑,"['玫瑰r', '点赞r', '哈哈哈', '真的很好笑', '救命', '哈哈', '哈哈哈哈', 'ha', '真的太好笑了', '笑哭了r']","['只有我觉得博主一开始那几声更搞笑吗[捂脸R]，好刻板的“哈哈哈”[笑哭R][笑哭R]', '哈哈哈哈哈哈哈哈 救命 我要笑死了，博主解说太有才了[偷笑R][偷笑R][偷笑R]', '哈哈哈[玫瑰R][玫瑰R][玫瑰R]笑死我了[玫瑰R][玫瑰R][玫瑰R][玫瑰R]继续努力吧[玫瑰R][玫瑰R][玫瑰R]']"
10,384,10_名次不重要_那么多机器人只记得这个小鼻嘎了_比赛第二_成绩不重要,"['名次不重要', '那么多机器人只记得这个小鼻嘎了', '比赛第二', '成绩不重要', '流量才是最重要的', '冠亚季军', '冠军', '完啦r', '大笑r', '哇r']","['哈哈哈，冠亚季军[笑哭R]', '名次不重要、流量才是最重要的，那么多机器人只记得这个小鼻嘎了[星R][派对R]', '名次不重要，被记住最重要[偷笑R]']"
11,357,11_人要跟着跑_人也跟着跑_这是马拉松吗_人也要跟着跑吗,"['人要跟着跑', '人也跟着跑', '这是马拉松吗', '人也要跟着跑吗', '人也要跟着跑', '人跟着跑', '人还得跟着跑', '有意义吗', '有啥意义', '是一个道理']","['人要跟着跑，简直了 有啥意义', '人要跟着跑?', '重点是， 人要跟着跑']"
12,355,12_ai_这不是ai_我还以为是ai_只是摔倒了,"['ai', '这不是ai', '我还以为是ai', '只是摔倒了', '你们人类', '你也不能要求社会停滞到现在', '但是机器人本身就是社会在往前走啊', '人类一败涂地', '不可避免的冲击到什么行业', '都是他们说的']","['这个视频看起来是真实的，不是AI生成的。视频中展示的是宇树（Unitree）的人形机器人在进行马拉松测试，这类活动有公开的报道。视频里的物理交互非常自然，比如机器人奔跑时的惯性、工作人员为其更换电池包时的接触和晃动，以及背景中树木和地面的光影变化都非常真实，没有AI视频常见的抖动或穿帮。\n【如何肉眼分辨AI视频】\n虽然现在的AI视频越来越逼真，但我们还是可以通过一些细节来辨别。综合来看，可以关注以下几点：\n看细节纹理： 观察有复杂纹理的区域 ，比如远处的草地、砖瓦或衣服的织物。AI生成的视频中，这些细节在静止或慢速运动时可能会出现不自然的“抖动”或模糊。\n看手部和文字： 手部动作和文字是AI的薄弱环节 。可以留意视频中人物的手指是否数量正常、动作是否僵硬，以及画面里的文字、标志是否清晰可读，没有乱码或变形。\n看物理规律： 观察物体的运动是否符合物理常识 。比如，物体的边缘是否平滑、运动轨迹是否有惯性、光影是否一致。AI视频有时会出现物体“融化”到背景里或影子方向错误的情况。\n看面部和口型：对于有人物的视频，可以观察 眨眼是否自然、面部表情是否联动、口型与声音是否同步 。AI生成的人物有时会表情呆滞，只有嘴巴在动。\n总的来说，养成“先怀疑后核实”的习惯很重要。如果对某个视频的真实性存疑，可以尝试用反向图片搜索来查找原始出处，或者留意平台是否有“AI生成”的标识。', 'AI：就是这小子浪费我算力[doge]（给ai说谢谢其实是在浪费ai的算力资源）', 'ai 视频吗']"
13,309,13_干冰_冰块降温_干冰降温_冰块,"['干冰', '冰块降温', '干冰降温', '冰块', '冷却液', '加冰块降温', '降温', '干冰吗', '散热用的', '加冰降温']","['干冰，这个桶可太熟悉了[笑哭R]', '干冰，冷却液[笑哭R]', '干冰？常温下干冰这样吗？[笑哭R]']"
14,277,14_科技强国_科技在进步_点赞r_应用,"['科技强国', '科技在进步', '点赞r', '应用', '科技的进步', '技术展示', '无聊', '有意义吗', '挺好的', '科技发展的终极意义是什么']","['科技强国，', '科技强国', '国际上都传疯了，科技强国？']"
15,246,15_好可爱_好可爱啊_太可爱了_小小的也很可爱,"['好可爱', '好可爱啊', '太可爱了', '小小的也很可爱', '这小的还怪可爱的', '什么东西小小的都很可爱', '喝奶茶r', '实在是太可爱了', '有点可爱', '果然']","['好可爱，还打扮了一下', '好可爱，像我刚会走路的娃[偷笑R]', '好可爱，好努力的背影[偷笑R]']"
16,243,16_评论区都是神人_太阳r_你好_我也是,"['评论区都是神人', '太阳r', '你好', '我也是', '忽然好奇', '评论区比视频更搞笑', '哈哈哈', '嗯嗯', '汗颜r', '棒r']","['哈哈哈 评论区都是神人[笑哭R]服你们了', '哈哈哈 你好 评论区都是神人[笑哭R]', '哈哈哈 评论区都是神人[笑哭R]你这图[棒R]']"
17,239,17_机器人救护车_医生_笑死我了机器人也得人工呼吸呐_人工呼吸,"['机器人救护车', '医生', '笑死我了机器人也得人工呼吸呐', '人工呼吸', '心肺复苏', '加油r', '无视所有红灯的情况下', '看到120来了和躺在地上的机器人', '昨天回家路上看见的机器人救护车', '然后运坏了的机器人']","['哈哈哈哈 机器人救护车🚑', '机器人救护车 给机器人整活[笑哭R]', '机器人救护车，我还以为是机器人抢救人[笑哭R]']"
18,212,18_还拿个奶瓶_大笑r_小的太可爱了_脖子上还挂了个奶嘴,"['还拿个奶瓶', '大笑r', '小的太可爱了', '脖子上还挂了个奶嘴', '拿奶瓶的倒数第一', '脖子上还挂个奶嘴', '真有奶瓶', '提两箱牛奶', '拿着奶瓶', '太可爱啦']","['小豆丁可爱，还拿个奶瓶🍼[笑哭R]', '还拿个奶瓶，怕不是个女程序员发明的[笑哭R]', '太可爱了，还拿个奶瓶']"
19,210,19_降温_还要降温_过热了_物理降温,"['降温', '还要降温', '过热了', '物理降温', '太热了', '降降温', '快降温', '还需要降温', '快速降温喷雾', '压缩空气']","['降温 冷静[笑哭R][笑哭R]', '降温...太热了', '过热了，降温[笑哭R][笑哭R][笑哭R][笑哭R]']"
20,196,20_f1_好像f1_那叫赛车比赛_那不就是赛车了,"['f1', '好像f1', '那叫赛车比赛', '那不就是赛车了', '法拉利', '太慢了', '黑薯问号r', '看f1赛车的感觉', '是为了赛道垄断吧', '现在民用车的好多技术都是f1下放的']","['好像 F1 进站一样[捂脸R]', 'F1 机器人', 'F1 赛机手[汗颜R][汗颜R]']"
21,188,21_送外卖_外卖员_让机器人送外卖_能实现从锅边儿到桌边儿的最短时间,"['送外卖', '外卖员', '让机器人送外卖', '能实现从锅边儿到桌边儿的最短时间', '外卖小哥要失业了', '完了', '无需中间休息', '新的外卖小哥诞生了', '真的可以送外卖了', '第一个可以去送外卖了']","['吓死人，用途是什么？送外卖？跑在路上撞伤路人咋整', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间', '让机器人送外卖  能实现从锅边儿到桌边儿的最短时间  我可太期待了']"
22,165,22_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '有什么意义', '你活着的意义是什么', '有何意义', '意义在哪', '毫无意义', '坏笑r']","['意义在哪里？[笑哭R]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]', '意义在哪里[doge]']"
23,149,23_汽车_那tm叫汽车_有轮子的叫电动车_那叫自动驾驶,"['汽车', '那tm叫汽车', '有轮子的叫电动车', '那叫自动驾驶', '那不就是电动车吗', '那不就是汽车吗', '无人驾驶汽车', '抠鼻r', '没有一点难度', '汽车早就有']","['你说的可是叫“汽车”的东西？？', '您是否是想搜：汽车？', '那不是早就有了吗，汽车[暗中观察R]']"
24,148,24_荣耀_黑宇树_红荣耀_荣耀厉害啊,"['荣耀', '黑宇树', '红荣耀', '荣耀厉害啊', '白天工', '闪电', '荣耀的', '真人都没那么快', '第一个是遥控的荣耀', '等于是本次比赛定制版本']","['荣耀，冠亚季军啥意思？', '[暗中观察R]荣耀，橘色小闪电', '荣耀？是那个做手机的荣耀吗？']"
25,146,25_都是骗补贴的_方便骗钱_炒这玩意儿有什么意义啊_炒作股价的东西而已,"['都是骗补贴的', '方便骗钱', '炒这玩意儿有什么意义啊', '炒作股价的东西而已', '是否就是为了骗国家补贴吧', '是为了骗补贴还是想割韭菜', '是不是该把股票全抛了', '是不是被概念股套牢了', '明知不成熟的产品拿出来干嘛呢', '既然有人掏钱']","['炒股被，资本需要故事', '这是急着搞投！没弄好硬上赌一把！[汗颜R][汗颜R][吧唧R][吧唧R]', '人控制，都是骗补贴的']"
26,133,26_等我老了_哇r_加油啊_加油,"['等我老了', '哇r', '加油啊', '加油', '比这玩意', '等着什么都能干了', '然后主妇通过手机软件预设程序在菜单中选择用料份量', '清洁维修', '等到大家想让他们洗碗的时候', '答案不就来了么']","['等我老了，这两个就扮演我孙子', '真开心啊，早点代替我，就可以有更多的时间生活了[哇R][哇R][哇R][哇R]', '等我老了，他能背着我逛街吗？[微笑R]']"
27,127,27_还回来吃饭吗_补给太慢了_然后再跑_看把孩子急得,"['还回来吃饭吗', '补给太慢了', '然后再跑', '看把孩子急得', '气炸了的工作人员', '毕竟他可能不知道自己需要补给了', '没吃到自助餐饿晕了吗', '旁边有个直接歇菜的', '直接吃最后一口饭不就行了', '直接用手抓不更灵活']","['去哪啊 还回来吃饭吗', '还回来吃饭吗！！！', '还回来吃饭吗？']"
28,121,28_超级拆解_赞r_大笑r_笑死我了,"['超级拆解', '赞r', '大笑r', '笑死我了', '解说有意思', '解说太逗了', '解说太有趣了', '解说', '玫瑰r', '派对r']","['解说超有趣[赞R]', '解说太好玩了[赞R][赞R][笑哭R]', '机器人：超级拆解']"
29,120,29_低血糖_都低血糖了_有点低血糖_低血糖了,"['低血糖', '都低血糖了', '有点低血糖', '低血糖了', '低电压', '气血不足哦', '电没给充够啊', '没吃饭', '没想到地上还有一个', '电学糖低了点']","['是不是快往后倒下了，低血糖？', '低血糖（低电压）了', '低血糖，不！低电压[偷笑R]']"
30,110,30_wd40_40_男人的香水_wd,"['wd40', '40', '男人的香水', 'wd', 'wd40吧', '喷的wd40', '只能通过反复喷涂wd40防止干燥', '降温的', '百公里两瓶wd40', '看见机器就wd40']","['国产机器人会不会有一天被 wd40 卡脖子', 'wd40，给缝隙处除锈除污的[笑哭R]', 'wd40，机器人的杜蕾斯[doge]']"
31,110,31_云南白药_云南白药气雾剂_喷点云南白药_云南白药喷雾剂,"['云南白药', '云南白药气雾剂', '喷点云南白药', '云南白药喷雾剂', '抽筋了', '云南白药喷雾', '防止跌打损伤', '红花油或者云南白药', '治疗关节痛的喷剂', '沈阳红药']","['云南白药，膝盖疼了[笑哭R][笑哭R]', '云南白药，喷上去凉凉的[doge]', '云南白药，马拉松都喷这个[doge]']"
32,109,32_好恐怖_好诡异_有点诡异_妈呀,"['好恐怖', '好诡异', '有点诡异', '妈呀', '照相机还被说是摄魂的', '突然想到巨型蜘蛛', '突然感觉场面很魔性', '笑死我了诡异得很搞笑', '方便电话机传进中国的时候', '日本的果然诡异']","['好恐怖！怎么这么脆弱离我远点', '好诡异 好好笑哈哈哈哈哈哈', '哈哈哈哈哈哈服啦 好诡异']"
33,107,33_散热不行_散热_石化r_没装外壳就得这么人工散热,"['散热不行', '散热', '石化r', '没装外壳就得这么人工散热', '等上了固态电池看看呢', '现阶段的技术散热跟不上', '用在军工方面就还很遥远', '液冷散热搞起来', '算是同根同源了', '没法端电脑']","['散热不行？？', '散热不行[偷笑R]', '散热不行[笑哭R]']"
34,105,34_裆部散热_没看到喷jj上了吗_真的为了赶时间啊_紧哒对胯里喷做么子,"['裆部散热', '没看到喷jj上了吗', '真的为了赶时间啊', '紧哒对胯里喷做么子', '热了还得让人给喷屁股', '猛而刚', '液体伟哥', '笑了', '鄙视r', '扶墙r']","['裆部散热[微笑R]', '裆部散热', '裆部散热[偷笑R]']"
35,104,35_还有担架_用编织袋不好么_昨天的_没想到是担架啊,"['还有担架', '用编织袋不好么', '昨天的', '没想到是担架啊', '最后担架我是没绷住', '竟然还有担架', '等会儿是不是拿扫把', '没等抬呢自己先报废了', '派个大号扫地机器人', '用担架确实有点搞笑了']","['还有担架…不应该是塑料袋么', '太人性化了，还有担架[笑哭R][笑哭R]', '还有担架，我绷不住了[笑哭R]']"
36,103,36_这波贪了_比春晚好看_春晚那些会跳舞的机器人哪去了_春晚里的也不是这熊样啊,"['这波贪了', '比春晚好看', '春晚那些会跳舞的机器人哪去了', '春晚里的也不是这熊样啊', '比春晚好看多了', '最后宇树机器人', '离具身智能就更远了', '真的比春晚好看', '目前我们百姓知道的就是上春晚的宇树牌子', '看完了参赛的宇树机器人']","['这波贪了，应该留着春晚看的', '比春晚好看[大笑R]', '比春晚好看[笑哭R]']"
37,102,37_皱眉r_黑色吸热_小黑加油_小黑太可爱了,"['皱眉r', '黑色吸热', '小黑加油', '小黑太可爱了', '小黑真厉害', '礼貌吗叫人小黑', '矮小黑跑得不错', '目测比老黑快了', '用这小黑子陪小孩跑步会有趣点', '现实中明明黑人跑得最快']","['早知道涂白色吧 黑色吸热', '这小黑娃谁研究的呢 好可爱[皱眉R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]']"
38,99,38_亦庄_义庄_扯脸h_亦庄真是个神奇的地方,"['亦庄', '义庄', '扯脸h', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '奕字庄', '简化为了', '是不是举办地方有点说法', '没事溜溜鸵鸟', '没事别开车去亦庄']","['果然是“亦庄”', '不是\n“亦庄”和“义庄”不是一回事，只是读音相同，但字和意思都完全不同。亦庄的名字由来和古代的“义庄”（宗族慈善机构或停尸房）没有关系。\n关于“亦庄”名字的由来，流传最广且有史料支持的说法是，这里曾是清代“奕字营”的兵营所在地。清末，一位姓祁的富商在此买地建庄园，取名为“奕字庄”。后来，人们为了书写方便，逐渐将“奕字庄”简化为了“亦庄”。\n“义庄”在古代其实是一种慈善机构，由宗族或乡绅创办，主要功能是救济族人、资助教育、办理婚丧等，并非只是影视剧里演的停尸房。将亦庄和义庄联系起来，更多是民间的一种谐音附会。', '名字就很诡异 亦庄[捂脸R][捂脸R]']"
39,90,39_比赛不重要_看脑袋就是宇树_春晚的武bot_纯是过来整活的,"['比赛不重要', '看脑袋就是宇树', '春晚的武bot', '纯是过来整活的', '最后反正是全军覆没', '然后自己编程灌软件参赛', '玉树第几', '现在进化到10m', '看了他们采访', '是北京天九的']","['其实了解下来，这个马拉松考验的更多人机器人的耐力，就是使用时长、耐不耐摔，我觉得宇树在精细动作领域很好啊。就像手机一样，有拍照好看，有耐用的。荣耀的，看了他们采访，散热、视像这些都用的手机的，肯定有优势嘛。我觉得能参加的团队都是机器人领域顶尖了[派对R]', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]', '不是，5个外国参赛队，都是德法之类的大学，但是他们还无法完成硬件制造，买的是宇树的机器人，然后自己编程灌软件参赛。最后反正是全军覆没，这行业现在也是只有中美在正经在赛道上，其他的国家现在是气氛组。']"
40,85,40_防晒喷雾_防晒_防蚊喷雾_都晒黑了,"['防晒喷雾', '防晒', '防蚊喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '痱子粉', '早干嘛', '既然怕热回去给孩子改成浅色吧']","['防晒喷雾[doge]', '防晒喷雾，隔绝紫外线[doge]', '防晒喷雾[偷笑R][偷笑R]']"
41,85,41_钛合金膝盖_伤膝盖_没事_注意保护膝盖,"['钛合金膝盖', '伤膝盖', '没事', '注意保护膝盖', '新膝盖', '无所畏了', '真正的物理铁膝盖', '氨糖', '没事马上就能有机器人医生给换膝盖', '没有恢复期']","['伤膝盖，但是锻炼臀肌', '真·钛合金膝盖', '工程师：真·钛合金膝盖，小子']"
42,82,42_豆包_疑似猪圈_笑得我肚子啊啊啊啊啊_突然想起来了那个豆脚,"['豆包', '疑似猪圈', '笑得我肚子啊啊啊啊啊', '突然想起来了那个豆脚', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '看个豆角的集合', '疑似豆包小号', '啥意思', '好吓人啊']","['看个豆角的集合。[doge][doge]', '底特律：豆包', '豆包 豆脚']"
43,80,43_我以为是润滑油_印度神油_关节润滑剂吗_润滑剂吧,"['我以为是润滑油', '印度神油', '关节润滑剂吗', '润滑剂吧', '是不是润滑油', '润滑关节的', '润滑油', '气态润滑油', '类似除锈剂这样的东西', '润滑的']","['我以为是润滑油[捂脸R]', '我以为是润滑油[笑哭R]', '我以为是润滑油']"
44,78,44_终结者_这进化速度_很快_吃瓜r,"['终结者', '这进化速度', '很快', '吃瓜r', '现在想想那是不是他们广告部拍的大片', '是你被追', '现实版终结者啊', '画面详见终结者', '没歇菜之前就是个t800', '没有进化过程的']","['此事《终结者》一至六部均有记录', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']"
45,77,45_发动机_发动机不差_没有一个品牌不被黑的_是全面碾压,"['发动机', '发动机不差', '没有一个品牌不被黑的', '是全面碾压', '现在换成10式1200马力的了', '现在15年过去了', '现在日本除了动漫和那方面之外已经没啥了吧', '现在国产几乎都是电车', '民用的也不差', '现在新能源汽车用的是电机']","['发动机不差，是专利墙绕不过去，军工不在乎专利，你看看军工发动机', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差']"
46,72,46_要花生米_没有凉皮派吗_派留给我中不中_笑死我了评论区,"['要花生米', '没有凉皮派吗', '派留给我中不中', '笑死我了评论区', '真的美滋滋', '皱眉r', '工程师', '萌萌哒r', '捂嘴笑r', '色色r']","['没有凉皮派吗，比凉面入味多了', '要花生米！要花生米！', 's还有白砂糖，真的美滋滋']"
47,69,47_嘎子偷狗_小鼻嘎好可爱_小鼻嘎还拿着奶瓶_最后两个小鼻嘎好可爱,"['嘎子偷狗', '小鼻嘎好可爱', '小鼻嘎还拿着奶瓶', '最后两个小鼻嘎好可爱', '明明是那个红色的小鼻嘎最萌', '没鼻子的匹诺曹', '求id我要粉它', '爱你们', '看着像匹诺曹', '是你么嘎子']","['小鼻嘎还拿着奶瓶🍼[doge]', '嘎子偷狗[doge]', '小鼻嘎还拿着奶瓶🍼，哈哈哈']"
48,65,48_假酒喝多了_昨晚上宿醉了_的假酒吧_是不是都是一场,"['假酒喝多了', '昨晚上宿醉了', '的假酒吧', '是不是都是一场', '昨晚喝多了', '第一个是喝醉酒了', '第一个喝高了', '第一个喝多了吧', '红色那个没喝', '第一位应该是跑马之前喝了二斤白的']","['第二个应该是比赛前喝酒🍺了[玫瑰R]', '假酒喝多了', '假酒喝多了[笑哭R]']"
49,65,49_你可以尝试一下跑步的时候抱紧双臂_机器人跑步也要摆臂吗_是不是做了手影响平衡_看看不甩臂跑的协调不,"['你可以尝试一下跑步的时候抱紧双臂', '机器人跑步也要摆臂吗', '是不是做了手影响平衡', '看看不甩臂跑的协调不', '甩起来更有助于平衡', '甩臂那个是不是后来胳膊还掉了', '甩臂会保持平衡', '没手臂也得有其它配重平衡啊或是陀螺仪啊', '求问原理', '吧唧r']","['你可以尝试一下跑步的时候抱紧双臂，这样就能感受出来', '机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']"
50,65,50_求神佛_用圈子将他套住_红领巾落家里了_红色的是消防的嘛,"['求神佛', '用圈子将他套住', '红领巾落家里了', '红色的是消防的嘛', '竟然还带顶帽子', '确实是孩子', '真的是小孩啊', '看把孩子晒的', '看情况扣', '旁边小草帽']","['救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '完了完了，红领巾落家里了[大笑R]', '诶呀。我想起了少年闰土的描写：【他紫色圆脸，头戴小毡帽，颈套明晃晃银项圈，显是父亲怕他夭折，求神佛“用圈子将他套住”的印记】……']"
51,65,51_现在呢_汽车发明出来_火车没抢我工作的意思_火车刚出来还没马车跑得快,"['现在呢', '汽车发明出来', '火车没抢我工作的意思', '火车刚出来还没马车跑得快', '火车刚出来时还不如马车', '电磁感应发明的时候老太婆在台下说', '洋人的火车还得弄轨道才能跑', '汽车刚发明时', '电话刚发明的时候也有一样蠢的问题', '毕竟火车刚发明出来的时候']","['18世纪中期，富兰克林通过著名的风筝实验证实了雷电与电是同一种物质，并据此发明了避雷针——一根安装在建筑物顶端、通过金属线连接到地面的金属杆，能将雷电安全地导入大地，避免雷击引发火灾 。当富兰克林向公众展示这项新发明时，一位阔太太带着怀疑的神情问道：""可是，富兰克林先生，这玩意儿有什么用呢？""\n 富兰克林没有直接解释避雷针的原理和价值，而是平静地反问她：""夫人，新生的婴儿又有什么用呢？""所以说，蠢货什么时候都存在[doge]', '火车刚出来还没马车跑得快，现在呢', '曾经的汽车还不如马车快[微笑R]也是有很多人嘲笑这个毫无用处的，现在呢…']"
52,61,52_三个人伺候一个_然后一群人跟着伺候吗_真划算_破玩意,"['三个人伺候一个', '然后一群人跟着伺候吗', '真划算', '破玩意', '照顾要三个人', '大爷', '还是离不开人', '老人', '看看', '三个人伺候']","['破玩意，还得仨人伺候！', '三个人伺候一个[捂脸R]', '三个人伺候一个，真划算']"
53,61,53_拔草r_自带bgm_得意r_笑哭了,"['拔草r', '自带bgm', '得意r', '笑哭了', '科技与笑话的溶合', '看了很多遍', '百度死路上', '看了一上午', '声音好听', '点赞r']","['自带BGM[捂脸R]', '科技与笑话的溶合[得意R][得意R][得意R][玫瑰R][玫瑰R]', '配音和音乐完胜[拔草R][拔草R][拔草R]']"
54,59,54_论视觉效果_看看美國吧_现在看不起中国的评论越来越少了_现在中国越来越强大了,"['论视觉效果', '看看美國吧', '现在看不起中国的评论越来越少了', '现在中国越来越强大了', '玩抽象这块还得看中国', '玩儿', '没得内容', '没事老吹牛', '是保持谦虚和努力', '这有什么用']","['中国人真的是爱好和平的民族 [微笑R] 发明出来都是先逗乐 玩儿 阔阔爱爱[飞吻R] [派对R]', '论视觉效果，这真的比印度都差，论视觉效果。视觉效果。效果。', '我看推特评论，有惊讶的，有恐惧的，担心用来当兵，当然，贬低的也有，但是对比几年前，现在看不起中国的评论越来越少了，不过黑中国的自然不少。现在中国越来越强大了，正如你底下的评论所说，不用太计较外国人说什么了，我们只管风雨兼程，努力前行就可以了。最后，其实我觉得这种活动非常好，不过尽量不要在外网宣传，因为，正如一个人越来越强大了，他要做的，是保持谦虚和努力，而不是向其他人展示自己的力量或者期待其他人的赞赏。']"
55,59,55_真是笑死_昨天刷到一个直接77跑进路边绿化带里趴里边了_算不算袭警_真担心突然抬脚把工作人员踢了,"['真是笑死', '昨天刷到一个直接77跑进路边绿化带里趴里边了', '算不算袭警', '真担心突然抬脚把工作人员踢了', '目测60', '然后用担架抬走了', '注意咯', '等会', '大爷', '大笑r']","['真担心突然抬脚把工作人员踢了[尬住R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']"
56,57,56_更容易猝死了_熬夜_很容易猝死_高强度运动,"['更容易猝死了', '熬夜', '很容易猝死', '高强度运动', '完了', '程序猿这个岗位', '昨晚熬夜锻炼了一晚上', '既要熬夜', '活下来的绝对精英', '然后增加猝死概率']","['更容易猝死了[捂脸R]', '熬夜+高强度运动，咋感觉猝死概率更大了呢[笑哭R]', '熬夜+高强度运动，死得更快了[笑哭R][汗颜R]']"
