Topic,Count,Name,Representation,Representative_Docs
9,165,9_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '有什么意义', '你活着的意义是什么', '有何意义', '毫无意义', '意义在哪', '坏笑r']","['意义在哪里？[笑哭R]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]', '意义在哪里[doge]']"
10,162,10_蚊子_苍蝇_好诡异_好恐怖,"['蚊子', '苍蝇', '好诡异', '好恐怖', '蟑螂', '有点诡异', '妈呀', '笑哭了r', '扶额r', '白天还行']","['小强，杰瑞，蚊子，苍蝇……[doge]', '蚊子，苍蝇，蛆', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]']"
11,110,11_云南白药_云南白药气雾剂_喷点云南白药_云南白药喷雾剂,"['云南白药', '云南白药气雾剂', '喷点云南白药', '云南白药喷雾剂', '抽筋了', '云南白药喷雾', '防止跌打损伤', '是云南白药气雾剂', '红药喷剂都用上了', '红花油或者云南白药']","['云南白药，膝盖疼了[笑哭R][笑哭R]', '云南白药，马拉松都喷这个[doge]', '云南白药，喷上去凉凉的[doge]']"
12,103,12_比春晚好看_这波贪了_派对r_春晚那波机器人不是很溜了吗,"['比春晚好看', '这波贪了', '派对r', '春晚那波机器人不是很溜了吗', '毕竟上过春晚', '春晚的机器人都能后空翻了', '没买营销但也做的挺好的', '春晚里的也不是这熊样啊', '没体现', '没摔碎']","['这波贪了，应该留到春晚看的', '比春晚好看[大笑R]', '比春晚好看[笑哭R]']"
13,99,13_亦庄_扯脸h_义庄_亦庄真是个神奇的地方,"['亦庄', '扯脸h', '义庄', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '奕字庄', '简化为了', '是不是举办地方有点说法', '没事别开车去亦庄', '的和猎场']","['果然是“亦庄”', '名字就很诡异 亦庄[捂脸R][捂脸R]', '不是\n“亦庄”和“义庄”不是一回事，只是读音相同，但字和意思都完全不同。亦庄的名字由来和古代的“义庄”（宗族慈善机构或停尸房）没有关系。\n关于“亦庄”名字的由来，流传最广且有史料支持的说法是，这里曾是清代“奕字营”的兵营所在地。清末，一位姓祁的富商在此买地建庄园，取名为“奕字庄”。后来，人们为了书写方便，逐渐将“奕字庄”简化为了“亦庄”。\n“义庄”在古代其实是一种慈善机构，由宗族或乡绅创办，主要功能是救济族人、资助教育、办理婚丧等，并非只是影视剧里演的停尸房。将亦庄和义庄联系起来，更多是民间的一种谐音附会。']"
14,85,14_钛合金膝盖_伤膝盖_没事_doge,"['钛合金膝盖', '伤膝盖', '没事', 'doge', '没事他膝盖钢做的', '真正的物理铁膝盖', '新膝盖', '无所畏了', '氨糖', '看起来它的膝盖还不如我']","['姿势不标准 伤膝盖', '真·钛合金膝盖', '工程师：真·钛合金膝盖，小子']"
15,82,15_豆包_看见豆脚没_突然想起来了那个豆脚_看个豆角的集合,"['豆包', '看见豆脚没', '突然想起来了那个豆脚', '看个豆角的集合', '看到了一个长脚豆包的作者发了一个视频', '疑似豆包小号', '疑似猪圈', '笑得我肚子啊啊啊啊啊', '不是', '啥意思']","['看个豆角的集合。[doge][doge]', '豆包 豆脚', '底特律：豆包']"
16,72,16_要花生米_没有凉皮派吗_派留给我中不中_笑死我了评论区,"['要花生米', '没有凉皮派吗', '派留给我中不中', '笑死我了评论区', '真的美滋滋', '皱眉r', '萌萌哒r', '工程师', '捂嘴笑r', '色色r']","['凉面他们吃，派留给我中不中', '笑死我了评论区，我决定也当凉面派', '要花生米！要花生米！']"
17,65,17_你可以尝试一下跑步的时候抱紧双臂_机器人跑步也要摆臂吗_吧唧r_没手臂也得有其它配重平衡啊或是陀螺仪啊,"['你可以尝试一下跑步的时候抱紧双臂', '机器人跑步也要摆臂吗', '吧唧r', '没手臂也得有其它配重平衡啊或是陀螺仪啊', '求问原理', '是不是做了手影响平衡', '甩臂会保持平衡', '甩臂那个是不是后来胳膊还掉了', '甩起来更有助于平衡', '看看不甩臂跑的协调不']","['机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，这样就能感受出来', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']"
18,57,18_更容易猝死了_熬夜_很容易猝死_高强度运动,"['更容易猝死了', '熬夜', '很容易猝死', '高强度运动', '完了', '程序猿这个岗位', '既要熬夜', '昨晚熬夜锻炼了一晚上', '活下来的绝对精英', '然后增加猝死概率']","['更容易猝死了[捂脸R]', '熬夜+高强度运动，死得更快了[笑哭R][汗颜R]', '熬夜+高强度运动，咋感觉猝死概率更大了呢[笑哭R]']"
19,56,19_元气仔_元气仔最像人_看到我们家闪电的身影了_特别设立一些单项奖,"['元气仔', '元气仔最像人', '看到我们家闪电的身影了', '特别设立一些单项奖', '特别可爱', '没有双脚腾空', '旺柴', '害羞r', '红色心形r', '哇r']","['元气仔  将获得——动作标准奖！[点赞R]', '元气仔最像人[派对R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]']"
20,54,20_红色闪电_闪电_红色三倍速_红衣教主,"['红色闪电', '闪电', '红色三倍速', '红衣教主', '红色的是honor', '红色的好激情啊', '红色的像自爆兵', '红色的你自己看吧', '红色有角三倍速懂伐', '红色使徒']","['红色闪电⚡真的强[点赞R]', '红色闪电，真猛[点赞R]', '红色闪电']"
21,53,21_加油_加电_还有人叫加油_加油加油,"['加油', '加电', '还有人叫加油', '加油加油', '王者听得懂吗', '旁边喊加油', '稳了', '加什么油', 'em', '这有啥意义']","['加油，罗伯特！', '加油！你们很棒！', '加油，万事开头难']"
22,53,22_鲁班七号_感觉好像小鲁班_小鲁班乒乓小将_小鲁班,"['鲁班七号', '感觉好像小鲁班', '小鲁班乒乓小将', '小鲁班', '是你吗鲁班', '终于有人和我一样觉得像小鲁班了', '王者投一个鲁班七号呗', '智商250', '机器人版', '小短腿好可爱']","['鲁班七号………', '鲁班七号', '鲁班七号？']"
23,52,23_爆一地装备_爆了一地装备_爆了一地的_碰瓷呀,"['爆一地装备', '爆了一地装备', '爆了一地的', '碰瓷呀', '确实爆装备了', '真的是爆了一地装备', '真特么恐怖', '看出来装备党不如裸奔了', '爆率真高啊', '爆率好高一地装备']","['哎呀，爆一地装备，笑死了', '这爆率太高了吧，爆一地装备[偷笑R]', '爆一地装备，可怜的[偷笑R]']"
