Topic,Count,Name,Representation,Representative_Docs
10,269,10_可爱_小可爱_好萌_太萌,"['可爱', '小可爱', '好萌', '太萌', '小小的', '这小', '好看', '小东西', '小玩意', '喜欢']","['这个小手好可爱', '@�猪咪潘潘 好可爱', '小弟弟可爱吗[doge]']"
11,269,11_今年_去年_上年_昨年,"['今年', '去年', '上年', '昨年', '前年', '第二年', '跑的快', '好快', '一年', '每年']","['今年的比去年的快多了。', '比去年可进步多了', '今年的都比去年的进步了很多很多了']"
12,261,12_轮子_更快_輪子_坐轮椅,"['轮子', '更快', '輪子', '坐轮椅', '轮胎', '用脚', '更好', '换成', '滑轮', '为什么']","['轮子不是更快吗？为啥要手，脚的', '放轮子更快！', '俺俩轮子跑的更快[微笑R]']"
13,254,13_120_救人_急救_有人,"['120', '救人', '急救', '有人', '救护车', '急救车', '救治', '救援', '救护', '救護車']","['机器人也要120救啊[笑哭R]', '120:机器人也是人啊[笑哭R]', '为什么会有120的救护车？哈哈哈哈哈[捂脸R]']"
14,233,14_f1_赛车_赛车场_方程式赛车,"['f1', '赛车', '赛车场', '方程式赛车', '赛事', '赛道', '比赛', '一辆车', '车是', '轮子']","['那你怎么不拿个f1 赛车去跟人比马拉松', 'f1赛车换轮子', '那叫F1赛车�️']"
15,201,15_程序员_编程_跑不动_跟不上,"['程序员', '编程', '跑不动', '跟不上', '跑啦', '跟着', '码农', '程序', 'run', '马拉松']","['程序员咋不跟着跑', '程序员说写的时候没有这个变量', '程序员也要跟着跑步，可能是救程序员的']"
16,181,16_机器人_外卖_送餐_配送,"['机器人', '外卖', '送餐', '配送', '送买外', '美团', '人工', '这送', '餐员', '快递']","['以后机器人送外卖了', '以后可以机器人送外卖了', '以后送外卖就机器人跑着来']"
17,176,17_还跟着_跟着_跟随_有人,"['还跟着', '跟着', '跟随', '有人', '跑动', '人要', '人多', '背着', '前边', '当人']","['人也跟着跑', '人也是要跟着跑[偷笑R]', '人为啥跟着跑']"
18,174,18_奶瓶_可爱_瓶奶_喝奶,"['奶瓶', '可爱', '瓶奶', '喝奶', '老大不小', '喝口奶', '吃奶', '奶嘴', '我奶', '还拿个']","['太可爱啦还拿着奶瓶�[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R]', '对呀，超可爱哈哈，还拿着奶瓶', '笑死了小个儿的还拿个奶瓶[笑哭R]']"
19,155,19_马拉松_跑步_比赛_参加,"['马拉松', '跑步', '比赛', '参加', '人有', '有些', '这些', '几十公里', '参与', '大赛']","['马拉松已经走火入魔[笑哭R]', '这是马拉松吗 这不一百米吗？', '马拉松都有这个，记时用的']"
20,148,20_大鞋_太大_鞋子_太重,"['大鞋', '太大', '鞋子', '太重', '脚太', '挺大', '穿鞋', '大大的', '买大', '运动鞋']","['谁给孩子穿那么大的鞋子[失望R][失望R]', '孩子是不是鞋子太大了', '孩子鞋子太大了[皱眉R]']"
21,118,21_比赛_参赛_大赛_这比,"['比赛', '参赛', '大赛', '这比', '比赛规则', '观赛', '比一比', '有意义', '主办方', '选手']","['这种比赛的意义是什么呢？', '这是比谁的尸块多比赛[笑哭R]', '比赛宠粉两不误[笑哭R]']"
22,117,22_汽車_汽车_一辆车_车上,"['汽車', '汽车', '一辆车', '车上', '猜车', '电动汽车', '驾驶', '叫车', '过车', '玩具车']","['您是否是想搜：汽车？', '俊熹那是汽车', '那汽车怎么不叫汽人']"
23,114,23_短腿_腿短_这腿_小腿,"['短腿', '腿短', '这腿', '小腿', '太短', '这小', '小脚', '蹬腿', '短手', '短板']","['小短腿倒腾的……', '这小短腿其实倒腾挺快的[笑哭R][笑哭R]', '这小短腿，紧着倒腾']"
24,109,24_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '迷糊', '吃点', '喝点', '受不了', '好像', '缺氧']","['和我低血糖的时候一样', '有点低血糖，站不太稳', '低血糖还跑步？']"
25,104,25_担架_抬担架_担架队_抬着,"['担架', '抬担架', '担架队', '抬着', '好笑', '举着', '抬走', '还拿个', '搞笑', '有模有样']","['三二一，上担架！', '还有人拿担架[doge]', '还拿担架，不应该使个筐吗[笑哭R]']"
26,92,26_投资_融资_变现_圈钱,"['投资', '融资', '变现', '圈钱', '资本', '骗钱', '一大批', '掏钱', '股价', '套现']","['投资不过山海关', '有竞争才会有进步，国家支持这种。参与者也可以为自己或者为公司打广告，拉投资。', '我们的高科技在卷最基本的跑步，就这种工业垃圾凭什么能力融资？那种没投资经验的还是多看看成熟些的产品吧']"
27,88,27_亦庄_鸵鸟_机器人_北京,"['亦庄', '鸵鸟', '机器人', '北京', '刚跑', '看过', '偶尔', '机器人马拉松', '这里', '逃跑']","['@Zhukawa 你们亦庄不是跑鸵鸟就是跑机器人', '亦庄还有鸵鸟呢[doge]', '可以和亦庄鸵鸟pk']"
28,85,28_ai_智能_视频_识别,"['ai', '智能', '视频', '识别', '是否', '怀疑', '确定', '生成', '清晰', '出现']","['ai 视频吗', '转ai（指正）', '以后会不会有ai奥义[doge][doge][自拍R]']"
