Topic,Count,Name,Representation,Representative_Docs
9,221,9_我们没有_科技强国_也是一种精神_当然,"['我们没有', '科技强国', '也是一种精神', '当然', '科技在进步', '研发阶段必经之路', '研究原子弹的人一辈子都在你所谓的无聊中度过', '确实做不出来', '科技发展太迅速了', '确实是蛮好的']","['无聊？科技都是实践出来的 这是在慢慢进步 科技才能护国啊兄弟', '其实发展时间没有你想的那么长，新中国成立才几十年，从几千年的农业时代到工业时代，而工业时代到现在也才260年时间，二三十年前连按键手机都还没有完全普及再久一点都还是大哥大和BB机，以前打电话都是问题，现在开视频和监控都已经是基本。《三体》里面就有一个“科技大爆炸”的理论。', '我看推特评论，有惊讶的，有恐惧的，担心用来当兵，当然，贬低的也有，但是对比几年前，现在看不起中国的评论越来越少了，不过黑中国的自然不少。现在中国越来越强大了，正如你底下的评论所说，不用太计较外国人说什么了，我们只管风雨兼程，努力前行就可以了。最后，其实我觉得这种活动非常好，不过尽量不要在外网宣传，因为，正如一个人越来越强大了，他要做的，是保持谦虚和努力，而不是向其他人展示自己的力量或者期待其他人的赞赏。']"
10,166,10_等我老了_永远那么小就好了_没用的爸_科幻电影看多了,"['等我老了', '永远那么小就好了', '没用的爸', '科幻电影看多了', '疲惫的妈', '淘气的娃', '甚至活下来都很难', '生这孩子是真用心了', '生下来就会打字吧', '然后你回家伺候它']","['等我老了，指着它背着我下楼去医院呢[皱眉R]', '现在好怀念我儿子小时候，现在长大了气死人，有次我跟儿子说好怀念小时候的你，要是不长大，永远那么小就好了，他说我要是真长不大你就急死了[捂脸R][捂脸R][捂脸R]', '婴儿一出生不会说话、不会干活、甚至活下来都很难，父母要付出十年二十年的时间、大量的金钱和精力养育他，你知道为什么吗？新生事物有无限潜力，人来未来在他们手里、由他们创造，现在的“浪费”从长远看来是基础投资']"
11,164,11_程序员_救血压上升的程序员_救程序员_跑代码,"['程序员', '救血压上升的程序员', '救程序员', '跑代码', '暗中观察r', '偷笑r', '笑哭r', '棒r', '哭惹r', '满月r']","['程序员：臣妾跑不动啊！', '程序员[doge]举着电脑在后面跑', '程序员，程序员能破130[暗中观察R]']"
12,158,12_轮子那叫赛车_你说的是不是赛车_那叫赛车比赛_那不是赛车,"['轮子那叫赛车', '你说的是不是赛车', '那叫赛车比赛', '那不是赛车', '轮子那叫跑步吗', 'f1赛车', '黑薯问号r', '汽车比赛', '扯脸h', '有轮子的可以去看f1']","['轮子那叫赛车', '轮子那叫赛车[扯脸H]', '人形才叫跑步，轮子那叫赛车']"
13,131,13_ai_不可避免的冲击到什么行业_你也不能要求社会停滞到现在_但是机器人本身就是社会在往前走啊,"['ai', '不可避免的冲击到什么行业', '你也不能要求社会停滞到现在', '但是机器人本身就是社会在往前走啊', '都是他们说的', '没想到已经发展到这种能单独注册账号的地步了', '浪费时间嘛', '没有碎那么多', '用脑意识去操控即可', '物价升高了']","['现在都有了已经被冲击的行业，但是机器人本身就是社会在往前走啊，不可避免的冲击到什么行业，你也不能要求社会停滞到现在，所以害怕也没用啊，不如放弃害怕，赶紧找好退路，害怕有什么用，浪费时间嘛', 'AI：就是这小子浪费我算力[doge]（给ai说谢谢其实是在浪费ai的算力资源）', '姐妹你是 AI ？[doge]']"
14,130,14_惊恐r_by_more_我也是,"['惊恐r', 'by', 'more', '我也是', 'are', '你好', '吧唧r', '现在开始你不许提问了', '王者听得懂吗', '现在大伙都以为你在说真话']","['没看懂啥意思[惊恐R][惊恐R][惊恐R]', '我也是，你好，请问，请帮忙分析，谢谢[笑哭R]', 'I was just thinking about this too. the problem is trying more and more to make them like us , thus they inherit all our shortcomings.two legs are easily outmatched by wheels.front facing eyes are outclassed by 360°vision camera.']"
15,125,15_笑死我了机器人也得人工呼吸呐_心肺复苏_机器人救护车_救人啊,"['笑死我了机器人也得人工呼吸呐', '心肺复苏', '机器人救护车', '救人啊', '服了我以为是无人驾驶救护车', '机器人有救护车是因为有人愿意花钱', '机器人背着人跑岂不是会造成二次伤害', '机器人背着人能不管是速度还是安全性都不可能比得过啊', '本来还能等救护车救', '救机器人主人']","['救人啊，直接冲过来撞倒了怎么办', '救人啊，旁边跑道是人类马拉松[笑哭R]', '笑死我了机器人也得人工呼吸呐[偷笑R][偷笑R][偷笑R]']"
16,123,16_皱眉r_好可爱_好可爱啊_小小的也很可爱,"['皱眉r', '好可爱', '好可爱啊', '小小的也很可爱', '笑哭了r', '太可爱了', '黑成五彩斑斓', '潘多拉的盒子可爱不', '男盆友太小就不一定可爱了', '黑色小个子好可爱啊哈哈哈哈哈']","['好可爱，像我刚会走路的娃[偷笑R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]', '小耗子也很可爱[皱眉R]']"
17,107,17_不敢扶_笑哭r_有脚才能踢死你啊_真的啊,"['不敢扶', '笑哭r', '有脚才能踢死你啊', '真的啊', '这玩意目前只适合平整的水泥地', '这硬胳膊硬腿的', '这碎了一地的', '这质量堪忧啊', '都犯病了能自己完整走到小区门口吗', '都碎成渣了']","['摔倒了没关系，毕竟学步有阶段性，但这么点摔倒能摔稀碎，这质量堪忧啊', '地上怎么还有个老年人。不敢扶', '不敢扶，怕讹人[萌萌哒R]']"
18,96,18_初号机_色色r_没电了可以换电池_电机电池,"['初号机', '色色r', '没电了可以换电池', '电机电池', '看来还是不够智能', '电闸一拉就好了', '电池会爆炸', '电机的力不够', '真好笑', '这事我熟']","['低电压了[色色R][色色R][色色R]喂点五号电池缓一缓', '初号机:断电后暴走不是常态吗[偷笑R]', '初号机:暴走，断电，这事我熟']"
19,95,19_还拿个奶瓶_提两箱牛奶_拿奶瓶的倒数第一_脖子上还挂个奶嘴,"['还拿个奶瓶', '提两箱牛奶', '拿奶瓶的倒数第一', '脖子上还挂个奶嘴', '脖子上还挂了个奶嘴', '真的拿个奶瓶', '还自带奶瓶哈哈哈哈哈哈哈哈哈哈', '还自己拿水瓶', '机生的旅途从娃娃抓起', '这个我看过']","['太可爱了，还拿个奶瓶', '还拿个奶瓶，怕不是个女程序员发明的[笑哭R]', '小豆丁可爱，还拿个奶瓶🍼[笑哭R]']"
20,87,20_大湾鸡_要花生米_飞吻r_机器人套了大湾鸡的壳,"['大湾鸡', '要花生米', '飞吻r', '机器人套了大湾鸡的壳', '椒麻鸡丝拌面也好吃', '我要吃麻酱的', '我要吃麻酱凉面', '我要吃酸甜加冰的', '我要一碗', '我的再加点黄豆芽和海带丝']","['要花生米！要花生米！', '大湾鸡！你小子怎么也去了[嘻嘻R]', '太可爱了，大湾鸡[飞吻R][飞吻R][飞吻R]']"
21,83,21_都是骗补贴的_有岗位_骗补贴_这种服务你这样的普通人享受不到的,"['都是骗补贴的', '有岗位', '骗补贴', '这种服务你这样的普通人享受不到的', '目的在于补贴', '这是在展示公司能力', '现在还有什么东西能圈钱', '现在就是吸引关注', '这能叫骗钱美国华尔街和硅谷几百亿投资ppt叫什么', '这里面有一大半是骗补贴的']","['有需求就会有供应，有人看就是意义，没人看就没意义', '人控制，都是骗补贴的', '都是骗补贴的，参加这个就是给领导一个交代[捂脸R]']"
22,76,22_点赞r_真要去抢送外卖啊_这怎么幼儿园也出来打比赛_这几天我都在看这个比赛哈哈哈,"['点赞r', '真要去抢送外卖啊', '这怎么幼儿园也出来打比赛', '这几天我都在看这个比赛哈哈哈', '这是类似于学生比赛', '这到底是个什么比赛', '这比打游戏的比赛有意义多了', '这是天工', '这么小就参赛啦', '这是赛事']","['这两个根本就不是来参赛的，打广告[抠鼻R]', '没事，我吐槽一下而已！这种比赛也是在变相做测试什么的，这种操作应该都是有意义的，只是我不理解而已！[捂脸R]', '几岁啦？这么小就参赛啦？有前途[点赞R]']"
23,74,23_发动机_发动机不差_赞r_汗颜r,"['发动机', '发动机不差', '赞r', '汗颜r', '汽车和发动机其实也碾压了', '现在国产几乎都是电车', '还是喜欢油车的力感', '还老生常谈发动机啊', '电机比日本好了', '骗你的']","['日本发动机那么领先，一定造出六代机了吧？火箭、飞船等航天领域一定成就斐然吧？高铁一定比中国快很多吧？汽车一定比中国产新能源车快很多吧？哈哈哈哈哈哈哈哈哈哈哈', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差']"
24,73,24_快了_慢慢来_是啊_没事哒,"['快了', '慢慢来', '是啊', '没事哒', '马上就能亲眼见到了', '需要时间', '我相信制造者肯定留有后手的', '有这些东西才能在这个基础上全棉开花', '逐渐越来越强', '时代需要发展']","['快了，五年内我觉得做到你这个要求没问题', '慢慢来，发展需要时间[红色心形R]', '没事哒，再过几年就有了，慢慢来']"
25,66,25_云南白药_云南白药气雾剂_云南白药喷雾_防止跌打损伤,"['云南白药', '云南白药气雾剂', '云南白药喷雾', '防止跌打损伤', '机器人有机器人的云南白药', '机器人版云南白药喷雾剂', '是云南白药气雾剂', '机器人也腿疼', '抽筋啦', '我看球员都踢']","['云南白药。加的运动饮料', '云南白药，喷上去凉凉的[doge]', '云南白药，怕机器人膝盖疼[doge]']"
26,64,26_闪电_黑宇树_白天工_荣耀的,"['闪电', '黑宇树', '白天工', '荣耀的', '红荣耀', '深圳国资委出了大头', '没想到荣耀这么久', '比如荣耀的闪电', '此荣耀是彼荣耀吗', '所以荣耀包揽了前三']","['第一个撞线的确实是遥控的，是遥控版的“闪电”，不知道是不是荣耀官方派的还是第三方用“闪电”参赛，但跟宇树八竿子打不着啊', '白天工，红荣耀，黑宇树', '白天工，红荣耀，黑宇树。']"
27,59,27_钛合金膝盖_没事_没事他膝盖钢做的_没有恢复期,"['钛合金膝盖', '没事', '没事他膝盖钢做的', '没有恢复期', '新膝盖', '换个人造膝盖', '换个膝盖就行了', '我的换膝手术很便宜', '拔罐我都安排好了', '所以膝盖疼不能怪跑姿']","['真·钛合金膝盖', '工程师：真·钛合金膝盖，小子', '没事，赛后按摩，针灸，拔罐我都安排好了[偷笑R]']"
28,57,28_永别了牢笼_看一晚上了_我真服了这个荒谬的世界_日本的果然诡异,"['永别了牢笼', '看一晚上了', '我真服了这个荒谬的世界', '日本的果然诡异', '晚上看到我会被吓到', '晚上看着有点诡异', '有点恐怖', '鬼娃恰吉', '这晚上遇到确实挺吓人的', '有点诡异又很搞笑']","['禁止写实[尬住R]', '这个怎么这么严重，看着好惨', '有点诡异。晚上看到我会被吓到']"
29,53,29_那叫自动驾驶_无人驾驶汽车_有轮子的叫自动驾驶车_技术迭代比你年龄快,"['那叫自动驾驶', '无人驾驶汽车', '有轮子的叫自动驾驶车', '技术迭代比你年龄快', '无人驾驶是不是也得有个按钮启动模式呢', '无人驾驶堂客不更省事', '智能驾驶电车', '无人驾驶', '无人汽车还没在你那里出现吗', '无人汽车']","['那叫自动驾驶', '[笑哭R][笑哭R]技术迭代比你年龄快 五年前自动驾驶只是概念 现在已经完全落地了 我就这么说 五年前弄得东西现在都不弄了 甚至不是原来的人做新技术 而是新的人做新技术', '那叫自动驾驶[笑哭R]']"
30,51,30_wd40_降温的_wd40吧_只能通过反复喷涂wd40防止干燥,"['wd40', '降温的', 'wd40吧', '只能通过反复喷涂wd40防止干燥', '降温', '这种电机打油是拆开了换润滑脂', '还有某些重机枪带的工具箱里面', '没见过这一款', '这不干冰吗', '机械灵丹妙药']","['WD40 当水喷[惊恐R]', 'wd40，给缝隙处除锈除污的[笑哭R]', '感觉像轴承润滑的，因该是 wd40']"
31,49,31_那不就是汽车吗_那不就是电动车吗_那tm叫汽车_汽车,"['那不就是汽车吗', '那不就是电动车吗', '那tm叫汽车', '汽车', '的东西', '或者汽車嗎', '按俩轱辘那叫电动车', '这踏马叫汽车', '有没有可能叫汽车', '这种干啥都行']","['那不就是电动车吗[笑哭R]', '那tm叫汽车[抠鼻R]', '那不就是汽车吗[满月R]']"
32,49,32_更容易猝死了_熬夜_很容易猝死_完了,"['更容易猝死了', '熬夜', '很容易猝死', '完了', '大笑r', '熬夜加班在剧烈运动更容易猝死了', '熬大夜', '熬夜通宵调试机器人', '熬夜后剧烈运动更容易嘎吧躺下', '熬夜又运动心脏怎么受的了']","['更容易猝死了', '更容易猝死了[偷笑R]', '更容易猝死了[捂脸R]']"
33,47,33_现在呢_汽车刚发明时_马车不能跑了吗_所以汽车刚发明的时候跑不过马车,"['现在呢', '汽车刚发明时', '马车不能跑了吗', '所以汽车刚发明的时候跑不过马车', '所以你觉得意义是什么呢', '曾经的汽车还不如马车快', '最早的火车没有马车快', '我这个马车多灵活', '有人质疑', '有马车还要汽车干嘛呀']","['百年前，骑马的人也是这么说第一批骑车的人[鄙视R]', '火车刚出来还没马车跑得快，现在呢', '曾经的汽车还不如马车快[微笑R]也是有很多人嘲笑这个毫无用处的，现在呢…']"
34,47,34_蚊子_苍蝇_蟑螂_毛毛虫的幼虫,"['蚊子', '苍蝇', '蟑螂', '毛毛虫的幼虫', '水蛭呢', '我这ip也有很多蟑螂宝宝', '所以是蛆是苍蝇都讨厌', '无恶意', '杰瑞', '驱蚊的作用']","['小强，杰瑞，蚊子，苍蝇……[doge]', '蚊子，苍蝇，蛆', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]']"
35,46,35_豆包_我现在跟豆包说话都賊礼貌_看见豆脚没_看到了一个长脚豆包的作者发了一个视频,"['豆包', '我现在跟豆包说话都賊礼貌', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '还有初音的壳', '疑似猪圈', '我酷姐怎么变成这样了', '还是豆包那个吓人', '我的豆包才是真的', '疑似豆包小号']","['好吓人啊[笑哭R][笑哭R][笑哭R]这是豆包吗？还不如整个红豆包顶着算了', '底特律：豆包', '豆包 豆脚']"
36,44,36_然后自己编程灌软件参赛_这行业现在也是只有中美在正经在赛道上_杰哥用的就不是宇树_是北京天九的,"['然后自己编程灌软件参赛', '这行业现在也是只有中美在正经在赛道上', '杰哥用的就不是宇树', '是北京天九的', '摆胯', '摄像头', '我记错了', '我觉得明年更有看头', '本质是编程比赛', '隔壁华为苹果']","['杰哥用的就不是宇树，是北京天九的，这家就是做表演型的', '不是，5个外国参赛队，都是德法之类的大学，但是他们还无法完成硬件制造，买的是宇树的机器人，然后自己编程灌软件参赛。最后反正是全军覆没，这行业现在也是只有中美在正经在赛道上，其他的国家现在是气氛组。', '这些自主队伍，大部分都是买宇树的机器人然后自己录入程序，不一样的是自主加装备（摄像头，传感器之类的）和编程，说是机器人比赛，本质是编程比赛，跑步不行，说明跑步编程没做到位而已']"
37,39,37_正常的反应是当看乐子_重新调整一下_是震惊到我了_需要工程师抱下来,"['正常的反应是当看乐子', '重新调整一下', '是震惊到我了', '需要工程师抱下来', '最后宇树机器人', '机器人直接原地跪倒', '机器人走路还费劲呢', '某年他又想起来春晚扭秧歌的画面', '根据现场情况做出反应', '每一个机器人都是经历过无数次摔倒']","['春晚那个也需要提前编程的。我那会儿看到一个视频，上一分钟还在疯狂跳舞，下一分钟下不了舞台的台阶，需要工程师抱下来[笑哭R][笑哭R][笑哭R]', '没事，这玩意儿进步很快的，前两年还得靠人扶着走得歪歪扭扭，现在能跑马拉松了，前年春晚只会转手帕，还得靠人扶着进场，去年春晚已经可以表演空中转圈的武术，进步速度很牛了。我很期待机器人养老，比雇人靠谱[doge]', '春晚的机器人上场也一样！这次机器人半马，每一个机器人都是经历过无数次摔倒，包括第一名冠军也是，距离终点10多米再次摔倒，一群人抬担架过去，把它立起来，没摔碎，重新调整一下，还能跑，拿了冠军！。      说白就看谁家的结实耐摔，谁家工作人员及时上去为机器人服务（降温，润滑，扶起来）到位！']"
38,39,38_最开始多旋翼无人机出来的时候有些人也觉得没用_还有无人机_无人机不行吗_无人机不是更快,"['最开始多旋翼无人机出来的时候有些人也觉得没用', '还有无人机', '无人机不行吗', '无人机不是更快', '改变了俄乌的进攻方式', '无人遥控车和人形机器人哪个隐蔽性移动性还有性价比高', '或者说机器人身上直接集成了一套远程遥控系统了', '送物资能用无人机吗', '陆地战用无人车啊', '无人机继续强化不就好了吗']","['陆地战用无人车啊，是我没说吗？[微笑R] 无人遥控车和人形机器人哪个隐蔽性移动性还有性价比高？', '有山地车  有履带  无人机   这已经是人类征服恶劣最终方案了  这玩意 有啥用', '总有无人机到不了的地方。而且🤖进攻，降维打击，相当于当初步兵见坦克一样。']"
39,38,39_原来是这样_真实水平_真的吗_是发自真心,"['原来是这样', '真实水平', '真的吗', '是发自真心', '深意', '据说啊', '据说', '我还以为没一个中用的', '我说的是姿态', '没错没错']","['哦 原来是这样（深意…', '原来是这样[萌萌哒R]', '原来是这样[捂脸R]']"
40,33,40_坏笑r_无聊透顶_现在吃药了控制得很好_没意义的人自然看啥都觉得没意义,"['坏笑r', '无聊透顶', '现在吃药了控制得很好', '没意义的人自然看啥都觉得没意义', '没人喜欢你', '正是因为人生本来就无意义', '本来就没有什么鸟意义', '无趣的人看什么都无趣', '甚至不需要那么多人', '无意义是最能让人快乐的']","['那你倒是解释下意义所在[坏笑R]', '一个劲的问意义[坏笑R]自己都没活明白呢[坏笑R]', '确实没有任何意义。看个稀奇']"
41,32,41_防晒喷雾_防晒_防蚊喷雾_暗中观察r,"['防晒喷雾', '防晒', '防蚊喷雾', '暗中观察r', '隔绝紫外线', '防嗮喷雾', '都黑成碳了', '这颜色还要防晒', '这题我知道', '防晒美白润肤']","['防晒喷雾', '防晒喷雾[doge]', '防晒喷雾[暗中观察R]']"
42,31,42_机器人把餐食打翻了平台得赔钱_机器人送外卖_有做快餐外卖的用机器人做炒饭了_所以才有四肢,"['机器人把餐食打翻了平台得赔钱', '机器人送外卖', '有做快餐外卖的用机器人做炒饭了', '所以才有四肢', '所以价格很高', '新时代外卖员', '里面餐品放在重力仪上', '机器人外卖员跟机器人门卫打起来了', '送外卖的被机器人取代的话', '送外卖这个行业注定是要消失']","['迟早的事，前期研发成本高，所以价格很高，慢慢的价格就降下来了，代替人工外卖，这是迟早的事！', '机器人送外卖 快递 照顾老人', '机器人多贵！机器人被车撞了你得重新买一个，外卖员被车撞了就赖给外卖员自己不遵守交通规则0成本的[doge][doge][doge]机器人把餐食打翻了平台得赔钱，外卖员打翻了自己垫着[doge][doge][doge]你是老板你选择机器人还是外卖员，就这么说就国内的人力成本除了没有厂里，不然机器人暂时还替代不了人力']"
