Topic,Count,Name,Representation,Representative_Docs
11,336,11_可爱_好萌_小可爱_太萌,"['可爱', '好萌', '小可爱', '太萌', '这小', '好看', '小小的', '喜欢', '瞧瞧', '调皮']","['有点可爱是怎么回事儿呢', '@江寒雁渡 哈哈哈哈哈哈  最小的好可爱', '这只好可爱']"
12,294,12_电池_换电池_电池容量_电量,"['电池', '换电池', '电池容量', '电量', '充电', '费电', '续航', '有电', '换电', '断电']","['比谁电池更耐耗吗', '他们是在比谁的电池大嘛！', '看谁电池抗用']"
13,252,13_120_救人_救护车_救活,"['120', '救人', '救护车', '救活', '急救', '急救车', '救護車', '救护', '有人', '抢救']","['@兔子咕咕叫 哈哈哈哈这个120太神了', '120:机器人也是人啊[笑哭R]', '为什么会有120的救护车？哈哈哈哈哈[捂脸R]']"
14,233,14_看不懂_理解_了解_有人,"['看不懂', '理解', '了解', '有人', '不当', '奇怪', '解答', '道理', '疑问', '明白']","['哎呦plq说不理解的你就不理解着吧也别理解了理解不了的，你老了我卖你保健品一卖一个准', '真的是，我不理解问出这些问题的人', '理解不了']"
15,233,15_机器人_评论_支持_人类,"['机器人', '评论', '支持', '人类', '其他人', '之前', '地球', '很差', '本人', '投名']","['本人将严肃的在此评论，并在机器人统治地球之后当做投名状@seichiiii @ruaruarua挼 @日生口口 @不吐葡萄皮', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状@此地禁止捕捞星空 @绿色哭泣香蕉皮 @羊驼驼', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状@心有千千结']"
16,220,16_奶瓶_有奶_可爱_喝奶,"['奶瓶', '有奶', '可爱', '喝奶', '我奶', '奶嘴', '喝口奶', '小可爱', '吃奶', '喜欢']","['小奶瓶太可爱啦[哇R]', '手拿着奶瓶[偷笑R]', '笑死了小个儿的还拿个奶瓶[笑哭R]']"
17,204,17_ai_人工智能_智能_算法,"['ai', '人工智能', '智能', '算法', '具身智能', 'chatgpt', '大脑', '生成', '哪个', '识别']","['以后会不会有ai奥义[doge][doge][自拍R]', 'ai太强大了', '哈哈哈哈哈哈你是ai那国的吧']"
18,197,18_养老_你老_照顾_买个,"['养老', '你老', '照顾', '买个', '离不开', '不够', '伺候', '能干', '怎么办', '指望']","['这样我还怎么养老', '我等着它给我养老呢 可别唱衰', '还能给我养老吗？我47了']"
19,191,19_鞋子_穿鞋_脚太_运动鞋,"['鞋子', '穿鞋', '脚太', '运动鞋', '太大', '挺大', '太重', '没穿', '双鞋', '这大']","['孩子鞋子太大了[皱眉R]', '給孩子換雙輕便一點的鞋子吧[捂脸R]', '谁给孩子穿那么大的鞋子[失望R][失望R]']"
20,191,20_外卖_送餐_配送_机器人,"['外卖', '送餐', '配送', '机器人', '美团', '这送', '快递', '人工', '餐品', '订单']","['哦靠，外卖都用机器人送吗？', '送外卖快，还带声响的', '跟跑外卖的抢单']"
21,182,21_马拉松_跑步_跑得快_有人,"['马拉松', '跑步', '跑得快', '有人', '赛跑', '这次', '人有', '比赛', '没意义', '锻炼身体']","['马拉松已经走火入魔[笑哭R]', '狗屁马拉松松，这不是跑！这是走！', '马拉松都有这个，记时用的']"
22,152,22_短腿_腿短_这腿_这小,"['短腿', '腿短', '这腿', '这小', '太短', '小腿', '长腿', '小脚', '小个子', '短手']","['这小短腿儿', '小短腿倒腾的……', '这小短腿其实倒腾挺快的[笑哭R][笑哭R]']"
23,151,23_荣耀_荣光_华为_牌子,"['荣耀', '荣光', '华为', '牌子', '第一名', '第一', '官方', '夺冠', '手机', '擅长']","['前6名全是荣耀的', '荣耀荣耀，天下第一', '荣耀是最像人的']"
24,150,24_还跟着_跟着_有人_跟紧,"['还跟着', '跟着', '有人', '跟紧', '跑动', '人要', '乱跑', '跑跑步', '跑步', '背着']","['人也要跟着跑', '人也跟着跑？', '人也要跟着跑吗[笑哭R]']"
25,144,25_有何意义_意义_有意义_意思,"['有何意义', '意义', '有意义', '意思', '没意义', '实际意义', '玩意', '毫无意义', '有人', '为什么']","['我觉得以后人的意义是什么[笑哭R]', '扛个rpg意义不就来了[doge]', '意义意义意义，意nm义']"
26,137,26_解说_解说词_好笑_好玩,"['解说', '解说词', '好笑', '好玩', '精彩', '有趣', '有意思', '游戏', '了解', '搞笑']","['解说很赞', '解说很6，请多解说[派对R]', '这解说直接让我上不来气了😂😂😂']"
27,116,27_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '晕厥', '迷糊', '喝点', '缺氧', '低电压', '糖水']","['66号低血糖了', '039也低血糖', '有点低血糖，站不太稳']"
28,106,28_抬担架_担架_担架队_架子,"['抬担架', '担架', '担架队', '架子', '抬着', '还拿个', '放在', '带上', '抬走', '举着']","['太人性化了，还有担架[笑哭R][笑哭R]', '还有人拿担架[doge]', '三二一，上担架！']"
29,104,29_春晚_小品_差远了_这不比,"['春晚', '小品', '差远了', '这不比', '这波', '表演', '舞台', '上过', '那批', '假扮']","['春晚里的也不是这熊样啊！', '春晚那小子来了么？', '怎么和春晚的机器人判若两人？']"
30,102,30_亦庄_地方_那儿_偶尔,"['亦庄', '地方', '那儿', '偶尔', '鸵鸟', '这里', '刚跑', '不如', '关于', '房子']","['@Zhukawa 你们亦庄不是跑鸵鸟就是跑机器人', '可以和亦庄鸵鸟pk', '亦庄还有鸵鸟呢[doge]']"
