Topic,Count,Name,Representation,Representative_Docs
9,370,9_轮子_更快_更稳_轮胎,"['轮子', '更快', '更稳', '轮胎', '坐轮椅', '更好', '上不去', '轮式', '轮椅', '不比']","['轮子不更快', '轮子不是更快吗？为啥要手，脚的', '那4个轮子不是更快[doge]']"
10,364,10_跑动_跑步_跑得慢_跑不动,"['跑动', '跑步', '跑得慢', '跑不动', '姿势', '跑法', '奔跑', '步伐', '动作', '姿态']","['有一个姿势很像人跑步了', '这个跑步姿势有点丑[石化R][石化R][石化R]', '和我跑步一个姿势']"
11,362,11_好笑_真好玩_好好笑_搞笑,"['好笑', '真好玩', '好好笑', '搞笑', '有趣', '好玩', '有意思', '太逗', '逗笑', '笑点']","['真的有点好笑了', '这真的太好笑了', '真的太好笑了']"
12,321,12_比赛_参赛_大赛_这比,"['比赛', '参赛', '大赛', '这比', '观赛', '有意义', '赛前', '参赛选手', '有意思', '完赛']","['这种比赛的意义是什么', '哈哈哈，不专心比赛哦[偷笑R][偷笑R]', '比不比赛了还[笑哭R]哈哈哈哈光饭撒了']"
13,309,13_冰块_冰塊_加冰_放冰,"['冰块', '冰塊', '加冰', '放冰', '补冰', '降温', '冰冷', '干冰', '冷却', '碎冰']","['冰块降温', '好像不是冰块 是干冰[笑哭R]', '不是冰块，是干冰[doge]']"
14,299,14_换电池_电池_电池容量_续航,"['换电池', '电池', '电池容量', '续航', '充电', '电量', '费电', '有电', '断电', '换电']","['这么嚣张？扣它电池[doge]', '比电池续航呗[捂脸R]', '比电池续航吗？']"
15,277,15_科技进步_高科技_科技_技术,"['科技进步', '高科技', '科技', '技术', '进步', '突飞猛进', '科学', '真快', '先进', '科研']","['科技的进步', '我去，科技发展这么快', '科技科技']"
16,239,16_120_有人_救人_机器人,"['120', '有人', '救人', '机器人', '救活', '救护车', '機器', '救護車', '得救', '救护']","['机器人也要120救啊[笑哭R]', '道理我都懂  但为什么会有120救护车啊？！', '为什么会有120的救护车？哈哈哈哈哈[捂脸R]']"
17,219,17_马拉松_跑步_赛事_锻炼,"['马拉松', '跑步', '赛事', '锻炼', '比赛', '运动', '有人', '参加', '中途', '费劲']","['马拉松都有这个，记时用的', '马拉松已经走火入魔[笑哭R]', 'cxy怎么跑马拉松去了']"
18,219,18_短腿_这腿_腿短_小腿,"['短腿', '这腿', '腿短', '小腿', '这小', '太短', '短手', '小个子', '大腿', '跑得慢']","['小短腿倒腾的……', '这小短腿其实倒腾挺快的[笑哭R][笑哭R]', '这小短腿，紧着倒腾']"
19,212,19_奶瓶_有奶_喝奶_喝口奶,"['奶瓶', '有奶', '喝奶', '喝口奶', '奶嘴', '小可爱', '吃奶', '我奶', '可爱', '小宝宝']","['手拿着奶瓶[偷笑R]', '不是怎么还有拿着奶瓶的小土豆', '笑死了小个儿的还拿个奶瓶[笑哭R]']"
20,206,20_ai_人工智能_智能_算法,"['ai', '人工智能', '智能', '算法', '具身智能', '识别', '生成', '大脑', '掌握', '哪个']","['我的ai什么时候涨涨', '以后会不会有ai奥义[doge][doge][自拍R]', 'ai太强大了']"
21,190,21_鞋子_穿鞋_太大_挺大,"['鞋子', '穿鞋', '太大', '挺大', '太重', '这大', '运动鞋', '双鞋', '没穿', '买大']","['孩子是不是鞋子太大了', '孩子鞋子太大了[皱眉R]', '谁给孩子穿那么大的鞋子[失望R][失望R]']"
22,188,22_外卖_送餐_配送_美团,"['外卖', '送餐', '配送', '美团', '机器人', '这送', '快递', '人工', '订单', '打到']","['外卖机器人🤖', '送外卖快，还带声响的', '跟跑外卖的抢单']"
23,180,23_可爱_可爱多_小可爱_太萌,"['可爱', '可爱多', '小可爱', '太萌', '好萌', '挺好玩', '喜欢', '小小的', '这小', '小东西']","['唔西迪西好可爱[偷笑R]', '小三也可爱吗[暗中观察R]', '小弟弟可爱吗[doge]']"
24,176,24_看不懂_理解_了解_不当,"['看不懂', '理解', '了解', '不当', '扯淡', '奇怪', '解答', '道理', '解释', '质疑']","['可能不需要你理解[笑哭R]', '哎呦plq说不理解的你就不理解着吧也别理解了理解不了的，你老了我卖你保健品一卖一个准', '理解不了']"
25,168,25_三人_机器人_三个_机器人三定律,"['三人', '机器人', '三个', '机器人三定律', '三四个', '机器', '伺候', '多人', '几个', '四个']","['一个机器人，配三个伺候的', '一个机器人三个人伺候', '一个机器人三个人伺候[doge]']"
26,168,26_机器人_小机器人_机器_追上来,"['机器人', '小机器人', '机器', '追上来', '有人', '跟着', '追不上', '前面', '赛跑', '后面']","['机器人前面跑。你们跟着后面跑[扶额R]', '[石化R][石化R][石化R]我只刷到了一万个机器人跑步视频。', '看机器人跑步看哭了[笑哭R]']"
27,165,27_有何意义_意义_有意义_意思,"['有何意义', '意义', '有意义', '意思', '没意义', '实际意义', '玩意', '毫无意义', '有人', '为什么']","['有什麼意义', '我觉得以后人的意义是什么[笑哭R]', '不是外国货，这么做意义是什么？[doge]']"
28,149,28_人类_全人类_人类文明_造人,"['人类', '全人类', '人类文明', '造人', '代替', '替代', '取代', '替换', '淘汰', '灭亡']","['终将反噬人类', '人类观战[偷笑R]', '人类好忙[笑哭R]']"
29,148,29_荣耀_华为_牌子_第一名,"['荣耀', '华为', '牌子', '第一名', '第一', '官方', '夺冠', '手机', '擅长', '厉害']","['前6名全是荣耀的', '荣耀荣耀，天下第一', '此荣耀是彼荣耀吗？']"
30,146,30_补贴_国家补贴_补助_到手,"['补贴', '国家补贴', '补助', '到手', '骗钱', '拉赞助', '拿到', '融资', '掏钱', '政策']","['人控制，都是骗补贴的', '骗补贴骗投资', '马扁补贴']"
31,140,31_机器人_机器_轮子_机器狗,"['机器人', '机器', '轮子', '机器狗', '两条腿', '车子', '不稳', '四轮', '人形', '两个']","['机器人为什么一定要是人形的，加四个轮子跑的不是更快？[捂脸R]', '机器人是不是不一定要两条腿，弄轮子不是更好吗[黑薯问号R]', '这是机器人～～～～，有轮子的是车～～～～～']"
32,138,32_还跟着_跟着_有人_跑动,"['还跟着', '跟着', '有人', '跑动', '人要', '人多', '乱跑', '赶上', '跑跑步', '背着']","['人也要跟着跑吗[笑哭R]', '人也跟着跑', '人也要跟着跑啊[笑哭R]']"
33,133,33_养老_养个_你老_依靠,"['养老', '养个', '你老', '依靠', '照顾', '防老', '没活', '退休', '想用', '买给']","['这样我还怎么养老', '我等着它给我养老呢 可别唱衰', '还能给我养老吗？我47了']"
34,133,34_换电池_换电_降温_补电,"['换电池', '换电', '降温', '补电', '电池', '加电', '加热', '冷却', '发烫', '发热']","['降温➕换电池吗', '这是降温，换电池', '又是换电池，又是降温，又是润滑[偷笑R]']"
35,127,35_f1_赛车_机器人界_赛事,"['f1', '赛车', '机器人界', '赛事', '方程式赛车', '比赛', '赛场', '法拉利', '一辆车', '比拼']","['机器人F1[笑哭R]', '哈比为啥要有F1？', 'F1 赛机手[汗颜R][汗颜R]']"
36,121,36_解说_解说词_好笑_搞笑,"['解说', '解说词', '好笑', '搞笑', '好好笑', '笑死人', '好玩', '笑话', '游戏', '有趣']","['这解说直接让我上不来气了😂😂😂', '听你解说更想笑了哈哈哈哈哈', '解说➕鸡腿']"
37,120,37_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '晕厥', '迷糊', '喝点', '缺氧', '低电压', '糖水']","['66号低血糖了', '039也低血糖', '有点低血糖，站不太稳']"
38,115,38_降降温_降温_降热_发热,"['降降温', '降温', '降热', '发热', '发烧', '过热', '温度', '凉快', '太热', '温差']","['加把油啊给它降温', '笑死我了给ka降温', '降温 冷静[笑哭R][笑哭R]']"
39,114,39_钢拳_铁甲_铁甲威龙_钢铁,"['钢拳', '铁甲', '铁甲威龙', '钢铁', '机甲', '战斗', '打仗', '作战', '戰場', '核弹']","['什么时候铁甲钢拳', '什么时候铁甲钢拳[doge]', '我看到的是未来战场的杀戮机器']"
40,110,40_wd40_40_wd_喷剂,"['wd40', '40', 'wd', '喷剂', '一款', '得用', '一瓶', '一顿', '都行', '东西']","['喷了好几罐WD40[doge]', 'WD40管够', '多囤点 wd40 以后能涨价']"
41,110,41_云南白药_喷药_喷上去_喷上,"['云南白药', '喷药', '喷上去', '喷上', '白藥', '喷剂', '喷雾剂', '喷雾', '神药', '抽筋']","['喷得云南白药啊[笑哭R]', '云南白药喷起来[偷笑R][偷笑R][偷笑R]', '六六六  还喷云南白药[doge]（抽）']"
42,109,42_诡异_吓人_恐怖_毛骨悚然,"['诡异', '吓人', '恐怖', '毛骨悚然', '可怕', '吓到', '吓死人', '奇奇怪怪', '吓死', '荒诞']","['哈哈哈哈哈哈服啦 好诡异', '这太诡异了[暗中观察R]', '有点诡异[捂脸R]恐怖谷的感觉']"
43,107,43_机器人_降温_散热_发热,"['机器人', '降温', '散热', '发热', '过热', '温度', '高温', '体温', '冷却', '停机']","['降温机器人', '降温的，喷的位置都是轴承部位，说明材料遇高温性能会明显下降，从视频开头机器人退的几步就能看出来，高温导致锁紧功能下降，所以会不受控制后仰，平衡功能修正导致踉跄，后背放冰防止电子元件过热，整体看主要是材料问题，当然也可以说是设计问题，毕竟摩擦生热是常识，但是设计还是死磕人形的结构，导致双腿和胯骨轴承一直运动没办法很好的散热来进行持续运转，完全可以用八条腿交替运动降低运动频率，延长散热时间，在材料无法突破的情况下拉长使用寿命……不过也能理解，死磕人形态的设计后续才有市场，才好拉投资……', '根据笔记内容和相关信息，工作人员给机器人喷的很可能是 用于降温的制冷剂 。在机器人马拉松这种长时间、高强度的运动中，机器人的电机等核心部件容易过热。为了保证机器人能正常运行，工作人员会使用专门的制冷剂对其进行快速物理降温，就像给过热的电子设备散热一样。\n【为什么需要喷制冷剂】\n人形机器人在跑步时，关节处的电机会长时间高负荷工作，产生大量热量。如果热量不能及时散去，可能会导致内部元件损坏或系统过热保护停机。因此，在比赛过程中，就像笔记里看到的，工作人员会适时为机器人喷洒制冷剂，帮助其“退烧”，以维持正常运作。\n【制冷剂是什么】\n这种制冷剂的原理和我们常见的运动冷冻喷雾类似，主要通过液体迅速汽化吸收大量热量，从而达到快速降温的效果。根据一些对机器人备赛的报道，工作人员确实会使用制冷剂来给机器人的电机等部位降温。']"
44,107,44_散热_散热器_过热_热坏,"['散热', '散热器', '过热', '热坏', '主板', '发烫', 'cpu', '内存', '电池', '电脑']","['散热[捂脸R]快买英维克', '直接加半导体散热不可以。', '散热刚需']"
45,106,45_五年_三五年_几年_若干年,"['五年', '三五年', '几年', '若干年', '两年', '十年', '一年', '很快', '发展', '多久']","['何须五年，就看这一年来的变化[点赞R]不出两年，绝对质的飞跃！', '发展真抉，没几年自己跑上了。', '用不了五年，可能就有新变化了，只过了一年，发展已经超过我的想象。']"
46,105,46_喷裆_裤裆_喷个_喷到,"['喷裆', '裤裆', '喷个', '喷到', '裆部', '喷喷', '喷药', '喷水', '喷点', '裤档']","['为什么喷裤裆', '裤裆有点刺挠[笑哭R]', '怎么老往裤裆喷']"
47,104,47_抬担架_担架_担架队_架子,"['抬担架', '担架', '担架队', '架子', '抬着', '还拿个', '放在', '带上', '抬走', '举着']","['三二一，上担架！', '还拿担架，不应该使个筐吗[笑哭R]', '还有人拿担架[doge]']"
48,103,48_春晚_小品_差远了_这不比,"['春晚', '小品', '差远了', '这不比', '这场', '这波', '表演', '那批', '机器人', '舞台']","['春晚那小子来了么？', '春晚里的也不是这熊样啊！', '怎么和春晚的机器人判若两人？']"
49,102,49_小黑_黑黑_小黑子_黢黑,"['小黑', '黑黑', '小黑子', '黢黑', '黑皮', '黑色', '黑成', '小小的', '挺快', '跑得快']","['这小黑跑姿挺好的', '小黑很顶啊[石化R]', '小黑孩儿还是可以啊']"
50,99,50_亦庄_北京_字庄_地方,"['亦庄', '北京', '字庄', '地方', '偶尔', '这里', '房子', '关于', '以前', '玩笑']","['在亦庄办办[笑哭R]', '可以和亦庄鸵鸟pk', '亦庄还有鸵鸟呢[doge]']"
51,95,51_降温_喷雾_降热_喷雾剂,"['降温', '喷雾', '降热', '喷雾剂', '喷剂', '雾气', '保温', '喷出来', '喷一', '高温']","['降温喷雾', '降温喷雾，', '降温喷雾吧 哈哈哈哈哈哈']"
52,90,52_宇树_宇树用_宇树家_第二名,"['宇树', '宇树用', '宇树家', '第二名', '树上', '别人', '参加', '记错', '其他', '第几名']","['肯定不是宇树科技[捂脸R]', '宇树姿势太漂亮', '宇树是干嘛来的[笑哭R]']"
53,85,53_膝盖_膝关节_不伤_搞不好,"['膝盖', '膝关节', '不伤', '搞不好', '关节', '换个', '磨损', '担心', '不怕', '看起来']","['你要知道它膝盖伤了可以换，但是人的膝盖不可以[doge]', '别怕 我铁的膝盖，而且有备胎', '铁膝盖就是牛杯']"
54,85,54_防晒霜_防晒_喷雾_喷上,"['防晒霜', '防晒', '喷雾', '喷上', '晒黑', '防蚊', '喷个', '痱子粉', '防水', '防止']","['防晒喷雾[偷笑R][偷笑R]', '应该是防晒喷雾', '防晒喷雾，隔绝紫外线[doge]']"
55,84,55_汽車_汽车_车上_一辆,"['汽車', '汽车', '车上', '一辆', '电动汽车', '家用车', '叫车', '过车', '机动车', '电车']","['您是否是想搜：汽车？', '俊熹那是汽车', '还是汽车人[暗中观察R]']"
56,82,56_豆包_豆脚_豆角_小豆,"['豆包', '豆脚', '豆角', '小豆', '豆德', '一个头', '脑袋', '两脚', '不如', '看过']","['那颗头呢，豆包那个', '豆包那个太过分了吧！', '豆包 豆脚']"
57,80,57_润滑油_润滑剂_润滑_润滑液,"['润滑油', '润滑剂', '润滑', '润滑液', '关节', '机油', '磨损', '摩擦', '有助于', '喷过']","['关节润滑油', '很可能是关节处的润滑油', '我以为是关节润滑油']"
58,78,58_终结者_终极_更强_看过,"['终结者', '终极', '更强', '看过', '强大', '速度', '最初', '不停', '看样子', '要是']","['有什么意义呢？为什么不直接造终结者？', '最后一个成终结者了[笑哭R]', '终结者t800[暗中观察R]']"
59,77,59_发动机_日系_本田_比不上,"['发动机', '日系', '本田', '比不上', '各有千秋', '国产', '马力', '日本', '不差', '奇瑞']","['嗯现在国产发动机也碾压日本', '日本发动机很牛逼，我们开新能源车', '嗯感觉现在国产发动机比日本好']"
60,73,60_吃饱_吃成_一口口_吃个,"['吃饱', '吃成', '一口口', '吃个', '一口', '胖子', '太饱', '不吃', '吃饭', '吃到']","['你吃饭吃一整碗干嘛，直接吃最后一口不就饱了', '你能一口吃成胖子吗？你生下来就一口吃成大人吗？', '一口吃成胖子吗']"
61,72,61_凉面_麻酱_拌面_凉皮,"['凉面', '麻酱', '拌面', '凉皮', '酸辣', '鸡丝', '好吃', '芝麻', '要加', '味道']","['麻酱鸡丝凉面[萌萌哒R]', '凉面我只吃麻酱鸡丝凉面', '凉面要吃麻酱鸡丝的']"
62,69,62_赛车_赛车场_比赛_赛事,"['赛车', '赛车场', '比赛', '赛事', '赛道', '大赛', '观赛', '赛跑', '叫做', '赛马']","['因为有赛车比赛了[捂脸R]', '那叫赛车比赛', '那个归类赛车']"
63,69,63_小鼻嘎_小鼻嘎好_这小鼻_嘎嘎,"['小鼻嘎', '小鼻嘎好', '这小鼻', '嘎嘎', '可爱', '嘎子', '鼻子', '可爱多', '鼻屎', '最萌']","['最可爱的就是这个小鼻嘎', '那个小鼻嘎很可爱', '还是小鼻嘎最可爱']"
64,67,64_评论_评价_搞笑_有意思,"['评论', '评价', '搞笑', '有意思', '好玩', '好好笑', '有个', '真是', '真多', '还行']","['评论区要笑死我了', '评论区怎么这么多慈禧太后[叹气R]', '评论区笑死']"
65,66,65_小孩子_小孩儿_小孩_孩子,"['小孩子', '小孩儿', '小孩', '孩子', '小朋友', '小男孩', '小宝宝', '宝宝', '可爱', '小屁孩']","['哈哈哈哈哈小孩太可爱了[笑哭R]', '那个小孩太可爱了[偷笑R]', '小孩小孩']"
66,65,66_摆臂_不摆臂_甩臂_手臂,"['摆臂', '不摆臂', '甩臂', '手臂', '摆动', '摆手', '胳膊', '双臂', '机器人', '跑的快']","['人跑步为啥要摆臂？', '机器人跑步也要摆臂吗？', '机器人跑步也要摆臂吗']"
67,65,67_有人_当时_火车_车是,"['有人', '当时', '火车', '车是', '马车', '以前', '跑不过', '为什么', '第一辆', '不如']","['你卖车，所以汽车刚发明的时候跑不过马车，有什么意义', '火车刚出来还没马车跑得快，现在呢', '以前驾马车的也这样说开火车的']"
68,65,68_喝了酒_假酒_喝多_喝醉,"['喝了酒', '假酒', '喝多', '喝醉', '喝醉酒', '喝成', '喝酒', '喝高', '喝点', '酒吧']","['都踏马的假酒喝多了', '喝假酒喝多了', '这是假酒喝多了吧[捂脸R]']"
69,65,69_无人驾驶_驾驶_电动汽车_自动,"['无人驾驶', '驾驶', '电动汽车', '自动', '汽车', '特斯拉', '智驾', '智能', '人工智能', '遥控车']","['你是说自动驾驶？', '你说的是自动驾驶汽车吗', '那是自动驾驶汽车吧[捂脸R]']"
70,65,70_帽子_戴帽子_小帽子_草帽,"['帽子', '戴帽子', '小帽子', '草帽', '可爱', '安全帽', '戴个', '好看', '太萌', '头上']","['帽子这么可爱', '帽子还怪可爱的呀[笑哭R]', '戴着帽子好可爱']"
71,63,71_未成年_参赛_参赛者_参加,"['未成年', '参赛', '参赛者', '参加', '参与', '年龄', '年纪', '成年', '主办方', '比赛']","['未成年可以参赛吗', '这个应该参加儿童组', '这个应该去参加未成年机器人组']"
72,62,72_好笑_坐地_坐在_地上,"['好笑', '坐地', '坐在', '地上', '转过', '好好笑', '搞笑', '一转', '坐下', '笑死人']","['镜头一转有个坐地上的[失望R]', '镜头一转地上那个笑死我了', '镜头一转一个坐在地上的，有点想笑，哈哈哈哈哈哈']"
73,61,73_bgm_配乐_好听_好笑,"['bgm', '配乐', '好听', '好笑', '配音', '搞笑', '好玩', '笑死人', '好看', '剪辑']","['bgm让我笑出皱纹[笑哭R]', 'BGM应该用一剪梅啊', '[捂脸R]哈哈哈哈哈，配音配乐也太贴切了']"
74,61,74_三人_伺候_这三人_三个,"['三人', '伺候', '这三人', '三个', '三個', '照顾', '侍候', '服侍', '几个', '多人']","['三个人伺候[笑哭R][笑哭R][笑哭R]', '三个伺候一个', '三个人伺候一个人']"
75,59,75_保安_犯了错_误伤_一脚,"['保安', '犯了错', '误伤', '一脚', '报警', '安保', '保住', '搞笑', '小偷', '好笑']","['保安被踢了一脚[笑哭了R]', '保安一不注意被踢了一脚。。', '保安被踢了一脚算谁的']"
76,59,76_外国人_外国_看不起_国外,"['外国人', '外国', '看不起', '国外', '老外', '看看', '在外', '西方人', '丢人', '不少']","['要是外国人搞的，你会说“这就是人类之光，未来在这里”[doge]', '国外就是人类之光[哇R]国内就是意义怪[偷笑R]太喜欢评论区辣[派对R]', '外国人看看中国的发展']"
77,57,77_猝死_熬夜_死得_更快,"['猝死', '熬夜', '死得', '更快', '容易', '加班', '危险', '担心', '扛不住', '心梗']","['很容易猝死', '更容易猝死了[偷笑R]', '就是熬夜+运动容易猝死']"
78,57,78_骑车_骑着_有车_打车,"['骑车', '骑着', '有车', '打车', '骑个', '跟车', '开车', '坐车', '坐骑', '不让']","['骑个车不行吗[偷笑R]', '咱就不能骑个车跟着吗？[笑哭R]', '明明可以打车或者骑摩托']"
79,56,79_元气_最帅_仔好_好看,"['元气', '最帅', '仔好', '好看', '最像', '可爱', '看上去', '仔跑', '样子', '喜欢']","['元气仔最顺眼[捂脸R]', '元气仔最像人[派对R]', '元气仔好帅']"
80,54,80_补给_补上_补给点_快补,"['补给', '补上', '补给点', '快补', '补给站', '弥补', '私补', '有个', '没给', '需要']","['补给补给', '高冷补给[笑哭R]', '补给好帅气[点赞R]']"
81,54,81_闪电_红色_紅色_红衣服,"['闪电', '红色', '紅色', '红衣服', '小红', '跑得快', '火花', '红衣', '有个', '真猛']","['红色闪电', '闪电是红色的', '那个红色闪电笑死我了[笑哭R]']"
82,54,82_机器人_人形机器人_人工智能_股票,"['机器人', '人形机器人', '人工智能', '股票', '基金', '涨停', '玩意', '亏了', '机械', '上不去']","['机器人基金又该跌了[doge]', '所以买机器人的股票和基金是不是很有前景[扯脸H]', '因为我买的人工智能基金股票要涨了[doge]']"
83,53,83_蚊子_苍蝇_蟑螂_蜈蚣,"['蚊子', '苍蝇', '蟑螂', '蜈蚣', '螳螂', '老鼠', '一只', '除了', '恶心', '幼虫']","['[doge]蛆不比苍蝇可爱？孑孓也比蚊子可爱', '蚊子，苍蝇，蛆', '除了蚊子苍蝇蟑螂[抽泣R]']"
84,53,84_加油_用油_有人_继续,"['加油', '用油', '有人', '继续', '加电', '好快', '希望', '夸赞', '一起', '欢呼']","['喊加油他听得见吗', '还有人叫加油。。。', '加油加油[赞R]']"
85,53,85_鲁班_王者_有个_上班,"['鲁班', '王者', '有个', '上班', '有人', '我操', '小家伙', '有点像', '想起', '参加']","['鲁班大师', '鲁班他二爹', '鲁班 是你吗鲁班？']"
86,52,86_装备_爆一地_自爆_东西,"['装备', '爆一地', '自爆', '东西', '厉害', '一下', '太高', '爆率', '满血', '碰瓷']","['爆了一地的“装备”[偷笑R]', '装备也太业余了', '怎么导出爆装备啊[笑哭R]']"
87,50,87_站不稳_有点累_好累_累得,"['站不稳', '有点累', '好累', '累得', '站不住', '累到', '太累', '真累', '累坏', '疲惫']","['站不稳，是不是累了', '[害羞R]累了休息会儿', '累的都站不稳[捂脸R]也不让休息一下']"
