Topic,Count,Name,Representation,Representative_Docs
13,251,13_120_救人_救护车_救活,"['120', '救人', '救护车', '救活', '急救', '急救车', '救護車', '有人', '救护', '救治']","['不是吧 120救得了吗[捂脸R]', '120:机器人也是人啊[笑哭R]', '为什么会有120的救护车？哈哈哈哈哈[捂脸R]']"
14,234,14_机器人_发表_评论_支持,"['机器人', '发表', '评论', '支持', '之前', '人类', '其他人', '投名', '本人', '严肃']","['本人将严肃的在此评论，并在机器人统治地球之后当做投名状@mimomimo @1111lllll', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状\n\xa0@(｡ì 🐽 í｡)\xa0\xa0@共情过去', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状@一颗脆苹果']"
15,232,15_看不懂_理解_了解_有人,"['看不懂', '理解', '了解', '有人', '不当', '说不出', '奇怪', '解答', '道理', '疑问']","['真的是，我不理解问出这些问题的人', '理解不了', '哎呦plq说不理解的你就不理解着吧也别理解了理解不了的，你老了我卖你保健品一卖一个准']"
16,220,16_奶瓶_有奶_喝奶_奶嘴,"['奶瓶', '有奶', '喝奶', '奶嘴', '可爱', '喝口奶', '小可爱', '我奶', '吃奶', '奶粉']","['拿着奶瓶有点可爱了', '手拿着奶瓶[偷笑R]', '笑死了小个儿的还拿个奶瓶[笑哭R]']"
17,209,17_ai_人工智能_智能_chatgpt,"['ai', '人工智能', '智能', 'chatgpt', '算法', '具身智能', '大脑', '哪个', '识别', '数据']","['哈哈哈哈哈哈哈哈，AI易碎品[doge]', '我的ai什么时候涨涨', 'ai太强大了']"
18,197,18_马拉松_跑步_赛跑_有人,"['马拉松', '跑步', '赛跑', '有人', '比赛', '没意义', '这次', '锻炼身体', '运动', '参加']","['人类马拉松 好前卫的词[笑哭R]', '狗屁马拉松松，这不是跑！这是走！', '马拉松已经走火入魔[笑哭R]']"
19,197,19_养老_你老_照顾_伺候,"['养老', '你老', '照顾', '伺候', '能干', '离不开', '指望', '不够', '退休', '怎么办']","['这样我还怎么养老', '还能给我养老吗？我47了', '我等着它给我养老呢 可别唱衰']"
20,191,20_鞋子_穿鞋_脚太_太大,"['鞋子', '穿鞋', '脚太', '太大', '太重', '挺大', '这大', '运动鞋', '双鞋', '没穿']","['孩子鞋子太大了[皱眉R]', '給孩子換雙輕便一點的鞋子吧[捂脸R]', '谁给孩子穿那么大的鞋子[失望R][失望R]']"
21,191,21_外卖_送餐_配送_美团,"['外卖', '送餐', '配送', '美团', '机器人', '这送', '快递', '人工', '餐品', '订单']","['外卖机器人🤖', '送外卖快，还带声响的', '跟跑外卖的抢单']"
22,162,22_短腿_腿短_这腿_太短,"['短腿', '腿短', '这腿', '太短', '这小', '小腿', '长腿', '小脚', '蹬腿', '短手']","['小短腿倒腾的……', '这小短腿其实倒腾挺快的[笑哭R][笑哭R]', '这小短腿，紧着倒腾']"
23,159,23_还跟着_跟着_有人_跟紧,"['还跟着', '跟着', '有人', '跟紧', '人要', '乱跑', '跑动', '跑跑步', '背着', '跑步']","['还得人跟着跑？', '人也要跟着跑吗[笑哭R]', '人也要跟着跑吗[doge]']"
24,151,24_荣耀_荣光_华为_牌子,"['荣耀', '荣光', '华为', '牌子', '第一名', '第一', '官方', '厉害', '手机', '获胜']","['此荣耀是彼荣耀吗？', '前6名全是荣耀的', '荣耀荣耀，天下第一']"
25,145,25_有何意义_意义_有意义_意思,"['有何意义', '意义', '有意义', '意思', '没意义', '实际意义', '玩意', '毫无意义', '有人', '为什么']","['意义意义意义，意nm义', '不是外国货，这么做意义是什么？[doge]', '有什麼意义']"
26,134,26_解说_解说词_好笑_好玩,"['解说', '解说词', '好笑', '好玩', '搞笑', '精彩', '有趣', '有意思', '好好笑', '了解']","['解说精辟', '这解说直接让我上不来气了😂😂😂', '解说太带劲了[偷笑R]']"
27,116,27_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '晕厥', '迷糊', '喝点', '缺氧', '低电压', '糖水']","['039也低血糖', '有点低血糖，站不太稳', '66号低血糖了']"
28,107,28_抬担架_担架_担架队_架子,"['抬担架', '担架', '担架队', '架子', '抬着', '还拿个', '放在', '带上', '抬走', '举着']","['这，找蛇皮袋往里弄呀，整啥担架呢', '还拿担架，不应该使个筐吗[笑哭R]', '还有人拿担架[doge]']"
29,104,29_春晚_小品_差远了_这不比,"['春晚', '小品', '差远了', '这不比', '这波', '表演', '舞台', '上过', '那批', '假扮']","['你们不觉得这个如果上春晚，收视率会更高吗', '怎么和春晚的机器人判若两人？', '春晚那小子来了么？']"
30,102,30_亦庄_地方_那儿_偶尔,"['亦庄', '地方', '那儿', '偶尔', '鸵鸟', '这里', '刚跑', '不如', '关于', '房子']","['@Zhukawa 你们亦庄不是跑鸵鸟就是跑机器人', '可以和亦庄鸵鸟pk', '亦庄还有鸵鸟呢[doge]']"
31,94,31_宇树_说宇树_那宇树_宇树家,"['宇树', '说宇树', '那宇树', '宇树家', '第二名', '树上', '别人', '蛮帅', '参加', '记错']","['肯定不是宇树科技[捂脸R]', '宇树是干嘛来的[笑哭R]', '宇树姿势太漂亮']"
32,92,32_小黑_黑黑_小黑子_黑哥,"['小黑', '黑黑', '小黑子', '黑哥', '黢黑', '黑色', '小小的', '黑成', '黑鬼', '小子']","['小黑会轻功', '是吖是吖！是小黑小茂密[害羞R]', '小黑孩儿还是可以啊']"
33,86,33_豆包_豆脚_豆角_小豆,"['豆包', '豆脚', '豆角', '小豆', '豆德', '一个头', '脑袋', '不如', '两脚', '搞笑']","['豆包你阴不阴@秃头大河马', '豆包 豆脚', '豆包那个太过分了吧！']"
34,85,34_坐地_好笑_地上_好好笑,"['坐地', '好笑', '地上', '好好笑', '真笑', '坐在', '转过', '坐下', '搞笑', '一转']","['@小心我咬你屁股 笑死我了镜头一转一个坐地上的', '镜头一转地上那个笑死我了', '镜头一转怎么地上还坐了一个[笑哭了R]']"
35,83,35_防晒霜_防晒_喷雾_晒黑,"['防晒霜', '防晒', '喷雾', '晒黑', '喷上', '防蚊', '喷个', '痱子粉', '防水', '防止']","['防晒喷雾，他已经够黑了', '防晒喷雾[okR]', '防晒喷雾']"
36,82,36_凉面_拌面_凉皮_麻辣,"['凉面', '拌面', '凉皮', '麻辣', '麻酱', '酸辣', '鸡丝', '好吃', '辣椒', '这方面']","['麻酱鸡丝凉面[萌萌哒R]', '凉面要吃麻酱鸡丝的', '凉面我只吃麻酱鸡丝凉面']"
