Topic,Count,Name,Representation,Representative_Docs
12,209,12_ai_人工智能_alphago_智能,"['ai', '人工智能', 'alphago', '智能', '具身智能', '大脑', '识别', '掌握', '生成', '人有']","['转ai（指正）', '以后会不会有ai奥义[doge][doge][自拍R]', '我的ai什么时候涨涨']"
13,204,13_更快_轮子_更稳_四轮,"['更快', '轮子', '更稳', '四轮', '更好', '轮胎', '不比', '用脚', '上不去', '转向']","['俺俩轮子跑的更快[微笑R]', '轮子不是更快吗？为啥要手，脚的', '放轮子更快！']"
14,191,14_鞋子_穿鞋_运动鞋_脚太,"['鞋子', '穿鞋', '运动鞋', '脚太', '没穿', '双鞋', '跑鞋', '鞋底', '跑得快', '脚上']","['鞋子也亮眼[微笑R]', '給孩子換雙輕便一點的鞋子吧[捂脸R]', '谁给孩子穿那么大的鞋子[失望R][失望R]']"
15,188,15_外卖_送餐_配送_这送,"['外卖', '送餐', '配送', '这送', '美团', '赶着', '快递', '跑腿', '应聘', '以後會']","['跟跑外卖的抢单', '送外卖快，还带声响的', '这么活泼，派它去送外卖吧']"
16,176,16_可爱_很萌_小可爱_好萌,"['可爱', '很萌', '小可爱', '好萌', '太萌', '挺好玩', '小小的', '小东西', '这小', '喜欢']","['毛毛虫还真挺可爱的', '两小只太可爱了', '有点可爱 果然什么东西都是小小的可爱']"
17,163,17_机器人_轮子_机器_有轮,"['机器人', '轮子', '机器', '有轮', '车子', '机器狗', '更快', '四轮', '轮胎', '不稳']","['这是机器人～～～～，有轮子的是车～～～～～', '因为机器人啊～～～～，有轮子的是车～～～～', '机器人是不是不一定要两条腿，弄轮子不是更好吗[黑薯问号R]']"
18,155,18_奶瓶_喝奶_喝口奶_吃奶,"['奶瓶', '喝奶', '喝口奶', '吃奶', '我奶', '奶嘴', '奶娃', '还拿个', '可爱', '卖萌']","['手拿着奶瓶[偷笑R]', '还有个举着奶瓶🍼跑的，[捂脸R][捂脸R]', '笑死了小个儿的还拿个奶瓶[笑哭R]']"
19,134,19_降温_降降温_降热_发热,"['降温', '降降温', '降热', '发热', '发烧', '高温', '凉快', '过热', '温度', '太热']","['加把油啊给它降温', '笑死我了给ka降温', '降温 冷静[笑哭R][笑哭R]']"
20,133,20_遥控_自主_有分_自动,"['遥控', '自主', '有分', '自动', '自导', '全自动', '自助', '分为', '这台', '两种']","['有自主的也有遥控的', '怎么都是遥控的，自主的呢？[抠鼻R]', '自主和遥控组分开计分吗？[笑哭了R]']"
21,132,21_f1_赛车_机器人界_赛事,"['f1', '赛车', '机器人界', '赛事', '方程式赛车', '赛道', '赛场', '法拉利', '拉力赛', '一辆车']","['我趣！机器人f1大奖赛！[点赞R]', 'F1 赛机手[汗颜R][汗颜R]', '哈比为啥要有F1？']"
22,120,22_机器人马拉松_机器人_马拉松_比赛,"['机器人马拉松', '机器人', '马拉松', '比赛', '这次', '跑者', '这场', '機械', '搞个', '一起']","['机器人马拉松。人也要跟着一起跑', '机器人马拉松还要办几场啊，Ａ股能回血么', '啊 机器人马拉松比赛？']"
23,120,23_解说_解说词_好笑_搞笑,"['解说', '解说词', '好笑', '搞笑', '好玩', '好好笑', '笑死人', '精彩', '笑话', '有趣']","['解说➕鸡腿', '解说好绝[笑哭R][笑哭R]', '解说精辟']"
24,115,24_看不懂_理解_了解_认识,"['看不懂', '理解', '了解', '认识', '思考', '不当', '道理', '说不出', '看过', '认知']","['哎呦plq说不理解的你就不理解着吧也别理解了理解不了的，你老了我卖你保健品一卖一个准', '可能不需要你理解[笑哭R]', '理解不了']"
25,112,25_云南白药_喷药_喷上_白藥,"['云南白药', '喷药', '喷上', '白藥', '喷剂', '神药', '喷雾剂', '喷雾', '两瓶', '抽筋']","['六六六  还喷云南白药[doge]（抽）', '喷得云南白药啊[笑哭R]', '扭到了？喷云南白药呢？[笑哭R]']"
26,111,26_机器人_小机器人_赛跑_挺快,"['机器人', '小机器人', '赛跑', '挺快', '搞笑', '感动', '看着', '跑步', '领跑', '画面感']","['这个机器人跑步我看的津津有味了', '看机器人跑步看哭了[笑哭R]', '对对对，感觉每个机器人都承载了一车人的努力，而且看着机器人在前面扑哧扑哧努力的样子和技术人员的护送都莫名的让人感动[哭惹R]']"
27,105,27_散热_散热器_过热_热坏,"['散热', '散热器', '过热', '热坏', '主板', 'cpu', '电池', '电脑', '没装', '能耗']","['散热刚需', '直接加半导体散热不可以。', '散热[捂脸R]快买英维克']"
28,104,28_低血糖_头晕_晕倒_站不稳,"['低血糖', '头晕', '晕倒', '站不稳', '踉踉跄跄', '低电压', '糖水', '休息', '差点', '症状']","['低血糖还跑步？', '有点低血糖，站不太稳', '039也低血糖']"
29,103,29_抬担架_担架_担架队_架子,"['抬担架', '担架', '担架队', '架子', '抬着', '还拿个', '放在', '抬走', '举着', '带上']","['还有人拿担架[doge]', '三二一，上担架！', '还拿担架，不应该使个筐吗[笑哭R]']"
30,99,30_120_救人_急救_得救,"['120', '救人', '急救', '得救', '急救车', '救护车', '救护', '抢救', '急救中心', '接到']","['为什么不打120', '不是吧 120救得了吗[捂脸R]', '为什么会有120的救护车？哈哈哈哈哈[捂脸R]']"
31,98,31_心酸_命苦_好惨_心疼,"['心酸', '命苦', '好惨', '心疼', '痛苦', '扎心', '真不容易', '看着', '可怜', '辛苦']","['唉 人老了做什么都心酸', '看着老心酸了[捂脸R]', '我说为啥看着这么心酸呢[捂脸R]']"
32,96,32_去年_进步_飞速发展_今年,"['去年', '进步', '飞速发展', '今年', '明显', '厉害', '不错', '科技进步', '非常', '很大']","['比去年进步很多，让人叹为观止[点赞R][点赞R][点赞R]', '比去年进步很多', '比去年可进步多了']"
33,96,33_荣耀_牌子_华为_王者,"['荣耀', '牌子', '华为', '王者', '这波', '第一名', '666', '厉害', '擅长', '拿奖']","['前6名全是荣耀的', '此荣耀是彼荣耀吗？', '荣耀有点波里波气的']"
34,92,34_短腿_这腿_腿短_这小,"['短腿', '这腿', '腿短', '这小', '太短', '小腿', '两条腿', '长腿', '短板', '短手']","['这小短腿，难为人家了', '这小短腿其实倒腾挺快的[笑哭R][笑哭R]', '这小短腿，紧着倒腾']"
35,91,35_宇树_那宇树_宇树用_宇树家,"['宇树', '那宇树', '宇树用', '宇树家', '第二名', '别人', '擅长', '没刷', '树上', '参加']","['肯定不是宇树科技[捂脸R]', '宇树姿势太漂亮', '不是宇树吗？我记错了？']"
36,88,36_防晒霜_防晒_喷雾_喷上,"['防晒霜', '防晒', '喷雾', '喷上', '喷个', '晒黑', '防蚊', '痱子粉', '喷点', '防水']","['防晒喷雾[偷笑R][偷笑R]', '他也喷防晒喷雾啊[偷笑R]', '防晒喷雾']"
37,87,37_姿势_最佳_姿态_最好,"['姿势', '最佳', '姿态', '最好', '最像', '最后', '后面', '后边', '第一位', '第三个']","['最后一个姿态最好', '最后一个姿态最好，最像人[doge]', '第三个姿态最好']"
38,86,38_有何意义_意义_有意义_意思,"['有何意义', '意义', '有意义', '意思', '实际意义', '干嘛', '玩意', '为什么', '干什么', '有人']","['意义意义意义，意nm义', '我觉得以后人的意义是什么[笑哭R]', '不是外国货，这么做意义是什么？[doge]']"
39,85,39_评论_热评_评价_搞笑,"['评论', '热评', '评价', '搞笑', '有意思', '好玩', '好好笑', '太有', '哈哈笑', '帖子']","['评论区怎么这么多慈禧太后[叹气R]', '评论区要笑死我了', '评论区笑死']"
40,83,40_机器人马拉松_人形机器人_马拉松_赛事,"['机器人马拉松', '人形机器人', '马拉松', '赛事', '比赛', '赛道', '科技领域', '创新', '性能', '能力']","['让机器人跑马拉松，其实远不止是看谁跑得快那么简单。这更像是一场 公开的、极限的“综合能力大考” ，目的是为了推动机器人技术真正走向成熟，最终能走进我们的生活，帮我们完成实际任务。\n【为什么是马拉松？】\n马拉松的赛道模拟了真实世界的复杂环境，比如坡道、转弯、不平整的路面等。这能全面检验机器人在 续航、散热、动态平衡、关节耐久性和自主决策 等方面的能力。跑完21公里，意味着机器人在这些关键技术上取得了突破，为未来在工厂、家庭、养老陪护等场景的应用打下了坚实基础。\n【为什么非要“人形”？】\n你可能会问，用轮子不是更省力、更高效吗？这正是人形机器人的核心价值所在—— 通用性 。\n适应人类环境：我们的世界是为人设计的，有楼梯、有门把手、有各种工具。人形机器人未来的目标是使用这些现有工具，而不是让我们专门为它改造环境。\n攻克核心难题：双足行走和动态平衡是机器人领域的“终极考题”之一。只有通过像马拉松这样的复杂场景测试，才能不断优化算法，让机器人在面对突发状况时也能保持稳定，这在灾难救援等高风险场景中至关重要。\n所以，虽然现在看到机器人摔倒可能会觉得有些“抽象”，但这恰恰是技术发展过程中必经的一步。每一次跌倒和爬起，都是在为未来能更稳健地服务人类积累宝贵的经验。[加油R]', '这场机器人马拉松比赛，看似是一场充满趣味的科技秀，实则是我国人工智能与高端制造领域发展的一个生动缩影。对于这一现象，我们可以从以下几个维度进行思考：\n技术落地的“试金石”：比赛将机器人置于开放、动态的复杂环境中，这是一场走出实验室的 大型压力测试 。过程中出现的跌倒、抽搐等问题，恰恰暴露了在运动控制、能源管理和环境感知等方面的短板，为后续的技术迭代指明了方向。\n产业发展的“催化剂”：正如视频中类比汽车、飞机的发展史，任何颠覆性技术的成熟都离不开实践的检验。这场赛事为科研机构和企业提供了宝贵的 真实世界数据 ，加速了人形机器人从“能跑”向“会跑”、“跑好”的跨越，推动了整个产业链的成熟。\n创新生态的“展示窗”：300多个机器人同台竞技，展现了我国在机器人领域的 创新活力与集群效应 。这种开放包容、鼓励试错的氛围，不仅激发了科研人员的热情，也向世界展示了中国在前沿科技领域的探索精神和巨大潜力。\n总而言之，这场马拉松不仅是机器人的比赛，更是对未来智慧生活的预演。它让我们看到，科技创新的道路虽然曲折，但前景无比广阔。', '这个视频主要记录了北京亦庄人形机器人马拉松比赛的有趣场面。视频中，300多个形态各异的机器人同台竞技，有的稳健奔跑，有的则跌跌撞撞，甚至还有机器人在比赛中跳舞、鼓掌，场面十分热闹。评论区的讨论也很热烈，大家普遍认为这不仅是科技展示，更是一次对机器人耐力、平衡和智能的“压力测试”。许多人也由此联想到科技发展带来的机遇与挑战，比如对就业的影响、未来在养老等领域的应用，以及法律法规需要同步跟上等问题。\n基于视频内容和评论区讨论，为你设计一道遴选面试题：\n面试题：近期，一场人形机器人马拉松比赛引发热议。比赛中，机器人展现出的“进化速度”令人惊叹，但也出现了跌倒、失控等状况。对此，有人认为这是科技的进步与希望，也有人担忧其可能带来的失业等问题。请结合实际，谈谈你对这一现象的看法。\n参考答案：\n这场机器人马拉松比赛，表面上是一场趣味科技秀，实则是我国人工智能与高端制造领域发展的一个生动缩影。对于这一现象，我认为应辩证看待，既要拥抱机遇，也要正视挑战。\n首先， 这是一场走出实验室的“压力测试” 。比赛将机器人置于开放、动态的复杂环境中，长时间的奔跑是对它们运动控制、能源管理和环境感知能力的极限考验。过程中暴露的跌倒、抽搐等问题，恰恰为后续的技术迭代指明了方向，是推动技术从“能跑”向“会跑”、“跑好”跨越的关键一步。\n其次， 这反映了我国科技创新的活力 。300多个机器人同台竞技，展现了我国在机器人领域的集群效应和创新活力。这种开放包容、鼓励试错的氛围，不仅加速了产业链的成熟，也向世界展示了中国在前沿科技领域的探索精神。\n最后， 我们也要前瞻性地应对挑战 。正如评论区所讨论的，随着技术发展，确实可能对部分就业岗位造成冲击。对此，我们应积极引导劳动力转型升级，同时加快相关法律法规的研究与制定，确保科技发展始终服务于社会福祉，让技术进步的成果惠及更多人。']"
41,83,41_机器人_跟着_前面_追上来,"['机器人', '跟着', '前面', '追上来', '后面', '追上', '跑下来', '有人', '追不上', '后边']","['机器人在前面跑，人在后面追[笑哭R]', '这几个后面跟的都是车。还有个视频是机器人在前面跑，', '机器人前面跑。你们跟着后面跑[扶额R]']"
42,82,42_机器人_过热_散热_发热,"['机器人', '过热', '散热', '发热', '降温', '太热', '电机', '温度', '高温', '停机']","['有没有可能 就是机器人在运动过程中走路，他各个关节都会发热 他如果突然停下来，就是有可能他自主或者操控他的人意识到了关节过度发热，过度发热是会坏掉的 然后就突然停下来应该工作人员喷的是一种类似降温的喷雾 降一下温应该就可以继续跑了  机器人关节过热是会坏掉的', '降温的，喷的位置都是轴承部位，说明材料遇高温性能会明显下降，从视频开头机器人退的几步就能看出来，高温导致锁紧功能下降，所以会不受控制后仰，平衡功能修正导致踉跄，后背放冰防止电子元件过热，整体看主要是材料问题，当然也可以说是设计问题，毕竟摩擦生热是常识，但是设计还是死磕人形的结构，导致双腿和胯骨轴承一直运动没办法很好的散热来进行持续运转，完全可以用八条腿交替运动降低运动频率，延长散热时间，在材料无法突破的情况下拉长使用寿命……不过也能理解，死磕人形态的设计后续才有市场，才好拉投资……', '根据笔记内容和相关信息，工作人员给机器人喷的很可能是 用于降温的制冷剂 。在机器人马拉松这种长时间、高强度的运动中，机器人的电机等核心部件容易过热。为了保证机器人能正常运行，工作人员会使用专门的制冷剂对其进行快速物理降温，就像给过热的电子设备散热一样。\n【为什么需要喷制冷剂】\n人形机器人在跑步时，关节处的电机会长时间高负荷工作，产生大量热量。如果热量不能及时散去，可能会导致内部元件损坏或系统过热保护停机。因此，在比赛过程中，就像笔记里看到的，工作人员会适时为机器人喷洒制冷剂，帮助其“退烧”，以维持正常运作。\n【制冷剂是什么】\n这种制冷剂的原理和我们常见的运动冷冻喷雾类似，主要通过液体迅速汽化吸收大量热量，从而达到快速降温的效果。根据一些对机器人备赛的报道，工作人员确实会使用制冷剂来给机器人的电机等部位降温。']"
43,82,43_机器人_养老_老龄化_老人,"['机器人', '养老', '老龄化', '老人', '老年人', '养老院', '老年', '这老', '伺候', '自理']","['以后养老靠机器人感觉很有希望了', '以后养老机器人也能这么快吗？', '养老型机器人']"
44,82,44_豆包_豆脚_豆角_小豆,"['豆包', '豆脚', '豆角', '小豆', '豆德', '一个头', '脑袋', '两脚', '不如', '咋样']","['叫豆脚是因为…脸是豆包的脸吗？[doge][捂脸R]', '不是，我想问一下豆脚呢？意思就是豆包', '豆包 豆脚']"
45,81,45_遥控_遥控器_玩意_玩具,"['遥控', '遥控器', '玩意', '玩具', '玩意儿', '好玩', '手柄', '操控', '操纵', '摇控']","['遥控玩具？[失望R]', '这不遥控玩具吗？', '遥控的挺多算个玩具']"
46,80,46_机器人_参赛_比赛_这届,"['机器人', '参赛', '比赛', '这届', '足球赛', '足球', '大赛', '世界杯', '冠军', '機械']","['以后全机器人比赛了[捂脸R]', '去年机器人足球还拿到世界杯冠军了呢', '机器人足球世界杯已经夺冠了[笑哭R]']"
47,79,47_救护车_机器人_急救车_救护,"['救护车', '机器人', '急救车', '救护', '救人', '機器', '救援', '抢救', '急救', '医护人员']","['都说是机器人救护车咯[偷笑R]', '机器人救护车专治', '哈哈哈哈 机器人救护车🚑']"
48,79,48_人形_人型_搞不定_好丑,"['人形', '人型', '搞不定', '好丑', '不成', '样子', '怪怪的', '为什么', '供人', '人体']","['还有问为啥要做成人形的', '玩的是人形，不是人形的也有[捂脸R]', '[笑哭R]因为不是人形你也不感兴趣啊']"
49,79,49_润滑油_润滑剂_润滑_润滑液,"['润滑油', '润滑剂', '润滑', '润滑液', '机油', '关节', '磨损', '摩擦', '神油', '黄油']","['很可能是关节处的润滑油', '关节润滑油', '我以为是关节润滑油']"
50,78,50_发动机_本田_比不上_国产,"['发动机', '本田', '比不上', '国产', '丰田', '马力', '奇瑞', '不差', '变速箱', '家用车']","['嗯现在国产发动机也碾压日本', '日本发动机很牛逼，我们开新能源车', '嗯感觉现在国产发动机比日本好']"
51,77,51_外国人_外国_国外_老外,"['外国人', '外国', '国外', '老外', '国人', '看看', '在外', '西方人', '看不起', '外媒']","['外国人看看中国的发展', '要是外国人搞的，你会说“这就是人类之光，未来在这里”[doge]', '国外就是人类之光[哇R]国内就是意义怪[偷笑R]太喜欢评论区辣[派对R]']"
52,76,52_三人_机器人_人形机器人_三个,"['三人', '机器人', '人形机器人', '三个', '三四个', '机器', '第三个', 'robot', '几个', '服侍']","['三个人服务一个机器人', '三个人服务一个机器人？！', '三个人服务一个机器人？']"
53,73,53_裤裆_喷个_喷喷_喷药,"['裤裆', '喷个', '喷喷', '喷药', '喷水', '喷子', '喷点', '裆部', '喷油', '喷雾']","['往人家裤裆喷什么嘛[doge]', '一直喷裤裆，咋，', '给人家裤裆喷']"
54,71,54_还跟着_跟着_有人_人要,"['还跟着', '跟着', '有人', '人要', '乱跑', '跑跑步', '跑步', '背着', '后面', '看着']","['人还得跟着跑？', '人也要跟着跑吗[笑哭R]', '人也是要跟着跑[偷笑R]']"
55,71,55_换电池_换电_降温_补电,"['换电池', '换电', '降温', '补电', '电池', '充电', '冷却', '发热', '补冰', '更换']","['换电池，到冰降温，喷软化剂', '降温➕换电池吗', '换电池和降温']"
56,71,56_好笑_坐地_坐在_地上,"['好笑', '坐地', '坐在', '地上', '转过', '好好笑', '搞笑', '一转', '坐下', '笑死人']","['镜头一转一个坐地上的给我笑死了', '镜头一转地上那个笑死我了', '镜头一转一个坐在地上的，有点想笑，哈哈哈哈哈哈']"
57,70,57_跑步_长跑_性能_运动,"['跑步', '长跑', '性能', '运动', '续航', '目的', '算法', '算力', '技术', '功能']","['评论区这么多说没意义的主要还没看通一点，比赛背后实际比的不是谁跑得更快，而是谁的微动平衡做得更好。人能站稳不是靠一个动作就行的，而是靠无数个微小动作调整去协调。这个家里有中风康复老人的就知道了，“站”就是一个动作，“站稳”就靠无数个微动作去调整。怎样让机器人通过传感器用AI算法调整这些微动作就是发展方向。', '之前做过这方面的相关研究，你这个问题是别人最常问的。一个最直接了当的回答就是：跑步看似很简单，实际上这个跑步的动作包含了非常强大的算力、算法精简度、还有硬件的支撑，这一些都为将来机器人越来越强打下基础。\n而跑步就是一个很简单的体现方式，看似对人类来讲是简单的动作，但是各种扭距的极限，角度，还有平衡的保持，速度的提升都需要非常强大的算力支持。短短几年内国内的人型机器人就发展的这么快，真的很厉害了', '跑步肯定不是最终目的啊，为什么总有人来问这一点呢，我觉得好奇怪，在研发过程中不得经过测试吗，长跑就是测试的一种啊。就类似于人类的一种训练手段，运动员也要练体能，机器人通过跑步来测试续航、散热、平衡和避障，这些都是未来干更复杂活的基础能力。另外，你说的最强大脑而不是四肢那是计算机。']"
58,70,58_可爱_小孩子_小孩儿_小男孩,"['可爱', '小孩子', '小孩儿', '小男孩', '小孩', '小朋友', '太萌', '孩子', '好玩', '小宝宝']","['小孩可爱', '那个小孩好可爱啊', '你现在看到所以小孩都可爱是吧']"
59,69,59_伺候_三人_三个_这三人,"['伺候', '三人', '三个', '这三人', '照顾', '侍候', '服侍', '几个', '多人', '一人']","['三个伺候一个', '三个人伺候一个人', '三个人伺候一个[捂脸R]']"
60,69,60_小鼻嘎_小鼻嘎好_这小鼻_嘎嘎,"['小鼻嘎', '小鼻嘎好', '这小鼻', '嘎嘎', '可爱', '嘎子', '鼻子', '鼻屎', '最萌', '好乖']","['小鼻嘎可爱', '小鼻嘎有点可爱呢', '这个小鼻嘎还挺可爱[哇R]']"
61,68,61_赛车_比赛_赛车场_赛事,"['赛车', '比赛', '赛车场', '赛事', '观赛', '赛道', '大赛', '看过', '好玩', 'f1']","['你说的是赛车比赛么[呃R]', '那叫赛车比赛[笑哭R]', '[笑哭R]那不是赛车🏎比赛吗']"
62,68,62_帽子_戴帽子_小帽子_头戴,"['帽子', '戴帽子', '小帽子', '头戴', '草帽', '安全帽', '戴个', '可爱', '好看', '头上']","['它的帽子是奶茶杯托做的吗？？', '帽子这么可爱', '戴着帽子好可爱']"
63,67,63_程序员_跑的快_跑不过_没跑,"['程序员', '跑的快', '跑不过', '没跑', '跑不动', '程序', '编程', '码农', '跟不上', '别跑']","['程序员的程序跑的很溜', '程序和程序员都挺能跑的', '程序员也要跟着跑步，可能是救程序员的']"
64,66,64_有人_当时_火车_车是,"['有人', '当时', '火车', '车是', '马车', '以前', '跑不过', '第一辆', '不如', '如此']","['这个评论像极了最开始火车刚出来还没马车快，人们问这东西有啥用的时候', '火车刚出来还没马车跑得快，现在呢', '以前驾马车的也这样说开火车的']"
65,66,65_膝盖_膝关节_换个_换新,"['膝盖', '膝关节', '换个', '换新', '不伤', '更换', '关节', '人家', '搞不好', '磨损']","['你要知道它膝盖伤了可以换，但是人的膝盖不可以[doge]', '铁膝盖就是牛杯', '别怕 我铁的膝盖，而且有备胎']"
66,66,66_未成年_参赛_参赛者_参加,"['未成年', '参赛', '参赛者', '参加', '参与', '成年', '成年组', '年纪', '年龄', '儿童']","['未成年可以参赛吗', '这个应该去参加未成年机器人组', '不单有成人组还有儿童组[点赞R]']"
67,65,67_真快_好快_挺快_跑得快,"['真快', '好快', '挺快', '跑得快', '第一个', '飞快', '很快', '太快', '快到', '第一']","['我去第一个跑得真快', '第一个是真快啊', '第一个速度好快啊']"
68,65,68_假酒_喝多_喝醉_喝醉酒,"['假酒', '喝多', '喝醉', '喝醉酒', '喝高', '喝酒', '喝点', '酒吧', '宿醉', '一瓶']","['定一个和假酒喝多了', '假酒喝多了', '喝假酒喝多了']"
69,64,69_小黑_黑黑_小黑子_黑哥,"['小黑', '黑黑', '小黑子', '黑哥', '黑色', '小小的', '黑衣', '小子', '黑人', '小个子']","['嘿嘿嘿，小黑真酷', '小黑会轻功', '是吖是吖！是小黑小茂密[害羞R]']"
70,64,70_无人驾驶_驾驶_自动_电动汽车,"['无人驾驶', '驾驶', '自动', '电动汽车', '汽车', '特斯拉', '智驾', '开车', '智能', '人工智能']","['你是说自动驾驶？', '你说的是自动驾驶汽车吗', '那是自动驾驶汽车吧[捂脸R]']"
71,63,71_有点累_休息_累得_累到,"['有点累', '休息', '累得', '累到', '好累', '很累', '我累', '站不稳', '太累', '累坏']","['累了，躺地休息一会[偷笑R][偷笑R][偷笑R]', '[害羞R]累了休息会儿', '累的都站不稳[捂脸R]也不让休息一下']"
