Topic,Count,Name,Representation,Representative_Docs
10,166,10_等我老了_偷笑r_暗中观察r_永远那么小就好了,"['等我老了', '偷笑r', '暗中观察r', '永远那么小就好了', '没用的爸', '疲惫的妈', '清洁维修', '甚至活下来都很难', '生这孩子是真用心了', '生下来就会打字吧']","['等我老了，这两个就扮演我孙子', '婴儿一出生不会说话、不会干活、甚至活下来都很难，父母要付出十年二十年的时间、大量的金钱和精力养育他，你知道为什么吗？新生事物有无限潜力，人来未来在他们手里、由他们创造，现在的“浪费”从长远看来是基础投资', '等我老了，指着它背着我下楼去医院呢[皱眉R]']"
11,163,11_惊恐r_坏笑r_more_我也是,"['惊恐r', '坏笑r', 'more', '我也是', 'by', 'are', '汗颜r', '你好', '吧唧r', '捂脸r']","['没看懂啥意思[惊恐R][惊恐R][惊恐R]', '我也是，你好，请问，请帮忙分析，谢谢[笑哭R]', 'I was just thinking about this too. the problem is trying more and more to make them like us , thus they inherit all our shortcomings.two legs are easily outmatched by wheels.front facing eyes are outclassed by 360°vision camera.']"
12,125,12_笑死我了机器人也得人工呼吸呐_救人啊_心肺复苏_机器人救护车,"['笑死我了机器人也得人工呼吸呐', '救人啊', '心肺复苏', '机器人救护车', '偷笑r', '捂脸r', '派对r', '旁边在进行人类马拉松', '旁边跑道是人类马拉松', '机器人有救护车是因为有人愿意花钱']","['救人啊，旁边跑道是人类马拉松[笑哭R]', '笑死我了机器人也得人工呼吸呐[偷笑R][偷笑R]', '你咋想的[呃R]救护车能贵过机器人？并且慢是怎么得来的结论，救护车是可以全程闯红灯的啊，机器人背着人能不管是速度还是安全性都不可能比得过啊。并且救护车配备有医护人员，机器人背着人跑岂不是会造成二次伤害？']"
13,123,13_皱眉r_好可爱_好可爱啊_小小的也很可爱,"['皱眉r', '好可爱', '好可爱啊', '小小的也很可爱', '笑哭了r', '太可爱了', '黑成五彩斑斓', '潘多拉的盒子可爱不', '男盆友太小就不一定可爱了', '黑色小个子好可爱啊哈哈哈哈哈']","['好可爱，像我刚会走路的娃[偷笑R]', '图二好像黑蛋啊[皱眉R][皱眉R][皱眉R]好可爱[皱眉R][皱眉R][皱眉R]', '小耗子也很可爱[皱眉R]']"
14,114,14_都是骗补贴的_有需求就会有供应_现在人就是多_骗补贴,"['都是骗补贴的', '有需求就会有供应', '现在人就是多', '骗补贴', '骗上面经费贪污', '皮肤得充钱买', '这能叫骗钱美国华尔街和硅谷几百亿投资ppt叫什么', '造势', '这里面有一大半是骗补贴的', '这不重要']","['有需求就会有供应，有人看就是意义，没人看就没意义', '人控制，都是骗补贴的', '都是骗补贴的，参加这个就是给领导一个交代[捂脸R]']"
15,107,15_不敢扶_笑哭r_石化r_这碎了一地的,"['不敢扶', '笑哭r', '石化r', '这碎了一地的', '都犯病了能自己完整走到小区门口吗', '都碎成渣了', '有脚才能踢死你啊', '这质量堪忧啊', '这玩意目前只适合平整的水泥地', '这硬胳膊硬腿的']","['摔倒了没关系，毕竟学步有阶段性，但这么点摔倒能摔稀碎，这质量堪忧啊', '地上怎么还有个老年人。不敢扶', '不敢扶，怕讹人[萌萌哒R]']"
16,102,16_汽车_那不就是电动车吗_那不就是汽车吗_那tm叫汽车,"['汽车', '那不就是电动车吗', '那不就是汽车吗', '那tm叫汽车', '那叫自动驾驶', '无人驾驶汽车', '抠鼻r', '笑哭r', '有轮子的叫自动驾驶车', '现在都是有自动驾驶了']","['汽车：请好好看着我', '您是否是想搜：汽车？', '那tm叫汽车[抠鼻R]']"
17,95,17_还拿个奶瓶_提两箱牛奶_拿奶瓶的倒数第一_脖子上还挂个奶嘴,"['还拿个奶瓶', '提两箱牛奶', '拿奶瓶的倒数第一', '脖子上还挂个奶嘴', '脖子上还挂了个奶嘴', '真的拿个奶瓶', '还自带奶瓶哈哈哈哈哈哈哈哈哈哈', '还自己拿水瓶', '机生的旅途从娃娃抓起', '这个我看过']","['太可爱了，还拿个奶瓶', '还拿个奶瓶，怕不是个女程序员发明的[笑哭R]', '小豆丁可爱，还拿个奶瓶🍼[笑哭R]']"
18,87,18_大湾鸡_要花生米_飞吻r_机器人套了大湾鸡的壳,"['大湾鸡', '要花生米', '飞吻r', '机器人套了大湾鸡的壳', '椒麻鸡丝拌面也好吃', '我要吃麻酱的', '我要吃麻酱凉面', '我要吃酸甜加冰的', '我要一碗', '我的再加点黄豆芽和海带丝']","['要花生米！要花生米！', '太可爱了，大湾鸡[飞吻R][飞吻R][飞吻R]', '大湾鸡！你小子怎么也去了[嘻嘻R]']"
19,74,19_发动机_发动机不差_汗颜r_赞r,"['发动机', '发动机不差', '汗颜r', '赞r', '汽车和发动机其实也碾压了', '现在国产几乎都是电车', '还是喜欢油车的力感', '还老生常谈发动机啊', '电机比日本好了', '骗你的']","['日本发动机那么领先，一定造出六代机了吧？火箭、飞船等航天领域一定成就斐然吧？高铁一定比中国快很多吧？汽车一定比中国产新能源车快很多吧？哈哈哈哈哈哈哈哈哈哈哈', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差']"
20,66,20_云南白药_云南白药气雾剂_云南白药喷雾_防止跌打损伤,"['云南白药', '云南白药气雾剂', '云南白药喷雾', '防止跌打损伤', '机器人有机器人的云南白药', '机器人版云南白药喷雾剂', '是云南白药气雾剂', '机器人也腿疼', '抽筋啦', '我看球员都踢']","['云南白药，你没看它停下的时候脚歪了一下', '云南白药，怕机器人膝盖疼[doge]', '云南白药，喷上去凉凉的[doge]']"
21,64,21_闪电_黑宇树_白天工_荣耀的,"['闪电', '黑宇树', '白天工', '荣耀的', '红荣耀', '深圳国资委出了大头', '没想到荣耀这么久', '比如荣耀的闪电', '此荣耀是彼荣耀吗', '所以荣耀包揽了前三']","['第一个撞线的确实是遥控的，是遥控版的“闪电”，不知道是不是荣耀官方派的还是第三方用“闪电”参赛，但跟宇树八竿子打不着啊', '白天工，红荣耀，黑宇树。', '白天工，红荣耀，黑宇树']"
22,59,22_钛合金膝盖_没事_没事他膝盖钢做的_没有恢复期,"['钛合金膝盖', '没事', '没事他膝盖钢做的', '没有恢复期', '新膝盖', '换个人造膝盖', '换个膝盖就行了', '我的换膝手术很便宜', '拔罐我都安排好了', '所以膝盖疼不能怪跑姿']","['真·钛合金膝盖', '工程师：真·钛合金膝盖，小子', '没事，赛后按摩，针灸，拔罐我都安排好了[偷笑R]']"
23,57,23_永别了牢笼_看一晚上了_我真服了这个荒谬的世界_日本的果然诡异,"['永别了牢笼', '看一晚上了', '我真服了这个荒谬的世界', '日本的果然诡异', '晚上看到我会被吓到', '晚上看着有点诡异', '有点恐怖', '鬼娃恰吉', '这晚上遇到确实挺吓人的', '有点诡异又很搞笑']","['禁止写实[尬住R]', '有点诡异。晚上看到我会被吓到', '这个怎么这么严重，看着好惨']"
24,51,24_wd40_降温的_wd40吧_只能通过反复喷涂wd40防止干燥,"['wd40', '降温的', 'wd40吧', '只能通过反复喷涂wd40防止干燥', '降温', '这种电机打油是拆开了换润滑脂', '还有某些重机枪带的工具箱里面', '没见过这一款', '这不干冰吗', '机械灵丹妙药']","['WD40 当水喷[惊恐R]', '感觉像轴承润滑的，因该是 wd40', 'wd40，给缝隙处除锈除污的[笑哭R]']"
25,49,25_更容易猝死了_熬夜_很容易猝死_完了,"['更容易猝死了', '熬夜', '很容易猝死', '完了', '大笑r', '熬夜加班在剧烈运动更容易猝死了', '熬大夜', '熬夜通宵调试机器人', '熬夜后剧烈运动更容易嘎吧躺下', '熬夜又运动心脏怎么受的了']","['更容易猝死了', '更容易猝死了[偷笑R]', '更容易猝死了[捂脸R]']"
26,47,26_蚊子_苍蝇_蟑螂_毛毛虫的幼虫,"['蚊子', '苍蝇', '蟑螂', '毛毛虫的幼虫', '水蛭呢', '我这ip也有很多蟑螂宝宝', '所以是蛆是苍蝇都讨厌', '无恶意', '杰瑞', '驱蚊的作用']","['小强，杰瑞，蚊子，苍蝇……[doge]', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]', '蚊子，苍蝇，蛆']"
27,47,27_现在呢_微笑r_大笑r_汽车刚发明时,"['现在呢', '微笑r', '大笑r', '汽车刚发明时', '造飞机时的人也是这么问的', '曾经的汽车还不如马车快', '最早的火车没有马车快', '有人质疑', '所以汽车刚发明的时候跑不过马车', '所以你觉得意义是什么呢']","['[微笑R]当年马车行老板也是这样想的，我这个马车多灵活，造啥火车呀，只能开在铁轨上。', '火车刚出来还没马车跑得快，现在呢', '曾经的汽车还不如马车快[微笑R]也是有很多人嘲笑这个毫无用处的，现在呢…']"
28,46,28_豆包_我现在跟豆包说话都賊礼貌_看见豆脚没_看到了一个长脚豆包的作者发了一个视频,"['豆包', '我现在跟豆包说话都賊礼貌', '看见豆脚没', '看到了一个长脚豆包的作者发了一个视频', '还有初音的壳', '疑似猪圈', '我酷姐怎么变成这样了', '还是豆包那个吓人', '我的豆包才是真的', '疑似豆包小号']","['好吓人啊[笑哭R][笑哭R][笑哭R]这是豆包吗？还不如整个红豆包顶着算了', '底特律：豆包', '豆包 豆脚']"
29,44,29_暗中观察r_这行业现在也是只有中美在正经在赛道上_比如高速运动和下肢电机优化_是北京天九的,"['暗中观察r', '这行业现在也是只有中美在正经在赛道上', '比如高速运动和下肢电机优化', '是北京天九的', '摆胯', '摄像头', '我记错了', '我觉得明年更有看头', '杰哥用的就不是宇树', '隔壁华为苹果']","['这些自主队伍，大部分都是买宇树的机器人然后自己录入程序，不一样的是自主加装备（摄像头，传感器之类的）和编程，说是机器人比赛，本质是编程比赛，跑步不行，说明跑步编程没做到位而已', '杰哥用的就不是宇树，是北京天九的，这家就是做表演型的', '不是，5个外国参赛队，都是德法之类的大学，但是他们还无法完成硬件制造，买的是宇树的机器人，然后自己编程灌软件参赛。最后反正是全军覆没，这行业现在也是只有中美在正经在赛道上，其他的国家现在是气氛组。']"
30,39,30_正常的反应是当看乐子_重新调整一下_是震惊到我了_需要工程师抱下来,"['正常的反应是当看乐子', '重新调整一下', '是震惊到我了', '需要工程师抱下来', '最后宇树机器人', '机器人直接原地跪倒', '机器人走路还费劲呢', '某年他又想起来春晚扭秧歌的画面', '根据现场情况做出反应', '每一个机器人都是经历过无数次摔倒']","['春晚那个也需要提前编程的。我那会儿看到一个视频，上一分钟还在疯狂跳舞，下一分钟下不了舞台的台阶，需要工程师抱下来[笑哭R][笑哭R][笑哭R]', '没事，这玩意儿进步很快的，前两年还得靠人扶着走得歪歪扭扭，现在能跑马拉松了，前年春晚只会转手帕，还得靠人扶着进场，去年春晚已经可以表演空中转圈的武术，进步速度很牛了。我很期待机器人养老，比雇人靠谱[doge]', '春晚的机器人上场也一样！这次机器人半马，每一个机器人都是经历过无数次摔倒，包括第一名冠军也是，距离终点10多米再次摔倒，一群人抬担架过去，把它立起来，没摔碎，重新调整一下，还能跑，拿了冠军！。      说白就看谁家的结实耐摔，谁家工作人员及时上去为机器人服务（降温，润滑，扶起来）到位！']"
31,38,31_原来是这样_真实水平_真的吗_是发自真心,"['原来是这样', '真实水平', '真的吗', '是发自真心', '深意', '据说啊', '据说', '我还以为没一个中用的', '我说的是姿态', '没错没错']","['哦 原来是这样（深意…', '原来是这样[萌萌哒R]', '原来是这样[捂脸R]']"
32,32,32_防晒喷雾_防晒_防蚊喷雾_暗中观察r,"['防晒喷雾', '防晒', '防蚊喷雾', '暗中观察r', '隔绝紫外线', '防嗮喷雾', '都黑成碳了', '这颜色还要防晒', '这题我知道', '防晒美白润肤']","['防晒喷雾', '防晒喷雾[doge]', '防晒喷雾[暗中观察R]']"
33,31,33_机器人把餐食打翻了平台得赔钱_机器人送外卖_有做快餐外卖的用机器人做炒饭了_所以才有四肢,"['机器人把餐食打翻了平台得赔钱', '机器人送外卖', '有做快餐外卖的用机器人做炒饭了', '所以才有四肢', '所以价格很高', '新时代外卖员', '里面餐品放在重力仪上', '机器人外卖员跟机器人门卫打起来了', '送外卖的被机器人取代的话', '送外卖这个行业注定是要消失']","['迟早的事，前期研发成本高，所以价格很高，慢慢的价格就降下来了，代替人工外卖，这是迟早的事！', '机器人送外卖 快递 照顾老人', '机器人多贵！机器人被车撞了你得重新买一个，外卖员被车撞了就赖给外卖员自己不遵守交通规则0成本的[doge][doge][doge]机器人把餐食打翻了平台得赔钱，外卖员打翻了自己垫着[doge][doge][doge]你是老板你选择机器人还是外卖员，就这么说就国内的人力成本除了没有厂里，不然机器人暂时还替代不了人力']"
