帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47fe0000000001401e00e,,5c74e76100000000120090bf,小的甚至还拿了瓶奶,2026.04.19,江西,8.0,0.0,9,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47fdb0000000014019018,,59fe5516e8ac2b54bf98e89f,车里坐的是医疗团队吗,2026.04.19,山东,0.0,0.0,10,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47fbd0000000014018819,,6534dda0000000000301defb,@家有糯米 还是没让人省心,2026.04.19,日本,0.0,4.0,13,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f8c000000001401a00c,,5b504bc111be10588338dda5,坐地上的笑死我了@K宝 低血糖,2026.04.19,上海,1.0,0.0,15,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f86000000001401b837,,5782fd4050c4b4709a7f0eca,我看这个视频笑得流眼泪妈呀,2026.04.19,海南,9.0,3.0,13,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f5f000000001401e005,,5f78aa19000000000100a2fd,不敢笑，怕以后机器人让我跑马拉松[捂脸R][捂脸R][捂脸R],2026.04.19,福建,3.0,0.0,31,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f580000000014018821,,5f112c820000000001002e25,看到最后那个坐地上的笑死我了@嘿嘿很嘿嘿,2026.04.19,重庆,0.0,1.0,20,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f28000000001401bc05,,5d41384f000000001102b013,我就说一般人别跑什么马拉松，你看这机器人都心梗了[捂脸R],2026.04.19,北京,0.0,0.0,29,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f1a000000001401a812,,66c6bbe7000000001d03088a,遥控玩具行业 将迎来一场腥风血雨,2026.04.19,重庆,0.0,0.0,16,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47f06000000001401902c,,5cff61e8000000001603176d,背景音大妈说大的犯神经病了[捂脸R],2026.04.19,江苏,0.0,0.0,18,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ef6000000001401cc2b,,5cdd6bac000000001103c2f5,地上有个碰瓷的呢,2026.04.19,湖南,0.0,0.0,8,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ef00000000014019c10,,59ec0bc84eacab09c49179b9,哈哈哈哈哈镜头一转还有个废的,2026.04.19,江苏,1.0,0.0,14,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47eea000000001401e814,,609b6ba1000000000101d81b,我发现了，大家不是爱看机器人，大家是爱看机器人出洋相,2026.04.19,河北,3.0,0.0,26,中性|观众,中性,观众,8,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ee30000000014019005,,6177de0e0000000002018472,一时分不清谁才是主角,2026.04.19,安徽,0.0,0.0,10,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ec80000000014019003,,5e438abe0000000001006ee8,@小心我咬你屁股 笑死我了镜头一转一个坐地上的,2026.04.19,上海,1.0,0.0,23,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ec4000000001401c014,,60e99d5d0000000001001f83,一个冲水马桶[石化R],2026.04.19,浙江,0.0,0.0,11,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ec3000000001401a822,,5e29d27800000000010074c4,看着略微狼狈，还是干点高科技的活吧,2026.04.19,江苏,0.0,0.0,17,中性|观众,中性,观众,5,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ead000000001401980b,,6002012f000000000101f642,内小孩不是倒数第一,2026.04.19,山东,0.0,0.0,9,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ea8000000001401b008,,5f5b6ea20000000001002857,旁边那个带饭的库库跑，这两位没带饭的一个踉踉跄跄，一个躺平了[皱眉R],2026.04.19,北京,4.0,0.0,35,中性|观众,中性,观众,7,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ea4000000001401a40b,,62061a3e000000001000d792,这些都是自主的？,2026.04.19,四川,1.0,0.0,8,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e90000000001401ac22,,5b5c89a711be10276332bd94,小可爱和傻大个,2026.04.19,陕西,1.0,0.0,7,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e8a000000001401d821,,61b249fe00000000100085e0,模拟人跑废了？,2026.04.19,上海,0.0,0.0,7,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e5f000000001401d422,,58c2691c82ec3921488e18f2,好鸡肋的机器人[doge],2026.04.19,山东,0.0,0.0,13,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e30000000001401b01e,,634fb4e0000000001802fd06,镜头语言这块,2026.04.19,福建,9.0,0.0,6,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e25000000001401a027,,5789e3b17fc5b86cb2adcfc8,小奶瓶和小揪揪太可爱了，跑的还挺快,2026.04.19,安徽,4.0,0.0,17,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e21000000001401e802,,5cfc67f80000000010021481,镜头一转一个坐地上的给我笑死了,2026.04.19,上海,2.0,0.0,15,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47e09000000001401a807,,5fc44287000000000100a6ac,上午看到一个跟章若楠的对比视频，真的好像[捂脸R],2026.04.19,浙江,0.0,0.0,25,中性|观众,中性,观众,7,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47df6000000001401a00d,,62f06caf000000001f01651b,暂时给我把抑郁治好了[笑哭R]太好笑啦[笑哭R],2026.04.19,新西兰,0.0,0.0,24,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47da50000000014019821,,5fddff5a000000000101ef8c,为什么大的要穿Nike！我们小孩这么快不给个童鞋穿穿[萌萌哒R],2026.04.19,陕西,0.0,0.0,32,中性|观众,中性,观众,5,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d8f0000000014019805,,631246a0000000001200240e,哈哈哈哈  好搞笑可爱,2026.04.19,安徽,0.0,0.0,11,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d86000000001401a81a,,5819aed550c4b4771047b55b,机器人跑步也得穿跑鞋吗,2026.04.19,河北,0.0,0.0,11,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d660000000014019c00,,607b15eb000000000101e3d2,年迈的爷爷追不上孙子[捂脸R],2026.04.19,广东,1.0,0.0,15,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d52000000001401a400,,5c63ac18000000001201399f,老天啊，也太搞笑了吧,2026.04.19,浙江,1.0,0.0,10,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d4d000000001401c800,,6309787e0000000012002cc1,真是“沉舟侧畔千帆过，病树前头万木春”啊,2026.04.19,北京,0.0,0.0,20,中性|观众,中性,观众,7,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d4c000000001401b008,,638a3281000000001f01c2bb,大的本以为小的好碰瓷，结果小的没碰，只能自己亲自上，假装要倒[笑哭R],2026.04.19,北京,0.0,0.0,35,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d40000000001401e423,,5b9a452e53c0cf00010943ab,他只是在闹脾气,2026.04.19,湖南,0.0,0.0,7,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d34000000001401bc02,,602f7acb000000000100717d,镜头转过来的时候憋不住了[笑哭R][笑哭R],2026.04.19,重庆,0.0,0.0,22,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d32000000001401e835,,66f56063000000001d030dc5,事实证明底盘低就是稳,2026.04.19,山东,0.0,0.0,10,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d2c0000000014019005,,54685fe1d6e4a9191da486ea,你看，机器人也得穿耐克啊，“耐”，克！,2026.04.19,上海,0.0,0.0,19,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d25000000001401b017,,613b7133000000000201da0d,那小机器人跑的真稳当，哈哈哈,2026.04.19,浙江,1.0,0.0,14,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d17000000001401d41b,,597348676a6a695d28ef044a,发现这小的速度我也跑不过[捂脸R],2026.04.19,河北,0.0,0.0,17,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47d06000000001401b83a,,5baf8dcef7e8b91e6ee3a048,机器人也容易得脑梗 平时注意饮食啊 尽量充水电 少用风电 杂质多,2026.04.19,山东,2.0,0.0,32,中性|观众,中性,观众,10,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47cfc000000001401dc2f,,5b63214808c3220001bae4e1,哈哈哈，小孩儿跑的还挺快[派对R][派对R],2026.04.19,重庆,0.0,0.0,22,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ce8000000001401e021,,65e01900000000000500c896,人事有代谢，往来成古今。,2026.04.19,北京,0.0,0.0,12,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47cd1000000001401ac0e,,5a6b267011be10295964490f,这小机器孩好可爱@鲤渔cici,2026.04.19,广东,1.0,0.0,15,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47cae000000001401b00a,,6119eeb4000000000101fbb9,@Rhino模型 卡哇伊机器人,2026.04.19,湖北,1.0,0.0,15,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47cad000000001401c41c,,688c52c00000000028017203,没断奶呢就得来参赛了，机器人也太卷了[笑哭R],2026.04.19,广西,0.0,0.0,23,中性|观众,中性,观众,5,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47caa000000001401a808,,64018e9f0000000018019b0a,跑累了都没有人给小蓝递杯水么，哎，人类太冷漠了[笑哭了R][汗颜R][笑哭R],2026.04.19,广东,1.0,1.0,39,中性|观众,中性,观众,5,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c99000000001401dc01,,6357db06000000001801feae,突然意识觉醒了？,2026.04.19,河北,1.0,0.0,8,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c75000000001401b812,,5bc1faa6ea38750001eff135,不断精进助力国家科技发展[玫瑰R][加油R],2026.04.19,河南,1.0,0.0,22,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c70000000001401b00f,,674f428d000000001d02eff9,太高了 脑袋供氧不足,2026.04.19,北京,0.0,0.0,10,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c6d0000000014018c10,,5a99de144eacab2495d8d9ac,那个大高个想干嘛,2026.04.19,浙江,0.0,0.0,8,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c2a0000000014019c08,,66fe17b2000000001d0335b5,你们懂大机器人一动不动卡机了小机器人忙忙叨叨跑过去的幽默感吗[呃R],2026.04.19,辽宁,4.0,0.0,34,中性|观众,中性,观众,8,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c16000000001401ac1e,,694a89d1000000003201aa19,坐着那个需要AED,2026.04.19,北京,0.0,0.0,9,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47c15000000001401e02f,,5b0dd34911be1058644948c5,坐地上那个一出现，真是笑死人了[大笑R][大笑R][大笑R][大笑R][大笑R],2026.04.19,福建,0.0,0.0,40,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47bfe0000000014019418,,5bfcec1a51783a1833e87ee4,@PhiliP 坐着的怎么没人扶一下！[doge],2026.04.19,四川,0.0,1.0,25,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47be9000000001401bc06,,5cd855e3000000001700c84b,像极了一家三口，横冲直撞的娃，晕头转向的妈，毫无动静的爸,2026.04.19,广西,3.0,0.0,28,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47bb1000000001401a007,,61691daa000000000201fe0d,咋的发脾气了？妈妈快来呀,2026.04.19,四川,0.0,0.0,12,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47b8c0000000014019007,,60c23d43000000000101f92b,人家还穿的耐克，哈哈哈。,2026.04.19,四川,0.0,0.0,12,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47b8a000000001401d821,,5c01e2e9000000000700b229,@吃饭积极狂暴战士 @Carboni @momo 这个声音我以为是蔡明来了,2026.04.19,北京,1.0,0.0,37,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47b87000000001401a014,,60dc41530000000001003d11,没人发现吗？那个小的还拿个奶瓶哈哈哈,2026.04.19,江苏,5.0,0.0,18,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47b79000000001401a414,,5bd3029b413d0c0001d2a558,@王王仙贝 听说今儿亦庄马拉松，没想到还有机器人�,2026.04.19,北京,0.0,1.0,25,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47b670000000014018824,,5bb504bccd338f00016a52b4,小鼻嘎跑出去那点距离大长腿几步就追上了[捂脸R],2026.04.19,江苏,0.0,0.0,24,中性|观众,中性,观众,7,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47b45000000001401a013,,56d5a4d9aed7583022804a18,我发现现在能逗笑我的只有机器人了[笑哭R],2026.04.19,广东,2.0,0.0,21,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ae3000000001401e41c,,5f728d30000000000101eace,真的比春晚好看[皱眉R],2026.04.19,北京,0.0,0.0,12,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47ae0000000001401c40f,,5a95e79211be10085d6c671c,小宝甚至还带了奶瓶，还是要随时喝奶奶的年纪,2026.04.19,江苏,1.0,0.0,21,中性|观众,中性,观众,6,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47acc000000001401bc3d,,5a0f1bb84eacab64d53853b8,@一往如初~ 机器人都跑半马了,2026.04.19,山东,0.0,0.0,15,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47a88000000001401bc08,,566aa173f53ee016ef663840,这些机器人的胳膊有装的必要吗？好像加上了也没提供什么平衡力[笑哭R],2026.04.19,广东,1.0,0.0,34,中性|观众,中性,观众,9,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47a1f0000000014019823,,63f9b71d000000001002745d,鲁班好可爱！！！！,2026.04.19,云南,0.0,0.0,9,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47a13000000001401b801,,5af9b56be8ac2b4e380e8eb7,镜头的艺术,2026.04.19,山东,0.0,0.0,5,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47a05000000001401cc15,,6798eb7b000000000a03d93f,这个视频再转过去一点点就能拍到我了[doge],2026.04.19,北京,0.0,0.0,23,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e479fa000000001401a016,,60b1c1280000000001003708,这小鲁班虽然腿短跑得慢但跑的稳[偷笑R],2026.04.19,云南,0.0,0.0,20,中性|观众,中性,观众,5,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e479ea000000001401e02a,,590ee4995e87e7410269868b,@睁开眼就已经花光了所有力气（见过猫捕鱼版） 不行了我真的要笑死了,2026.04.19,中国香港,0.0,0.0,33,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e479e6000000001401a412,,61d868b1000000001000ee0d,果然啥东西都在崽崽时期醉可爱,2026.04.19,四川,1.0,0.0,14,中性|观众,中性,观众,4,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e479ba000000001401a415,,662c94c9000000000b0304dd,小鼻嘎还拿着奶瓶�[doge],2026.04.19,重庆,1.0,0.0,15,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47994000000001401981c,,5b6984cdf7e8b91e0d78055f,那个摊坐地上的没人去扶一把吗[笑哭R],2026.04.19,广东,4.0,1.0,19,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47984000000001401a020,,64e9bcf6000000000100dcda,这个大的好像随时要撅过去了的样子，跑一步喘三喘，年纪大了，跑个步看起来都很心酸的样子，倒是这个小的，稳稳的拿着奶瓶跑，坐地上不管是偷懒还是撒无赖的那个，就不评价了,2026.04.19,中国香港,0.0,0.0,81,中性|观众,中性,观众,18,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e4795c000000001401a006,,5e2843550000000001003763,机器人倒在地上：俺不中了,2026.04.19,湖南,2.0,1.0,12,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e47949000000001401941d,,5e721fc400000000010042c9,@�西瓜草莓� 机器人马拉松,2026.04.19,上海,0.0,0.0,14,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e478f90000000014019015,,575c1e7750c4b40a1d1372c2,倒地的运动员不上车吗？,2026.04.19,北京,0.0,0.0,11,中性|观众,中性,观众,3,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e478e2000000001401e017,,5c9b1677000000001203d19f,机器人的屁股这么尖,2026.04.19,浙江,0.0,0.0,9,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e478ca000000001401a026,,5d615531000000000100566a,小孩厉害啊,2026.04.19,广东,0.0,0.0,5,中性|观众,中性,观众,2,中性
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e478c0000000001401e806,,64a408ed000000002a035320,坐地上，耍赖吗[大笑R][大笑R][大笑R],2026.04.19,重庆,0.0,0.0,22,中性|观众,中性,观众,2,中性
