Topic,Count,Name,Representation,Representative_Docs
9,201,9_养老_老龄化_养老院_老人,"['养老', '老龄化', '养老院', '老人', '老年人', '机器人', '老年', '以后', '照顾', '自理']","['以后养老机器人也能这么快吗？', '还能给我养老吗？我47了', '养老型机器人']"
10,201,10_电池_续航_电池容量_电量,"['电池', '续航', '电池容量', '电量', '换电池', '充电', '费电', '有电', '耐用', '电压']","['比的是电池续航吧[捂脸R]', '比电池续航吗？', '比电池续航呗[捂脸R]']"
11,193,11_机器人_小机器人_机器人界_机器,"['机器人', '小机器人', '机器人界', '机器', '人家', '搞笑', '可爱', '大人', '哈哈哈', '小小的']","['机器人：怪害羞的[汗颜R]', 'Mbti里的：E型机器人[偷笑R]', '机器人不好玩！']"
12,190,12_可爱_可爱多_好萌_太萌,"['可爱', '可爱多', '好萌', '太萌', '小可爱', '超萌', '喜欢', '小小的', '小东西', '哈哈哈']","['真的好可爱啊，越看越可爱。[害羞R]', '好可爱好可爱[皱眉R][皱眉R][皱眉R][皱眉R]', '两小只太可爱了']"
13,189,13_喷裆_裤裆_喷上_裆部,"['喷裆', '裤裆', '喷上', '裆部', '裤子', '裤档', '喷水', '裤兜', '喷点', '喷剂']","['往人家裤裆喷什么嘛[doge]', '给裤裆降温', '为什么喷裤裆']"
14,181,14_好笑_搞笑_好好笑_哈哈哈,"['好笑', '搞笑', '好好笑', '哈哈哈', '哈哈哈哈', '逗笑', '这笑点', '有趣', '哈哈', '幽默']","['哈哈哈哈哈这个视频好笑', '真的很好笑[笑哭R]', '多拍点，真的好搞笑[笑哭R][笑哭R]']"
15,178,15_用三人来_三人_机器人_三个,"['用三人来', '三人', '机器人', '三个', '机器', '多人', '几个', '伺候', '服侍', '四个']","['三个人服务一个机器人？！', '一个机器人，配三个伺候的', '一个机器人三个人伺候']"
16,170,16_太大_鞋子_太重_脚太,"['太大', '鞋子', '太重', '脚太', '这大', '穿鞋', '这鞋', '买大', '鞋跟', '运动鞋']","['谁给孩子穿那么大的鞋子[失望R][失望R]', '孩子是不是鞋子太大了', '孩子鞋子太大了[皱眉R]']"
17,167,17_解说_解说员_解说词_解說員真,"['解说', '解说员', '解说词', '解說員真', '好笑', '好好笑', '搞笑', '讲解', '太精彩', '有趣']","['解说很赞', '解说好绝[笑哭R][笑哭R]', '解说太带劲了[偷笑R]']"
18,153,18_机器人_外卖_送餐_配送,"['机器人', '外卖', '送餐', '配送', '送买外', '这送', '闪送', '快递', '以后', '用人']","['以后机器人送外卖', '外卖机器人🤖', '哦靠，外卖都用机器人送吗？']"
19,150,19_比赛_参赛_大赛_哈哈哈,"['比赛', '参赛', '大赛', '哈哈哈', '哈哈哈哈', '参加', '赛后', '哈哈', '赛前', '搞笑']","['比赛呢比赛呢运动员的矜持呢[doge]', '哈哈哈，不专心比赛哦[偷笑R][偷笑R]', '这是比谁的尸块多比赛[笑哭R]']"
20,148,20_轮子_用轮_用轮儿_更快,"['轮子', '用轮', '用轮儿', '更快', '更稳', '驱动轮', '轮胎', '更好', '装个', '装上']","['俺俩轮子跑的更快[微笑R]', '轮子不更快', '放轮子更快！']"
21,138,21_意义_有意义_没意义_意思,"['意义', '有意义', '没意义', '意思', '实际意义', '干嘛', '毫无意义', '玩意', '什么', '无用']","['有什麼意义', '扛个rpg意义不就来了[doge]', '手摇的意义在哪？']"
22,136,22_f1_赛车_赛车场_赛事,"['f1', '赛车', '赛车场', '赛事', '方程式赛车', '赛道', '赛人', '比赛', '大奖赛', '接力赛']","['F1 机器人', '机器人F1[笑哭R]', 'F1 赛机手[汗颜R][汗颜R]']"
23,121,23_机器人_人形机器人_机器_轮子,"['机器人', '人形机器人', '机器', '轮子', '有轮', '两条腿', '用脚', '更快', '轮椅', '四轮']","['机器人为什么一定要是人形的，加四个轮子跑的不是更快？[捂脸R]', '明明用轮子可以让机器更快，非要给人家设计成腿让它跑的慌张…', '机器人[doge]我明明可以装轮子跑的更快，非得让我俩棍撑着']"
24,115,24_机器人_小机器人_机器_跑步,"['机器人', '小机器人', '机器', '跑步', '赛跑', '酷跑', '看着', '搞笑', '姿势', '看到']","['这机器人跑的不管不顾的[捂脸R]', '你们的机器人跑步姿势很自然，我看到好多机器人跑步姿势都奇奇怪怪的。', '看机器人跑步看哭了[笑哭R]']"
25,112,25_奶瓶_瓶奶_小可爱_可爱,"['奶瓶', '瓶奶', '小可爱', '可爱', '喝奶', '我奶', '奶嘴', '吃奶', '小玩意儿', '卖萌']","['小奶瓶好可爱啊', '小奶瓶太可爱啦[哇R]', '笑死了小个儿的还拿个奶瓶[笑哭R]']"
26,112,26_短腿_腿短_这小_太短,"['短腿', '腿短', '这小', '太短', '小腿', '小个子', '高腿长', '蹬腿', '伸不直', '跑得慢']","['这小短腿，难为人家了', '这小短腿', '这小短腿其实倒腾挺快的[笑哭R][笑哭R]']"
27,103,27_降降温_降温_降热_降温法,"['降降温', '降温', '降热', '降温法', '发热', '过热', '高温', '降个', '退烧药', '遇冷']","['古法降温', '降温 冷静[笑哭R][笑哭R]', '笑死我了给ka降温']"
28,103,28_低血糖_头晕_贫血_站不稳,"['低血糖', '头晕', '贫血', '站不稳', '晕倒', '迷糊', '有点', '晕厥', '喝点', '缺氧']","['像走着走着低血糖了一样', '低血糖还跑步？', '有点低血糖，站不太稳']"
29,94,29_机器人_站不稳_站不住_累得,"['机器人', '站不稳', '站不住', '累得', '累着', '要累', '小机器人', '太累', '扛不住', '机械']","['机器人站不稳，要倒了', '机器人都跑累了，站都站不稳[偷笑R]', '看把机器人累的，站都站不稳']"
30,93,30_科技进步_高科技_科技_不断进步,"['科技进步', '高科技', '科技', '不断进步', '技术', '越来越快', '先进', '越来越', '进步', '日新月异']","['科技真厉害啊！', '科技的进步', '科技在进步[飞吻R]']"
31,90,31_散热_散热器_過熱_过热,"['散热', '散热器', '過熱', '过热', '热坏', '主板', '电脑主板', 'cpu', '死机', '问题']","['散热是个大问题', '散热问题[笑哭R]', '散热刚需']"
32,90,32_荣耀_华为_第一名_手机,"['荣耀', '华为', '第一名', '手机', '厉害', '666', '最强', '夺冠', '擅长', '那台']","['荣耀是最像人的', '荣耀荣耀，天下第一', '前6名全是荣耀的']"
33,88,33_机器人_降温_发热_高温作业,"['机器人', '降温', '发热', '高温作业', '高温', '过热', '体温', '散热', '凉飕飕', '太热']","['有没有可能 就是机器人在运动过程中走路，他各个关节都会发热 他如果突然停下来，就是有可能他自主或者操控他的人意识到了关节过度发热，过度发热是会坏掉的 然后就突然停下来应该工作人员喷的是一种类似降温的喷雾 降一下温应该就可以继续跑了  机器人关节过热是会坏掉的', '降温机器人', '降温喷雾，机器人也得使怕中暑[捂脸R]']"
34,88,34_换电池_换电_降温_补电,"['换电池', '换电', '降温', '补电', '电池', '加电', '充电', '冷却', '更换', '发烫']","['又降温又换电池的', '换电池和降温', '又是换电池，又是降温，又是润滑[偷笑R]']"
35,86,35_担架_抬担架_担架队_架子,"['担架', '抬担架', '担架队', '架子', '抬着', '好笑', '抬走', '还拿个', '搞笑', '还有']","['还有人拿担架[doge]', '三二一，上担架！', '还拿担架，不应该使个筐吗[笑哭R]']"
36,85,36_小黑_小黑子_黑黑_可爱,"['小黑', '小黑子', '黑黑', '可爱', '黑色', '黑哥', '黑娃', '黑衣服', '好萌', '黑跑']","['小黑太可爱了', '小黑很顶啊[石化R]', '这小黑跑姿挺好的']"
37,84,37_机器人_实力_厉害_无人机,"['机器人', '实力', '厉害', '无人机', '目前', '人才', '水平', '技术', '发展', '评论']","['中国的机器人是这样的[笑哭R][笑哭R]还有人在那吹呢', '。中国的机器人还需要再发展！！！', '大公司资金多，技术强，但也没法绝对垄断，小公司可以从一些特殊应用场景着手，专精专攻，主打自己的特色，人形机器人行业现在还是百家争鸣的阶段。\n再就是这个行业，科技技术属性很强，不是纯靠资金优势就能独占，这就有众多中小厂家发挥的空间。\n这个赛事非常好，参赛厂家越来越多，参赛机器人越来越先进，给众多参赛者一个展示的平台，公平竞争，场景公开，结果又非常直观，是骡子是马，拉出来溜溜，纯靠硬实力，这就为那些有技术实力的团队，为后期发展招商融资直接拉满广告效应，这种良性竞争模式，坚持几年，中国的机器人行业将可以预见突飞猛进！']"
38,76,38_马拉松_参赛_比赛_参加,"['马拉松', '参赛', '比赛', '参加', '这次', '搞笑', '不玩', '哈哈哈哈', '大赛', '不算']","['这个视频不是这次马拉松比赛的', '这哪里是马拉松。。。[笑哭R]', '笑喷了，这是马拉松比赛还是搞笑大赛[笑哭R]']"
39,70,39_人类_人类文明_人体_活不了,"['人类', '人类文明', '人体', '活不了', '看来', '未来', '担心', '未知', 'humans', '闲下来']","['应该会比人类先破二吧[笑哭R]', '人类好忙[笑哭R]', '人类拉完了[偷笑R]']"
40,64,40_120_救人_急救_抢救,"['120', '救人', '急救', '抢救', '救护', '救护车', '急救中心', '帮忙', '不活', '路过']","['为什么不打120', '最后120来了，笑死😆', '不是吧 120救得了吗[捂脸R]']"
41,64,41_喝了酒_假酒_喝多_喝醉,"['喝了酒', '假酒', '喝多', '喝醉', '喝醉酒', '喝成', '喝酒', '喝高', '喝点', '酒吧']","['假酒喝多了[笑哭R]', '假酒喝多了', '喝假酒喝多了']"
42,64,42_亦庄_地方_哪儿_还是,"['亦庄', '地方', '哪儿', '还是', '刚跑', '活动', '跑来跑去', '玩笑', '义庄', '打算']","['亦庄的路上不是鸵鸟就是机器人，太洋气啦', '在亦庄办办[笑哭R]', '亦庄是个地名吗']"
43,63,43_站不稳_站不住_站稳_站住,"['站不稳', '站不住', '站稳', '站住', '有点累', '好累', '很累', '累着', '累得', '费劲']","['站不稳，是不是累了', '好像我公公，站不稳[偷笑R]', '为什么站不稳啊']"
44,62,44_人形机器人_机器人_人形_机器,"['人形机器人', '机器人', '人形', '机器', '有意义', '外形', '机器狗', '人型', '形状', '人类']","['不要老是问为什么不用轮子、为什么要做人形了。有机器狗、有机械臂、有智能车，都有，但是人形有其最特殊的意义：共用人类的工具、适应人类干的活。现代社会现有的绝大部分工具都是为人类使用发明的，人形的配套成本是最低的。在工厂搞过自动化的都知道，为了一个使用固定机械臂的自动化工序，通常整个流水线配合它改，为了它好加工有时候还要改模具和装配结构，还要给它开发专用的加工工装。', '那些说这个没有意义的人，我真是非常的不理解。国家的科技发展的那么快，将来一定会让每个人亲身受益，这是非常值得骄傲的事情。人形机器人难点并不在于它是不是人形，而是在于我们能用。技术手段把它做成人形，而这个技术手段，今天它可以做成人形，明天它就可以做成任何其他的形态。现在我们这个技术在全球都无敌，为什么还有人在diss这个技术？', '看到评论区里还是有很多质疑人形机器人意义的…\n非人形机器人可以运用在很多工业细分场景，但你的厨房、医院病房等等很多场景都是为人设计的。人形机器人的一个很大的意义就在于它有机会适配几乎所有给人类设计的场景，而不是只能停留在工厂流水线上。']"
45,62,45_春晚_好看_看过_比较,"['春晚', '好看', '看过', '比较', '小品', '这不比', '骗人', '这波', '看完', '表演']","['比春晚好看[大笑R]', '比春晚好看多了[偷笑R][偷笑R][偷笑R]', '怎么和春晚的机器人判若两人？']"
46,60,46_闪电_閃電_闪电侠_跑得快,"['闪电', '閃電', '闪电侠', '跑得快', '第一名', '红色', '紅色', '哈哈哈', '哈哈哈哈', '最快']","['红色闪电⚡真的强[点赞R]', '那个红色闪电笑死我了[笑哭R]', '红色闪电这个是章若楠']"
47,56,47_评论_区好_搞笑_好多,"['评论', '区好', '搞笑', '好多', '某些', '真多', '这么', '不过', '怀疑', '真是']","['评论区串子还是真的。', '评论区怎么这么多慈禧太后[叹气R]', '评论区也是挺搞笑的[尬住R]']"
48,55,48_现场_想去_观看_参加,"['现场', '想去', '观看', '参加', '看看', '举办', '看到', '好玩', '拍到', '观赛']","['这是在哪儿拍的？想去现场看看', '好想去看现场[笑哭R]怪有意思的 什么事故都有[笑哭R]', '我想去现场看']"
49,55,49_小鼻嘎_小鼻嘎好_鼻嘎萌_鼻嘎太,"['小鼻嘎', '小鼻嘎好', '鼻嘎萌', '鼻嘎太', '这小鼻', '嘎嘎', '嘎子', '嘎巴', '鼻子', '可爱']","['这个小鼻嘎太可爱了', '小鼻嘎机器人好可爱', '小鼻嘎可爱']"
50,54,50_保安_犯了错_误伤_一脚,"['保安', '犯了错', '误伤', '一脚', '报警', '安保', '搞笑', '保住', '好笑', '小偷']","['保安被踢了一脚[笑哭了R]', '保安被踢了一脚算谁的', '保安一不注意被踢了一脚。。']"
51,51,51_终结者_最终_更强_强大,"['终结者', '最终', '更强', '强大', '速度', '到来', '最初', '指日可待', '武器', '出现']","['挺吊的，越来越有终结者的感觉了。', '要是终结者有这速度[偷笑R]', '最后一个成终结者了[笑哭R]']"
